date_,adj close_phoenixltd.ns,close_phoenixltd.ns,high_phoenixltd.ns,low_phoenixltd.ns,open_phoenixltd.ns,volume_phoenixltd.ns
2025-03-24,1678.9552001953125,1681.6500244140625,1702.0,1667.949951171875,1671.449951171875,437165
2025-03-25,1654.644287109375,1657.300048828125,1698.5,1647.550048828125,1690.0,432210
2025-03-26,1638.9195556640625,1641.550048828125,1686.0,1635.3499755859375,1655.0,384448
2025-03-27,1658.0386962890625,1660.699951171875,1671.949951171875,1607.0999755859375,1625.1500244140625,669385
2025-03-28,1640.666748046875,1643.300048828125,1677.6500244140625,1635.0,1649.9000244140625,479237
2025-04-01,1598.5343017578125,1601.0999755859375,1659.25,1585.75,1659.25,231375
2025-04-02,1644.41064453125,1647.050048828125,1660.0,1593.75,1601.0999755859375,786508
2025-04-03,1628.2864990234375,1630.9000244140625,1655.0,1606.5,1615.5,288970
2025-04-04,1577.7677001953125,1580.300048828125,1639.5,1562.0,1629.0,774671
2025-04-07,1545.8189697265625,1548.300048828125,1578.9000244140625,1480.0999755859375,1501.4000244140625,1339636
2025-04-08,1569.830322265625,1572.3499755859375,1590.0,1548.300048828125,1558.8499755859375,1110994
2025-04-09,1493.403076171875,1495.800048828125,1581.4000244140625,1481.0,1581.4000244140625,2106869
2025-04-11,1475.631591796875,1478.0,1522.3499755859375,1470.0,1505.25,838815
2025-04-15,1545.8189697265625,1548.300048828125,1558.0,1497.0,1517.0,416227
2025-04-16,1596.1380615234375,1598.699951171875,1613.699951171875,1544.5,1547.800048828125,324034
2025-04-17,1612.1124267578125,1614.699951171875,1630.0,1584.199951171875,1590.0,227378
2025-04-21,1606.821044921875,1609.4000244140625,1636.5,1595.0,1612.0,400090
2025-04-22,1679.604248046875,1682.300048828125,1694.800048828125,1604.800048828125,1615.0999755859375,709125
2025-04-23,1671.3175048828125,1674.0,1735.9000244140625,1664.0,1693.800048828125,750451
2025-04-24,1666.724853515625,1669.4000244140625,1704.199951171875,1660.4000244140625,1678.199951171875,447795
2025-04-25,1626.3895263671875,1629.0,1715.800048828125,1620.0,1677.9000244140625,840140
2025-04-28,1632.1802978515625,1634.800048828125,1640.0,1609.9000244140625,1624.199951171875,175235
2025-04-29,1629.7841796875,1632.4000244140625,1658.300048828125,1625.0,1625.0,318436
2025-04-30,1661.8326416015625,1664.5,1689.9000244140625,1633.0,1639.0,637252
2025-05-02,1534.5369873046875,1537.0,1644.0,1525.300048828125,1615.0,2351867
2025-05-05,1552.9075927734375,1555.4000244140625,1559.800048828125,1500.0,1537.300048828125,805008
2025-05-06,1495.799072265625,1498.199951171875,1562.9000244140625,1491.0,1557.0,347228
2025-05-07,1524.1536865234375,1526.5999755859375,1535.4000244140625,1453.0,1490.0,1143333
2025-05-08,1494.80078125,1497.199951171875,1533.300048828125,1487.0,1520.199951171875,567981
2025-05-09,1476.5301513671875,1478.9000244140625,1499.0,1438.0,1465.0,745722
2025-05-12,1521.358154296875,1523.800048828125,1539.9000244140625,1492.0999755859375,1511.5999755859375,782896
2025-05-13,1536.0345458984375,1538.5,1551.199951171875,1510.699951171875,1522.9000244140625,631619
2025-05-14,1538.0313720703125,1540.5,1558.0,1526.5999755859375,1545.800048828125,343668
2025-05-15,1552.6080322265625,1555.0999755859375,1564.199951171875,1512.0,1544.9000244140625,481861
2025-05-16,1548.414794921875,1550.9000244140625,1561.4000244140625,1529.5999755859375,1560.0,479187
2025-05-19,1603.9256591796875,1606.5,1617.0,1536.0999755859375,1550.0,559838
2025-05-20,1576.869140625,1579.4000244140625,1612.699951171875,1548.0999755859375,1610.0,785633
2025-05-21,1615.20751953125,1617.800048828125,1638.5,1588.0,1588.0,955828
2025-05-22,1590.347412109375,1592.9000244140625,1642.0,1581.4000244140625,1624.0,645041
2025-05-23,1595.9384765625,1598.5,1625.0,1589.4000244140625,1598.9000244140625,237867
2025-05-26,1594.341064453125,1596.9000244140625,1624.9000244140625,1571.199951171875,1590.5,491580
2025-05-27,1611.114013671875,1613.699951171875,1623.800048828125,1594.199951171875,1600.0,297791
2025-05-28,1587.5518798828125,1590.0999755859375,1609.699951171875,1584.0,1605.0,394995
2025-05-29,1575.970458984375,1578.5,1599.300048828125,1568.0,1595.0999755859375,568984
2025-05-30,1534.6368408203125,1537.0999755859375,1577.4000244140625,1527.5999755859375,1572.5,1484426
2025-06-02,1578.9656982421875,1581.5,1594.9000244140625,1525.699951171875,1544.9000244140625,880373
2025-06-03,1614.0093994140625,1616.5999755859375,1623.0,1562.5,1597.5999755859375,549235
2025-06-04,1585.8546142578125,1588.4000244140625,1613.9000244140625,1572.5,1600.199951171875,516118
2025-06-05,1559.29736328125,1561.800048828125,1600.0,1556.699951171875,1598.9000244140625,397032
2025-06-06,1595.5390625,1598.0999755859375,1610.0,1563.199951171875,1576.699951171875,1383445
2025-06-09,1613.2108154296875,1615.800048828125,1640.0,1585.0999755859375,1620.0,3769046
2025-06-10,1624.4925537109375,1627.0999755859375,1659.0,1613.5999755859375,1628.0,1720592
2025-06-11,1647.35595703125,1650.0,1692.800048828125,1631.0999755859375,1633.0,1359870
2025-06-12,1602.52783203125,1605.0999755859375,1655.0,1598.0,1654.0,680881
2025-06-13,1593.3426513671875,1595.9000244140625,1605.0,1567.0,1567.0,305057
2025-06-16,1614.0093994140625,1616.5999755859375,1621.699951171875,1578.199951171875,1582.0,477482
2025-06-17,1610.9144287109375,1613.5,1647.0999755859375,1602.0999755859375,1622.0,503921
2025-06-18,1603.027099609375,1605.5999755859375,1643.800048828125,1591.699951171875,1614.0,437991
2025-06-19,1563.7900390625,1566.300048828125,1610.199951171875,1547.0,1608.0,507239
2025-06-20,1613.51025390625,1616.0999755859375,1623.5999755859375,1558.300048828125,1569.9000244140625,841609
2025-06-23,1618.8017578125,1621.4000244140625,1632.699951171875,1596.300048828125,1609.0,849134
2025-06-24,1599.233154296875,1601.800048828125,1642.9000244140625,1590.0999755859375,1633.0,682088
2025-06-25,1616.7052001953125,1619.300048828125,1628.0,1588.0,1600.0,1011366
2025-06-26,1624.7921142578125,1627.4000244140625,1633.300048828125,1598.0,1618.0,368069
2025-06-27,1568.0831298828125,1570.5999755859375,1635.0,1565.199951171875,1625.0,922369
2025-06-30,1559.1973876953125,1561.699951171875,1590.0,1560.0,1578.9000244140625,616236
2025-07-01,1543.8221435546875,1546.300048828125,1576.4000244140625,1529.0,1570.0,447760
2025-07-02,1492.604248046875,1495.0,1554.199951171875,1483.5,1547.0,2491307
2025-07-03,1510.0762939453125,1512.5,1522.4000244140625,1486.4000244140625,1499.0,1407573
2025-07-04,1539.7286376953125,1542.199951171875,1550.0,1515.199951171875,1520.0,415226
2025-07-07,1547.0169677734375,1549.5,1561.0,1530.4000244140625,1540.0,465588
2025-07-08,1572.176513671875,1574.699951171875,1579.9000244140625,1554.0999755859375,1561.0999755859375,827104
2025-07-09,1516.2662353515625,1518.699951171875,1564.9000244140625,1505.0,1564.9000244140625,1570193
2025-07-10,1507.180908203125,1509.5999755859375,1523.0,1492.199951171875,1519.9000244140625,1228956
2025-07-11,1486.51416015625,1488.9000244140625,1513.0,1484.0999755859375,1513.0,334748
2025-07-14,1508.4788818359375,1510.9000244140625,1515.0,1488.0,1497.0,415627
2025-07-15,1489.209716796875,1491.5999755859375,1518.5,1488.5999755859375,1516.9000244140625,418564
2025-07-16,1478.5269775390625,1480.9000244140625,1499.9000244140625,1472.9000244140625,1495.0,1527210
2025-07-17,1499.992431640625,1502.4000244140625,1515.0999755859375,1484.800048828125,1491.9000244140625,1794429
2025-07-18,1484.01806640625,1486.4000244140625,1511.5,1483.0,1509.9000244140625,263461
2025-07-21,1491.306396484375,1493.699951171875,1501.699951171875,1476.0999755859375,1489.0999755859375,463633
2025-07-22,1471.238525390625,1473.5999755859375,1504.0,1462.699951171875,1504.0,989915
2025-07-23,1451.3704833984375,1453.699951171875,1481.4000244140625,1450.0,1476.800048828125,1443085
2025-07-24,1445.7794189453125,1448.0999755859375,1470.199951171875,1434.300048828125,1455.199951171875,471508
2025-07-25,1523.454833984375,1525.9000244140625,1545.300048828125,1449.0,1449.0,5546416
2025-07-28,1506.3822021484375,1508.800048828125,1532.699951171875,1497.0999755859375,1510.800048828125,826610
2025-07-29,1505.883056640625,1508.300048828125,1512.9000244140625,1477.699951171875,1506.199951171875,688341
2025-07-30,1499.3934326171875,1501.800048828125,1519.4000244140625,1493.5,1508.300048828125,358150
2025-07-31,1481.6219482421875,1484.0,1496.0999755859375,1469.199951171875,1481.0,484778
2025-08-01,1449.872802734375,1452.199951171875,1487.0999755859375,1449.5999755859375,1483.0,296084
2025-08-04,1471.837646484375,1474.199951171875,1481.9000244140625,1441.0,1451.0,325523
2025-08-05,1473.734619140625,1476.0999755859375,1482.0,1458.0999755859375,1475.699951171875,186300
2025-08-06,1445.8792724609375,1448.199951171875,1479.0,1433.5,1479.0,434799
2025-08-07,1454.465576171875,1456.800048828125,1464.0,1424.5,1430.0,558619
2025-08-08,1415.02880859375,1417.300048828125,1458.5,1408.0,1445.0999755859375,546363
2025-08-11,1434.996826171875,1437.300048828125,1448.0,1402.5,1414.0,909637
2025-08-12,1436.8936767578125,1439.199951171875,1442.0,1416.300048828125,1437.300048828125,508486
2025-08-13,1434.597412109375,1436.9000244140625,1464.800048828125,1431.0,1439.199951171875,366585
2025-08-14,1427.70849609375,1430.0,1448.0,1420.199951171875,1447.0,271178
2025-08-18,1487.212890625,1489.5999755859375,1497.699951171875,1437.199951171875,1438.199951171875,802972
2025-08-19,1500.89111328125,1503.300048828125,1511.0,1470.9000244140625,1481.0,654735
2025-08-20,1560.9945068359375,1563.5,1574.4000244140625,1503.300048828125,1503.300048828125,1063752
2025-08-21,1572.975341796875,1575.5,1582.0,1551.300048828125,1560.0,672206
2025-08-22,1575.4713134765625,1578.0,1593.5999755859375,1560.4000244140625,1567.0999755859375,940230
2025-08-25,1585.35546875,1587.9000244140625,1599.5,1566.199951171875,1569.0,522510
2025-08-26,1557.0009765625,1559.5,1582.800048828125,1550.0999755859375,1582.0,1025138
2025-08-28,1507.28076171875,1509.699951171875,1567.0999755859375,1503.5999755859375,1560.0999755859375,430652
2025-08-29,1500.7911376953125,1503.199951171875,1513.9000244140625,1470.800048828125,1485.199951171875,1254747
2025-09-01,1514.6688232421875,1517.0999755859375,1524.9000244140625,1486.0999755859375,1486.0999755859375,360700
2025-09-02,1563.19091796875,1565.699951171875,1597.5,1551.0999755859375,1551.0999755859375,1839206
2025-09-03,1509.9764404296875,1512.4000244140625,1561.5,1505.0,1560.0999755859375,1116192
2025-09-04,1498.6944580078125,1501.0999755859375,1540.699951171875,1491.0999755859375,1530.0,1802584
2025-09-05,1515.667236328125,1518.0999755859375,1521.800048828125,1485.0,1513.4000244140625,896999
2025-09-08,1527.2486572265625,1529.699951171875,1541.5,1510.199951171875,1530.5,768068
2025-09-09,1553.00732421875,1555.5,1562.800048828125,1501.0999755859375,1522.0,923313
2025-09-10,1558.6981201171875,1561.199951171875,1571.0,1548.0,1560.0,604555
2025-09-11,1549.512939453125,1552.0,1567.4000244140625,1548.699951171875,1555.0,234609
2025-09-12,1557.5999755859375,1560.0999755859375,1568.199951171875,1550.0,1560.0,239707
2025-09-15,1587.5999755859375,1587.5999755859375,1603.699951171875,1553.5999755859375,1557.9000244140625,411545
2025-09-16,1616.0,1616.0,1619.699951171875,1588.800048828125,1599.800048828125,526953
2025-09-17,1613.699951171875,1613.699951171875,1628.800048828125,1602.800048828125,1628.800048828125,449175
2025-09-18,1626.199951171875,1626.199951171875,1645.0,1608.0,1620.0,643406
2025-09-19,1629.800048828125,1629.800048828125,1638.0999755859375,1617.0,1629.0,721967
2025-09-22,1638.300048828125,1638.300048828125,1655.0,1625.0,1639.5999755859375,594622
2025-09-23,1626.5,1626.5,1646.9000244140625,1614.5,1646.9000244140625,466468
2025-09-24,1577.699951171875,1577.699951171875,1620.0,1570.9000244140625,1620.0,696192
2025-09-25,1562.699951171875,1562.699951171875,1585.9000244140625,1556.0,1579.0,280555
2025-09-26,1540.4000244140625,1540.4000244140625,1571.699951171875,1533.300048828125,1562.699951171875,477738
2025-09-29,1548.800048828125,1548.800048828125,1580.800048828125,1543.0,1554.0,531255
2025-09-30,1555.5,1555.5,1565.0,1533.0,1560.5999755859375,432475
2025-10-01,1563.800048828125,1563.800048828125,1580.9000244140625,1542.5,1547.0,401175
2025-10-03,1562.5,1562.5,1576.699951171875,1541.199951171875,1553.0,585867
2025-10-06,1594.4000244140625,1594.4000244140625,1598.5999755859375,1549.9000244140625,1555.199951171875,385123
2025-10-07,1611.800048828125,1611.800048828125,1614.9000244140625,1589.300048828125,1594.9000244140625,519323
2025-10-08,1592.300048828125,1592.300048828125,1618.5999755859375,1588.199951171875,1610.0,315611
2025-10-09,1593.800048828125,1593.800048828125,1601.199951171875,1575.0,1588.5999755859375,273244
2025-10-10,1597.800048828125,1597.800048828125,1625.9000244140625,1585.0,1590.4000244140625,275549
2025-10-13,1622.9000244140625,1622.9000244140625,1627.699951171875,1580.300048828125,1605.0,803425
2025-10-14,1625.800048828125,1625.800048828125,1664.5999755859375,1615.5,1638.0,877286
2025-10-15,1676.300048828125,1676.300048828125,1681.0,1616.0999755859375,1626.199951171875,1339239
2025-10-16,1694.9000244140625,1694.9000244140625,1716.4000244140625,1656.800048828125,1674.0999755859375,1423572
2025-10-17,1687.800048828125,1687.800048828125,1694.9000244140625,1663.0999755859375,1675.0,464740
2025-10-20,1656.300048828125,1656.300048828125,1699.5999755859375,1652.5999755859375,1690.0,326356
2025-10-21,1651.800048828125,1651.800048828125,1663.199951171875,1642.0,1655.0,35432
2025-10-23,1691.199951171875,1691.199951171875,1706.9000244140625,1652.0,1653.0,746628
2025-10-24,1680.699951171875,1680.699951171875,1709.5,1673.5999755859375,1691.5,420192
2025-10-27,1711.0999755859375,1711.0999755859375,1715.4000244140625,1680.699951171875,1688.800048828125,545432
2025-10-28,1702.0,1702.0,1723.0,1688.800048828125,1723.0,306784
2025-10-29,1707.9000244140625,1707.9000244140625,1715.0,1684.4000244140625,1699.9000244140625,453633
2025-10-30,1703.5,1703.5,1720.0,1692.0999755859375,1717.800048828125,236468
2025-10-31,1682.5999755859375,1682.5999755859375,1715.5999755859375,1675.0,1703.9000244140625,722850
2025-11-03,1746.5,1746.5,1762.0,1660.0999755859375,1695.0,2209531
2025-11-04,1767.699951171875,1767.699951171875,1774.5,1740.0,1745.9000244140625,894090
2025-11-05,1767.699951171875,1767.699951171875,1767.699951171875,1767.699951171875,1767.699951171875,0
2025-11-06,1744.800048828125,1744.800048828125,1780.0,1738.9000244140625,1767.699951171875,476612
2025-11-07,1773.300048828125,1773.300048828125,1785.5999755859375,1727.5,1740.199951171875,680512
2025-11-10,1760.9000244140625,1760.9000244140625,1782.300048828125,1746.0999755859375,1780.0,175925
2025-11-11,1736.699951171875,1736.699951171875,1770.5,1725.0,1769.0,511582
2025-11-12,1732.199951171875,1732.199951171875,1744.4000244140625,1718.800048828125,1738.0,238006
2025-11-13,1714.800048828125,1714.800048828125,1760.0999755859375,1710.5,1734.199951171875,531016
2025-11-14,1736.4000244140625,1736.4000244140625,1741.5999755859375,1710.0,1711.5,295812
2025-11-17,1745.5999755859375,1745.5999755859375,1750.0,1720.0999755859375,1736.4000244140625,191049
2025-11-18,1724.0999755859375,1724.0999755859375,1749.0,1717.699951171875,1745.9000244140625,287932
2025-11-19,1715.0999755859375,1715.0999755859375,1727.800048828125,1693.5,1712.0,242539
2025-11-20,1715.699951171875,1715.699951171875,1722.9000244140625,1698.0,1710.5,334590
2025-11-21,1698.0,1698.0,1726.9000244140625,1685.199951171875,1715.699951171875,407218
2025-11-24,1677.9000244140625,1677.9000244140625,1722.9000244140625,1662.800048828125,1683.0999755859375,1112093
2025-11-25,1731.699951171875,1731.699951171875,1737.0,1679.0,1690.0,1043795
2025-11-26,1751.699951171875,1751.699951171875,1762.0,1729.0999755859375,1731.699951171875,440793
2025-11-27,1741.0,1741.0,1749.5999755859375,1727.9000244140625,1745.0,150976
2025-11-28,1736.800048828125,1736.800048828125,1751.0,1726.5999755859375,1751.0,287936
2025-12-01,1729.9000244140625,1729.9000244140625,1750.0,1722.0999755859375,1738.199951171875,247727
2025-12-02,1731.199951171875,1731.199951171875,1739.5,1709.699951171875,1729.9000244140625,323944
2025-12-03,1721.199951171875,1721.199951171875,1737.9000244140625,1701.699951171875,1731.199951171875,162588
2025-12-04,1734.0999755859375,1734.0999755859375,1739.0,1715.5999755859375,1730.0,228660
2025-12-05,1725.0999755859375,1725.0999755859375,1755.199951171875,1709.9000244140625,1720.0,354160
2025-12-08,1721.0999755859375,1721.0999755859375,1770.0,1703.5999755859375,1725.0,531853
2025-12-09,1739.199951171875,1739.199951171875,1753.0,1698.5,1700.0,518714
2025-12-10,1737.800048828125,1737.800048828125,1764.199951171875,1722.699951171875,1731.0,555965
2025-12-11,1743.800048828125,1743.800048828125,1752.0999755859375,1717.199951171875,1717.199951171875,232004
2025-12-12,1770.9000244140625,1770.9000244140625,1776.0,1727.0999755859375,1750.0,418292
2025-12-15,1789.4000244140625,1789.4000244140625,1799.0,1746.0999755859375,1769.5999755859375,680330
2025-12-16,1781.0,1781.0,1793.800048828125,1773.0,1789.4000244140625,461208
2025-12-17,1781.5,1781.5,1799.0,1771.9000244140625,1791.699951171875,457863
2025-12-18,1798.0,1798.0,1805.9000244140625,1760.0,1781.5,388564
2025-12-19,1831.300048828125,1831.300048828125,1836.699951171875,1790.5999755859375,1798.0,462926
2025-12-22,1847.0,1847.0,1852.9000244140625,1827.699951171875,1836.9000244140625,387903
2025-12-23,1842.4000244140625,1842.4000244140625,1850.0,1831.699951171875,1847.0,314097
2025-12-24,1853.4000244140625,1853.4000244140625,1864.699951171875,1834.699951171875,1849.5,291986
2025-12-25,1853.4000244140625,1853.4000244140625,1853.4000244140625,1853.4000244140625,1853.4000244140625,0
2025-12-26,1850.4000244140625,1850.4000244140625,1871.0,1841.300048828125,1853.4000244140625,94535
2025-12-29,1851.800048828125,1851.800048828125,1858.0999755859375,1829.699951171875,1845.0,427168
2025-12-30,1851.5999755859375,1851.5999755859375,1860.4000244140625,1829.0,1850.800048828125,337554
2025-12-31,1853.5,1853.5,1864.199951171875,1841.800048828125,1851.5999755859375,226219
2026-01-01,1872.699951171875,1872.699951171875,1875.9000244140625,1846.5999755859375,1853.5,187779
2026-01-02,1903.4000244140625,1903.4000244140625,1908.9000244140625,1860.300048828125,1872.699951171875,373797
2026-01-05,1924.5,1924.5,1938.800048828125,1881.0,1903.4000244140625,482195
2026-01-06,1950.800048828125,1950.800048828125,1958.0,1914.0,1924.5,572529
2026-01-07,1942.5999755859375,1942.5999755859375,1965.0,1931.0999755859375,1944.5,545424
2026-01-08,1903.199951171875,1903.199951171875,1946.5,1889.0,1945.0,374127
2026-01-09,1904.199951171875,1904.199951171875,1921.199951171875,1884.5,1888.0,502286
2026-01-12,1885.0999755859375,1885.0999755859375,1993.0,1862.300048828125,1929.9000244140625,671211
2026-01-13,1894.699951171875,1894.699951171875,1925.800048828125,1880.0,1900.0,303561
2026-01-14,1868.4000244140625,1868.4000244140625,1889.5,1855.699951171875,1889.4000244140625,419910
2026-01-16,1859.0,1859.0,1908.4000244140625,1846.0,1877.0,449389
