date_,adj close_maxhealth.ns,close_maxhealth.ns,high_maxhealth.ns,low_maxhealth.ns,open_maxhealth.ns,volume_maxhealth.ns
2025-04-04,1136.3387451171875,1137.6500244140625,1149.9000244140625,1115.050048828125,1129.6500244140625,3280000
2025-04-07,1074.2603759765625,1075.5,1114.9000244140625,1065.050048828125,1085.199951171875,3917172
2025-04-08,1072.212646484375,1073.449951171875,1116.199951171875,1067.25,1116.199951171875,3121751
2025-04-09,1121.85546875,1123.1500244140625,1127.9000244140625,1072.9000244140625,1095.0,2739663
2025-04-11,1088.04443359375,1089.300048828125,1120.6500244140625,1083.3499755859375,1090.0,3025861
2025-04-15,1072.8619384765625,1074.0999755859375,1100.0,1060.4000244140625,1092.5,4024878
2025-04-16,1076.258056640625,1077.5,1088.0,1067.0,1084.0,1947807
2025-04-17,1083.150146484375,1084.4000244140625,1088.4000244140625,1063.0,1074.0,2992562
2025-04-21,1071.76318359375,1073.0,1095.0,1066.5,1095.0,2070163
2025-04-22,1127.39892578125,1128.699951171875,1137.9000244140625,1068.800048828125,1079.9000244140625,3872495
2025-04-23,1128.2979736328125,1129.5999755859375,1149.9000244140625,1110.0999755859375,1144.4000244140625,1944908
2025-04-24,1107.1224365234375,1108.4000244140625,1136.9000244140625,1097.699951171875,1136.9000244140625,1802546
2025-04-25,1066.169677734375,1067.4000244140625,1125.0,1059.0999755859375,1121.0,2532226
2025-04-28,1098.5323486328125,1099.800048828125,1103.5999755859375,1066.199951171875,1068.0,2000264
2025-04-29,1106.1236572265625,1107.4000244140625,1119.0999755859375,1100.699951171875,1110.0,1483430
2025-04-30,1096.93408203125,1098.199951171875,1124.9000244140625,1088.5999755859375,1124.9000244140625,2112594
2025-05-02,1085.7470703125,1087.0,1126.0,1082.0,1086.300048828125,1083528
2025-05-05,1130.3955078125,1131.699951171875,1139.9000244140625,1100.0999755859375,1109.0,2847994
2025-05-06,1154.6676025390625,1156.0,1171.0,1133.5,1139.9000244140625,5109749
2025-05-07,1150.672119140625,1152.0,1168.0,1123.0,1123.0,1389882
2025-05-08,1110.5185546875,1111.800048828125,1160.0,1101.0,1160.0,1621270
2025-05-09,1126.400146484375,1127.699951171875,1130.9000244140625,1090.0,1091.300048828125,2242389
2025-05-12,1158.5631103515625,1159.9000244140625,1167.800048828125,1131.0,1143.0,2466795
2025-05-13,1170.649169921875,1172.0,1178.199951171875,1152.0999755859375,1159.9000244140625,1325278
2025-05-14,1175.2437744140625,1176.5999755859375,1183.0,1149.0,1149.0,1476973
2025-05-15,1185.1324462890625,1186.5,1204.0,1174.9000244140625,1176.5,3798282
2025-05-16,1165.7547607421875,1167.0999755859375,1196.9000244140625,1158.5999755859375,1195.699951171875,932452
2025-05-19,1186.630615234375,1188.0,1191.9000244140625,1168.300048828125,1174.800048828125,2197092
2025-05-20,1163.357421875,1164.699951171875,1190.0,1136.0999755859375,1183.0,3803892
2025-05-21,1140.7835693359375,1142.0999755859375,1178.199951171875,1130.5999755859375,1171.9000244140625,2080995
2025-05-22,1146.87646484375,1148.199951171875,1154.0,1118.300048828125,1144.800048828125,1302948
2025-05-23,1175.7431640625,1177.0999755859375,1180.800048828125,1139.5,1140.0999755859375,1221229
2025-05-26,1172.7467041015625,1174.0999755859375,1191.9000244140625,1170.0,1170.0,1047297
2025-05-27,1158.063720703125,1159.4000244140625,1187.800048828125,1153.0999755859375,1184.0,1530237
2025-05-28,1147.6756591796875,1149.0,1171.300048828125,1142.0999755859375,1157.5,1271583
2025-05-29,1133.8914794921875,1135.199951171875,1154.699951171875,1124.4000244140625,1149.0,1437093
2025-05-30,1123.9029541015625,1125.199951171875,1146.199951171875,1121.0999755859375,1138.0,3302191
2025-06-02,1150.2725830078125,1151.5999755859375,1159.5999755859375,1122.4000244140625,1129.5,1633598
2025-06-03,1137.5872802734375,1138.9000244140625,1169.9000244140625,1136.5999755859375,1164.0,1298389
2025-06-04,1147.2760009765625,1148.5999755859375,1154.199951171875,1135.0,1137.0,1300977
2025-06-05,1136.0889892578125,1137.4000244140625,1154.5999755859375,1134.0,1153.199951171875,1294519
2025-06-06,1166.8533935546875,1168.199951171875,1169.199951171875,1127.0,1142.800048828125,1026507
2025-06-09,1193.2230224609375,1194.5999755859375,1196.800048828125,1161.0999755859375,1177.0,1363561
2025-06-10,1181.136962890625,1182.5,1203.9000244140625,1175.199951171875,1198.699951171875,959783
2025-06-11,1185.731689453125,1187.0999755859375,1201.800048828125,1182.800048828125,1185.0,1692374
2025-06-12,1200.814208984375,1202.199951171875,1218.699951171875,1185.0,1191.5999755859375,3523948
2025-06-13,1231.3790283203125,1232.800048828125,1239.5,1178.300048828125,1196.4000244140625,2935076
2025-06-16,1245.3629150390625,1246.800048828125,1250.0,1220.4000244140625,1245.199951171875,1884937
2025-06-17,1225.385986328125,1226.800048828125,1256.199951171875,1220.9000244140625,1254.300048828125,1940493
2025-06-18,1180.337890625,1181.699951171875,1229.9000244140625,1179.5999755859375,1229.800048828125,1800017
2025-06-19,1161.6595458984375,1163.0,1190.0,1152.699951171875,1186.0,1791898
2025-06-20,1212.4010009765625,1213.800048828125,1220.5999755859375,1155.5999755859375,1162.9000244140625,2991004
2025-06-23,1188.828125,1190.199951171875,1208.9000244140625,1185.5,1202.0999755859375,1344872
2025-06-24,1196.9188232421875,1198.300048828125,1211.9000244140625,1183.0999755859375,1209.0,1627319
2025-06-25,1237.5718994140625,1239.0,1242.9000244140625,1190.0,1191.5,2283980
2025-06-26,1265.0401611328125,1266.5,1275.0,1241.699951171875,1250.0,4025154
2025-06-27,1277.825439453125,1279.300048828125,1296.800048828125,1255.0999755859375,1270.0,9937898
2025-06-30,1274.529296875,1276.0,1296.800048828125,1271.0999755859375,1284.5,1890046
2025-07-01,1278.2249755859375,1279.699951171875,1307.9000244140625,1271.5999755859375,1285.0,2067169
2025-07-02,1283.319091796875,1284.800048828125,1299.0,1254.300048828125,1269.199951171875,1534237
2025-07-03,1299.9000244140625,1301.4000244140625,1308.5999755859375,1279.0,1279.0,2615624
2025-07-04,1298.199951171875,1298.199951171875,1314.300048828125,1286.0,1306.800048828125,1062360
2025-07-07,1299.5999755859375,1299.5999755859375,1305.0,1289.4000244140625,1303.0999755859375,639489
2025-07-08,1295.699951171875,1295.699951171875,1310.800048828125,1287.0999755859375,1303.9000244140625,1351691
2025-07-09,1247.4000244140625,1247.4000244140625,1300.800048828125,1245.0,1291.0,1996494
2025-07-10,1251.5999755859375,1251.5999755859375,1255.0,1229.0,1240.0,1822565
2025-07-11,1219.199951171875,1219.199951171875,1251.5,1215.5,1249.699951171875,2348913
2025-07-14,1249.5999755859375,1249.5999755859375,1263.199951171875,1220.0,1230.0,1968679
2025-07-15,1261.0999755859375,1261.0999755859375,1263.5999755859375,1240.800048828125,1256.0,824627
2025-07-16,1266.199951171875,1266.199951171875,1278.0,1256.4000244140625,1262.5,1352972
2025-07-17,1243.5999755859375,1243.5999755859375,1276.0,1238.800048828125,1276.0,1238628
2025-07-18,1215.699951171875,1215.699951171875,1249.0999755859375,1213.0999755859375,1241.5,2382955
2025-07-21,1218.199951171875,1218.199951171875,1226.5,1201.0,1217.4000244140625,1633631
2025-07-22,1218.800048828125,1218.800048828125,1229.800048828125,1207.5,1229.800048828125,1896694
2025-07-23,1255.4000244140625,1255.4000244140625,1258.0,1209.9000244140625,1209.9000244140625,1364458
2025-07-24,1267.4000244140625,1267.4000244140625,1288.800048828125,1258.800048828125,1261.5999755859375,2393751
2025-07-25,1280.5,1280.5,1284.5999755859375,1255.0,1261.199951171875,3090257
2025-07-28,1257.4000244140625,1257.4000244140625,1282.9000244140625,1229.0,1275.199951171875,2930792
2025-07-29,1274.300048828125,1274.300048828125,1278.0,1251.0,1256.0,1643450
2025-07-30,1264.5999755859375,1264.5999755859375,1276.699951171875,1253.0,1275.199951171875,875446
2025-07-31,1246.0,1246.0,1270.800048828125,1235.5999755859375,1240.0,2265597
2025-08-01,1246.0,1246.0,1258.199951171875,1239.0,1245.0,932679
2025-08-04,1250.4000244140625,1250.4000244140625,1256.0,1235.300048828125,1253.5999755859375,718743
2025-08-05,1273.9000244140625,1273.9000244140625,1280.0,1237.5,1245.5999755859375,1607681
2025-08-06,1271.0999755859375,1271.0999755859375,1289.9000244140625,1256.0999755859375,1289.9000244140625,1095951
2025-08-07,1265.9000244140625,1265.9000244140625,1272.0999755859375,1240.5999755859375,1260.0,2365386
2025-08-08,1245.300048828125,1245.300048828125,1271.4000244140625,1242.300048828125,1265.0,548971
2025-08-11,1263.300048828125,1263.300048828125,1270.5999755859375,1243.300048828125,1245.300048828125,807096
2025-08-12,1260.5999755859375,1260.5999755859375,1276.4000244140625,1256.0,1268.0,740292
2025-08-13,1267.0999755859375,1267.0999755859375,1301.699951171875,1251.4000244140625,1270.0,3268236
2025-08-14,1220.699951171875,1220.699951171875,1275.0,1204.0999755859375,1275.0,5657114
2025-08-18,1211.5999755859375,1211.5999755859375,1233.0,1206.5999755859375,1216.0999755859375,2557331
2025-08-19,1229.4000244140625,1229.4000244140625,1236.800048828125,1208.0,1212.5999755859375,2076532
2025-08-20,1225.5999755859375,1225.5999755859375,1234.0,1210.9000244140625,1227.800048828125,1779980
2025-08-21,1250.0999755859375,1250.0999755859375,1256.0,1229.0999755859375,1239.800048828125,2051298
2025-08-22,1234.699951171875,1234.699951171875,1255.0,1228.0999755859375,1255.0,1488893
2025-08-25,1221.4000244140625,1221.4000244140625,1252.5,1211.199951171875,1240.0,1637753
2025-08-26,1183.4000244140625,1183.4000244140625,1217.800048828125,1177.4000244140625,1212.0,4500351
2025-08-28,1160.199951171875,1160.199951171875,1196.0,1152.4000244140625,1196.0,4412704
2025-08-29,1154.300048828125,1154.300048828125,1173.9000244140625,1147.5999755859375,1151.0,1977662
2025-09-01,1181.199951171875,1181.199951171875,1186.0,1153.9000244140625,1154.300048828125,1720121
2025-09-02,1161.800048828125,1161.800048828125,1185.0,1151.4000244140625,1185.0,3028687
2025-09-03,1162.0,1162.0,1165.5999755859375,1150.5999755859375,1160.0,1922382
2025-09-04,1160.199951171875,1160.199951171875,1189.0,1156.9000244140625,1189.0,1797984
2025-09-05,1170.0,1170.0,1171.5999755859375,1159.0,1169.9000244140625,1271671
2025-09-08,1149.5999755859375,1149.5999755859375,1174.5,1146.5,1174.5,1316394
2025-09-09,1152.9000244140625,1152.9000244140625,1159.0999755859375,1140.300048828125,1153.0,1790082
2025-09-10,1180.699951171875,1180.699951171875,1184.0,1155.0,1158.800048828125,3661895
2025-09-11,1179.300048828125,1179.300048828125,1181.0,1168.0,1168.5,1837622
2025-09-12,1184.199951171875,1184.199951171875,1187.699951171875,1171.300048828125,1184.0,2487969
2025-09-15,1175.4000244140625,1175.4000244140625,1186.9000244140625,1171.300048828125,1184.199951171875,2376299
2025-09-16,1158.699951171875,1158.699951171875,1173.199951171875,1148.0999755859375,1161.0,4075700
2025-09-17,1153.800048828125,1153.800048828125,1166.5,1141.300048828125,1162.5,4160131
2025-09-18,1173.4000244140625,1173.4000244140625,1176.699951171875,1145.0999755859375,1145.0999755859375,3746782
2025-09-19,1159.699951171875,1159.699951171875,1176.4000244140625,1151.199951171875,1170.0,4839925
2025-09-22,1171.5999755859375,1171.5999755859375,1179.5999755859375,1160.5999755859375,1165.9000244140625,3370928
2025-09-23,1157.0,1157.0,1175.0,1149.0,1174.699951171875,4729220
2025-09-24,1133.199951171875,1133.199951171875,1157.0,1125.300048828125,1154.0,3419746
2025-09-25,1137.699951171875,1137.699951171875,1144.9000244140625,1133.9000244140625,1138.4000244140625,5022322
2025-09-26,1123.4000244140625,1123.4000244140625,1136.9000244140625,1107.0,1135.0,2327943
2025-09-29,1112.0,1112.0,1139.5,1103.5999755859375,1134.5999755859375,48051997
2025-09-30,1114.699951171875,1114.699951171875,1127.5999755859375,1108.0,1115.699951171875,5570839
2025-10-01,1113.199951171875,1113.199951171875,1121.199951171875,1107.0999755859375,1119.699951171875,3266312
2025-10-03,1069.199951171875,1069.199951171875,1110.300048828125,1060.0,1098.0,5969792
2025-10-06,1139.699951171875,1139.699951171875,1144.699951171875,1093.300048828125,1101.0,8494611
2025-10-07,1130.699951171875,1130.699951171875,1140.0,1115.0,1134.0,3577437
2025-10-08,1144.4000244140625,1144.4000244140625,1147.4000244140625,1128.0,1130.0,3169556
2025-10-09,1155.800048828125,1155.800048828125,1163.0,1131.699951171875,1148.0,3052853
2025-10-10,1156.4000244140625,1156.4000244140625,1163.0,1139.199951171875,1156.0,2722755
2025-10-13,1143.300048828125,1143.300048828125,1169.300048828125,1140.0,1154.0,2376338
2025-10-14,1161.5,1161.5,1165.0,1141.5999755859375,1149.0,1965357
2025-10-15,1155.800048828125,1155.800048828125,1172.699951171875,1154.300048828125,1161.5,1762144
2025-10-16,1175.300048828125,1175.300048828125,1177.4000244140625,1159.0,1161.4000244140625,2364667
2025-10-17,1202.699951171875,1202.699951171875,1212.800048828125,1178.699951171875,1188.0,5239734
2025-10-20,1209.5999755859375,1209.5999755859375,1217.5999755859375,1203.0,1211.9000244140625,2133962
2025-10-21,1204.0,1204.0,1217.800048828125,1201.0,1214.9000244140625,131329
2025-10-23,1211.0,1211.0,1221.9000244140625,1197.0,1200.0,2981438
2025-10-24,1184.0999755859375,1184.0999755859375,1213.699951171875,1181.5,1213.699951171875,858989
2025-10-27,1186.4000244140625,1186.4000244140625,1188.4000244140625,1175.5,1180.0,979181
2025-10-28,1179.699951171875,1179.699951171875,1192.5999755859375,1172.0999755859375,1186.300048828125,1810857
2025-10-29,1189.5,1189.5,1194.4000244140625,1181.699951171875,1185.0,1516489
2025-10-30,1178.5,1178.5,1189.0,1172.300048828125,1186.5,1187989
2025-10-31,1147.800048828125,1147.800048828125,1172.5,1143.699951171875,1167.800048828125,4276918
2025-11-03,1145.9000244140625,1145.9000244140625,1154.300048828125,1128.9000244140625,1146.699951171875,1669607
2025-11-04,1138.4000244140625,1138.4000244140625,1154.199951171875,1132.5,1149.0999755859375,2176888
2025-11-05,1138.4000244140625,1138.4000244140625,1138.4000244140625,1138.4000244140625,1138.4000244140625,0
2025-11-06,1125.4000244140625,1125.4000244140625,1146.9000244140625,1118.5,1119.0999755859375,2545462
2025-11-07,1135.300048828125,1135.300048828125,1141.5,1120.0999755859375,1126.0,1796900
2025-11-10,1098.0,1098.0,1141.300048828125,1096.4000244140625,1141.300048828125,1933973
2025-11-11,1095.4000244140625,1095.4000244140625,1109.0999755859375,1081.9000244140625,1103.300048828125,1779188
2025-11-12,1103.5999755859375,1103.5999755859375,1124.9000244140625,1075.0999755859375,1124.9000244140625,4463966
2025-11-13,1098.0,1098.0,1110.800048828125,1090.5999755859375,1103.9000244140625,1468268
2025-11-14,1103.0999755859375,1103.0999755859375,1106.4000244140625,1085.300048828125,1093.699951171875,1658556
2025-11-17,1121.5999755859375,1121.5999755859375,1124.800048828125,1091.699951171875,1105.0,5102278
2025-11-18,1116.699951171875,1116.699951171875,1144.5999755859375,1112.0,1141.4000244140625,5778653
2025-11-19,1164.4000244140625,1164.4000244140625,1170.4000244140625,1104.9000244140625,1115.0,5964536
2025-11-20,1168.9000244140625,1168.9000244140625,1172.0,1147.9000244140625,1166.0,2784798
2025-11-21,1181.0999755859375,1181.0999755859375,1183.9000244140625,1160.0,1160.0,2258525
2025-11-24,1155.800048828125,1155.800048828125,1185.4000244140625,1150.0999755859375,1183.9000244140625,2825309
2025-11-25,1158.0999755859375,1158.0999755859375,1181.9000244140625,1151.0999755859375,1169.0,1966712
2025-11-26,1162.5999755859375,1162.5999755859375,1171.9000244140625,1154.699951171875,1158.300048828125,1121189
2025-11-27,1161.800048828125,1161.800048828125,1171.699951171875,1155.5,1171.5999755859375,1423021
2025-11-28,1162.800048828125,1162.800048828125,1170.0,1153.0999755859375,1156.0999755859375,1637243
2025-12-01,1125.4000244140625,1125.4000244140625,1167.4000244140625,1117.0,1164.0,3436348
2025-12-02,1117.5,1117.5,1133.199951171875,1113.0,1125.4000244140625,2206424
2025-12-03,1086.0,1086.0,1120.9000244140625,1077.0,1118.0,3801039
2025-12-04,1083.9000244140625,1083.9000244140625,1090.0,1070.0999755859375,1087.0,3037781
2025-12-05,1097.4000244140625,1097.4000244140625,1100.0,1075.0,1083.9000244140625,1799777
2025-12-08,1079.4000244140625,1079.4000244140625,1108.9000244140625,1072.5,1103.9000244140625,3014602
2025-12-09,1074.699951171875,1074.699951171875,1079.9000244140625,1061.0999755859375,1079.4000244140625,2945816
2025-12-10,1077.0999755859375,1077.0999755859375,1088.300048828125,1067.0999755859375,1075.9000244140625,2353780
2025-12-11,1087.9000244140625,1087.9000244140625,1091.0,1074.199951171875,1077.0,1209344
2025-12-12,1081.300048828125,1081.300048828125,1092.300048828125,1077.0,1082.800048828125,2245724
2025-12-15,1085.4000244140625,1085.4000244140625,1090.5999755859375,1064.5,1081.300048828125,1632124
2025-12-16,1073.0,1073.0,1091.300048828125,1068.300048828125,1089.0,1444588
2025-12-17,1031.0999755859375,1031.0999755859375,1073.5999755859375,1024.9000244140625,1070.0999755859375,4268035
2025-12-18,1048.5,1048.5,1060.9000244140625,1026.0,1030.0,5152758
2025-12-19,1075.800048828125,1075.800048828125,1081.0,1061.0999755859375,1066.5,3285719
2025-12-22,1077.5999755859375,1077.5999755859375,1085.300048828125,1072.4000244140625,1079.199951171875,2093527
2025-12-23,1075.199951171875,1075.199951171875,1081.800048828125,1065.199951171875,1081.800048828125,1304615
2025-12-24,1081.4000244140625,1081.4000244140625,1090.0,1070.199951171875,1074.0,1033268
2025-12-25,1081.4000244140625,1081.4000244140625,1081.4000244140625,1081.4000244140625,1081.4000244140625,0
2025-12-26,1074.300048828125,1074.300048828125,1083.300048828125,1068.4000244140625,1081.5,1266460
2025-12-29,1064.0999755859375,1064.0999755859375,1077.5,1059.800048828125,1074.300048828125,1406148
2025-12-30,1040.800048828125,1040.800048828125,1069.0,1032.0,1069.0,11581446
2025-12-31,1045.0999755859375,1045.0999755859375,1052.699951171875,1035.199951171875,1048.699951171875,1426506
2026-01-01,1049.4000244140625,1049.4000244140625,1054.0,1040.0999755859375,1048.199951171875,1219041
2026-01-02,1062.5999755859375,1062.5999755859375,1064.4000244140625,1047.0,1049.4000244140625,928577
2026-01-05,1050.5,1050.5,1062.5999755859375,1048.5,1062.5999755859375,1523489
2026-01-06,1051.5999755859375,1051.5999755859375,1062.0999755859375,1043.300048828125,1050.5,1963166
2026-01-07,1034.699951171875,1034.699951171875,1049.9000244140625,1022.0,1049.0,4484760
2026-01-08,1029.800048828125,1029.800048828125,1035.0999755859375,1019.0999755859375,1030.0,2117653
2026-01-09,1017.2000122070312,1017.2000122070312,1032.800048828125,1008.0,1028.300048828125,2573775
2026-01-12,1013.7000122070312,1013.7000122070312,1019.7999877929688,994.0,1012.0,2102413
2026-01-13,1028.199951171875,1028.199951171875,1031.699951171875,1003.2999877929688,1013.7000122070312,2787265
2026-01-14,1033.5999755859375,1033.5999755859375,1040.0,1019.0,1019.0,3215727
2026-01-15,1033.5999755859375,1033.5999755859375,1033.5999755859375,1033.5999755859375,1033.5999755859375,0
2026-01-16,1037.0,1037.0,1040.0999755859375,1022.7000122070312,1029.0,2584321
