date_,adj close_kprmill.ns,close_kprmill.ns,high_kprmill.ns,low_kprmill.ns,open_kprmill.ns,volume_kprmill.ns
2025-04-30,995.1746215820312,997.25,1032.300048828125,987.9000244140625,1032.300048828125,308810
2025-05-02,1025.6611328125,1027.800048828125,1033.9000244140625,993.4000244140625,1000.0,248280
2025-05-05,1027.8065185546875,1029.949951171875,1041.5,1007.1500244140625,1030.4000244140625,227910
2025-05-06,1016.9791259765625,1019.0999755859375,1052.25,1011.0999755859375,1029.949951171875,215616
2025-05-07,1098.908203125,1101.199951171875,1121.0,1057.0,1059.0,4668547
2025-05-08,1186.3758544921875,1188.8499755859375,1217.0,1088.0,1100.0,7143767
2025-05-09,1303.5316162109375,1306.25,1389.0,1133.3499755859375,1150.0,8501085
2025-05-12,1179.2906494140625,1181.75,1306.0,1166.0,1302.0,3264045
2025-05-13,1144.7626953125,1147.1500244140625,1180.300048828125,1138.0,1180.0,733970
2025-05-14,1153.4945068359375,1155.9000244140625,1168.25,1123.300048828125,1150.0,750494
2025-05-15,1140.2720947265625,1142.6500244140625,1159.0,1132.949951171875,1149.0,311248
2025-05-16,1173.452880859375,1175.9000244140625,1187.5,1138.8499755859375,1142.0,1058501
2025-05-19,1211.0245361328125,1213.550048828125,1225.0,1183.0,1183.0,995647
2025-05-20,1227.7396240234375,1230.300048828125,1256.3499755859375,1202.050048828125,1227.0,737640
2025-05-21,1192.56298828125,1195.050048828125,1199.5,1143.0,1155.0,2530664
2025-05-22,1179.390380859375,1181.8499755859375,1228.949951171875,1169.1500244140625,1197.0,802195
2025-05-23,1140.4715576171875,1142.8499755859375,1184.800048828125,1136.5,1184.800048828125,927386
2025-05-26,1149.5526123046875,1151.949951171875,1167.300048828125,1121.0,1139.949951171875,639793
2025-05-27,1153.993408203125,1156.4000244140625,1171.6500244140625,1145.0,1151.6500244140625,230136
2025-05-28,1145.211669921875,1147.5999755859375,1175.699951171875,1142.449951171875,1156.4000244140625,292328
2025-05-29,1146.908203125,1149.300048828125,1157.449951171875,1146.0,1151.699951171875,471450
2025-05-30,1124.1556396484375,1126.5,1153.550048828125,1119.0,1142.5999755859375,286143
2025-06-02,1123.556884765625,1125.9000244140625,1136.9000244140625,1105.5,1123.0,400399
2025-06-03,1117.9686279296875,1120.300048828125,1144.9000244140625,1115.699951171875,1131.800048828125,161100
2025-06-04,1131.540283203125,1133.9000244140625,1140.0,1109.9000244140625,1110.0,163321
2025-06-05,1140.621337890625,1143.0,1152.300048828125,1125.699951171875,1134.0,237874
2025-06-06,1128.2470703125,1130.5999755859375,1153.199951171875,1125.0,1150.0,214922
2025-06-09,1116.072509765625,1118.4000244140625,1143.0999755859375,1116.0,1137.800048828125,265910
2025-06-10,1120.6629638671875,1123.0,1131.699951171875,1115.300048828125,1119.699951171875,179917
2025-06-11,1123.7564697265625,1126.0999755859375,1132.0,1113.0,1128.0,995328
2025-06-12,1106.3927001953125,1108.699951171875,1132.5999755859375,1103.0999755859375,1131.0,589153
2025-06-13,1092.5216064453125,1094.800048828125,1111.5,1081.300048828125,1090.0,267021
2025-06-16,1095.814697265625,1098.0999755859375,1110.9000244140625,1061.0999755859375,1079.5,613408
2025-06-17,1103.299072265625,1105.5999755859375,1121.5,1091.0,1098.0999755859375,300274
2025-06-18,1111.9810791015625,1114.300048828125,1120.0999755859375,1088.5,1110.0,262809
2025-06-19,1111.5819091796875,1113.9000244140625,1119.199951171875,1096.0,1118.800048828125,176971
2025-06-20,1093.918701171875,1096.199951171875,1120.0,1061.0999755859375,1100.0,999012
2025-06-23,1125.85205078125,1128.199951171875,1133.0,1075.0999755859375,1078.0,290476
2025-06-24,1125.0538330078125,1127.4000244140625,1148.0,1114.0999755859375,1146.5,392213
2025-06-25,1125.2532958984375,1127.5999755859375,1138.800048828125,1119.5,1134.0,190222
2025-06-26,1114.6754150390625,1117.0,1134.199951171875,1112.199951171875,1128.699951171875,105424
2025-06-27,1139.2242431640625,1141.5999755859375,1154.0,1120.0,1127.0,1089015
2025-06-30,1138.62548828125,1141.0,1154.5,1120.0999755859375,1150.0,521044
2025-07-01,1105.49462890625,1107.800048828125,1145.0,1092.9000244140625,1143.699951171875,542449
2025-07-02,1107.09130859375,1109.4000244140625,1118.0,1073.5,1107.0,594598
2025-07-03,1147.8062744140625,1150.199951171875,1173.5,1095.5999755859375,1104.9000244140625,1288880
2025-07-04,1187.124267578125,1189.5999755859375,1195.0,1143.199951171875,1150.199951171875,919480
2025-07-07,1155.8895263671875,1158.300048828125,1200.0,1143.0999755859375,1189.800048828125,433975
2025-07-08,1207.0826416015625,1209.5999755859375,1222.9000244140625,1163.800048828125,1182.0,2459478
2025-07-09,1202.6917724609375,1205.199951171875,1213.199951171875,1181.4000244140625,1205.0,601531
2025-07-10,1198.600341796875,1201.0999755859375,1216.0999755859375,1190.699951171875,1199.800048828125,256299
2025-07-11,1197.7022705078125,1200.199951171875,1209.9000244140625,1167.0999755859375,1190.0999755859375,536890
2025-07-14,1185.8270263671875,1188.300048828125,1195.0,1176.0,1190.4000244140625,153486
2025-07-15,1179.839599609375,1182.300048828125,1227.9000244140625,1178.300048828125,1190.0,825667
2025-07-16,1202.9912109375,1205.5,1213.4000244140625,1183.9000244140625,1184.0,389717
2025-07-17,1195.4071044921875,1197.9000244140625,1224.0,1194.0,1212.699951171875,308142
2025-07-18,1177.84375,1180.300048828125,1213.199951171875,1177.0999755859375,1203.699951171875,283007
2025-07-21,1186.9248046875,1189.4000244140625,1195.5999755859375,1172.0999755859375,1189.699951171875,154837
2025-07-22,1198.800048828125,1201.300048828125,1214.9000244140625,1171.0,1189.4000244140625,215894
2025-07-23,1239.9000244140625,1239.9000244140625,1245.9000244140625,1197.0,1204.699951171875,466017
2025-07-24,1243.0,1243.0,1257.0,1197.4000244140625,1248.0,532614
2025-07-25,1183.800048828125,1183.800048828125,1249.0,1175.0999755859375,1247.0,380141
2025-07-28,1179.199951171875,1179.199951171875,1201.0,1139.0,1186.0999755859375,415922
2025-07-29,1150.5999755859375,1150.5999755859375,1179.199951171875,1140.300048828125,1179.199951171875,212515
2025-07-30,1178.4000244140625,1178.4000244140625,1187.0999755859375,1147.0,1147.0999755859375,327233
2025-07-31,1140.0,1140.0,1152.800048828125,1115.0999755859375,1137.0,634954
2025-08-01,1067.199951171875,1067.199951171875,1140.0999755859375,1065.0,1140.0,520379
2025-08-04,1049.699951171875,1049.699951171875,1066.800048828125,1022.4000244140625,1051.800048828125,637614
2025-08-05,1061.5,1061.5,1067.0999755859375,1025.199951171875,1045.0,501209
2025-08-06,1038.800048828125,1038.800048828125,1056.199951171875,1025.699951171875,1056.0999755859375,430584
2025-08-07,1016.4000244140625,1016.4000244140625,1021.0,975.0,1010.0,750835
2025-08-08,984.7999877929688,984.7999877929688,1024.9000244140625,980.0999755859375,982.0999755859375,280587
2025-08-11,993.0,993.0,998.4000244140625,963.2999877929688,975.0,351909
2025-08-12,955.5999755859375,955.5999755859375,1001.7000122070312,949.5,994.0,459066
2025-08-13,968.5999755859375,968.5999755859375,972.7000122070312,951.7999877929688,954.0,236144
2025-08-14,949.5999755859375,949.5999755859375,977.7000122070312,946.5,976.7000122070312,192660
2025-08-18,997.7000122070312,997.7000122070312,1006.2999877929688,960.2000122070312,975.0,419167
2025-08-19,997.7999877929688,997.7999877929688,1007.0,980.0999755859375,1000.2000122070312,309074
2025-08-20,1021.7999877929688,1021.7999877929688,1028.5999755859375,1002.7000122070312,1002.7000122070312,394224
2025-08-21,1020.7999877929688,1020.7999877929688,1028.699951171875,1012.5,1026.699951171875,189030
2025-08-22,1027.0999755859375,1027.0999755859375,1032.0,1007.7000122070312,1021.0,173610
2025-08-25,1020.5,1020.5,1035.699951171875,1011.2999877929688,1015.5999755859375,160711
2025-08-26,980.0,980.0,1028.9000244140625,973.5999755859375,1011.2000122070312,835271
2025-08-28,982.0999755859375,982.0999755859375,989.0,954.7999877929688,962.0999755859375,350210
2025-08-29,986.4000244140625,986.4000244140625,993.4000244140625,963.4000244140625,982.0,327351
2025-09-01,985.0,985.0,1001.2000122070312,979.0,989.7000122070312,553586
2025-09-02,997.0,997.0,1022.2999877929688,982.0,993.6500244140625,233020
2025-09-03,996.4500122070312,996.4500122070312,1013.2000122070312,987.9000244140625,998.9000244140625,127352
2025-09-04,991.5,991.5,1012.3499755859375,979.0,1007.5,250250
2025-09-05,989.2000122070312,989.2000122070312,995.0,965.0,987.0,138084
2025-09-08,1008.3499755859375,1008.3499755859375,1013.9500122070312,985.4000244140625,988.75,113456
2025-09-09,996.5499877929688,996.5499877929688,1014.4000244140625,994.2999877929688,1007.7000122070312,207687
2025-09-10,996.2000122070312,996.2000122070312,1028.9000244140625,991.0,1012.9500122070312,841699
2025-09-11,996.0999755859375,996.0999755859375,1012.2999877929688,991.5,999.7999877929688,474861
2025-09-12,1010.9000244140625,1010.9000244140625,1027.5,998.5,1000.0,481617
2025-09-15,1047.0,1047.0,1052.0,1009.9000244140625,1010.0,480653
2025-09-16,1090.6500244140625,1090.6500244140625,1121.800048828125,1050.0,1050.0,1684249
2025-09-17,1107.199951171875,1107.199951171875,1111.5999755859375,1087.5999755859375,1094.0,599795
2025-09-18,1118.449951171875,1118.449951171875,1122.0,1095.0,1112.75,195079
2025-09-19,1133.449951171875,1133.449951171875,1144.0,1094.699951171875,1120.0,625451
2025-09-22,1138.4000244140625,1138.4000244140625,1145.0,1102.949951171875,1131.550048828125,251165
2025-09-23,1119.300048828125,1119.300048828125,1131.699951171875,1103.9000244140625,1127.050048828125,196376
2025-09-24,1102.699951171875,1102.699951171875,1117.949951171875,1098.0,1110.5999755859375,127398
2025-09-25,1081.5,1081.5,1106.3499755859375,1073.5999755859375,1102.949951171875,84003
2025-09-26,1070.9000244140625,1070.9000244140625,1083.5,1056.25,1073.949951171875,79008
2025-09-29,1103.4000244140625,1103.4000244140625,1120.449951171875,1041.5999755859375,1080.0,237506
2025-09-30,1064.8499755859375,1064.8499755859375,1110.1500244140625,1040.25,1103.0,436978
2025-10-01,1053.199951171875,1053.199951171875,1068.0,1044.0,1064.9000244140625,228529
2025-10-03,1070.800048828125,1070.800048828125,1075.800048828125,1044.800048828125,1053.0999755859375,95735
2025-10-06,1065.0999755859375,1065.0999755859375,1070.5999755859375,1054.0,1070.5999755859375,89580
2025-10-07,1038.0,1038.0,1069.4000244140625,1026.0999755859375,1065.5,333900
2025-10-08,1014.4000244140625,1014.4000244140625,1035.300048828125,1009.7999877929688,1030.0,143795
2025-10-09,1004.4000244140625,1004.4000244140625,1020.9000244140625,1001.0,1019.0,86240
2025-10-10,1004.2999877929688,1004.2999877929688,1009.2000122070312,996.2000122070312,1004.4000244140625,198210
2025-10-13,991.2999877929688,991.2999877929688,1004.5,985.5,1004.2999877929688,262780
2025-10-14,1010.5999755859375,1010.5999755859375,1042.300048828125,991.2999877929688,991.2999877929688,557204
2025-10-15,1017.4000244140625,1017.4000244140625,1025.5,1006.7000122070312,1013.9000244140625,107387
2025-10-16,1045.5,1045.5,1051.800048828125,1017.4000244140625,1017.4000244140625,258227
2025-10-17,1037.699951171875,1037.699951171875,1065.0,1026.5999755859375,1044.9000244140625,154087
2025-10-20,1026.5,1026.5,1042.5,1017.9000244140625,1037.9000244140625,169077
2025-10-21,1023.4000244140625,1023.4000244140625,1034.199951171875,1017.0,1021.0,17199
2025-10-23,1082.5999755859375,1082.5999755859375,1094.0,1058.5,1059.0999755859375,1410574
2025-10-24,1043.9000244140625,1043.9000244140625,1086.0,1035.699951171875,1085.0,276521
2025-10-27,1061.4000244140625,1061.4000244140625,1065.699951171875,1030.0999755859375,1044.699951171875,142490
2025-10-28,1069.5,1069.5,1077.5999755859375,1055.0,1055.0,119946
2025-10-29,1080.199951171875,1080.199951171875,1092.0999755859375,1035.4000244140625,1066.0,321744
2025-10-30,1087.0999755859375,1087.0999755859375,1092.800048828125,1060.699951171875,1080.199951171875,125848
2025-10-31,1069.4000244140625,1069.4000244140625,1094.0999755859375,1065.0,1084.0999755859375,93418
2025-11-03,1076.699951171875,1076.699951171875,1089.0,1067.0,1072.9000244140625,171532
2025-11-04,1056.199951171875,1056.199951171875,1081.199951171875,1048.800048828125,1069.9000244140625,158820
2025-11-05,1056.199951171875,1056.199951171875,1056.199951171875,1056.199951171875,1056.199951171875,0
2025-11-06,1080.5999755859375,1080.5999755859375,1085.0,1040.199951171875,1062.0,133278
2025-11-07,1070.9000244140625,1070.9000244140625,1083.0,1051.5,1083.0,117001
2025-11-10,1043.5999755859375,1043.5999755859375,1078.0,1040.4000244140625,1071.9000244140625,166594
2025-11-11,1094.199951171875,1094.199951171875,1124.0,1017.7999877929688,1053.0999755859375,662269
2025-11-12,1089.300048828125,1089.300048828125,1109.0,1059.0999755859375,1103.5999755859375,1497039
2025-11-13,1089.699951171875,1089.699951171875,1108.199951171875,1080.300048828125,1100.0,570830
2025-11-14,1078.4000244140625,1078.4000244140625,1091.699951171875,1071.4000244140625,1089.9000244140625,320212
2025-11-17,1086.300048828125,1086.300048828125,1098.800048828125,1066.0,1075.0,291793
2025-11-18,1121.5999755859375,1121.5999755859375,1129.5999755859375,1072.699951171875,1090.0,826654
2025-11-19,1109.699951171875,1109.699951171875,1138.0,1099.0999755859375,1126.9000244140625,382035
2025-11-20,1094.699951171875,1094.699951171875,1118.199951171875,1090.0999755859375,1105.699951171875,208975
2025-11-21,1087.9000244140625,1087.9000244140625,1104.5,1080.0,1089.0,236363
2025-11-24,1107.9000244140625,1107.9000244140625,1114.0,1082.9000244140625,1086.4000244140625,395817
2025-11-25,1079.0,1079.0,1107.9000244140625,1075.0,1107.9000244140625,190951
2025-11-26,1095.699951171875,1095.699951171875,1099.9000244140625,1053.0999755859375,1078.9000244140625,258875
2025-11-27,1081.4000244140625,1081.4000244140625,1101.5,1076.199951171875,1097.0,150234
2025-11-28,1079.5,1079.5,1086.0,1072.0,1080.0,84243
2025-12-01,1043.0999755859375,1043.0999755859375,1089.0,1036.0,1080.0,255705
2025-12-02,1027.0,1027.0,1037.9000244140625,1022.0999755859375,1033.0,148832
2025-12-03,1006.2000122070312,1006.2000122070312,1027.9000244140625,1000.0,1027.5999755859375,129776
2025-12-04,982.5,982.5,1010.5999755859375,976.0,1005.5999755859375,224285
2025-12-05,981.5999755859375,981.5999755859375,990.0,969.7999877929688,982.5,207790
2025-12-08,973.7999877929688,973.7999877929688,999.0,962.5,992.2999877929688,224899
2025-12-09,977.5999755859375,977.5999755859375,981.0999755859375,940.0,965.0,191780
2025-12-10,979.5,979.5,986.9000244140625,968.0999755859375,978.0,447443
2025-12-11,971.0999755859375,971.0999755859375,979.9000244140625,958.0,979.9000244140625,190252
2025-12-12,973.9000244140625,973.9000244140625,989.0,963.0,979.5999755859375,261436
2025-12-15,970.0,970.0,979.0,964.9000244140625,978.0,85311
2025-12-16,970.7999877929688,970.7999877929688,972.0,958.0,966.0,130555
2025-12-17,965.2000122070312,965.2000122070312,976.9000244140625,958.0,965.0,133758
2025-12-18,965.5999755859375,965.5999755859375,969.5999755859375,954.0999755859375,966.0,89553
2025-12-19,974.5999755859375,974.5999755859375,978.5999755859375,961.4000244140625,963.0,118639
2025-12-22,963.5,963.5,976.0,960.0,972.0,110560
2025-12-23,954.0,954.0,972.7000122070312,951.5,968.7000122070312,130594
2025-12-24,940.7999877929688,940.7999877929688,955.7000122070312,937.0,955.7000122070312,116225
2025-12-25,940.7999877929688,940.7999877929688,940.7999877929688,940.7999877929688,940.7999877929688,0
2025-12-26,938.0999755859375,938.0999755859375,958.9000244140625,930.7999877929688,940.7000122070312,204247
2025-12-29,955.4000244140625,955.4000244140625,959.0,938.2000122070312,946.7000122070312,132996
2025-12-30,922.2999877929688,922.2999877929688,953.2000122070312,905.2999877929688,951.5999755859375,727761
2025-12-31,942.4000244140625,942.4000244140625,947.0,915.5999755859375,922.2999877929688,355286
2026-01-01,912.4000244140625,912.4000244140625,942.4500122070312,905.5,942.4000244140625,222223
2026-01-02,909.75,909.75,915.9000244140625,906.6500244140625,912.4000244140625,138894
2026-01-05,903.0499877929688,903.0499877929688,914.6500244140625,894.0,913.0,205683
2026-01-06,909.5,909.5,914.4000244140625,892.5,909.0,131873
2026-01-07,885.7000122070312,885.7000122070312,914.7000122070312,883.5,908.0,197453
2026-01-08,849.5999755859375,849.5999755859375,894.0,842.9000244140625,885.7000122070312,257697
2026-01-09,828.5499877929688,828.5499877929688,852.0,820.5,850.0,700425
2026-01-12,827.8499755859375,827.8499755859375,834.9000244140625,807.5499877929688,820.0,427560
2026-01-13,854.3499755859375,854.3499755859375,863.7999877929688,833.75,837.2000122070312,337169
2026-01-14,858.9500122070312,858.9500122070312,863.5,843.2000122070312,854.4500122070312,226156
2026-01-15,858.9500122070312,858.9500122070312,858.9500122070312,858.9500122070312,858.9500122070312,0
2026-01-16,837.4000244140625,837.4000244140625,875.0,834.0999755859375,865.9000244140625,177566
