date_,adj close_clean.ns,close_clean.ns,high_clean.ns,low_clean.ns,open_clean.ns,volume_clean.ns
2025-04-02,1211.2091064453125,1215.3499755859375,1220.0,1186.0,1217.8499755859375,50694
2025-04-03,1203.2862548828125,1207.4000244140625,1215.0,1171.0,1215.0,51882
2025-04-04,1187.689453125,1191.75,1208.0,1180.0,1207.0,58981
2025-04-07,1163.27294921875,1167.25,1187.5,1112.1500244140625,1124.800048828125,87235
2025-04-08,1167.3590087890625,1171.3499755859375,1185.449951171875,1160.0,1174.0,44550
2025-04-09,1140.7998046875,1144.699951171875,1178.9000244140625,1136.949951171875,1171.3499755859375,60970
2025-04-11,1176.92626953125,1180.949951171875,1191.0,1152.300048828125,1179.949951171875,146500
2025-04-15,1162.2264404296875,1166.199951171875,1203.9000244140625,1163.800048828125,1203.9000244140625,126541
2025-04-16,1179.9659423828125,1184.0,1198.699951171875,1160.5,1170.5999755859375,528067
2025-04-17,1172.0927734375,1176.0999755859375,1203.0,1173.0,1200.0,335900
2025-04-21,1196.31005859375,1200.4000244140625,1219.4000244140625,1171.0999755859375,1188.0,389246
2025-04-22,1200.695068359375,1204.800048828125,1214.9000244140625,1192.0,1212.0,128319
2025-04-23,1212.6541748046875,1216.800048828125,1228.699951171875,1188.800048828125,1211.0999755859375,212765
2025-04-24,1215.444580078125,1219.5999755859375,1250.199951171875,1216.800048828125,1224.0,154918
2025-04-25,1190.2308349609375,1194.300048828125,1230.699951171875,1172.0999755859375,1225.699951171875,145226
2025-04-28,1185.148193359375,1189.199951171875,1197.0,1171.0999755859375,1181.0,65547
2025-04-29,1187.9385986328125,1192.0,1207.300048828125,1179.5999755859375,1191.5,90393
2025-04-30,1170.7972412109375,1174.800048828125,1199.199951171875,1169.0,1192.199951171875,118891
2025-05-02,1160.1336669921875,1164.0999755859375,1183.699951171875,1156.4000244140625,1177.0,44473
2025-05-05,1184.0518798828125,1188.0999755859375,1191.199951171875,1164.800048828125,1167.0999755859375,52252
2025-05-06,1166.8109130859375,1170.800048828125,1198.0,1165.0,1188.0,53362
2025-05-07,1175.8798828125,1179.9000244140625,1189.800048828125,1148.0999755859375,1150.0,69477
2025-05-08,1188.2376708984375,1192.300048828125,1229.5,1182.0,1185.0,130510
2025-05-09,1185.4471435546875,1189.5,1197.9000244140625,1160.0,1160.0999755859375,71446
2025-05-12,1232.885009765625,1237.0999755859375,1248.0,1212.699951171875,1219.4000244140625,89319
2025-05-13,1243.9471435546875,1248.199951171875,1254.4000244140625,1232.800048828125,1237.0999755859375,63359
2025-05-14,1258.79638671875,1263.0999755859375,1276.699951171875,1243.0999755859375,1254.4000244140625,105696
2025-05-15,1272.1507568359375,1276.5,1285.0999755859375,1261.0,1263.5,79530
2025-05-16,1289.7904052734375,1294.199951171875,1312.0,1270.0,1277.0,97917
2025-05-19,1281.718017578125,1286.0999755859375,1314.9000244140625,1256.699951171875,1314.9000244140625,104611
2025-05-20,1262.88232421875,1267.199951171875,1300.0,1262.300048828125,1290.0,69265
2025-05-21,1270.1575927734375,1274.5,1285.800048828125,1267.0,1272.4000244140625,53822
2025-05-22,1324.3721923828125,1328.9000244140625,1338.0,1271.0,1277.5999755859375,318404
2025-05-23,1428.3167724609375,1433.199951171875,1454.0,1330.0,1337.0,1571706
2025-05-26,1420.44384765625,1425.300048828125,1438.800048828125,1399.300048828125,1411.0,216901
2025-05-27,1419.646484375,1424.5,1450.0,1399.0999755859375,1406.0,178025
2025-05-28,1420.84228515625,1425.699951171875,1447.699951171875,1416.199951171875,1422.9000244140625,92498
2025-05-29,1461.9019775390625,1466.9000244140625,1490.9000244140625,1422.0,1426.699951171875,318020
2025-05-30,1543.9215087890625,1549.199951171875,1600.0,1449.5999755859375,1470.0,356338
2025-06-02,1500.7691650390625,1505.9000244140625,1562.9000244140625,1493.0,1555.0,116587
2025-06-03,1475.25634765625,1480.300048828125,1525.199951171875,1475.0,1500.0,92229
2025-06-04,1484.2257080078125,1489.300048828125,1511.800048828125,1470.0,1476.0,73146
2025-06-05,1533.357666015625,1538.5999755859375,1566.0,1485.300048828125,1497.199951171875,165361
2025-06-06,1493.0953369140625,1498.199951171875,1536.0,1487.0,1535.0,69067
2025-06-09,1496.4837646484375,1501.5999755859375,1515.0,1485.800048828125,1500.0,67454
2025-06-10,1472.6651611328125,1477.699951171875,1520.0,1472.0999755859375,1514.699951171875,65170
2025-06-11,1501.56640625,1506.699951171875,1513.0,1482.199951171875,1488.4000244140625,60536
2025-06-12,1454.5272216796875,1459.5,1518.9000244140625,1451.5,1510.0,68953
2025-06-13,1464.6923828125,1469.699951171875,1478.0999755859375,1426.0999755859375,1430.0,89173
2025-06-16,1461.204345703125,1466.199951171875,1495.9000244140625,1439.0,1465.0,81797
2025-06-17,1433.2998046875,1438.199951171875,1485.0,1435.0,1466.199951171875,52931
2025-06-18,1440.475341796875,1445.4000244140625,1457.5999755859375,1430.0999755859375,1449.0,50786
2025-06-19,1413.268310546875,1418.0999755859375,1457.300048828125,1409.5,1441.0999755859375,60302
2025-06-20,1402.0068359375,1406.800048828125,1441.9000244140625,1394.9000244140625,1409.0,168160
2025-06-23,1429.3133544921875,1434.199951171875,1442.0,1392.0,1392.0,66763
2025-06-24,1445.85693359375,1450.800048828125,1464.199951171875,1431.0,1464.199951171875,87122
2025-06-25,1497.5799560546875,1502.699951171875,1521.9000244140625,1445.0,1451.199951171875,237465
2025-06-26,1468.080810546875,1473.0999755859375,1512.699951171875,1465.5,1510.199951171875,65564
2025-06-27,1459.5101318359375,1464.5,1481.300048828125,1452.0999755859375,1478.0,48858
2025-06-30,1460.6064453125,1465.5999755859375,1480.0,1444.699951171875,1454.5,76240
2025-07-01,1444.9599609375,1449.9000244140625,1480.9000244140625,1443.0999755859375,1470.0,36314
2025-07-02,1449.2452392578125,1454.199951171875,1463.5999755859375,1424.5,1457.199951171875,62502
2025-07-03,1479.9403076171875,1485.0,1490.0,1446.0,1454.199951171875,74529
2025-07-04,1478.0467529296875,1483.0999755859375,1497.0,1465.0,1495.0,80600
2025-07-07,1461.70263671875,1466.699951171875,1490.0,1459.5,1486.699951171875,46425
2025-07-08,1446.454833984375,1451.4000244140625,1483.5999755859375,1435.0999755859375,1466.9000244140625,41010
2025-07-09,1460.207763671875,1465.199951171875,1477.9000244140625,1443.5,1451.4000244140625,35764
2025-07-10,1439.4786376953125,1444.4000244140625,1470.0,1438.0999755859375,1458.0,38346
2025-07-11,1421.7392578125,1426.5999755859375,1452.800048828125,1420.5,1444.4000244140625,39959
2025-07-14,1450.6405029296875,1455.5999755859375,1473.699951171875,1414.4000244140625,1426.5999755859375,131775
2025-07-15,1435.9906005859375,1440.9000244140625,1489.9000244140625,1435.0999755859375,1455.9000244140625,122794
2025-07-16,1454.1285400390625,1459.0999755859375,1466.4000244140625,1436.0,1440.9000244140625,57690
2025-07-17,1440.27587890625,1445.199951171875,1484.0,1440.0,1466.0,93822
2025-07-18,1314.2069091796875,1318.699951171875,1402.5999755859375,1305.0,1399.0,926298
2025-07-21,1271.7520751953125,1276.0999755859375,1315.0,1271.0999755859375,1305.5,303423
2025-07-22,1294.2750244140625,1298.699951171875,1308.0,1284.0,1284.9000244140625,131161
2025-07-23,1300.3543701171875,1304.800048828125,1314.800048828125,1288.300048828125,1301.5999755859375,92691
2025-07-24,1278.32958984375,1282.699951171875,1308.4000244140625,1278.5,1307.300048828125,68311
2025-07-25,1238.2666015625,1242.5,1280.4000244140625,1237.0,1279.800048828125,140971
2025-07-28,1238.764892578125,1243.0,1254.9000244140625,1226.5,1242.5,73877
2025-07-29,1234.1805419921875,1238.4000244140625,1247.699951171875,1228.5,1239.300048828125,65953
2025-07-30,1242.2529296875,1246.5,1251.5,1226.0999755859375,1228.0,63715
2025-07-31,1218.135498046875,1222.300048828125,1242.9000244140625,1220.0,1228.5999755859375,58263
2025-08-01,1203.0867919921875,1207.199951171875,1235.0,1202.4000244140625,1223.0,73171
2025-08-04,1198.901123046875,1203.0,1224.5,1197.199951171875,1207.199951171875,108503
2025-08-05,1212.1558837890625,1216.300048828125,1224.0,1197.0,1203.0,51975
2025-08-06,1192.7222900390625,1196.800048828125,1226.300048828125,1193.0,1224.0,57480
2025-08-07,1192.42333984375,1196.5,1200.0,1173.800048828125,1190.0,74824
2025-08-08,1172.391845703125,1176.4000244140625,1200.5,1166.9000244140625,1198.0,54255
2025-08-11,1170.99658203125,1175.0,1193.9000244140625,1160.0,1188.0,52540
2025-08-12,1155.7486572265625,1159.699951171875,1184.9000244140625,1149.0,1175.4000244140625,189566
2025-08-13,1225.70947265625,1229.9000244140625,1239.9000244140625,1160.4000244140625,1162.5999755859375,173368
2025-08-14,1176.87646484375,1180.9000244140625,1231.9000244140625,1165.199951171875,1230.0,104019
2025-08-18,1160.9310302734375,1164.9000244140625,1197.699951171875,1161.5,1184.9000244140625,139944
2025-08-19,1185.8458251953125,1189.9000244140625,1195.0,1163.0,1169.699951171875,72976
2025-08-20,1176.77685546875,1180.800048828125,1211.0,1179.0,1200.0,82310
2025-08-21,1145.085205078125,1149.0,1256.800048828125,1070.5,1125.0,30337769
2025-08-22,1149.868896484375,1153.800048828125,1160.0,1126.0999755859375,1139.0,2392424
2025-08-25,1165.11669921875,1169.0999755859375,1178.0,1140.199951171875,1160.5,1405543
2025-08-26,1130.634521484375,1134.5,1169.0,1131.0999755859375,1165.0,524813
2025-08-28,1152.160888671875,1156.0999755859375,1163.800048828125,1133.0,1134.5,583321
2025-08-29,1170.498291015625,1174.5,1188.0,1162.0,1171.0,1373493
2025-09-01,1182.6566162109375,1186.699951171875,1198.5999755859375,1167.5,1178.0,1638105
2025-09-02,1162.5255126953125,1166.5,1186.800048828125,1162.0,1186.800048828125,236065
2025-09-03,1170.0,1174.0,1178.0,1162.5,1165.0,240650
2025-09-04,1155.5,1155.5,1184.9000244140625,1151.699951171875,1182.800048828125,268092
2025-09-05,1189.199951171875,1189.199951171875,1217.9000244140625,1155.4000244140625,1159.0,1178757
2025-09-08,1188.5999755859375,1188.5999755859375,1199.0,1166.0999755859375,1189.0,337565
2025-09-09,1172.0999755859375,1172.0999755859375,1193.699951171875,1162.5,1188.5999755859375,278453
2025-09-10,1156.5999755859375,1156.5999755859375,1178.9000244140625,1153.5999755859375,1178.300048828125,272512
2025-09-11,1157.199951171875,1157.199951171875,1173.9000244140625,1152.0,1162.300048828125,243483
2025-09-12,1163.5,1163.5,1172.0,1154.0999755859375,1164.800048828125,174504
2025-09-15,1154.199951171875,1154.199951171875,1170.0,1147.699951171875,1161.0,223959
2025-09-16,1173.9000244140625,1173.9000244140625,1179.9000244140625,1144.0,1154.5999755859375,405037
2025-09-17,1195.699951171875,1195.699951171875,1212.0,1180.0,1186.0,270194
2025-09-18,1194.699951171875,1194.699951171875,1207.9000244140625,1182.199951171875,1195.699951171875,137929
2025-09-19,1178.0,1178.0,1199.0,1175.0,1185.0999755859375,139452
2025-09-22,1143.0,1143.0,1173.5,1134.0999755859375,1170.0,646589
2025-09-23,1132.4000244140625,1132.4000244140625,1148.800048828125,1128.5999755859375,1148.699951171875,371453
2025-09-24,1127.699951171875,1127.699951171875,1159.5999755859375,1126.0,1136.0,560525
2025-09-25,1119.5,1119.5,1141.0,1116.9000244140625,1130.0,365126
2025-09-26,1101.0999755859375,1101.0999755859375,1124.300048828125,1092.9000244140625,1124.300048828125,393830
2025-09-29,1105.0,1105.0,1118.0,1084.0,1105.0,264549
2025-09-30,1098.5999755859375,1098.5999755859375,1106.9000244140625,1077.0,1104.0,198868
2025-10-01,1097.199951171875,1097.199951171875,1105.300048828125,1088.0,1094.5999755859375,113976
2025-10-03,1085.199951171875,1085.199951171875,1108.0,1082.9000244140625,1097.5,203596
2025-10-06,1068.0999755859375,1068.0999755859375,1097.9000244140625,1061.5,1090.800048828125,463420
2025-10-07,1060.300048828125,1060.300048828125,1076.0,1055.0,1076.0,413782
2025-10-08,1051.199951171875,1051.199951171875,1074.0999755859375,1049.0999755859375,1060.300048828125,331865
2025-10-09,1037.5999755859375,1037.5999755859375,1062.9000244140625,1035.699951171875,1053.199951171875,226746
2025-10-10,1072.300048828125,1072.300048828125,1077.0,1033.0,1040.0,437737
2025-10-13,1065.4000244140625,1065.4000244140625,1097.199951171875,1060.0999755859375,1072.0,363632
2025-10-14,1046.4000244140625,1046.4000244140625,1066.5,1039.699951171875,1065.4000244140625,186692
2025-10-15,1041.4000244140625,1041.4000244140625,1053.0999755859375,1039.0,1046.0,128390
2025-10-16,1054.199951171875,1054.199951171875,1066.0999755859375,1041.9000244140625,1041.9000244140625,168538
2025-10-17,1051.300048828125,1051.300048828125,1061.0999755859375,1041.4000244140625,1050.0,117162
2025-10-20,1035.800048828125,1035.800048828125,1060.9000244140625,1033.0,1060.0,174688
2025-10-21,1053.0999755859375,1053.0999755859375,1057.0,1041.199951171875,1047.5,54422
2025-10-23,1061.699951171875,1061.699951171875,1065.0,1049.0,1057.300048828125,257808
2025-10-24,1061.9000244140625,1061.9000244140625,1069.800048828125,1052.199951171875,1061.9000244140625,91909
2025-10-27,1044.699951171875,1044.699951171875,1063.300048828125,1043.0,1061.9000244140625,139024
2025-10-28,1049.0999755859375,1049.0999755859375,1052.9000244140625,1042.0,1050.0,105443
2025-10-29,1049.5,1049.5,1059.4000244140625,1041.0,1045.0,296559
2025-10-30,1015.0,1015.0,1057.4000244140625,1012.7000122070312,1050.800048828125,687506
2025-10-31,1008.7999877929688,1008.7999877929688,1030.300048828125,1007.0,1015.7999877929688,338610
2025-11-03,1014.9000244140625,1014.9000244140625,1026.5999755859375,985.0,1012.7000122070312,905489
2025-11-04,983.9000244140625,983.9000244140625,1022.0,979.0999755859375,1022.0,611036
2025-11-05,983.9000244140625,983.9000244140625,983.9000244140625,983.9000244140625,983.9000244140625,0
2025-11-06,981.2000122070312,981.2000122070312,992.2000122070312,960.0,988.4000244140625,691793
2025-11-07,937.5999755859375,937.5999755859375,970.0,930.2999877929688,970.0,959631
2025-11-10,940.2999877929688,940.2999877929688,958.0,926.7000122070312,937.0,395731
2025-11-11,928.0,928.0,940.0,924.4000244140625,940.0,241298
2025-11-12,941.0,941.0,949.0999755859375,926.5999755859375,932.0,437775
2025-11-13,941.5,941.5,952.5,937.0,944.7999877929688,169362
2025-11-14,921.0,921.0,943.7999877929688,915.0999755859375,941.5999755859375,490057
2025-11-17,935.0999755859375,935.0999755859375,942.0999755859375,924.2000122070312,924.2000122070312,239500
2025-11-18,932.0,932.0,938.5999755859375,925.0999755859375,938.5999755859375,124309
2025-11-19,919.9000244140625,919.9000244140625,934.7000122070312,918.0,933.0,274215
2025-11-20,926.0,926.0,958.0,922.7999877929688,929.0,823698
2025-11-21,916.5,916.5,930.0,914.0,926.5,201073
2025-11-24,954.4000244140625,954.4000244140625,963.0,908.2000122070312,915.0999755859375,1008727
2025-11-25,926.0999755859375,926.0999755859375,960.0,921.0,959.9000244140625,370721
2025-11-26,919.5,919.5,927.7000122070312,917.0,926.0999755859375,367193
2025-11-27,918.4000244140625,918.4000244140625,928.0,912.5,928.0,335421
2025-11-28,913.5,913.5,925.2999877929688,911.5,925.2999877929688,622118
2025-12-01,915.0,915.0,920.2999877929688,911.2000122070312,917.0,191677
2025-12-02,899.0499877929688,899.0499877929688,917.4000244140625,890.2000122070312,915.0,281118
2025-12-03,895.5,895.5,904.5,884.2999877929688,904.5,406621
2025-12-04,890.6500244140625,890.6500244140625,896.9000244140625,886.3499755859375,892.3499755859375,149344
2025-12-05,888.0499877929688,888.0499877929688,896.5499877929688,885.0,891.5499877929688,143955
2025-12-08,892.5999755859375,892.5999755859375,895.5,877.7000122070312,888.0,464045
2025-12-09,889.2000122070312,889.2000122070312,895.5999755859375,878.2000122070312,888.1500244140625,242968
2025-12-10,883.5,883.5,911.7999877929688,879.5999755859375,892.9000244140625,264305
2025-12-11,898.0499877929688,898.0499877929688,901.0,882.9000244140625,888.5,125338
2025-12-12,907.2999877929688,907.2999877929688,917.9500122070312,898.0,903.0,195862
2025-12-15,908.5999755859375,908.5999755859375,917.0,903.7999877929688,907.0,131559
2025-12-16,899.75,899.75,912.7000122070312,896.5999755859375,908.0,102603
2025-12-17,891.2999877929688,891.2999877929688,904.3499755859375,885.5499877929688,899.75,114866
2025-12-18,904.2999877929688,904.2999877929688,909.0,873.75,889.0999755859375,334253
2025-12-19,900.4500122070312,900.4500122070312,907.9000244140625,890.9000244140625,902.0,136683
2025-12-22,906.7999877929688,906.7999877929688,913.7999877929688,899.3499755859375,905.0,117736
2025-12-23,906.8499755859375,906.8499755859375,915.9000244140625,893.0,906.7999877929688,195472
2025-12-24,896.9000244140625,896.9000244140625,908.9000244140625,896.0,906.8499755859375,113146
2025-12-25,896.9000244140625,896.9000244140625,896.9000244140625,896.9000244140625,896.9000244140625,0
2025-12-26,879.7999877929688,879.7999877929688,899.5999755859375,878.2999877929688,898.0,216018
2025-12-29,870.8499755859375,870.8499755859375,885.75,863.0499877929688,883.9500122070312,361452
2025-12-30,884.9500122070312,884.9500122070312,894.9500122070312,865.5,875.0,724290
2025-12-31,876.0499877929688,876.0499877929688,887.9000244140625,870.0,884.9500122070312,350793
2026-01-01,859.0,859.0,881.75,857.2999877929688,880.7000122070312,329674
2026-01-02,869.7999877929688,869.7999877929688,871.0,860.0,865.0,138046
2026-01-05,864.5499877929688,864.5499877929688,874.1500244140625,862.5,869.0999755859375,106474
2026-01-06,865.2000122070312,865.2000122070312,867.75,856.0,865.0,258441
2026-01-07,868.9000244140625,868.9000244140625,873.4000244140625,863.0,869.9000244140625,94430
2026-01-08,857.4500122070312,857.4500122070312,872.8499755859375,854.0,872.8499755859375,107594
2026-01-09,852.5499877929688,852.5499877929688,859.4500122070312,845.9000244140625,857.4500122070312,193430
2026-01-12,855.0999755859375,855.0999755859375,857.6500244140625,834.2999877929688,852.5499877929688,202470
2026-01-13,855.3499755859375,855.3499755859375,868.0999755859375,852.4500122070312,856.5,101518
2026-01-14,860.8499755859375,860.8499755859375,866.0,852.4500122070312,852.5,402196
2026-01-16,860.7999877929688,860.7999877929688,868.7999877929688,858.5499877929688,861.0499877929688,125622
