date_,adj close_dalbharat.ns,close_dalbharat.ns,high_dalbharat.ns,low_dalbharat.ns,open_dalbharat.ns,volume_dalbharat.ns
2025-03-28,1813.6795654296875,1821.550048828125,1859.5999755859375,1804.300048828125,1813.550048828125,269181
2025-04-01,1778.7310791015625,1786.449951171875,1839.5999755859375,1781.800048828125,1821.949951171875,237790
2025-04-02,1809.298583984375,1817.1500244140625,1829.699951171875,1767.75,1782.1500244140625,281329
2025-04-03,1849.1258544921875,1857.1500244140625,1883.3499755859375,1807.0,1816.9000244140625,433610
2025-04-04,1837.4761962890625,1845.449951171875,1870.0,1832.0999755859375,1863.949951171875,128337
2025-04-07,1778.5321044921875,1786.25,1812.050048828125,1700.0,1700.0,377911
2025-04-08,1800.5364990234375,1808.3499755859375,1847.0,1803.199951171875,1820.0,246636
2025-04-09,1818.0108642578125,1825.9000244140625,1835.0,1776.8499755859375,1800.0,227521
2025-04-11,1803.822265625,1811.6500244140625,1849.0,1798.5,1839.949951171875,158264
2025-04-15,1861.1236572265625,1869.199951171875,1885.4000244140625,1821.0999755859375,1849.0,309767
2025-04-16,1838.4222412109375,1846.4000244140625,1889.9000244140625,1831.300048828125,1855.5,210173
2025-04-17,1843.5997314453125,1851.5999755859375,1864.9000244140625,1795.699951171875,1826.199951171875,513508
2025-04-21,1914.193359375,1922.5,1932.0,1851.0,1851.0,426318
2025-04-22,1895.2755126953125,1903.5,1948.0,1898.0,1908.0999755859375,288255
2025-04-23,1881.2364501953125,1889.4000244140625,1916.300048828125,1870.0999755859375,1909.800048828125,552113
2025-04-24,1965.5704345703125,1974.0999755859375,1980.0,1922.800048828125,1950.0,2513060
2025-04-25,1957.4058837890625,1965.9000244140625,2019.0999755859375,1946.300048828125,1984.0,1218246
2025-04-28,1975.12890625,1983.699951171875,2002.5,1961.199951171875,1965.9000244140625,329279
2025-04-29,1946.3538818359375,1954.800048828125,1993.9000244140625,1946.800048828125,1971.199951171875,255102
2025-04-30,1934.3060302734375,1942.699951171875,1969.0,1934.4000244140625,1950.0999755859375,360446
2025-05-02,1937.193603515625,1945.5999755859375,1972.5999755859375,1936.5999755859375,1949.9000244140625,716918
2025-05-05,1932.6134033203125,1941.0,1963.199951171875,1938.0999755859375,1949.9000244140625,137555
2025-05-06,1943.9642333984375,1952.4000244140625,1975.0,1936.199951171875,1936.199951171875,694760
2025-05-07,1965.7696533203125,1974.300048828125,1987.0,1935.0999755859375,1945.699951171875,685326
2025-05-08,1955.912353515625,1964.4000244140625,1992.199951171875,1945.5,1970.0,322312
2025-05-09,1908.51806640625,1916.800048828125,1945.4000244140625,1902.699951171875,1925.0999755859375,143044
2025-05-12,1972.341064453125,1980.9000244140625,1990.9000244140625,1952.199951171875,1959.0,138596
2025-05-13,1998.029541015625,2006.699951171875,2021.0,1974.800048828125,1980.0,809567
2025-05-14,2047.21630859375,2056.10009765625,2073.800048828125,2011.0,2025.0,852925
2025-05-15,2076.787841796875,2085.800048828125,2093.0,2060.60009765625,2065.0,382774
2025-05-16,2061.15576171875,2070.10009765625,2104.800048828125,2059.199951171875,2090.0,377498
2025-05-19,2054.982421875,2063.89990234375,2096.0,2061.300048828125,2070.10009765625,444225
2025-05-20,2048.311279296875,2057.199951171875,2078.699951171875,2046.5999755859375,2075.0,406232
2025-05-21,2080.272705078125,2089.300048828125,2093.0,2053.0,2058.5,148166
2025-05-22,2097.796630859375,2106.89990234375,2117.5,2073.0,2089.300048828125,533539
2025-05-23,2133.74072265625,2143.0,2167.0,2112.10009765625,2122.0,308866
2025-05-26,2047.21630859375,2056.10009765625,2158.300048828125,2050.0,2148.89990234375,335542
2025-05-27,2055.28125,2064.199951171875,2070.0,2026.199951171875,2050.0,372944
2025-05-28,2041.0428466796875,2049.89990234375,2080.0,2043.0,2076.89990234375,290725
2025-05-29,2043.830810546875,2052.699951171875,2064.699951171875,2028.0,2060.0,117698
2025-05-30,2007.6876220703125,2016.4000244140625,2048.699951171875,2007.699951171875,2046.0999755859375,151695
2025-06-02,2067.030029296875,2076.0,2084.800048828125,2011.5999755859375,2016.4000244140625,659587
2025-06-03,2053.0908203125,2062.0,2084.0,2046.0999755859375,2070.60009765625,427207
2025-06-04,2051.099365234375,2060.0,2066.60009765625,2044.699951171875,2062.0,133208
2025-06-05,2080.173095703125,2089.199951171875,2098.89990234375,2050.0,2050.0,84175
2025-06-06,2107.056396484375,2116.199951171875,2119.5,2084.0,2100.0,105750
2025-06-09,2112.433349609375,2121.60009765625,2125.0,2073.0,2100.0,192364
2025-06-10,2150.46826171875,2159.800048828125,2172.10009765625,2120.0,2125.0,301954
2025-06-11,2133.84033203125,2143.10009765625,2176.0,2113.199951171875,2175.0,168755
2025-06-12,2094.9091796875,2104.0,2152.60009765625,2098.300048828125,2149.89990234375,137511
2025-06-13,2080.272705078125,2089.300048828125,2107.5,2066.0,2098.0,134615
2025-06-16,2086.64501953125,2095.699951171875,2121.0,2073.300048828125,2099.199951171875,358932
2025-06-17,2053.0908203125,2062.0,2108.10009765625,2059.10009765625,2100.0,88358
2025-06-18,2040.1468505859375,2049.0,2086.0,2042.9000244140625,2068.89990234375,364186
2025-06-19,2034.471435546875,2043.300048828125,2063.0,2029.5999755859375,2049.0,95652
2025-06-20,2031.384765625,2040.199951171875,2061.89990234375,2025.4000244140625,2044.9000244140625,683507
2025-06-23,2067.81640625,2071.699951171875,2079.0,2025.0,2025.0,125541
2025-06-24,2071.309814453125,2075.199951171875,2111.0,2065.60009765625,2079.0,354480
2025-06-25,2090.274169921875,2094.199951171875,2105.300048828125,2073.0,2082.800048828125,139069
2025-06-26,2187.69140625,2191.800048828125,2196.39990234375,2096.199951171875,2099.0,727820
2025-06-27,2204.4599609375,2208.60009765625,2217.0,2192.5,2199.0,417617
2025-06-30,2203.4619140625,2207.60009765625,2222.0,2190.199951171875,2204.0,311590
2025-07-01,2184.796630859375,2188.89990234375,2225.0,2183.5,2200.0,458302
2025-07-02,2215.9384765625,2220.10009765625,2245.0,2183.10009765625,2185.0,435037
2025-07-03,2205.65771484375,2209.800048828125,2227.300048828125,2198.10009765625,2225.0,222904
2025-07-04,2175.21484375,2179.300048828125,2230.5,2159.10009765625,2211.0,629709
2025-07-07,2150.361328125,2154.39990234375,2198.0,2148.800048828125,2179.300048828125,112253
2025-07-08,2149.962158203125,2154.0,2157.699951171875,2121.800048828125,2140.0,132432
2025-07-09,2171.721435546875,2175.800048828125,2188.699951171875,2140.89990234375,2154.0,448823
2025-07-10,2167.62890625,2171.699951171875,2194.0,2163.0,2184.89990234375,194575
2025-07-11,2172.320068359375,2176.39990234375,2203.5,2170.0,2171.699951171875,60308
2025-07-14,2155.052734375,2159.10009765625,2192.0,2146.89990234375,2178.60009765625,332961
2025-07-15,2178.209228515625,2182.300048828125,2193.699951171875,2146.10009765625,2164.5,71463
2025-07-16,2160.14306640625,2164.199951171875,2209.199951171875,2143.5,2188.0,281109
2025-07-17,2185.49560546875,2189.60009765625,2192.89990234375,2138.0,2170.0,225266
2025-07-18,2247.578857421875,2251.800048828125,2258.0,2187.800048828125,2197.60009765625,580404
2025-07-21,2257.959228515625,2262.199951171875,2287.300048828125,2246.0,2262.0,662425
2025-07-22,2315.8505859375,2320.199951171875,2343.0,2274.0,2274.0,854735
2025-07-23,2265.4453125,2269.699951171875,2328.800048828125,2190.0,2325.10009765625,1154695
2025-07-24,2264.846435546875,2269.10009765625,2292.0,2219.60009765625,2250.0,433154
2025-07-25,2226.21875,2230.39990234375,2269.10009765625,2216.0,2269.10009765625,393593
2025-07-28,2201.166015625,2205.300048828125,2274.39990234375,2195.5,2237.0,292902
2025-07-29,2194.478759765625,2198.60009765625,2214.199951171875,2178.5,2214.199951171875,195946
2025-07-30,2235.302001953125,2239.5,2258.699951171875,2195.0,2195.10009765625,352725
2025-07-31,2231.309326171875,2235.5,2250.199951171875,2180.10009765625,2180.10009765625,203797
2025-08-01,2200.267578125,2204.39990234375,2240.199951171875,2185.800048828125,2239.0,159022
2025-08-04,2222.625732421875,2226.800048828125,2233.89990234375,2191.699951171875,2200.0,128559
2025-08-05,2238.495849609375,2242.699951171875,2250.0,2222.0,2234.0,394017
2025-08-06,2246.580810546875,2250.800048828125,2269.5,2228.39990234375,2262.0,361301
2025-08-07,2262.850341796875,2267.10009765625,2279.0,2240.89990234375,2253.199951171875,249358
2025-08-08,2239.194580078125,2243.39990234375,2276.800048828125,2238.199951171875,2270.699951171875,349347
2025-08-11,2220.429931640625,2224.60009765625,2272.0,2218.89990234375,2255.199951171875,458913
2025-08-12,2249.17578125,2253.39990234375,2277.0,2224.60009765625,2226.800048828125,753610
2025-08-13,2266.543212890625,2270.800048828125,2292.300048828125,2253.89990234375,2274.0,385405
2025-08-14,2266.044189453125,2270.300048828125,2283.5,2252.60009765625,2274.5,323864
2025-08-18,2326.430908203125,2330.800048828125,2394.199951171875,2301.0,2350.0,871940
2025-08-19,2342.101318359375,2346.5,2350.0,2307.199951171875,2333.10009765625,212573
2025-08-20,2340.005126953125,2344.39990234375,2361.300048828125,2332.800048828125,2340.10009765625,68439
2025-08-21,2344.496826171875,2348.89990234375,2354.39990234375,2320.0,2345.0,89757
2025-08-22,2322.038818359375,2326.39990234375,2354.0,2314.60009765625,2343.300048828125,374359
2025-08-25,2343.099365234375,2347.5,2390.0,2341.199951171875,2360.89990234375,344298
2025-08-26,2353.779296875,2358.199951171875,2371.60009765625,2311.0,2332.10009765625,337514
2025-08-28,2346.991943359375,2351.39990234375,2369.699951171875,2330.800048828125,2336.0,689428
2025-08-29,2396.998291015625,2401.5,2408.5,2355.0,2365.0,423429
2025-09-01,2398.794921875,2403.300048828125,2424.800048828125,2387.199951171875,2408.89990234375,422141
2025-09-02,2397.69677734375,2402.199951171875,2412.60009765625,2388.300048828125,2409.89990234375,554141
2025-09-03,2407.079345703125,2411.60009765625,2426.800048828125,2402.199951171875,2402.199951171875,326321
2025-09-04,2404.0849609375,2408.60009765625,2430.0,2395.89990234375,2430.0,1093794
2025-09-05,2405.78173828125,2410.300048828125,2424.0,2391.0,2400.10009765625,879898
2025-09-08,2405.482177734375,2410.0,2447.89990234375,2405.0,2410.0,315525
2025-09-09,2406.081298828125,2410.60009765625,2421.800048828125,2403.10009765625,2421.800048828125,142687
2025-09-10,2396.998291015625,2401.5,2422.60009765625,2364.300048828125,2422.60009765625,274453
2025-09-11,2405.28271484375,2409.800048828125,2417.39990234375,2394.89990234375,2405.0,354652
2025-09-12,2406.879638671875,2411.39990234375,2422.5,2400.800048828125,2418.0,245251
2025-09-15,2410.472900390625,2415.0,2424.89990234375,2404.0,2411.39990234375,158554
2025-09-16,2423.3486328125,2427.89990234375,2450.0,2414.0,2430.10009765625,680590
2025-09-17,2471.55810546875,2476.199951171875,2496.300048828125,2439.89990234375,2440.60009765625,1855484
2025-09-18,2443.610595703125,2448.199951171875,2488.89990234375,2440.89990234375,2488.89990234375,186407
2025-09-19,2405.38232421875,2409.89990234375,2457.800048828125,2407.10009765625,2440.5,342690
2025-09-22,2374.041259765625,2378.5,2439.300048828125,2366.10009765625,2410.699951171875,505654
2025-09-23,2334.81494140625,2339.199951171875,2389.89990234375,2333.300048828125,2378.5,479593
2025-09-24,2316.449462890625,2320.800048828125,2362.300048828125,2312.300048828125,2349.0,180960
2025-09-25,2258.059326171875,2262.300048828125,2319.89990234375,2254.39990234375,2300.0,454607
2025-09-26,2211.2470703125,2215.39990234375,2266.800048828125,2207.300048828125,2258.0,397012
2025-09-29,2225.12109375,2229.300048828125,2244.199951171875,2209.300048828125,2215.10009765625,234318
2025-09-30,2223.02490234375,2227.199951171875,2237.800048828125,2202.10009765625,2215.10009765625,574335
2025-10-01,2225.220703125,2229.39990234375,2237.0,2207.0,2227.199951171875,176320
2025-10-03,2249.475341796875,2253.699951171875,2264.89990234375,2231.800048828125,2231.800048828125,631378
2025-10-06,2246.97998046875,2251.199951171875,2265.0,2239.60009765625,2253.699951171875,396061
2025-10-07,2239.0947265625,2243.300048828125,2280.0,2234.199951171875,2251.199951171875,179834
2025-10-08,2227.416748046875,2231.60009765625,2256.60009765625,2211.0,2243.300048828125,126649
2025-10-09,2230.5107421875,2234.699951171875,2247.199951171875,2212.60009765625,2229.800048828125,241635
2025-10-10,2223.52392578125,2227.699951171875,2259.89990234375,2222.0,2234.699951171875,207783
2025-10-13,2230.61083984375,2234.800048828125,2238.699951171875,2210.5,2227.699951171875,250949
2025-10-14,2208.8515625,2213.0,2249.0,2187.39990234375,2240.0,182325
2025-10-15,2215.039794921875,2219.199951171875,2229.5,2204.0,2213.0,68116
2025-10-16,2220.230224609375,2224.39990234375,2238.300048828125,2213.800048828125,2218.10009765625,234176
2025-10-17,2240.8916015625,2245.10009765625,2319.89990234375,2222.800048828125,2229.0,1143683
2025-10-20,2191.783447265625,2195.89990234375,2270.800048828125,2163.800048828125,2270.699951171875,808198
2025-10-21,2181.30322265625,2185.39990234375,2210.0,2181.10009765625,2195.89990234375,29316
2025-10-23,2129.800048828125,2133.800048828125,2192.0,2129.199951171875,2185.0,294259
2025-10-24,2098.39990234375,2098.39990234375,2145.0,2085.0,2144.39990234375,360555
2025-10-27,2093.199951171875,2093.199951171875,2107.5,2085.5,2103.699951171875,939617
2025-10-28,2128.0,2128.0,2133.39990234375,2083.39990234375,2094.0,307062
2025-10-29,2130.800048828125,2130.800048828125,2145.0,2117.199951171875,2132.0,249031
2025-10-30,2099.10009765625,2099.10009765625,2145.0,2092.60009765625,2145.0,213064
2025-10-31,2096.800048828125,2096.800048828125,2109.89990234375,2087.39990234375,2100.60009765625,304566
2025-11-03,2081.89990234375,2081.89990234375,2099.60009765625,2070.199951171875,2080.800048828125,211294
2025-11-04,2049.60009765625,2049.60009765625,2087.60009765625,2039.0,2071.800048828125,276716
2025-11-06,2048.800048828125,2048.800048828125,2067.89990234375,2040.0999755859375,2041.9000244140625,196404
2025-11-07,2037.5,2037.5,2057.199951171875,2029.0999755859375,2057.199951171875,88271
2025-11-10,2055.699951171875,2055.699951171875,2066.800048828125,2036.0999755859375,2036.0999755859375,102563
2025-11-11,2044.800048828125,2044.800048828125,2064.60009765625,2031.0,2055.60009765625,107488
2025-11-12,2036.199951171875,2036.199951171875,2049.0,2020.9000244140625,2049.0,105979
2025-11-13,2047.800048828125,2047.800048828125,2068.39990234375,2032.300048828125,2049.0,146668
2025-11-14,2032.5999755859375,2032.5999755859375,2055.0,2016.5999755859375,2045.0,86736
2025-11-17,2014.5999755859375,2014.5999755859375,2044.699951171875,2010.4000244140625,2032.5999755859375,118127
2025-11-18,1991.0,1991.0,2029.5999755859375,1983.199951171875,2029.5999755859375,222000
2025-11-19,2021.300048828125,2021.300048828125,2035.0999755859375,1982.0,1991.0,208367
2025-11-20,2012.0999755859375,2012.0999755859375,2022.0999755859375,2001.4000244140625,2020.0,133521
2025-11-21,2009.199951171875,2009.199951171875,2019.4000244140625,1991.4000244140625,2012.0999755859375,144157
2025-11-24,2022.800048828125,2022.800048828125,2028.0,1986.0,2001.0999755859375,309688
2025-11-25,2019.9000244140625,2019.9000244140625,2040.0,2010.0,2013.0,435358
2025-11-26,2026.5999755859375,2026.5999755859375,2057.0,2002.300048828125,2002.300048828125,140880
2025-11-27,2019.199951171875,2019.199951171875,2030.199951171875,1997.0,2030.0,276084
2025-11-28,2009.4000244140625,2009.4000244140625,2025.300048828125,2000.5999755859375,2011.0,182273
2025-12-01,2009.4000244140625,2009.4000244140625,2021.699951171875,1998.199951171875,2010.699951171875,122187
2025-12-02,1986.800048828125,1986.800048828125,2016.5,1979.0999755859375,2015.0,137485
2025-12-03,1983.5,1983.5,1999.0,1963.699951171875,1990.0,144072
2025-12-04,1990.300048828125,1990.300048828125,2002.5,1971.800048828125,1983.5,131741
2025-12-05,1989.0,1989.0,2002.4000244140625,1975.199951171875,1981.0,124708
2025-12-08,1993.800048828125,1993.800048828125,2014.0,1980.0,1980.0,553059
2025-12-09,1968.0,1968.0,1993.5,1951.5,1983.9000244140625,165524
2025-12-10,1944.5999755859375,1944.5999755859375,1977.199951171875,1933.0,1965.0,109848
2025-12-11,1987.0999755859375,1987.0999755859375,1989.9000244140625,1936.9000244140625,1940.0,103360
2025-12-12,2072.199951171875,2072.199951171875,2077.60009765625,1991.0,1991.0,550121
2025-12-15,2103.60009765625,2103.60009765625,2107.699951171875,2060.0,2060.0,207963
2025-12-16,2066.5,2066.5,2094.699951171875,2054.10009765625,2090.0,262389
2025-12-17,2073.89990234375,2073.89990234375,2079.39990234375,2044.4000244140625,2066.5,142267
2025-12-18,2024.4000244140625,2024.4000244140625,2077.60009765625,2018.0,2065.60009765625,143460
2025-12-19,2015.300048828125,2015.300048828125,2031.4000244140625,2006.300048828125,2027.0,228328
2025-12-22,2014.199951171875,2014.199951171875,2027.800048828125,2005.0,2015.0,123675
2025-12-23,2059.39990234375,2059.39990234375,2065.39990234375,2019.0,2029.800048828125,327404
2025-12-24,2109.39990234375,2109.39990234375,2120.0,2049.89990234375,2073.800048828125,252729
2025-12-26,2160.60009765625,2160.60009765625,2169.0,2110.0,2114.199951171875,726199
2025-12-29,2159.39990234375,2159.39990234375,2197.0,2153.800048828125,2174.0,490564
2025-12-30,2127.699951171875,2127.699951171875,2165.0,2118.10009765625,2163.0,573406
2025-12-31,2130.89990234375,2130.89990234375,2147.800048828125,2122.199951171875,2127.699951171875,170115
2026-01-01,2136.199951171875,2136.199951171875,2159.699951171875,2109.800048828125,2145.300048828125,137763
2026-01-02,2147.10009765625,2147.10009765625,2157.89990234375,2108.800048828125,2108.800048828125,209238
2026-01-05,2133.89990234375,2133.89990234375,2176.0,2127.199951171875,2168.0,262102
2026-01-06,2115.60009765625,2115.60009765625,2143.10009765625,2103.800048828125,2133.89990234375,168221
2026-01-07,2121.199951171875,2121.199951171875,2149.800048828125,2115.89990234375,2124.5,140010
2026-01-08,2066.199951171875,2066.199951171875,2116.300048828125,2061.10009765625,2116.0,262856
2026-01-09,2050.39990234375,2050.39990234375,2083.89990234375,2041.699951171875,2061.0,160885
2026-01-12,2073.60009765625,2073.60009765625,2081.60009765625,2020.699951171875,2042.199951171875,300205
2026-01-13,2105.5,2105.5,2113.800048828125,2068.5,2073.60009765625,359192
2026-01-14,2177.300048828125,2177.300048828125,2183.89990234375,2092.10009765625,2105.0,485036
2026-01-16,2162.39990234375,2162.39990234375,2195.0,2144.199951171875,2184.89990234375,391714
