date_,adj close_irctc.ns,close_irctc.ns,high_irctc.ns,low_irctc.ns,open_irctc.ns,volume_irctc.ns
2025-04-11,724.5032348632812,730.7000122070312,735.4500122070312,721.5,728.3499755859375,933716
2025-04-15,748.1014404296875,754.5,756.4000244140625,735.0499877929688,745.4000244140625,1274195
2025-04-16,754.149658203125,760.5999755859375,766.0,755.5,760.9500122070312,1008913
2025-04-17,762.8750610351562,769.4000244140625,770.75,755.0,759.0,973140
2025-04-21,768.08056640625,774.6500244140625,779.5999755859375,769.6500244140625,773.7000122070312,749021
2025-04-22,768.27880859375,774.8499755859375,779.6500244140625,769.0,776.0,610026
2025-04-23,778.2931518554688,784.9500122070312,787.0999755859375,763.0,778.5499877929688,1228461
2025-04-24,770.4601440429688,777.0499877929688,785.0,772.0,784.9500122070312,1028891
2025-04-25,745.4738159179688,751.8499755859375,781.2999877929688,748.2000122070312,777.2000122070312,1352726
2025-04-28,757.5704345703125,764.0499877929688,767.0,747.5999755859375,748.2000122070312,691102
2025-04-29,755.8848266601562,762.3499755859375,773.8499755859375,754.8499755859375,765.5,634735
2025-04-30,745.1268310546875,751.5,763.0,748.0,760.0,944632
2025-05-02,741.1112060546875,747.4500122070312,762.0,746.0999755859375,751.5,580150
2025-05-05,758.9585571289062,765.4500122070312,766.9500122070312,749.9500122070312,750.0,886401
2025-05-06,730.501953125,736.75,766.9500122070312,734.3499755859375,765.4500122070312,1029627
2025-05-07,735.211669921875,741.5,745.0,725.6500244140625,728.8499755859375,989272
2025-05-08,721.7765502929688,727.9500122070312,750.0,723.0999755859375,745.0,766498
2025-05-09,716.42236328125,722.5499877929688,725.0,706.25,707.9500122070312,1024950
2025-05-12,756.9755249023438,763.4500122070312,764.9500122070312,737.3499755859375,740.5,1196460
2025-05-13,757.5208740234375,764.0,772.75,762.5499877929688,764.0,892363
2025-05-14,771.302978515625,777.9000244140625,781.75,762.4000244140625,765.0,1224784
2025-05-15,779.0368041992188,785.7000122070312,789.4000244140625,776.2999877929688,779.0,1287971
2025-05-16,802.1887817382812,809.0499877929688,815.0,784.0,785.7000122070312,3070129
2025-05-19,797.7765502929688,804.5999755859375,820.25,803.4000244140625,813.9000244140625,1654632
2025-05-20,779.0863647460938,785.75,808.2999877929688,784.0,806.0,1297532
2025-05-21,783.4986572265625,790.2000122070312,795.5999755859375,781.0,786.7000122070312,805323
2025-05-22,772.244873046875,778.8499755859375,790.0999755859375,775.0,786.5999755859375,817185
2025-05-23,776.4093017578125,783.0499877929688,787.4000244140625,775.5,778.7999877929688,615580
2025-05-26,786.17578125,792.9000244140625,794.0,783.9000244140625,784.0,711436
2025-05-27,786.4236450195312,793.1500244140625,797.5,785.3499755859375,794.0,794318
2025-05-28,769.7660522460938,776.3499755859375,796.75,774.0499877929688,795.0,2587692
2025-05-29,768.130126953125,774.7000122070312,800.0,773.0,800.0,5124252
2025-05-30,749.5886840820312,756.0,781.5999755859375,754.4000244140625,777.0,2877095
2025-06-02,759.8508911132812,766.3499755859375,771.0,749.5499877929688,756.0,1621374
2025-06-03,764.957275390625,771.5,777.7000122070312,764.0,767.0,1639782
2025-06-04,770.6585083007812,777.25,780.4000244140625,763.0999755859375,773.4000244140625,1664766
2025-06-05,774.62451171875,781.25,784.0,775.0,777.9500122070312,1481683
2025-06-06,773.0381469726562,779.6500244140625,785.5999755859375,777.9000244140625,782.0,954628
2025-06-09,781.2182006835938,787.9000244140625,792.4500122070312,780.9000244140625,781.0,1570448
2025-06-10,782.209716796875,788.9000244140625,797.5,787.2000122070312,792.0499877929688,1007006
2025-06-11,776.3597412109375,783.0,795.9000244140625,778.25,791.5999755859375,911690
2025-06-12,764.7589111328125,771.2999877929688,788.4500122070312,769.0,783.0,1442103
2025-06-13,764.114501953125,770.6500244140625,774.7000122070312,753.75,755.0,1303106
2025-06-16,763.569091796875,770.0999755859375,771.9500122070312,758.5,770.0,986884
2025-06-17,762.1809692382812,768.7000122070312,773.7999877929688,766.0,770.0999755859375,884096
2025-06-18,753.25732421875,759.7000122070312,771.7000122070312,757.5999755859375,766.4500122070312,542096
2025-06-19,740.4666748046875,746.7999877929688,761.9500122070312,743.2999877929688,760.0,1139746
2025-06-20,750.18359375,756.5999755859375,758.4000244140625,743.8499755859375,745.5499877929688,861498
2025-06-23,751.4229736328125,757.8499755859375,759.75,746.5,746.5,685543
2025-06-24,755.537841796875,762.0,770.6500244140625,761.0999755859375,763.0999755859375,578906
2025-06-25,761.0407104492188,767.5499877929688,772.5999755859375,765.5,770.0,820300
2025-06-26,766.4940795898438,773.0499877929688,774.75,763.0,770.0,864747
2025-06-27,778.590576171875,785.25,789.2000122070312,773.2000122070312,774.0,1772042
2025-06-30,774.8723754882812,781.5,789.9000244140625,777.0,788.5499877929688,1037262
2025-07-01,768.92333984375,775.5,785.25,771.2999877929688,784.0999755859375,886549
2025-07-02,768.92333984375,775.5,780.8499755859375,768.5,776.0,1093414
2025-07-03,771.8978881835938,778.5,783.1500244140625,774.1500244140625,776.9000244140625,660457
2025-07-04,774.525390625,781.1500244140625,785.9000244140625,773.1500244140625,779.5999755859375,703398
2025-07-07,777.6982421875,784.3499755859375,786.5499877929688,775.0499877929688,782.6500244140625,876286
2025-07-08,778.5410766601562,785.2000122070312,785.9500122070312,780.2000122070312,784.7000122070312,791455
2025-07-09,779.3837890625,786.0499877929688,798.5999755859375,784.2000122070312,787.0499877929688,1442155
2025-07-10,777.549560546875,784.2000122070312,790.7999877929688,782.9000244140625,788.0,626845
2025-07-11,767.1385498046875,773.7000122070312,783.7000122070312,770.0499877929688,781.0999755859375,512434
2025-07-14,763.7673950195312,770.2999877929688,777.5999755859375,767.25,773.7000122070312,540108
2025-07-15,767.386474609375,773.9500122070312,776.9000244140625,769.2999877929688,770.2999877929688,405335
2025-07-16,770.013916015625,776.5999755859375,777.9000244140625,771.5,773.9500122070312,481239
2025-07-17,768.1796875,774.75,781.9000244140625,773.2999877929688,778.0,435163
2025-07-18,758.809814453125,765.2999877929688,775.7000122070312,763.5999755859375,774.0999755859375,450648
2025-07-21,763.9161376953125,770.4500122070312,771.7999877929688,758.6500244140625,765.5999755859375,522909
2025-07-22,754.149658203125,760.5999755859375,773.2999877929688,759.0,770.4500122070312,485187
2025-07-23,755.48828125,761.9500122070312,762.9500122070312,756.7999877929688,761.5499877929688,558332
2025-07-24,750.7289428710938,757.1500244140625,765.7000122070312,756.0,763.0,384144
2025-07-25,739.92138671875,746.25,757.0499877929688,742.0999755859375,757.0,878236
2025-07-28,723.9083251953125,730.0999755859375,750.0,728.0999755859375,746.5,523766
2025-07-29,729.5599975585938,735.7999877929688,738.5,727.0,728.0,456870
2025-07-30,729.9070434570312,736.1500244140625,744.2999877929688,734.0499877929688,736.0,774642
2025-07-31,719.8926391601562,726.0499877929688,732.4500122070312,723.0999755859375,730.0,704978
2025-08-01,713.1007690429688,719.2000122070312,725.0,716.0,725.0,1040532
2025-08-04,723.7100219726562,729.9000244140625,732.2000122070312,712.7000122070312,717.0,551240
2025-08-05,720.0910034179688,726.25,731.75,721.75,729.9000244140625,560776
2025-08-06,723.462158203125,729.6500244140625,743.0,724.2999877929688,736.0,1507424
2025-08-07,720.9833984375,727.1500244140625,728.9000244140625,716.0999755859375,725.0,804696
2025-08-08,712.8529052734375,718.9500122070312,730.9000244140625,717.0,727.4000244140625,359497
2025-08-11,717.1659545898438,723.2999877929688,725.3499755859375,716.25,718.7000122070312,447545
2025-08-12,714.4393310546875,720.5499877929688,728.0499877929688,720.0,724.0,275269
2025-08-13,721.1815795898438,727.3499755859375,729.7999877929688,720.0,721.0499877929688,592729
2025-08-14,718.6532592773438,724.7999877929688,737.75,721.7999877929688,733.5,1074069
2025-08-18,715.77783203125,721.9000244140625,731.7999877929688,720.4000244140625,730.0,632805
2025-08-19,720.23974609375,726.4000244140625,727.25,721.1500244140625,722.5,392467
2025-08-20,724.9990234375,731.2000122070312,733.2999877929688,726.4000244140625,726.4000244140625,521749
2025-08-21,719.545654296875,725.7000122070312,734.2999877929688,724.0499877929688,730.9000244140625,405628
2025-08-22,719.843505859375,725.0,727.0,720.0999755859375,725.7000122070312,673850
2025-08-25,716.7158813476562,721.8499755859375,727.5499877929688,721.0,726.75,881565
2025-08-26,712.1486206054688,717.25,724.5,715.0,720.0,1384604
2025-08-28,694.673828125,699.6500244140625,717.0,697.4000244140625,717.0,1668258
2025-08-29,687.0286254882812,691.9500122070312,702.0,689.7999877929688,700.0,856066
2025-09-01,698.9432373046875,703.9500122070312,705.9500122070312,691.4000244140625,692.5,631745
2025-09-02,706.9359741210938,712.0,713.5999755859375,701.0999755859375,703.9500122070312,885201
2025-09-03,707.7799072265625,712.8499755859375,713.5499877929688,708.3499755859375,713.0,386447
2025-09-04,706.0423583984375,711.0999755859375,716.6500244140625,709.7000122070312,715.0,509597
2025-09-05,708.9713745117188,714.0499877929688,714.9000244140625,706.0,711.2999877929688,460678
2025-09-08,708.0281372070312,713.0999755859375,718.5,711.7999877929688,714.0,382250
2025-09-09,708.12744140625,713.2000122070312,715.7000122070312,710.2000122070312,713.0999755859375,287154
2025-09-10,713.4393920898438,718.5499877929688,721.5,714.0999755859375,714.2000122070312,978049
2025-09-11,714.5812377929688,719.7000122070312,724.9500122070312,717.6500244140625,718.6500244140625,800265
2025-09-12,717.0634765625,722.2000122070312,724.4000244140625,718.75,719.6500244140625,653882
2025-09-15,720.0917358398438,725.25,730.2999877929688,722.5499877929688,722.9500122070312,766401
2025-09-16,722.0278930664062,727.2000122070312,728.4000244140625,723.5,725.25,524148
2025-09-17,725.751220703125,730.9500122070312,735.7000122070312,727.75,729.6500244140625,811304
2025-09-18,730.1695556640625,735.4000244140625,736.4500122070312,730.4000244140625,732.9000244140625,689466
2025-09-19,731.3610229492188,736.5999755859375,739.0,733.2000122070312,735.4000244140625,1021813
2025-09-22,721.9285888671875,727.0999755859375,736.9500122070312,724.9000244140625,735.4000244140625,721501
2025-09-23,717.4605712890625,722.5999755859375,730.0,721.0,727.1500244140625,571765
2025-09-24,710.3614501953125,715.4500122070312,724.8499755859375,714.0,722.0499877929688,773061
2025-09-25,709.8153686523438,714.9000244140625,721.0,712.9000244140625,713.9000244140625,835870
2025-09-26,698.0992431640625,703.0999755859375,713.4500122070312,702.0,712.4000244140625,770172
2025-09-29,694.7731323242188,699.75,707.9500122070312,698.0,703.1500244140625,807138
2025-09-30,695.4185180664062,700.4000244140625,704.7999877929688,697.0499877929688,701.3499755859375,1029077
2025-10-01,701.1276245117188,706.1500244140625,707.4000244140625,698.4500122070312,701.0999755859375,585121
2025-10-03,702.468017578125,707.5,710.5,704.0999755859375,706.1500244140625,544147
2025-10-06,705.1984252929688,710.25,711.4000244140625,704.3499755859375,707.5,486868
2025-10-07,711.8011474609375,716.9000244140625,718.0,709.2999877929688,710.25,674546
2025-10-08,698.14892578125,703.1500244140625,716.9000244140625,701.4000244140625,716.0,857598
2025-10-09,704.7516479492188,709.7999877929688,711.5,702.2000122070312,705.5,717552
2025-10-10,710.6096801757812,715.7000122070312,717.5499877929688,708.6500244140625,709.0,677949
2025-10-13,704.5530395507812,709.5999755859375,712.0,706.0,710.0,642278
2025-10-14,699.141845703125,704.1500244140625,712.6500244140625,700.2000122070312,709.0,646712
2025-10-15,711.0565185546875,716.1500244140625,717.0,704.1500244140625,704.1500244140625,710916
2025-10-16,713.7869262695312,718.9000244140625,722.2999877929688,716.0,716.0999755859375,523985
2025-10-17,714.1840209960938,719.2999877929688,722.2000122070312,714.0,718.2999877929688,1099068
2025-10-20,715.8719482421875,721.0,727.8499755859375,719.5999755859375,721.0,753202
2025-10-21,712.893310546875,718.0,724.5,715.4000244140625,721.4500122070312,190939
2025-10-23,713.8861694335938,719.0,723.25,716.0,722.1500244140625,738210
2025-10-24,709.716064453125,714.7999877929688,726.7999877929688,713.75,720.9500122070312,968687
2025-10-27,718.9498901367188,724.0999755859375,724.7999877929688,715.0,716.0,1055350
2025-10-28,716.5670166015625,721.7000122070312,726.2000122070312,720.0,722.0,1272243
2025-10-29,725.453369140625,730.6500244140625,735.75,720.1500244140625,721.7000122070312,1217127
2025-10-30,722.9711303710938,728.1500244140625,733.0,726.0,730.6500244140625,426315
2025-10-31,713.5883178710938,718.7000122070312,729.9000244140625,717.0999755859375,726.2000122070312,441679
2025-11-03,718.3045654296875,723.4500122070312,725.0,716.0999755859375,718.7000122070312,354001
2025-11-04,713.3897705078125,718.5,725.0,716.0999755859375,723.4500122070312,333642
2025-11-05,713.3897705078125,718.5,718.5,718.5,718.5,0
2025-11-06,698.3474731445312,703.3499755859375,717.6500244140625,702.9500122070312,715.5,501782
2025-11-07,699.141845703125,704.1500244140625,708.1500244140625,697.0999755859375,703.3499755859375,455448
2025-11-10,699.3403930664062,704.3499755859375,707.8499755859375,701.0,704.1500244140625,363370
2025-11-11,705.645263671875,710.7000122070312,711.8499755859375,701.5499877929688,704.0,333113
2025-11-12,710.7586059570312,715.8499755859375,718.5,711.0999755859375,712.5,584863
2025-11-13,704.8509521484375,709.9000244140625,720.7999877929688,705.6500244140625,720.0,1565202
2025-11-14,700.2836303710938,705.2999877929688,709.9000244140625,702.2999877929688,709.9000244140625,827789
2025-11-17,707.978515625,713.0499877929688,716.4500122070312,706.0,708.0,763522
2025-11-18,698.7943115234375,703.7999877929688,713.0499877929688,701.75,713.0,896066
2025-11-19,699.9857788085938,705.0,707.0999755859375,702.0,705.5,643975
2025-11-20,698.0,703.0,710.75,702.2000122070312,707.7999877929688,805276
2025-11-21,690.4000244140625,690.4000244140625,700.9000244140625,688.75,700.0,1101118
2025-11-24,684.9000244140625,684.9000244140625,695.0,680.0999755859375,692.0,2005483
2025-11-25,677.5,677.5,686.0499877929688,675.8499755859375,684.0,1290958
2025-11-26,688.5,688.5,689.7999877929688,677.75,678.4500122070312,606666
2025-11-27,687.8499755859375,687.8499755859375,694.4500122070312,686.0499877929688,689.9500122070312,622737
2025-11-28,686.7000122070312,686.7000122070312,687.9000244140625,684.0,687.5,336126
2025-12-01,684.2999877929688,684.2999877929688,693.7000122070312,681.7000122070312,691.5,603612
2025-12-02,679.9500122070312,679.9500122070312,685.5,679.0,684.0,606817
2025-12-03,674.5,674.5,682.5999755859375,671.2000122070312,678.0999755859375,750515
2025-12-04,673.8499755859375,673.8499755859375,680.7000122070312,670.5,674.0,1352801
2025-12-05,675.2000122070312,675.2000122070312,677.0,670.4500122070312,675.0,755102
2025-12-08,661.2999877929688,661.2999877929688,678.5,660.0,675.2000122070312,978991
2025-12-09,669.9500122070312,669.9500122070312,671.5,658.2999877929688,661.2999877929688,711148
2025-12-10,667.8499755859375,667.8499755859375,674.0,665.7000122070312,670.0,511568
2025-12-11,669.8499755859375,669.8499755859375,671.75,665.2000122070312,667.8499755859375,533337
2025-12-12,674.25,674.25,675.4000244140625,669.0499877929688,671.0999755859375,390768
2025-12-15,672.5,672.5,673.9500122070312,670.5,673.0,286537
2025-12-16,671.0499877929688,671.0499877929688,672.9500122070312,668.5,672.5,255392
2025-12-17,666.0999755859375,666.0999755859375,672.4500122070312,664.2000122070312,669.9500122070312,386764
2025-12-18,663.8499755859375,663.8499755859375,668.1500244140625,661.6500244140625,666.0,291111
2025-12-19,674.0,674.0,675.75,666.0,667.0,678900
2025-12-22,681.6500244140625,681.6500244140625,683.4000244140625,676.2999877929688,679.9500122070312,1058473
2025-12-23,680.8499755859375,680.8499755859375,688.7000122070312,678.2000122070312,686.5499877929688,1897510
2025-12-24,679.6500244140625,679.6500244140625,684.7999877929688,678.5,680.8499755859375,1143972
2025-12-25,679.6500244140625,679.6500244140625,679.6500244140625,679.6500244140625,679.6500244140625,0
2025-12-26,705.5,705.5,712.5499877929688,678.7999877929688,679.6500244140625,7180874
2025-12-29,699.2000122070312,699.2000122070312,711.0499877929688,695.5499877929688,709.0,1819431
2025-12-30,682.4500122070312,682.4500122070312,696.7999877929688,678.3499755859375,696.5,2182868
2025-12-31,684.5999755859375,684.5999755859375,690.5999755859375,682.4500122070312,682.4500122070312,1078861
2026-01-01,685.6500244140625,685.6500244140625,687.4000244140625,679.25,683.5,620303
2026-01-02,694.8499755859375,694.8499755859375,696.9000244140625,684.0999755859375,685.6500244140625,1547440
2026-01-05,675.5499877929688,675.5499877929688,701.6500244140625,673.75,694.9000244140625,2135762
2026-01-06,671.2000122070312,671.2000122070312,676.5,667.5,675.5499877929688,1414363
2026-01-07,672.7999877929688,672.7999877929688,674.5,667.1500244140625,671.2000122070312,980520
2026-01-08,656.4500122070312,656.4500122070312,673.7000122070312,653.5,672.7999877929688,1877565
2026-01-09,637.6500244140625,637.6500244140625,658.1500244140625,635.2000122070312,656.4000244140625,2561891
2026-01-12,634.8499755859375,634.8499755859375,639.2999877929688,627.8499755859375,638.0499877929688,1714290
2026-01-13,630.2000122070312,630.2000122070312,640.7000122070312,626.0,638.0,1878574
2026-01-14,627.4500122070312,627.4500122070312,634.4500122070312,626.0,630.2000122070312,968707
2026-01-15,627.4500122070312,627.4500122070312,627.4500122070312,627.4500122070312,627.4500122070312,0
2026-01-16,627.6500244140625,627.6500244140625,634.0999755859375,626.0499877929688,627.4500122070312,1152976
