date_,adj close_eihotel.ns,close_eihotel.ns,high_eihotel.ns,low_eihotel.ns,open_eihotel.ns,volume_eihotel.ns
2025-04-25,382.2809753417969,383.79998779296875,391.6499938964844,369.0,391.6499938964844,912304
2025-04-28,378.74505615234375,380.25,383.75,375.25,383.75,264640
2025-04-29,377.1513671875,378.6499938964844,385.0,374.20001220703125,382.8500061035156,230724
2025-04-30,368.9838562011719,370.45001220703125,378.6000061035156,367.25,375.6000061035156,409097
2025-05-02,364.20281982421875,365.6499938964844,373.70001220703125,363.8500061035156,367.25,110151
2025-05-05,361.91192626953125,363.3500061035156,369.79998779296875,362.0,365.0,193747
2025-05-06,350.10882568359375,351.5,367.75,348.95001220703125,364.0,424935
2025-05-07,368.83441162109375,370.29998779296875,373.3999938964844,346.20001220703125,355.0,698250
2025-05-08,354.88983154296875,356.29998779296875,372.75,354.0,371.6000061035156,168030
2025-05-09,346.6226806640625,348.0,354.75,334.1499938964844,336.3500061035156,776292
2025-05-12,365.4478759765625,366.8999938964844,369.0,361.0,361.0,379349
2025-05-13,365.2486877441406,366.70001220703125,372.20001220703125,362.29998779296875,366.79998779296875,247094
2025-05-14,364.35223388671875,365.79998779296875,372.75,364.79998779296875,366.70001220703125,281217
2025-05-15,362.4597473144531,363.8999938964844,369.04998779296875,362.04998779296875,369.0,204979
2025-05-16,373.7150573730469,375.20001220703125,376.0,364.3999938964844,369.0,563955
2025-05-19,375.2091064453125,376.70001220703125,385.0,370.6000061035156,376.54998779296875,639453
2025-05-20,377.8984069824219,379.3999938964844,383.8999938964844,374.25,382.79998779296875,610177
2025-05-21,368.58538818359375,370.04998779296875,381.29998779296875,368.1000061035156,378.0,833548
2025-05-22,371.9719543457031,373.45001220703125,378.70001220703125,370.6499938964844,371.6000061035156,466777
2025-05-23,372.1711730957031,373.6499938964844,382.0,370.1499938964844,375.0,519520
2025-05-26,368.68499755859375,370.1499938964844,377.70001220703125,369.04998779296875,374.8999938964844,207293
2025-05-27,367.78857421875,369.25,374.0,366.70001220703125,371.79998779296875,249715
2025-05-28,363.5553894042969,365.0,374.20001220703125,364.0,372.0,238273
2025-05-29,363.9040222167969,365.3500061035156,368.79998779296875,362.25,368.79998779296875,830929
2025-05-30,368.13720703125,369.6000061035156,373.8999938964844,364.04998779296875,365.3500061035156,338286
2025-06-02,375.4082946777344,376.8999938964844,380.5,370.6499938964844,373.6499938964844,437331
2025-06-03,373.31658935546875,374.79998779296875,383.25,370.29998779296875,380.8999938964844,235973
2025-06-04,372.320556640625,373.79998779296875,378.1000061035156,371.8500061035156,376.95001220703125,280050
2025-06-05,373.0675964355469,374.54998779296875,379.0,372.79998779296875,375.8999938964844,207991
2025-06-06,373.1174011230469,374.6000061035156,379.8999938964844,374.20001220703125,376.79998779296875,384642
2025-06-09,379.4920654296875,381.0,384.79998779296875,374.04998779296875,376.45001220703125,496075
2025-06-10,377.5497741699219,379.04998779296875,385.70001220703125,375.6000061035156,382.75,363484
2025-06-11,371.2249450683594,372.70001220703125,382.75,371.1000061035156,382.0,310762
2025-06-12,363.206787109375,364.6499938964844,376.6499938964844,363.1499938964844,374.3999938964844,198377
2025-06-13,357.52935791015625,358.95001220703125,363.6499938964844,354.0,355.0,315454
2025-06-16,357.7285461425781,359.1499938964844,367.70001220703125,354.0,367.70001220703125,352473
2025-06-17,353.2463684082031,354.6499938964844,362.8999938964844,353.0,360.0,263847
2025-06-18,351.8021240234375,353.20001220703125,358.3999938964844,351.20001220703125,354.79998779296875,193864
2025-06-19,344.829833984375,346.20001220703125,355.5,344.1000061035156,353.79998779296875,214203
2025-06-20,343.18634033203125,344.54998779296875,351.1499938964844,340.5,347.5,835118
2025-06-23,344.6803894042969,346.04998779296875,349.29998779296875,341.3999938964844,343.1000061035156,145143
2025-06-24,348.11676025390625,349.5,353.0,345.0,350.0,325360
2025-06-25,362.01153564453125,363.45001220703125,365.6000061035156,349.79998779296875,349.79998779296875,484553
2025-06-26,362.957763671875,364.3999938964844,370.8999938964844,362.1000061035156,365.3500061035156,317177
2025-06-27,356.9317321777344,358.3500061035156,368.0,357.0,366.79998779296875,1093188
2025-06-30,367.88818359375,369.3500061035156,370.3999938964844,358.3500061035156,358.3500061035156,441689
2025-07-01,366.1451110839844,367.6000061035156,371.6000061035156,364.0,371.6000061035156,165285
2025-07-02,362.4099426269531,363.8500061035156,371.3999938964844,362.20001220703125,367.8999938964844,135772
2025-07-03,366.4937438964844,367.95001220703125,370.5,363.1000061035156,363.8500061035156,305670
2025-07-04,364.9996643066406,366.45001220703125,371.5,364.3999938964844,367.54998779296875,132599
2025-07-07,367.1909484863281,368.6499938964844,370.3500061035156,365.0,366.3999938964844,119980
2025-07-08,370.0794677734375,371.54998779296875,375.8999938964844,367.25,368.6000061035156,1388214
2025-07-09,374.6612548828125,376.1499938964844,379.0,371.6499938964844,372.6000061035156,678736
2025-07-10,379.3924560546875,380.8999938964844,383.0,376.20001220703125,379.5,387935
2025-07-11,375.9561462402344,377.45001220703125,383.75,374.0,380.8999938964844,295689
2025-07-14,374.3126525878906,375.79998779296875,379.8999938964844,374.5,375.20001220703125,155326
2025-07-15,377.30078125,378.79998779296875,380.79998779296875,374.5,374.5,193056
2025-07-16,378.8944396972656,380.3999938964844,384.1000061035156,375.29998779296875,376.45001220703125,199743
2025-07-17,382.97821044921875,384.5,393.3999938964844,381.25,382.75,942941
2025-07-18,378.9940490722656,380.5,386.3500061035156,376.79998779296875,385.5,258735
2025-07-21,380.78692626953125,382.29998779296875,384.0,377.29998779296875,380.95001220703125,224251
2025-07-22,378.84466552734375,380.3500061035156,390.95001220703125,379.0,382.0,265877
2025-07-23,382.430419921875,383.95001220703125,385.0,374.8500061035156,381.8999938964844,232581
2025-07-24,386.1157531738281,387.6499938964844,390.95001220703125,385.04998779296875,385.04998779296875,317816
2025-07-25,373.7150573730469,375.20001220703125,386.8999938964844,374.20001220703125,386.8999938964844,194558
2025-07-28,374.7608642578125,376.25,380.0,372.0,375.0,408350
2025-07-29,377.5,379.0,381.5,374.04998779296875,378.3999938964844,178569
2025-07-30,379.8999938964844,379.8999938964844,386.5,378.1000061035156,380.04998779296875,292914
2025-07-31,375.5,375.5,381.6000061035156,371.20001220703125,371.20001220703125,192858
2025-08-01,376.3500061035156,376.3500061035156,384.0,375.0,375.0,156659
2025-08-04,377.5,377.5,383.95001220703125,370.5,378.0,288544
2025-08-05,371.8500061035156,371.8500061035156,379.8999938964844,369.54998779296875,378.0,217728
2025-08-06,365.54998779296875,365.54998779296875,371.0,360.70001220703125,367.0,431472
2025-08-07,359.3999938964844,359.3999938964844,366.20001220703125,351.8500061035156,365.20001220703125,389554
2025-08-08,355.70001220703125,355.70001220703125,366.0,354.3500061035156,360.0,256047
2025-08-11,359.6499938964844,359.6499938964844,361.0,352.5,354.1000061035156,88954
2025-08-12,364.5,364.5,365.20001220703125,359.1000061035156,360.0,82434
2025-08-13,418.45001220703125,418.45001220703125,426.0,364.3500061035156,365.20001220703125,10670976
2025-08-14,392.1000061035156,392.1000061035156,409.5,390.0,408.25,1751605
2025-08-18,386.29998779296875,386.29998779296875,394.75,384.20001220703125,393.8500061035156,400038
2025-08-19,385.20001220703125,385.20001220703125,390.70001220703125,382.8500061035156,388.95001220703125,273920
2025-08-20,401.5,401.5,404.0,385.25,387.0,1989661
2025-08-21,402.29998779296875,402.29998779296875,405.79998779296875,397.0,402.0,2713316
2025-08-22,406.20001220703125,406.20001220703125,418.70001220703125,403.8500061035156,406.0,1049812
2025-08-25,411.20001220703125,411.20001220703125,412.29998779296875,404.1000061035156,408.95001220703125,571355
2025-08-26,405.45001220703125,405.45001220703125,411.8999938964844,401.1000061035156,411.20001220703125,435784
2025-08-28,401.95001220703125,401.95001220703125,409.3999938964844,400.79998779296875,405.0,453197
2025-08-29,399.0,399.0,407.8999938964844,397.3500061035156,402.0,176455
2025-09-01,396.79998779296875,396.79998779296875,406.75,395.3500061035156,399.8999938964844,266439
2025-09-02,398.04998779296875,398.04998779296875,407.3500061035156,396.45001220703125,399.95001220703125,280802
2025-09-03,412.5,412.5,417.5,400.8999938964844,400.8999938964844,2095252
2025-09-04,412.29998779296875,412.29998779296875,418.95001220703125,410.8999938964844,418.0,380581
2025-09-05,411.1499938964844,411.1499938964844,418.8500061035156,408.25,414.0,340758
2025-09-08,418.1499938964844,418.1499938964844,423.20001220703125,408.1000061035156,414.04998779296875,557173
2025-09-09,407.70001220703125,407.70001220703125,434.79998779296875,405.0,421.6000061035156,1448010
2025-09-10,401.1499938964844,401.1499938964844,410.1499938964844,399.1499938964844,409.5,329349
2025-09-11,399.3500061035156,399.3500061035156,406.45001220703125,398.0,405.0,175766
2025-09-12,397.1499938964844,397.1499938964844,401.5,395.0,400.0,170444
2025-09-15,401.0,401.0,403.0,394.1499938964844,397.1499938964844,266603
2025-09-16,401.04998779296875,401.04998779296875,405.0,398.75,403.1000061035156,220571
2025-09-17,403.25,403.25,405.0,397.0,402.0,282453
2025-09-18,401.8500061035156,401.8500061035156,404.54998779296875,400.0,403.25,153826
2025-09-19,391.1000061035156,391.1000061035156,405.54998779296875,390.04998779296875,405.0,547435
2025-09-22,391.54998779296875,391.54998779296875,395.45001220703125,388.8500061035156,390.0,200248
2025-09-23,387.20001220703125,387.20001220703125,394.0,384.1000061035156,394.0,256046
2025-09-24,383.45001220703125,383.45001220703125,390.70001220703125,382.04998779296875,388.0,137856
2025-09-25,379.20001220703125,379.20001220703125,384.54998779296875,378.20001220703125,381.3999938964844,103629
2025-09-26,375.1499938964844,375.1499938964844,381.45001220703125,371.54998779296875,377.1000061035156,241264
2025-09-29,365.5,365.5,374.79998779296875,363.0,373.0,438605
2025-09-30,359.8999938964844,359.8999938964844,372.0,358.0,366.0,441102
2025-10-01,365.6499938964844,365.6499938964844,368.20001220703125,359.8999938964844,361.25,193507
2025-10-03,393.25,393.25,413.95001220703125,364.1499938964844,365.6499938964844,7181084
2025-10-06,382.20001220703125,382.20001220703125,392.0,381.04998779296875,392.0,286375
2025-10-07,390.1000061035156,390.1000061035156,392.0,379.1000061035156,381.29998779296875,233097
2025-10-08,394.95001220703125,394.95001220703125,396.0,385.6499938964844,389.04998779296875,248946
2025-10-09,390.45001220703125,390.45001220703125,394.5,387.3500061035156,394.5,183925
2025-10-10,385.6499938964844,385.6499938964844,394.8999938964844,384.8999938964844,390.0,82659
2025-10-13,378.6000061035156,378.6000061035156,391.70001220703125,376.45001220703125,381.25,259642
2025-10-14,377.8500061035156,377.8500061035156,382.70001220703125,376.04998779296875,378.6000061035156,422134
2025-10-15,385.25,385.25,387.0,377.8999938964844,379.0,114355
2025-10-16,387.20001220703125,387.20001220703125,389.0,383.3500061035156,384.0,108951
2025-10-17,384.5,384.5,389.3999938964844,382.6000061035156,389.0,112385
2025-10-20,384.79998779296875,384.79998779296875,389.0,382.0,389.0,71260
2025-10-21,389.79998779296875,389.79998779296875,391.1000061035156,386.1000061035156,388.95001220703125,53336
2025-10-23,385.3500061035156,385.3500061035156,390.20001220703125,384.1000061035156,390.20001220703125,105791
2025-10-24,385.75,385.75,389.8999938964844,383.0,385.45001220703125,127922
2025-10-27,384.54998779296875,384.54998779296875,386.20001220703125,382.54998779296875,386.0,91678
2025-10-28,393.54998779296875,393.54998779296875,394.3999938964844,384.29998779296875,385.0,199629
2025-10-29,390.04998779296875,390.04998779296875,397.79998779296875,388.6499938964844,395.6000061035156,190300
2025-10-30,394.79998779296875,394.79998779296875,395.75,387.0,388.29998779296875,135179
2025-10-31,389.79998779296875,389.79998779296875,397.5,388.04998779296875,394.95001220703125,166846
2025-11-03,395.79998779296875,395.79998779296875,397.8500061035156,388.20001220703125,389.8999938964844,160262
2025-11-04,399.1000061035156,399.1000061035156,405.0,394.79998779296875,395.0,316642
2025-11-05,399.1000061035156,399.1000061035156,399.1000061035156,399.1000061035156,399.1000061035156,0
2025-11-06,391.3500061035156,391.3500061035156,399.29998779296875,386.3500061035156,399.1000061035156,220819
2025-11-07,392.25,392.25,394.3999938964844,382.29998779296875,386.0,116159
2025-11-10,387.3500061035156,387.3500061035156,391.79998779296875,385.70001220703125,389.1000061035156,160829
2025-11-11,386.54998779296875,386.54998779296875,390.1499938964844,384.3500061035156,386.1000061035156,91426
2025-11-12,377.29998779296875,377.29998779296875,384.0,371.79998779296875,380.0,794099
2025-11-13,376.8500061035156,376.8500061035156,380.04998779296875,372.29998779296875,379.29998779296875,320964
2025-11-14,377.1000061035156,377.1000061035156,380.1499938964844,374.54998779296875,374.54998779296875,115335
2025-11-17,374.45001220703125,374.45001220703125,380.0,373.3500061035156,377.1000061035156,321451
2025-11-18,383.45001220703125,383.45001220703125,391.6000061035156,372.8999938964844,372.8999938964844,1024950
2025-11-19,379.79998779296875,379.79998779296875,384.6000061035156,375.8999938964844,384.6000061035156,152868
2025-11-20,377.3500061035156,377.3500061035156,381.6000061035156,375.8999938964844,378.95001220703125,184660
2025-11-21,374.5,374.5,379.20001220703125,373.3500061035156,377.20001220703125,199974
2025-11-24,373.70001220703125,373.70001220703125,376.75,371.3500061035156,373.0,169926
2025-11-25,374.95001220703125,374.95001220703125,377.95001220703125,371.54998779296875,373.75,146828
2025-11-26,375.25,375.25,381.75,373.6499938964844,375.3999938964844,154131
2025-11-27,373.25,373.25,379.0,371.25,375.20001220703125,180617
2025-11-28,373.95001220703125,373.95001220703125,377.6499938964844,372.75,373.29998779296875,164064
2025-12-01,375.95001220703125,375.95001220703125,379.5,373.20001220703125,376.0,141034
2025-12-02,377.8999938964844,377.8999938964844,381.6499938964844,376.0,376.0,83667
2025-12-03,378.70001220703125,378.70001220703125,380.0,376.6000061035156,377.8999938964844,1482066
2025-12-04,378.0,378.0,378.79998779296875,374.54998779296875,376.8500061035156,108520
2025-12-05,374.70001220703125,374.70001220703125,380.20001220703125,373.0,379.95001220703125,130191
2025-12-08,373.0,373.0,376.3500061035156,370.0,375.0,145016
2025-12-09,381.25,381.25,384.8999938964844,369.0,371.1000061035156,278206
2025-12-10,378.54998779296875,378.54998779296875,391.8999938964844,376.95001220703125,378.3999938964844,204740
2025-12-11,376.5,376.5,379.8999938964844,372.70001220703125,377.04998779296875,98169
2025-12-12,378.1499938964844,378.1499938964844,379.45001220703125,373.04998779296875,375.5,122617
2025-12-15,372.1000061035156,372.1000061035156,378.25,371.0,378.1499938964844,70833
2025-12-16,370.04998779296875,370.04998779296875,374.1000061035156,366.25,374.1000061035156,98823
2025-12-17,365.6000061035156,365.6000061035156,372.25,365.0,370.04998779296875,50361
2025-12-18,360.29998779296875,360.29998779296875,365.20001220703125,358.0,365.20001220703125,107155
2025-12-19,366.8500061035156,366.8500061035156,368.0,359.54998779296875,360.29998779296875,1227273
2025-12-22,368.0,368.0,369.3500061035156,364.6499938964844,366.5,95479
2025-12-23,365.75,365.75,369.04998779296875,364.20001220703125,368.95001220703125,93189
2025-12-24,363.75,363.75,368.6499938964844,362.75,367.5,78262
2025-12-26,367.1000061035156,367.1000061035156,368.3999938964844,362.0,363.6499938964844,76571
2025-12-29,364.1499938964844,364.1499938964844,371.0,360.0,367.1000061035156,177931
2025-12-30,364.1000061035156,364.1000061035156,366.54998779296875,361.0,364.1499938964844,134171
2025-12-31,368.25,368.25,368.8999938964844,363.45001220703125,366.0,60714
2026-01-01,366.1000061035156,366.1000061035156,370.20001220703125,364.54998779296875,368.25,45668
2026-01-02,367.29998779296875,367.29998779296875,368.8999938964844,363.6000061035156,366.0,100885
2026-01-05,363.8999938964844,363.8999938964844,371.04998779296875,361.6000061035156,369.70001220703125,166396
2026-01-06,356.3500061035156,356.3500061035156,365.29998779296875,352.70001220703125,365.29998779296875,252555
2026-01-07,354.95001220703125,354.95001220703125,356.8999938964844,352.0,355.5,117570
2026-01-08,350.3999938964844,350.3999938964844,356.5,349.25,354.5,75915
2026-01-09,346.6000061035156,346.6000061035156,352.0,344.6000061035156,350.1000061035156,102712
2026-01-12,345.29998779296875,345.29998779296875,347.79998779296875,342.1000061035156,342.1000061035156,149936
2026-01-13,346.29998779296875,346.29998779296875,347.45001220703125,342.6499938964844,347.04998779296875,163386
2026-01-14,344.8500061035156,344.8500061035156,348.3999938964844,343.8500061035156,345.04998779296875,746477
2026-01-16,340.8500061035156,340.8500061035156,346.70001220703125,337.8999938964844,344.25,176719
