date_,adj close_cams.ns,close_cams.ns,high_cams.ns,low_cams.ns,open_cams.ns,volume_cams.ns
2025-04-01,726.0367431640625,734.25,754.4000244140625,728.0,742.4000244140625,1606775
2025-04-02,742.9453735351562,751.3499755859375,756.0,726.1199951171875,734.25,1645575
2025-04-03,756.1064453125,764.6599731445312,766.7999877929688,736.4600219726562,749.7999877929688,1886545
2025-04-04,728.4197387695312,736.6599731445312,764.989990234375,730.010009765625,760.280029296875,2420155
2025-04-07,697.875244140625,705.77001953125,716.5999755859375,670.0,670.0,2530050
2025-04-08,706.6065063476562,714.5999755859375,738.8499755859375,710.0999755859375,728.0,1706105
2025-04-09,710.0079956054688,718.0399780273438,725.4000244140625,701.4199829101562,714.5999755859375,1440460
2025-04-11,735.0250244140625,743.3400268554688,746.7000122070312,718.6099853515625,738.6400146484375,2189320
2025-04-15,758.005126953125,766.5800170898438,769.4000244140625,750.5,758.0,2091215
2025-04-16,770.16748046875,778.8800048828125,782.2999877929688,766.7999877929688,768.9600219726562,2324110
2025-04-17,767.8140869140625,776.5,788.3599853515625,767.5399780273438,780.0,2138280
2025-04-21,791.2094116210938,800.1599731445312,807.2000122070312,780.0,783.7999877929688,2462825
2025-04-22,792.059814453125,801.02001953125,824.8400268554688,798.0,803.7999877929688,2955585
2025-04-23,811.2230834960938,820.4000244140625,823.0,798.4600219726562,807.5999755859375,2176595
2025-04-24,800.1285400390625,809.1799926757812,825.4000244140625,805.6799926757812,822.0,2221810
2025-04-25,778.8096923828125,787.6199951171875,819.5800170898438,778.0,811.7000122070312,2473570
2025-04-28,779.996337890625,788.8200073242188,794.9600219726562,780.0,786.7999877929688,1031250
2025-04-29,791.0116577148438,799.9600219726562,807.6400146484375,791.0999755859375,792.9600219726562,1267845
2025-04-30,772.5208740234375,781.260009765625,804.0,776.6599731445312,800.0,1252040
2025-05-02,759.60693359375,768.2000122070312,787.0,767.4000244140625,781.260009765625,921655
2025-05-05,753.0411987304688,761.5599975585938,772.1599731445312,755.0,772.0,2028795
2025-05-06,713.5084838867188,721.5800170898438,779.1400146484375,720.0,760.2000122070312,6528000
2025-05-07,720.3905639648438,728.5399780273438,733.8400268554688,710.0,710.0,4030035
2025-05-08,705.8550415039062,713.8400268554688,758.4000244140625,710.4000244140625,729.0,4905620
2025-05-09,688.1353759765625,695.9199829101562,704.0,683.0,695.0,5112925
2025-05-12,726.1058959960938,734.3200073242188,736.0,720.9199829101562,728.0999755859375,3367240
2025-05-13,717.12744140625,725.239990234375,736.0,721.280029296875,735.5800170898438,2174085
2025-05-14,721.636474609375,729.7999877929688,732.0,722.0999755859375,730.0,1812900
2025-05-15,736.9432983398438,745.280029296875,747.0,728.0,732.0,2456205
2025-05-16,769.4752807617188,778.1799926757812,785.7999877929688,747.4000244140625,750.2000122070312,4404955
2025-05-19,781.4795532226562,790.3200073242188,797.5800170898438,776.5,780.7999877929688,2477500
2025-05-20,764.748779296875,773.4000244140625,793.780029296875,770.260009765625,792.219970703125,1758200
2025-05-21,768.802978515625,777.5,784.7999877929688,767.719970703125,770.8200073242188,1206620
2025-05-22,767.8338623046875,776.52001953125,788.739990234375,769.5800170898438,777.7999877929688,1488225
2025-05-23,768.209716796875,776.9000244140625,781.6799926757812,769.9199829101562,781.0,1964275
2025-05-26,786.6410522460938,795.5399780273438,797.7999877929688,777.9199829101562,777.9199829101562,2015920
2025-05-27,786.384033203125,795.280029296875,803.0,790.5999755859375,802.0,1779565
2025-05-28,787.570556640625,796.47998046875,808.3400268554688,795.0,796.0,1677960
2025-05-29,785.6522827148438,794.5399780273438,804.0,790.6599731445312,801.9600219726562,943795
2025-05-30,783.3582763671875,792.219970703125,807.3599853515625,789.2000122070312,794.3800048828125,1759015
2025-06-02,818.579833984375,827.8400268554688,834.0,784.2000122070312,792.0,7136450
2025-06-03,829.496337890625,838.8800048828125,849.4000244140625,828.219970703125,838.5999755859375,7146245
2025-06-04,825.3433227539062,834.6799926757812,844.4000244140625,821.0399780273438,839.7999877929688,2555860
2025-06-05,840.15576171875,849.6599731445312,854.0,834.2000122070312,838.7999877929688,4387815
2025-06-06,842.8848266601562,852.4199829101562,863.4000244140625,845.6599731445312,855.0,3985680
2025-06-09,844.7042846679688,854.260009765625,864.8800048828125,849.7999877929688,858.7999877929688,2218735
2025-06-10,842.6870727539062,852.219970703125,866.0,850.0,857.97998046875,1752695
2025-06-11,836.2993774414062,845.760009765625,865.97998046875,836.0399780273438,850.02001953125,3250695
2025-06-12,805.4285278320312,814.5399780273438,850.9000244140625,811.7000122070312,847.4000244140625,2606110
2025-06-13,787.2344360351562,796.1400146484375,801.1599731445312,785.2000122070312,786.0,2686490
2025-06-16,814.5652465820312,823.780029296875,825.5599975585938,780.8800048828125,796.1400146484375,2542420
2025-06-17,826.9254760742188,836.280029296875,849.4000244140625,819.260009765625,823.780029296875,4306560
2025-06-18,819.9443359375,829.219970703125,839.5999755859375,824.219970703125,836.2000122070312,1607920
2025-06-19,793.9781494140625,802.9600219726562,829.0399780273438,798.2000122070312,826.2000122070312,2094755
2025-06-20,824.1566772460938,833.47998046875,839.7999877929688,804.0,804.0,3154605
2025-06-23,831.2960205078125,840.7000122070312,848.7999877929688,822.9199829101562,831.0,2832860
2025-06-24,835.9434204101562,845.4000244140625,862.7999877929688,843.9000244140625,851.7999877929688,2789175
2025-06-25,835.3897094726562,844.8400268554688,865.0,843.4000244140625,848.0,3095250
2025-06-26,833.1351318359375,842.5599975585938,851.0,830.0,848.0399780273438,2661985
2025-06-27,848.9759521484375,858.5800170898438,866.7999877929688,843.739990234375,846.9400024414062,3174510
2025-06-30,848.4419555664062,858.0399780273438,875.0,855.5999755859375,862.5999755859375,2947855
2025-07-01,839.1273803710938,848.6199951171875,863.6599731445312,846.4000244140625,862.7999877929688,1777215
2025-07-02,836.7344360351562,846.2000122070312,856.7999877929688,843.7999877929688,848.6199951171875,886885
2025-07-03,842.1531372070312,851.6799926757812,854.6400146484375,846.52001953125,848.0,828030
2025-07-04,836.8926391601562,846.3599853515625,856.4199829101562,834.1199951171875,851.5999755859375,1346045
2025-07-07,819.133544921875,828.4000244140625,842.97998046875,827.0,842.4400024414062,1499545
2025-07-08,815.1387939453125,824.3599853515625,833.1400146484375,818.0999755859375,828.5999755859375,2470585
2025-07-09,828.7843627929688,838.1599731445312,840.280029296875,822.280029296875,828.7999877929688,2475185
2025-07-10,828.2108764648438,837.5800170898438,849.7999877929688,834.3599853515625,841.4000244140625,1272150
2025-07-11,804.8154907226562,813.9199829101562,837.7999877929688,805.0,837.7999877929688,3367865
2025-07-14,816.2659912109375,825.5,833.5999755859375,813.0399780273438,816.97998046875,1733685
2025-07-15,844.0609741210938,849.6799926757812,852.5,824.2000122070312,825.4000244140625,2495850
2025-07-16,835.8754272460938,841.4400024414062,857.7999877929688,838.1799926757812,850.0,1271515
2025-07-17,842.3125610351562,847.9199829101562,855.2000122070312,842.4199829101562,842.8400268554688,1112335
2025-07-18,836.729736328125,842.2999877929688,853.0,840.5,847.7000122070312,897485
2025-07-21,843.9218139648438,849.5399780273438,850.7999877929688,836.5999755859375,842.3200073242188,836435
2025-07-22,843.8821411132812,849.5,852.780029296875,840.0,852.780029296875,1153040
2025-07-23,842.7894287109375,848.4000244140625,851.5999755859375,838.2000122070312,850.2000122070312,953475
2025-07-24,833.7893676757812,839.3400268554688,848.4000244140625,834.219970703125,848.4000244140625,1214710
2025-07-25,801.5241088867188,806.8599853515625,838.2999877929688,805.3800048828125,838.2999877929688,1843950
2025-07-28,774.0668334960938,779.219970703125,805.0999755859375,776.4000244140625,799.7999877929688,1968785
2025-07-29,777.9411010742188,783.1199951171875,790.3400268554688,774.4000244140625,777.7999877929688,1432395
2025-07-30,772.8947143554688,778.0399780273438,787.7000122070312,776.5999755859375,784.97998046875,1379410
2025-07-31,742.4175415039062,747.3599853515625,759.5599975585938,737.0800170898438,754.6799926757812,4983910
2025-08-01,724.059814453125,728.8800048828125,749.760009765625,727.219970703125,747.4000244140625,2786660
2025-08-04,754.7156982421875,759.739990234375,764.0,726.47998046875,732.0,4811345
2025-08-05,754.2985229492188,759.3200073242188,764.719970703125,748.4000244140625,758.3800048828125,2758030
2025-08-06,758.2323608398438,763.280029296875,769.5999755859375,752.9600219726562,759.5599975585938,1928335
2025-08-07,758.72900390625,763.780029296875,766.8800048828125,747.219970703125,758.7999877929688,1567810
2025-08-08,746.1961059570312,749.0,767.0,747.02001953125,763.5999755859375,1338765
2025-08-11,756.7763061523438,759.6199951171875,760.9199829101562,741.02001953125,748.6199951171875,1369465
2025-08-12,750.9780883789062,753.7999877929688,763.760009765625,752.0,762.7999877929688,1248695
2025-08-13,761.4189453125,764.280029296875,777.3400268554688,757.9400024414062,760.97998046875,3060885
2025-08-14,770.8235473632812,773.719970703125,778.4000244140625,766.0,767.6400146484375,1735215
2025-08-18,776.4424438476562,779.3599853515625,783.5999755859375,766.9600219726562,783.0,3109895
2025-08-19,764.2880859375,767.1599731445312,779.4000244140625,764.0,779.4000244140625,1144370
2025-08-20,765.4835815429688,768.3599853515625,771.9400024414062,763.0800170898438,768.1799926757812,904470
2025-08-21,776.1635131835938,779.0800170898438,784.0,770.5999755859375,774.0,2638935
2025-08-22,778.0762939453125,781.0,783.4000244140625,776.4000244140625,779.5999755859375,1253275
2025-08-25,765.0452270507812,767.9199829101562,784.780029296875,766.4000244140625,781.780029296875,1224100
2025-08-26,742.4501342773438,745.239990234375,768.780029296875,744.2000122070312,766.5999755859375,1408880
2025-08-28,728.8014526367188,731.5399780273438,746.0,730.0,745.239990234375,1891960
2025-08-29,738.265869140625,741.0399780273438,751.780029296875,729.0,730.97998046875,1672695
2025-09-01,765.0851440429688,767.9600219726562,770.0,742.4199829101562,744.5800170898438,1273325
2025-09-02,757.553466796875,760.4000244140625,773.5800170898438,754.4199829101562,773.5800170898438,1243725
2025-09-03,757.8721923828125,760.719970703125,765.0,758.2999877929688,763.5399780273438,755460
2025-09-04,750.121337890625,752.9400024414062,770.47998046875,751.4000244140625,770.47998046875,1278395
2025-09-05,763.6106567382812,766.47998046875,769.5999755859375,755.3800048828125,756.0,1177710
2025-09-08,766.1809692382812,769.0599975585938,775.4199829101562,766.0399780273438,770.0,543025
2025-09-09,767.6355590820312,770.52001953125,777.239990234375,769.0599975585938,770.97998046875,708870
2025-09-10,775.3067016601562,778.219970703125,781.7999877929688,772.2000122070312,772.2000122070312,782860
2025-09-11,767.2171020507812,770.0999755859375,784.2000122070312,767.5999755859375,781.780029296875,1174410
2025-09-12,768.8709106445312,771.760009765625,777.8599853515625,765.2999877929688,773.5800170898438,971325
2025-09-15,769.0900268554688,771.97998046875,775.97998046875,766.280029296875,773.0,921515
2025-09-16,775.1472778320312,778.0599975585938,779.8200073242188,770.5,774.4000244140625,948930
2025-09-17,799.7349243164062,802.739990234375,805.8599853515625,776.4400024414062,781.4000244140625,2657930
2025-09-18,811.9888305664062,815.0399780273438,816.9600219726562,804.02001953125,808.0,3498655
2025-09-19,817.109619140625,820.1799926757812,829.4000244140625,814.4199829101562,819.0,2288510
2025-09-22,799.794677734375,802.7999877929688,823.2000122070312,800.4000244140625,820.1799926757812,1474410
2025-09-23,794.2355346679688,797.219970703125,808.3599853515625,792.9199829101562,802.7999877929688,1053770
2025-09-24,773.7127075195312,776.6199951171875,797.4600219726562,775.1799926757812,796.0,1210140
2025-09-25,770.78369140625,773.6799926757812,788.97998046875,771.4199829101562,776.3400268554688,1031730
2025-09-26,757.1549072265625,760.0,773.0,757.2000122070312,771.5999755859375,977630
2025-09-29,754.245849609375,757.0800170898438,765.4600219726562,755.0,760.0,879950
2025-09-30,748.9058837890625,751.719970703125,759.7999877929688,743.219970703125,757.0800170898438,1188125
2025-10-01,761.777587890625,764.6400146484375,767.0,744.9400024414062,748.0,1704720
2025-10-03,759.406494140625,762.260009765625,773.0,757.7000122070312,771.5999755859375,1212765
2025-10-06,762.2357788085938,765.0999755859375,771.1799926757812,758.4400024414062,765.5599975585938,2001840
2025-10-07,757.2744750976562,760.1199951171875,781.719970703125,758.0,768.8400268554688,3228315
2025-10-08,753.1898193359375,756.02001953125,766.2000122070312,753.3200073242188,764.0,1196570
2025-10-09,763.3516235351562,766.219970703125,768.0,754.2999877929688,756.4000244140625,986430
2025-10-10,769.2693481445312,772.1599731445312,777.5999755859375,768.219970703125,769.7999877929688,1695260
2025-10-13,770.7637329101562,773.6599731445312,777.5999755859375,765.0,775.0,2604470
2025-10-14,753.169921875,756.0,784.7999877929688,754.0,777.4400024414062,2347835
2025-10-15,764.3677978515625,767.239990234375,773.4000244140625,758.4000244140625,760.0,1385235
2025-10-16,763.2918090820312,766.1599731445312,777.0,764.9400024414062,770.0,1421050
2025-10-17,756.2981567382812,759.1400146484375,772.9600219726562,757.4000244140625,767.5,1444800
2025-10-20,762.7538452148438,765.6199951171875,767.6400146484375,757.97998046875,765.0,800905
2025-10-21,764.7264404296875,767.5999755859375,771.0,765.6400146484375,768.0,308475
2025-10-23,771.7799682617188,774.6799926757812,778.0,764.52001953125,771.0,1470115
2025-10-24,773.1348266601562,776.0399780273438,782.52001953125,773.239990234375,776.0,2061870
2025-10-27,790.111083984375,793.0800170898438,795.5599975585938,776.4000244140625,776.7999877929688,2457765
2025-10-28,794.0562133789062,797.0399780273438,804.0,793.2000122070312,796.0,1942840
2025-10-29,768.2133178710938,771.0999755859375,777.0,743.6199951171875,777.0,6869700
2025-10-30,788.457275390625,791.4199829101562,796.0,772.0,774.8599853515625,3319200
2025-10-31,785.3091430664062,788.260009765625,795.0,782.8800048828125,793.0,1334555
2025-11-03,776.5619506835938,779.47998046875,786.52001953125,775.47998046875,784.8200073242188,1240040
2025-11-04,757.3740844726562,760.219970703125,779.97998046875,758.0,779.47998046875,1408215
2025-11-05,757.3740844726562,760.219970703125,760.219970703125,760.219970703125,760.219970703125,0
2025-11-06,745.1600341796875,747.9600219726562,761.7999877929688,744.4400024414062,760.219970703125,1385680
2025-11-07,759.0599975585938,759.0599975585938,763.7999877929688,733.52001953125,743.9600219726562,1680495
2025-11-10,763.47998046875,763.47998046875,770.7999877929688,757.719970703125,760.5999755859375,1203290
2025-11-11,767.6799926757812,767.6799926757812,769.0,755.7999877929688,763.4000244140625,948680
2025-11-12,792.7999877929688,792.7999877929688,803.9600219726562,770.0,770.5,4128460
2025-11-13,788.7999877929688,788.7999877929688,794.0,782.97998046875,790.9000244140625,1073710
2025-11-14,787.5999755859375,787.5999755859375,797.5999755859375,781.3800048828125,782.239990234375,1093340
2025-11-17,792.8599853515625,792.8599853515625,800.780029296875,785.8200073242188,788.0,961975
2025-11-18,789.1599731445312,789.1599731445312,793.3400268554688,783.760009765625,791.5999755859375,854505
2025-11-19,785.7999877929688,785.7999877929688,793.739990234375,783.1199951171875,791.7999877929688,797415
2025-11-20,802.9000244140625,802.9000244140625,813.0,784.7999877929688,789.7999877929688,3557245
2025-11-21,789.6199951171875,789.6199951171875,802.9199829101562,787.6400146484375,802.9000244140625,1690255
2025-11-24,781.3599853515625,781.3599853515625,793.6799926757812,778.2000122070312,792.0,1644365
2025-11-25,778.8800048828125,778.8800048828125,789.5999755859375,769.52001953125,780.0,1486410
2025-11-26,786.760009765625,786.760009765625,794.0,780.5,782.2000122070312,1562110
2025-11-27,778.8800048828125,778.8800048828125,792.5999755859375,776.0,791.5599975585938,917090
2025-11-28,774.0599975585938,774.0599975585938,782.97998046875,772.4600219726562,781.1799926757812,1410890
2025-12-01,781.6199951171875,781.6199951171875,795.5999755859375,775.2000122070312,778.6599731445312,2475670
2025-12-02,770.1599731445312,770.1599731445312,782.280029296875,765.0,781.6199951171875,1646165
2025-12-03,771.9199829101562,771.9199829101562,779.7999877929688,762.0,771.0,1380755
2025-12-04,791.3400268554688,791.3400268554688,793.7999877929688,771.9199829101562,771.9199829101562,3217640
2025-12-05,775.7000122070312,775.7000122070312,795.0,758.7000122070312,791.4000244140625,3467783
2025-12-08,753.4000244140625,753.4000244140625,776.0999755859375,746.2999877929688,770.0,1513063
2025-12-09,749.5,749.5,754.5,733.0,745.9000244140625,1307977
2025-12-10,737.2000122070312,737.2000122070312,753.4000244140625,733.0,750.9000244140625,811193
2025-12-11,756.7000122070312,756.7000122070312,758.5,722.0,722.0,956959
2025-12-12,755.2000122070312,755.2000122070312,764.7999877929688,750.7000122070312,762.4000244140625,632623
2025-12-15,755.2000122070312,755.2000122070312,758.0,747.2999877929688,755.2000122070312,395222
2025-12-16,753.7999877929688,753.7999877929688,756.7999877929688,747.0999755859375,750.0,539086
2025-12-17,733.7999877929688,733.7999877929688,756.5,730.0999755859375,754.0999755859375,712907
2025-12-18,752.2999877929688,752.2999877929688,758.0,732.5999755859375,742.2999877929688,2495229
2025-12-19,758.0999755859375,758.0999755859375,759.9000244140625,745.0999755859375,755.0999755859375,787312
2025-12-22,762.2000122070312,762.2000122070312,769.0,756.0999755859375,759.7000122070312,623956
2025-12-23,760.2000122070312,760.2000122070312,767.0,755.0,766.0,573531
2025-12-24,760.0999755859375,760.0999755859375,774.9000244140625,755.0999755859375,759.0,1018580
2025-12-25,760.0999755859375,760.0999755859375,760.0999755859375,760.0999755859375,760.0999755859375,0
2025-12-26,748.7999877929688,748.7999877929688,762.0,746.7000122070312,758.0,725045
2025-12-29,737.7000122070312,737.7000122070312,749.0,735.7999877929688,748.7999877929688,534717
2025-12-30,731.7999877929688,731.7999877929688,740.0999755859375,729.7000122070312,738.7000122070312,792833
2025-12-31,740.9000244140625,740.9000244140625,745.0,735.5,737.2000122070312,592158
2026-01-01,735.0999755859375,735.0999755859375,744.0999755859375,734.0,743.1500244140625,335302
2026-01-02,756.5499877929688,756.5499877929688,758.0,735.7000122070312,737.0,773532
2026-01-05,752.0499877929688,752.0499877929688,757.0999755859375,745.9000244140625,756.9500122070312,549379
2026-01-06,749.75,749.75,755.0,742.9000244140625,755.0,638355
2026-01-07,756.7999877929688,756.7999877929688,765.9000244140625,746.7999877929688,749.75,767439
2026-01-08,745.9000244140625,745.9000244140625,761.9000244140625,742.5,756.7999877929688,844354
2026-01-09,727.2999877929688,727.2999877929688,747.5499877929688,721.0499877929688,744.7000122070312,1229863
2026-01-12,710.5,710.5,728.0,703.75,727.2999877929688,1662637
2026-01-13,711.0,711.0,715.9000244140625,699.0,715.0,1503619
2026-01-14,721.1500244140625,721.1500244140625,734.0,711.0,712.0,1114112
2026-01-15,721.1500244140625,721.1500244140625,721.1500244140625,721.1500244140625,721.1500244140625,0
2026-01-16,727.7999877929688,727.7999877929688,735.5,715.0999755859375,721.1500244140625,1312452
