date_,adj close_tatacomm.ns,close_tatacomm.ns,high_tatacomm.ns,low_tatacomm.ns,open_tatacomm.ns,volume_tatacomm.ns
2025-03-24,1588.2406005859375,1611.949951171875,1631.550048828125,1597.050048828125,1619.800048828125,501821
2025-03-25,1555.036376953125,1578.25,1625.0,1575.300048828125,1625.0,268096
2025-03-26,1581.3436279296875,1604.949951171875,1608.8499755859375,1577.300048828125,1586.5,278624
2025-03-27,1571.0966796875,1594.550048828125,1612.300048828125,1580.300048828125,1603.550048828125,489224
2025-03-28,1554.987060546875,1578.199951171875,1620.0,1574.949951171875,1605.0,444943
2025-04-01,1556.415771484375,1579.6500244140625,1610.6500244140625,1566.0,1580.0,296042
2025-04-02,1571.737060546875,1595.199951171875,1598.8499755859375,1561.699951171875,1583.949951171875,191301
2025-04-03,1607.2568359375,1631.25,1638.6500244140625,1581.949951171875,1582.0,241455
2025-04-04,1574.545166015625,1598.050048828125,1631.25,1589.3499755859375,1631.25,205897
2025-04-07,1527.0540771484375,1549.8499755859375,1565.0,1495.75,1512.0,297314
2025-04-08,1542.473876953125,1565.5,1588.199951171875,1546.300048828125,1567.3499755859375,198820
2025-04-09,1524.5908203125,1547.3499755859375,1565.0,1528.199951171875,1565.0,168850
2025-04-11,1541.2423095703125,1564.25,1600.0,1543.050048828125,1564.949951171875,298412
2025-04-15,1567.598876953125,1591.0,1598.300048828125,1540.0,1586.0,692147
2025-04-16,1570.259033203125,1593.699951171875,1617.0,1579.4000244140625,1588.0999755859375,273529
2025-04-17,1541.981201171875,1565.0,1610.0,1560.300048828125,1599.0,244987
2025-04-21,1550.65185546875,1573.800048828125,1587.300048828125,1537.0999755859375,1578.0,520767
2025-04-22,1575.185546875,1598.699951171875,1617.9000244140625,1560.5999755859375,1584.800048828125,541851
2025-04-23,1561.095947265625,1584.4000244140625,1655.300048828125,1577.0999755859375,1650.0,1786931
2025-04-24,1584.447265625,1608.0999755859375,1623.0,1556.0,1597.300048828125,1610300
2025-04-25,1546.5135498046875,1569.5999755859375,1623.0,1535.0999755859375,1610.0,699413
2025-04-28,1557.844482421875,1581.0999755859375,1592.0,1560.0999755859375,1566.800048828125,180311
2025-04-29,1556.2679443359375,1579.5,1606.300048828125,1567.5,1578.0,263086
2025-04-30,1567.9930419921875,1591.4000244140625,1601.0,1568.199951171875,1584.0,382030
2025-05-02,1533.9019775390625,1556.800048828125,1599.0,1553.800048828125,1599.0,321740
2025-05-05,1567.6973876953125,1591.0999755859375,1598.0,1555.0999755859375,1557.5,457874
2025-05-06,1522.8665771484375,1545.5999755859375,1608.5,1541.5,1585.0999755859375,260143
2025-05-07,1520.89599609375,1543.5999755859375,1552.300048828125,1520.5999755859375,1520.5999755859375,312215
2025-05-08,1485.3270263671875,1507.5,1562.0,1495.0,1540.0,216957
2025-05-09,1493.5050048828125,1515.800048828125,1522.0,1470.800048828125,1485.0,192516
2025-05-12,1544.345947265625,1567.4000244140625,1572.0,1542.0999755859375,1549.9000244140625,207887
2025-05-13,1542.27685546875,1565.300048828125,1577.0,1553.0,1567.4000244140625,351388
2025-05-14,1580.2105712890625,1603.800048828125,1620.0,1560.0,1571.9000244140625,483675
2025-05-15,1591.3443603515625,1615.0999755859375,1619.0,1595.800048828125,1609.9000244140625,397953
2025-05-16,1608.2913818359375,1632.300048828125,1634.300048828125,1604.0999755859375,1615.199951171875,537281
2025-05-19,1619.32666015625,1643.5,1662.0,1613.800048828125,1625.0,759428
2025-05-20,1610.261962890625,1634.300048828125,1654.800048828125,1620.0,1650.0,561074
2025-05-21,1640.2147216796875,1664.699951171875,1671.0,1624.0,1635.0,458448
2025-05-22,1642.8751220703125,1667.4000244140625,1685.0,1651.0999755859375,1670.0,656893
2025-05-23,1649.96923828125,1674.5999755859375,1689.4000244140625,1664.800048828125,1667.4000244140625,191866
2025-05-26,1665.8323974609375,1690.699951171875,1693.5999755859375,1661.800048828125,1675.0,475476
2025-05-27,1663.0736083984375,1687.9000244140625,1696.0,1669.0,1690.0,351665
2025-05-28,1665.2412109375,1690.0999755859375,1697.5,1670.0,1685.0,309830
2025-05-29,1663.5662841796875,1688.4000244140625,1699.0,1679.0,1691.0,440526
2025-05-30,1651.545654296875,1676.199951171875,1696.699951171875,1665.4000244140625,1696.5,1147427
2025-06-02,1651.545654296875,1676.199951171875,1682.199951171875,1650.0,1676.199951171875,204201
2025-06-03,1638.73681640625,1663.199951171875,1689.300048828125,1650.5999755859375,1670.0,384326
2025-06-04,1657.9500732421875,1682.699951171875,1685.9000244140625,1646.5999755859375,1663.199951171875,201572
2025-06-05,1687.9029541015625,1713.0999755859375,1718.800048828125,1683.5,1683.5,268839
2025-06-06,1687.9029541015625,1713.0999755859375,1724.800048828125,1708.300048828125,1722.0,118217
2025-06-09,1718.9395751953125,1744.5999755859375,1749.9000244140625,1715.0,1715.0,160012
2025-06-10,1709.4808349609375,1735.0,1760.0,1728.5,1755.0,325350
2025-06-11,1687.607421875,1712.800048828125,1733.800048828125,1697.0,1729.800048828125,471313
2025-06-12,1675.685302734375,1700.699951171875,1731.9000244140625,1692.5,1730.0,324324
2025-06-13,1680.9073486328125,1706.0,1712.4000244140625,1654.300048828125,1666.0,329268
2025-06-16,1685.3411865234375,1710.5,1717.0,1687.5999755859375,1705.0,117822
2025-06-17,1684.454345703125,1709.5999755859375,1722.9000244140625,1701.0,1711.0,335254
2025-06-18,1674.699951171875,1699.699951171875,1719.0,1690.699951171875,1714.699951171875,155711
2025-06-19,1648.699951171875,1648.699951171875,1683.0,1637.5,1678.0,315327
2025-06-20,1654.5,1654.5,1663.699951171875,1630.0,1648.699951171875,243281
2025-06-23,1643.699951171875,1643.699951171875,1668.5,1638.0,1649.699951171875,344916
2025-06-24,1645.9000244140625,1645.9000244140625,1675.9000244140625,1636.0,1655.800048828125,405865
2025-06-25,1672.199951171875,1672.199951171875,1676.4000244140625,1643.5,1650.0,456321
2025-06-26,1673.0,1673.0,1682.5,1657.4000244140625,1682.0,330788
2025-06-27,1678.800048828125,1678.800048828125,1701.800048828125,1673.0,1676.5999755859375,235914
2025-06-30,1690.5999755859375,1690.5999755859375,1699.9000244140625,1672.0,1687.9000244140625,183593
2025-07-01,1725.800048828125,1725.800048828125,1756.0,1684.0999755859375,1686.5999755859375,250794
2025-07-02,1807.5,1807.5,1818.699951171875,1747.0999755859375,1791.0,3532942
2025-07-03,1778.0,1778.0,1807.5,1766.5999755859375,1802.0,1210447
2025-07-04,1762.4000244140625,1762.4000244140625,1791.4000244140625,1754.4000244140625,1778.0,696115
2025-07-07,1768.300048828125,1768.300048828125,1777.5,1755.0,1757.0999755859375,256506
2025-07-08,1763.5,1763.5,1768.0999755859375,1745.199951171875,1760.300048828125,249301
2025-07-09,1761.199951171875,1761.199951171875,1771.800048828125,1743.4000244140625,1761.0999755859375,257462
2025-07-10,1753.4000244140625,1753.4000244140625,1769.5,1744.5,1761.199951171875,269342
2025-07-11,1711.800048828125,1711.800048828125,1766.0,1698.0999755859375,1753.4000244140625,873701
2025-07-14,1713.4000244140625,1713.4000244140625,1719.0,1700.0999755859375,1718.0,519669
2025-07-15,1728.699951171875,1728.699951171875,1732.4000244140625,1710.0,1715.0999755859375,148444
2025-07-16,1724.0999755859375,1724.0999755859375,1742.300048828125,1718.0999755859375,1733.699951171875,172293
2025-07-17,1731.5999755859375,1731.5999755859375,1737.9000244140625,1705.0,1731.0,209083
2025-07-18,1763.800048828125,1763.800048828125,1813.0999755859375,1700.300048828125,1700.300048828125,3463462
2025-07-21,1771.199951171875,1771.199951171875,1804.4000244140625,1741.0999755859375,1763.699951171875,650988
2025-07-22,1736.699951171875,1736.699951171875,1777.9000244140625,1730.199951171875,1773.9000244140625,456869
2025-07-23,1741.5999755859375,1741.5999755859375,1752.0999755859375,1715.5999755859375,1734.699951171875,278934
2025-07-24,1728.5,1728.5,1740.0,1713.0,1740.0,166058
2025-07-25,1728.800048828125,1728.800048828125,1740.9000244140625,1702.5,1724.800048828125,376869
2025-07-28,1724.5999755859375,1724.5999755859375,1746.5999755859375,1697.0,1720.0,497095
2025-07-29,1729.4000244140625,1729.4000244140625,1757.300048828125,1715.9000244140625,1718.0999755859375,442463
2025-07-30,1758.5999755859375,1758.5999755859375,1765.0,1726.5,1729.9000244140625,385517
2025-07-31,1724.699951171875,1724.699951171875,1782.9000244140625,1701.300048828125,1766.0,622290
2025-08-01,1667.199951171875,1667.199951171875,1732.199951171875,1660.0,1720.0999755859375,214125
2025-08-04,1675.4000244140625,1675.4000244140625,1683.300048828125,1622.9000244140625,1666.0,210226
2025-08-05,1691.199951171875,1691.199951171875,1712.800048828125,1656.9000244140625,1688.0999755859375,197782
2025-08-06,1685.0,1685.0,1703.9000244140625,1659.9000244140625,1689.0999755859375,159501
2025-08-07,1672.5,1672.5,1681.0,1655.0999755859375,1679.300048828125,248032
2025-08-08,1654.5,1654.5,1672.5,1639.4000244140625,1666.5999755859375,108931
2025-08-11,1664.9000244140625,1664.9000244140625,1672.800048828125,1645.0999755859375,1650.0,369305
2025-08-12,1627.0,1627.0,1664.0,1620.0999755859375,1658.5,211374
2025-08-13,1639.800048828125,1639.800048828125,1645.5,1619.0,1637.5999755859375,134127
2025-08-14,1694.9000244140625,1694.9000244140625,1706.800048828125,1640.0,1640.0,243641
2025-08-18,1673.4000244140625,1673.4000244140625,1713.300048828125,1651.9000244140625,1699.0,148861
2025-08-19,1668.800048828125,1668.800048828125,1698.0,1624.0999755859375,1673.9000244140625,236976
2025-08-20,1645.199951171875,1645.199951171875,1674.699951171875,1640.0,1668.699951171875,86667
2025-08-21,1589.0,1589.0,1654.0999755859375,1580.9000244140625,1650.0,3645917
2025-08-22,1604.5,1604.5,1609.5,1582.800048828125,1589.0,554087
2025-08-25,1594.800048828125,1594.800048828125,1617.699951171875,1585.9000244140625,1604.5,1961794
2025-08-26,1562.800048828125,1562.800048828125,1604.5,1555.5,1589.9000244140625,737402
2025-08-28,1559.5999755859375,1559.5999755859375,1585.0,1545.800048828125,1583.0999755859375,323930
2025-08-29,1548.5999755859375,1548.5999755859375,1561.800048828125,1520.0999755859375,1559.800048828125,458704
2025-09-01,1561.0,1561.0,1567.9000244140625,1540.0,1560.0,135915
2025-09-02,1551.5,1551.5,1568.5,1549.0999755859375,1565.0,89974
2025-09-03,1566.0999755859375,1566.0999755859375,1576.9000244140625,1554.699951171875,1561.0,954704
2025-09-04,1554.300048828125,1554.300048828125,1578.0999755859375,1548.0,1566.9000244140625,525937
2025-09-05,1549.5999755859375,1549.5999755859375,1561.800048828125,1536.4000244140625,1550.0,167009
2025-09-08,1547.0,1547.0,1560.5999755859375,1541.0,1560.5999755859375,105826
2025-09-09,1603.5,1603.5,1614.4000244140625,1547.199951171875,1549.0,623935
2025-09-10,1582.699951171875,1582.699951171875,1624.4000244140625,1575.0999755859375,1612.0,248548
2025-09-11,1583.300048828125,1583.300048828125,1590.9000244140625,1574.0,1583.0,218717
2025-09-12,1614.0,1614.0,1619.800048828125,1578.5,1585.4000244140625,372217
2025-09-15,1670.300048828125,1670.300048828125,1675.0,1603.199951171875,1614.0,358797
2025-09-16,1713.800048828125,1713.800048828125,1725.0,1673.5,1685.0,406161
2025-09-17,1693.0999755859375,1693.0999755859375,1725.9000244140625,1680.9000244140625,1720.0,227022
2025-09-18,1683.5999755859375,1683.5999755859375,1745.199951171875,1676.0,1703.0,399160
2025-09-19,1684.4000244140625,1684.4000244140625,1729.699951171875,1674.0,1690.9000244140625,660439
2025-09-22,1652.9000244140625,1652.9000244140625,1699.0,1647.800048828125,1684.4000244140625,119952
2025-09-23,1655.300048828125,1655.300048828125,1675.0,1642.4000244140625,1666.4000244140625,140911
2025-09-24,1654.5999755859375,1654.5999755859375,1669.800048828125,1647.9000244140625,1664.0,125768
2025-09-25,1658.800048828125,1658.800048828125,1673.300048828125,1637.699951171875,1655.0,155533
2025-09-26,1613.699951171875,1613.699951171875,1660.300048828125,1605.0,1642.0,147048
2025-09-29,1613.0,1613.0,1642.800048828125,1597.300048828125,1618.0,418238
2025-09-30,1613.300048828125,1613.300048828125,1643.0999755859375,1601.199951171875,1627.9000244140625,183007
2025-10-01,1613.199951171875,1613.199951171875,1624.9000244140625,1591.5,1613.300048828125,218770
2025-10-03,1613.800048828125,1613.800048828125,1622.5999755859375,1599.199951171875,1613.199951171875,174603
2025-10-06,1658.5,1658.5,1668.9000244140625,1592.800048828125,1613.800048828125,254214
2025-10-07,1662.5,1662.5,1674.9000244140625,1650.0,1666.0,99963
2025-10-08,1689.199951171875,1689.199951171875,1708.0,1659.0999755859375,1672.5,449032
2025-10-09,1696.800048828125,1696.800048828125,1705.0,1671.5,1677.0,140768
2025-10-10,1870.199951171875,1870.199951171875,1947.9000244140625,1701.5999755859375,1701.5999755859375,14534247
2025-10-13,1798.199951171875,1798.199951171875,1853.4000244140625,1786.0,1833.0,1042994
2025-10-14,1872.5999755859375,1872.5999755859375,1899.0,1790.0,1799.0999755859375,3585496
2025-10-15,1955.0999755859375,1955.0999755859375,1999.0,1880.0,1945.0,7094725
2025-10-16,1971.300048828125,1971.300048828125,2004.0,1908.300048828125,1938.0,2679217
2025-10-17,1926.9000244140625,1926.9000244140625,1978.5,1916.0,1968.0,669152
2025-10-20,1905.0999755859375,1905.0999755859375,1940.0,1862.4000244140625,1935.5,778439
2025-10-21,1915.300048828125,1915.300048828125,1929.9000244140625,1901.0,1911.800048828125,52989
2025-10-23,1852.199951171875,1852.199951171875,1919.4000244140625,1846.4000244140625,1919.0,303295
2025-10-24,1896.0,1896.0,1908.4000244140625,1843.0999755859375,1865.0,348115
2025-10-27,1941.300048828125,1941.300048828125,1953.5999755859375,1890.0,1895.5999755859375,569518
2025-10-28,1906.699951171875,1906.699951171875,1942.0,1892.800048828125,1941.0,316026
2025-10-29,1909.699951171875,1909.699951171875,1918.4000244140625,1878.300048828125,1905.0999755859375,162596
2025-10-30,1913.800048828125,1913.800048828125,1958.4000244140625,1900.199951171875,1909.699951171875,566326
2025-10-31,1875.4000244140625,1875.4000244140625,1914.699951171875,1870.800048828125,1914.699951171875,151996
2025-11-03,1901.0,1901.0,1910.0,1861.0,1875.4000244140625,172062
2025-11-04,1905.4000244140625,1905.4000244140625,1940.0,1891.0,1906.699951171875,266994
2025-11-06,1842.0,1842.0,1905.4000244140625,1836.0,1905.4000244140625,244304
2025-11-07,1849.4000244140625,1849.4000244140625,1854.0999755859375,1817.5999755859375,1840.0,235066
2025-11-10,1843.9000244140625,1843.9000244140625,1864.4000244140625,1821.199951171875,1831.5,147135
2025-11-11,1840.0,1840.0,1853.0,1826.199951171875,1846.4000244140625,103987
2025-11-12,1840.0,1840.0,1855.0,1808.0999755859375,1843.5999755859375,252740
2025-11-13,1888.699951171875,1888.699951171875,1905.199951171875,1836.0999755859375,1842.0999755859375,357069
2025-11-14,1874.0,1874.0,1917.4000244140625,1865.4000244140625,1894.9000244140625,284656
2025-11-17,1906.9000244140625,1906.9000244140625,1910.0,1875.699951171875,1881.199951171875,205924
2025-11-18,1880.9000244140625,1880.9000244140625,1906.199951171875,1875.699951171875,1906.199951171875,131300
2025-11-19,1875.5,1875.5,1911.9000244140625,1863.0,1880.9000244140625,127977
2025-11-20,1917.4000244140625,1917.4000244140625,1936.9000244140625,1865.9000244140625,1894.0,367033
2025-11-21,1920.9000244140625,1920.9000244140625,1948.0999755859375,1896.0,1925.0,485135
2025-11-24,1880.800048828125,1880.800048828125,1928.699951171875,1853.5,1926.9000244140625,333641
2025-11-25,1825.9000244140625,1825.9000244140625,1879.800048828125,1820.0,1874.0999755859375,253693
2025-11-26,1851.0,1851.0,1860.4000244140625,1810.199951171875,1831.300048828125,316546
2025-11-27,1842.9000244140625,1842.9000244140625,1874.699951171875,1826.0,1850.699951171875,215165
2025-11-28,1815.199951171875,1815.199951171875,1857.5999755859375,1808.0,1843.5999755859375,297113
2025-12-01,1836.5999755859375,1836.5999755859375,1843.5,1818.0,1825.800048828125,178517
2025-12-02,1848.300048828125,1848.300048828125,1860.5999755859375,1820.0,1840.0,248199
2025-12-03,1864.9000244140625,1864.9000244140625,1896.9000244140625,1843.300048828125,1851.0,559106
2025-12-04,1846.800048828125,1846.800048828125,1868.9000244140625,1831.199951171875,1864.9000244140625,143925
2025-12-05,1837.9000244140625,1837.9000244140625,1861.5,1817.0999755859375,1854.800048828125,179118
2025-12-08,1811.800048828125,1811.800048828125,1850.0999755859375,1786.0,1850.0,228640
2025-12-09,1806.4000244140625,1806.4000244140625,1823.5,1781.0999755859375,1810.199951171875,301851
2025-12-10,1796.0,1796.0,1818.0999755859375,1785.0,1818.0,78895
2025-12-11,1775.300048828125,1775.300048828125,1797.5999755859375,1766.0999755859375,1796.0,289405
2025-12-12,1799.0999755859375,1799.0999755859375,1812.800048828125,1785.300048828125,1785.300048828125,495707
2025-12-15,1792.4000244140625,1792.4000244140625,1807.199951171875,1785.0,1799.0999755859375,63859
2025-12-16,1824.800048828125,1824.800048828125,1848.5,1786.4000244140625,1792.9000244140625,328010
2025-12-17,1827.699951171875,1827.699951171875,1845.800048828125,1805.0,1823.5999755859375,121148
2025-12-18,1791.699951171875,1791.699951171875,1823.800048828125,1785.0,1811.0999755859375,123552
2025-12-19,1824.699951171875,1824.699951171875,1837.5,1792.0,1792.0,227855
2025-12-22,1797.9000244140625,1797.9000244140625,1837.800048828125,1794.0,1820.0,155929
2025-12-23,1793.699951171875,1793.699951171875,1814.4000244140625,1787.300048828125,1807.4000244140625,121814
2025-12-24,1771.4000244140625,1771.4000244140625,1805.0,1765.5,1790.0,103089
2025-12-25,1771.4000244140625,1771.4000244140625,1771.4000244140625,1771.4000244140625,1771.4000244140625,0
2025-12-26,1777.5999755859375,1777.5999755859375,1804.4000244140625,1770.0999755859375,1772.9000244140625,95640
2025-12-29,1800.0,1800.0,1807.0,1765.0,1777.5999755859375,322808
2025-12-30,1811.699951171875,1811.699951171875,1823.0999755859375,1774.0,1799.0,404889
2025-12-31,1825.300048828125,1825.300048828125,1830.0,1796.800048828125,1811.699951171875,367823
2026-01-01,1811.5,1811.5,1834.199951171875,1803.699951171875,1825.300048828125,112678
2026-01-02,1790.0999755859375,1790.0999755859375,1823.699951171875,1783.4000244140625,1806.5,155242
2026-01-05,1803.0,1803.0,1815.199951171875,1790.0999755859375,1792.9000244140625,147231
2026-01-06,1804.699951171875,1804.699951171875,1819.300048828125,1794.300048828125,1809.0,143989
2026-01-07,1799.9000244140625,1799.9000244140625,1804.800048828125,1785.5,1804.0,295013
2026-01-08,1775.9000244140625,1775.9000244140625,1805.9000244140625,1759.4000244140625,1791.0,107731
2026-01-09,1741.699951171875,1741.699951171875,1786.9000244140625,1726.199951171875,1775.9000244140625,125140
2026-01-12,1737.300048828125,1737.300048828125,1748.0,1681.0,1740.0,160794
2026-01-13,1738.5999755859375,1738.5999755859375,1747.0,1724.0,1735.0999755859375,70975
2026-01-14,1753.5999755859375,1753.5999755859375,1767.800048828125,1720.0,1734.0,86369
2026-01-16,1754.5999755859375,1754.5999755859375,1773.0999755859375,1742.199951171875,1760.0,183380
