date_,adj close_bluestarco.ns,close_bluestarco.ns,high_bluestarco.ns,low_bluestarco.ns,open_bluestarco.ns,volume_bluestarco.ns
2025-03-27,2181.669921875,2192.14990234375,2236.050048828125,2162.5,2200.949951171875,1473060
2025-03-28,2126.1865234375,2136.39990234375,2235.0,2121.0,2209.050048828125,1027627
2025-04-01,2075.380859375,2085.35009765625,2148.75,2055.0,2133.25,585532
2025-04-02,2101.654541015625,2111.75,2139.449951171875,2068.89990234375,2088.199951171875,358738
2025-04-03,2083.242919921875,2093.25,2125.0,2078.0,2080.0,271312
2025-04-04,2006.461669921875,2016.0999755859375,2111.949951171875,1989.050048828125,2099.25,453071
2025-04-07,1952.8193359375,1962.199951171875,1977.0,1656.050048828125,1656.050048828125,897349
2025-04-08,1967.9964599609375,1977.449951171875,2032.3499755859375,1952.050048828125,2032.3499755859375,664065
2025-04-09,1930.0289306640625,1939.300048828125,1982.25,1920.0,1973.0999755859375,460710
2025-04-11,1957.79541015625,1967.199951171875,2004.9000244140625,1924.0,2000.0,742973
2025-04-15,2013.9259033203125,2023.5999755859375,2028.4000244140625,1971.0999755859375,1991.9000244140625,764428
2025-04-16,2043.48388671875,2053.300048828125,2062.0,2002.0,2025.0,332614
2025-04-17,2005.76513671875,2015.4000244140625,2080.0,2005.5,2051.89990234375,322346
2025-04-21,2020.394775390625,2030.0999755859375,2058.0,1993.0999755859375,2043.300048828125,532538
2025-04-22,2032.5364990234375,2042.300048828125,2092.39990234375,2030.4000244140625,2041.0,574885
2025-04-23,1916.1953125,1925.4000244140625,2104.5,1916.5,2066.0,1306494
2025-04-24,1840.7576904296875,1849.5999755859375,1957.0,1839.5999755859375,1945.0,1331275
2025-04-25,1730.885498046875,1739.199951171875,1860.0,1728.199951171875,1858.0,1530943
2025-04-28,1738.0511474609375,1746.4000244140625,1815.0,1729.0,1770.0,1478167
2025-04-29,1737.553466796875,1745.9000244140625,1773.0,1713.0999755859375,1763.5,879950
2025-04-30,1698.142822265625,1706.300048828125,1750.0,1683.0999755859375,1747.0,1198310
2025-05-02,1671.5704345703125,1679.5999755859375,1705.0,1637.0,1703.0,1281215
2025-05-05,1673.958984375,1682.0,1717.9000244140625,1651.300048828125,1676.5999755859375,1076691
2025-05-06,1682.2193603515625,1690.300048828125,1744.699951171875,1676.699951171875,1688.800048828125,1193491
2025-05-07,1669.679443359375,1677.699951171875,1692.300048828125,1636.800048828125,1670.0,1019049
2025-05-08,1600.51171875,1608.199951171875,1705.0,1591.0999755859375,1677.699951171875,2718584
2025-05-09,1586.379638671875,1594.0,1615.0,1540.0,1540.0,896283
2025-05-12,1616.4351806640625,1624.199951171875,1660.800048828125,1618.0,1642.0,884428
2025-05-13,1573.541259765625,1581.0999755859375,1651.5,1577.0,1637.199951171875,706027
2025-05-14,1551.447509765625,1558.9000244140625,1592.699951171875,1550.0,1591.9000244140625,777058
2025-05-15,1563.8876953125,1571.4000244140625,1583.0,1551.0,1562.5999755859375,471666
2025-05-16,1555.726806640625,1563.199951171875,1580.0,1548.0,1572.0,600896
2025-05-19,1610.264892578125,1618.0,1645.0,1560.199951171875,1563.0,1137207
2025-05-20,1602.502197265625,1610.199951171875,1641.9000244140625,1595.0,1638.0,769576
2025-05-21,1571.75,1579.300048828125,1650.0,1575.0999755859375,1630.0,959026
2025-05-22,1551.447509765625,1558.9000244140625,1605.800048828125,1555.699951171875,1580.0,1066305
2025-05-23,1549.95458984375,1557.4000244140625,1587.0,1548.0999755859375,1561.0,1148751
2025-05-26,1544.48095703125,1551.9000244140625,1572.699951171875,1542.0,1556.0,758592
2025-05-27,1543.8837890625,1551.300048828125,1568.300048828125,1548.0999755859375,1563.5999755859375,294419
2025-05-28,1548.063720703125,1555.5,1563.9000244140625,1549.199951171875,1558.0,281014
2025-05-29,1543.6846923828125,1551.0999755859375,1584.0,1550.0,1561.0,475862
2025-05-30,1524.974609375,1532.300048828125,1564.9000244140625,1521.0,1521.0,608133
2025-06-02,1538.41015625,1545.800048828125,1575.0,1522.0,1532.300048828125,713447
2025-06-03,1535.822509765625,1543.199951171875,1558.0,1534.5,1558.0,600521
2025-06-04,1544.082763671875,1551.5,1559.9000244140625,1532.0,1542.800048828125,406596
2025-06-05,1577.4227294921875,1585.0,1589.699951171875,1545.5,1560.0,731506
2025-06-06,1581.6025390625,1589.199951171875,1623.0,1577.699951171875,1585.0,1563716
2025-06-09,1561.897216796875,1569.4000244140625,1602.699951171875,1560.5999755859375,1593.800048828125,1193534
2025-06-10,1616.73388671875,1624.5,1634.699951171875,1565.5,1572.0,1882252
2025-06-11,1625.1932373046875,1633.0,1642.300048828125,1600.199951171875,1636.0,1619097
2025-06-12,1614.3453369140625,1622.0999755859375,1654.4000244140625,1618.0,1633.0,980690
2025-06-13,1637.036376953125,1644.9000244140625,1648.300048828125,1575.0999755859375,1575.0999755859375,936552
2025-06-16,1667.19140625,1675.199951171875,1679.800048828125,1611.300048828125,1644.9000244140625,1057668
2025-06-17,1661.9168701171875,1669.9000244140625,1675.9000244140625,1648.199951171875,1675.199951171875,751866
2025-06-18,1623.7999267578125,1631.5999755859375,1673.9000244140625,1625.199951171875,1652.0,788540
2025-06-19,1584.090576171875,1591.699951171875,1638.699951171875,1566.5,1632.300048828125,1134919
2025-06-20,1602.3031005859375,1610.0,1620.0,1584.0999755859375,1591.0,524993
2025-06-23,1603.9949951171875,1611.699951171875,1624.4000244140625,1592.5999755859375,1595.0,311114
2025-06-24,1623.2027587890625,1631.0,1643.5999755859375,1609.5,1610.0,353848
2025-06-25,1637.6334228515625,1645.5,1650.300048828125,1620.699951171875,1631.0,537976
2025-06-26,1652.9598388671875,1660.9000244140625,1674.800048828125,1640.800048828125,1645.5,653059
2025-06-27,1616.2362060546875,1624.0,1683.0,1616.9000244140625,1668.0,914421
2025-06-30,1627.78076171875,1635.5999755859375,1653.0999755859375,1626.5,1639.9000244140625,481994
2025-07-01,1696.74951171875,1704.9000244140625,1715.0999755859375,1631.5999755859375,1635.5999755859375,1194162
2025-07-02,1747.7047119140625,1756.0999755859375,1762.0,1688.300048828125,1710.0,1857196
2025-07-03,1833.49267578125,1842.300048828125,1848.199951171875,1737.199951171875,1764.699951171875,3061466
2025-07-04,1832.3978271484375,1841.199951171875,1877.800048828125,1817.5999755859375,1835.0,1505974
2025-07-07,1817.9671630859375,1826.699951171875,1842.0,1801.0999755859375,1836.0,694681
2025-07-08,1801.446533203125,1810.0999755859375,1829.9000244140625,1801.0999755859375,1817.199951171875,508614
2025-07-09,1800.9488525390625,1809.5999755859375,1834.0,1799.800048828125,1810.0999755859375,435762
2025-07-10,1788.110595703125,1796.699951171875,1814.9000244140625,1790.199951171875,1809.5999755859375,504138
2025-07-11,1791.19580078125,1799.800048828125,1810.0,1774.0,1790.0,684795
2025-07-14,1819.758544921875,1828.5,1835.0,1777.9000244140625,1789.0999755859375,766662
2025-07-15,1873.3013916015625,1882.300048828125,1902.300048828125,1834.5,1835.0,755234
2025-07-16,1851.705078125,1860.5999755859375,1883.300048828125,1852.699951171875,1880.0,302880
2025-07-17,1873.5999755859375,1882.5999755859375,1922.4000244140625,1857.5999755859375,1868.0,745629
2025-07-18,1845.300048828125,1845.300048828125,1890.800048828125,1830.0,1881.9000244140625,548049
2025-07-21,1819.5999755859375,1819.5999755859375,1833.9000244140625,1795.0,1826.0999755859375,479965
2025-07-22,1764.199951171875,1764.199951171875,1816.0,1758.4000244140625,1815.0,923889
2025-07-23,1749.199951171875,1749.199951171875,1768.300048828125,1730.0,1730.0,684327
2025-07-24,1764.300048828125,1764.300048828125,1773.0,1737.199951171875,1755.0,338581
2025-07-25,1747.199951171875,1747.199951171875,1794.300048828125,1740.0,1765.0999755859375,352865
2025-07-28,1738.699951171875,1738.699951171875,1759.9000244140625,1725.9000244140625,1740.0999755859375,372752
2025-07-29,1744.9000244140625,1744.9000244140625,1748.0,1720.0,1730.0,110963
2025-07-30,1754.699951171875,1754.699951171875,1765.0,1739.4000244140625,1747.9000244140625,175310
2025-07-31,1738.0999755859375,1738.0999755859375,1758.9000244140625,1727.5999755859375,1735.0,379166
2025-08-01,1697.0,1697.0,1746.199951171875,1687.0,1739.5999755859375,150047
2025-08-04,1739.4000244140625,1739.4000244140625,1750.0,1691.0,1696.0,291097
2025-08-05,1750.699951171875,1750.699951171875,1774.0999755859375,1738.800048828125,1740.0,386793
2025-08-06,1770.4000244140625,1770.4000244140625,1825.0,1722.199951171875,1755.0999755859375,491528
2025-08-07,1827.5,1827.5,1839.0,1735.199951171875,1735.199951171875,1574061
2025-08-08,1800.300048828125,1800.300048828125,1830.300048828125,1763.0,1830.0,631672
2025-08-11,1761.9000244140625,1761.9000244140625,1794.9000244140625,1740.0,1794.9000244140625,716175
2025-08-12,1745.5999755859375,1745.5999755859375,1775.0,1709.5,1761.9000244140625,407025
2025-08-13,1755.800048828125,1755.800048828125,1774.800048828125,1745.0,1750.9000244140625,152116
2025-08-14,1785.199951171875,1785.199951171875,1801.0,1745.9000244140625,1757.5999755859375,288357
2025-08-18,1915.699951171875,1915.699951171875,1939.5999755859375,1850.0,1850.0,1751520
2025-08-19,1928.800048828125,1928.800048828125,1934.9000244140625,1902.0,1915.699951171875,440159
2025-08-20,1927.4000244140625,1927.4000244140625,1983.5999755859375,1922.0999755859375,1928.0,741947
2025-08-21,1901.300048828125,1901.300048828125,1935.0999755859375,1885.699951171875,1935.0999755859375,274009
2025-08-22,1920.0,1920.0,1937.0,1894.9000244140625,1897.0,259210
2025-08-25,1904.4000244140625,1904.4000244140625,1936.199951171875,1901.300048828125,1920.0,332685
2025-08-26,1865.0,1865.0,1902.199951171875,1859.199951171875,1895.0,373925
2025-08-28,1880.0999755859375,1880.0999755859375,1908.5,1850.0,1850.0,462099
2025-08-29,1881.699951171875,1881.699951171875,1901.4000244140625,1871.0,1891.0,157873
2025-09-01,1948.300048828125,1948.300048828125,1952.5999755859375,1875.0,1880.0,295241
2025-09-02,1940.300048828125,1940.300048828125,1965.300048828125,1935.0,1951.9000244140625,238189
2025-09-03,1960.5999755859375,1960.5999755859375,1969.300048828125,1938.0,1955.9000244140625,453742
2025-09-04,1944.0,1944.0,2040.0,1934.300048828125,2038.0,664247
2025-09-05,1943.5,1943.5,1957.300048828125,1921.0,1944.0,270112
2025-09-08,1884.199951171875,1884.199951171875,1951.300048828125,1881.4000244140625,1945.0999755859375,476415
2025-09-09,1887.0,1887.0,1899.9000244140625,1869.300048828125,1899.0,319720
2025-09-10,1889.699951171875,1889.699951171875,1911.199951171875,1877.0,1894.5,261297
2025-09-11,1886.800048828125,1886.800048828125,1896.0,1878.0,1886.0,171992
2025-09-12,1884.9000244140625,1884.9000244140625,1896.4000244140625,1871.199951171875,1887.0,132536
2025-09-15,1889.0999755859375,1889.0999755859375,1893.5,1878.5999755859375,1888.4000244140625,217780
2025-09-16,1924.0999755859375,1924.0999755859375,1940.0,1892.300048828125,1903.0,309578
2025-09-17,1940.199951171875,1940.199951171875,1949.0,1909.0999755859375,1925.0,439015
2025-09-18,1961.0,1961.0,1980.0,1935.0,1939.0,382455
2025-09-19,1963.800048828125,1963.800048828125,1969.0,1935.9000244140625,1956.0,433161
2025-09-22,1996.800048828125,1996.800048828125,2000.0,1950.0999755859375,1963.800048828125,936294
2025-09-23,1964.0,1964.0,1998.199951171875,1951.0999755859375,1996.0,548671
2025-09-24,1944.199951171875,1944.199951171875,1960.0,1924.199951171875,1960.0,384989
2025-09-25,1927.300048828125,1927.300048828125,1976.9000244140625,1919.9000244140625,1947.0999755859375,362163
2025-09-26,1890.0999755859375,1890.0999755859375,1931.800048828125,1877.300048828125,1909.0,486116
2025-09-29,1895.5999755859375,1895.5999755859375,1921.0,1861.4000244140625,1885.0999755859375,879094
2025-09-30,1881.0,1881.0,1908.0,1870.0,1900.5999755859375,799938
2025-10-01,1877.800048828125,1877.800048828125,1885.0,1836.300048828125,1872.5999755859375,432865
2025-10-03,1899.199951171875,1899.199951171875,1900.0999755859375,1862.0999755859375,1877.800048828125,338348
2025-10-06,1892.800048828125,1892.800048828125,1959.199951171875,1881.800048828125,1895.0999755859375,320954
2025-10-07,1912.199951171875,1912.199951171875,1927.5999755859375,1880.4000244140625,1895.0,602419
2025-10-08,1892.4000244140625,1892.4000244140625,1920.0,1864.0,1920.0,453385
2025-10-09,1892.300048828125,1892.300048828125,1899.0,1862.0,1891.0,294578
2025-10-10,1949.0999755859375,1949.0999755859375,1965.9000244140625,1902.199951171875,1940.0,1126480
2025-10-13,1911.699951171875,1911.699951171875,1939.0,1893.300048828125,1939.0,444585
2025-10-14,1880.5999755859375,1880.5999755859375,1923.5,1873.5,1911.800048828125,409374
2025-10-15,1913.300048828125,1913.300048828125,1923.5999755859375,1870.300048828125,1876.0,391384
2025-10-16,1957.5999755859375,1957.5999755859375,1968.5999755859375,1913.0,1913.300048828125,228414
2025-10-17,1971.4000244140625,1971.4000244140625,1985.0,1941.0,1954.9000244140625,134668
2025-10-20,1971.300048828125,1971.300048828125,1983.699951171875,1949.4000244140625,1979.9000244140625,222762
2025-10-21,1963.0,1963.0,1987.0,1951.0999755859375,1987.0,35674
2025-10-23,1972.199951171875,1972.199951171875,1981.699951171875,1951.0,1963.9000244140625,145698
2025-10-24,2006.0,2006.0,2032.9000244140625,1973.0,1974.9000244140625,732438
2025-10-27,1979.5999755859375,1979.5999755859375,2030.4000244140625,1975.0,2025.0,265523
2025-10-28,1951.5999755859375,1951.5999755859375,2007.5,1942.699951171875,2007.5,198251
2025-10-29,1965.0999755859375,1965.0999755859375,1972.800048828125,1939.0,1952.800048828125,121878
2025-10-30,1961.800048828125,1961.800048828125,1967.0,1937.0,1965.0,256389
2025-10-31,1937.4000244140625,1937.4000244140625,1988.0,1932.0,1965.0,127593
2025-11-03,1934.4000244140625,1934.4000244140625,1955.0,1901.300048828125,1937.4000244140625,175025
2025-11-04,1917.5999755859375,1917.5999755859375,1931.9000244140625,1886.0999755859375,1912.5999755859375,396298
2025-11-06,1785.5,1785.5,2021.4000244140625,1776.0,1934.0,2860574
2025-11-07,1752.699951171875,1752.699951171875,1790.0,1712.0999755859375,1790.0,917742
2025-11-10,1771.5999755859375,1771.5999755859375,1781.0,1706.5,1757.5999755859375,315959
2025-11-11,1780.0999755859375,1780.0999755859375,1784.0,1740.0,1770.0,240014
2025-11-12,1798.0,1798.0,1802.9000244140625,1772.0,1780.0,225467
2025-11-13,1787.699951171875,1787.699951171875,1807.0,1780.199951171875,1797.0,317336
2025-11-14,1768.4000244140625,1768.4000244140625,1802.300048828125,1762.5,1785.0,401542
2025-11-17,1788.9000244140625,1788.9000244140625,1797.9000244140625,1765.0,1768.300048828125,143839
2025-11-18,1777.5,1777.5,1789.0,1749.5,1789.0,361223
2025-11-19,1795.0,1795.0,1798.0,1760.5,1775.0,186454
2025-11-20,1794.5999755859375,1794.5999755859375,1809.0,1778.0,1785.300048828125,229864
2025-11-21,1776.300048828125,1776.300048828125,1794.5999755859375,1764.0,1794.5999755859375,313227
2025-11-24,1785.300048828125,1785.300048828125,1790.0,1766.0,1780.0,196437
2025-11-25,1746.699951171875,1746.699951171875,1794.800048828125,1723.0,1794.800048828125,535031
2025-11-26,1775.9000244140625,1775.9000244140625,1780.0,1750.0,1760.5,299463
2025-11-27,1758.199951171875,1758.199951171875,1779.9000244140625,1740.5999755859375,1776.0,553260
2025-11-28,1765.4000244140625,1765.4000244140625,1769.0999755859375,1751.199951171875,1760.0,150617
2025-12-01,1769.4000244140625,1769.4000244140625,1778.0,1752.0,1766.0,207241
2025-12-02,1745.4000244140625,1745.4000244140625,1792.800048828125,1741.0999755859375,1778.0999755859375,292489
2025-12-03,1754.5,1754.5,1760.5999755859375,1726.0,1745.5,245153
2025-12-04,1752.4000244140625,1752.4000244140625,1761.0,1735.0,1748.0,219135
2025-12-05,1734.4000244140625,1734.4000244140625,1753.4000244140625,1723.199951171875,1740.0,290940
2025-12-08,1723.199951171875,1723.199951171875,1743.300048828125,1701.9000244140625,1734.5,208595
2025-12-09,1738.5999755859375,1738.5999755859375,1752.0,1705.0,1723.300048828125,225965
2025-12-10,1729.4000244140625,1729.4000244140625,1740.5999755859375,1715.699951171875,1727.0999755859375,198789
2025-12-11,1746.199951171875,1746.199951171875,1757.800048828125,1723.5,1723.5,92083
2025-12-12,1796.699951171875,1796.699951171875,1804.9000244140625,1747.0,1747.0,201435
2025-12-15,1806.199951171875,1806.199951171875,1818.0,1785.0,1790.0,147119
2025-12-16,1815.5999755859375,1815.5999755859375,1822.5,1790.0,1790.0,145718
2025-12-17,1826.800048828125,1826.800048828125,1831.0,1805.0,1808.0,138651
2025-12-18,1854.5999755859375,1854.5999755859375,1862.0,1815.5,1820.0,255235
2025-12-19,1781.4000244140625,1781.4000244140625,1860.9000244140625,1756.199951171875,1857.800048828125,850041
2025-12-22,1766.199951171875,1766.199951171875,1803.699951171875,1759.0,1785.9000244140625,594908
2025-12-23,1766.4000244140625,1766.4000244140625,1771.5,1748.5999755859375,1768.5,151531
2025-12-24,1777.4000244140625,1777.4000244140625,1792.800048828125,1755.0,1769.0,165843
2025-12-25,1777.4000244140625,1777.4000244140625,1777.4000244140625,1777.4000244140625,1777.4000244140625,0
2025-12-26,1763.9000244140625,1763.9000244140625,1797.199951171875,1759.5,1777.0999755859375,64530
2025-12-29,1731.5999755859375,1731.5999755859375,1778.699951171875,1728.300048828125,1763.0999755859375,111998
2025-12-30,1708.0,1708.0,1733.699951171875,1702.0,1731.0,207504
2025-12-31,1730.699951171875,1730.699951171875,1744.5,1688.0,1708.0,184871
2026-01-01,1772.199951171875,1772.199951171875,1790.199951171875,1733.0,1738.0,197014
2026-01-02,1816.0999755859375,1816.0999755859375,1829.5,1751.0,1783.5999755859375,590199
2026-01-05,1848.9000244140625,1848.9000244140625,1876.9000244140625,1768.5999755859375,1810.0,602390
2026-01-06,1823.5999755859375,1823.5999755859375,1854.5,1806.0,1850.0,266141
2026-01-07,1842.699951171875,1842.699951171875,1852.0,1790.5999755859375,1823.4000244140625,630307
2026-01-08,1819.199951171875,1819.199951171875,1861.0,1811.0,1833.0,240598
2026-01-09,1801.300048828125,1801.300048828125,1843.0999755859375,1782.5999755859375,1813.9000244140625,168386
2026-01-12,1793.300048828125,1793.300048828125,1816.800048828125,1778.699951171875,1790.0,154279
2026-01-13,1793.199951171875,1793.199951171875,1808.9000244140625,1760.5999755859375,1790.0,159533
2026-01-14,1812.0999755859375,1812.0999755859375,1817.9000244140625,1766.0999755859375,1800.800048828125,109184
2026-01-16,1806.0999755859375,1806.0999755859375,1828.4000244140625,1795.5999755859375,1814.9000244140625,138252
