date_,adj close_supremeind.ns,close_supremeind.ns,high_supremeind.ns,low_supremeind.ns,open_supremeind.ns,volume_supremeind.ns
2025-04-24,3482.64599609375,3511.699951171875,3625.300048828125,3436.0,3520.0,1473276
2025-04-25,3449.026611328125,3477.800048828125,3618.5,3400.0,3545.0,239037
2025-04-28,3605.025390625,3635.10009765625,3676.300048828125,3478.0,3500.0,588862
2025-04-29,3554.84375,3584.5,3630.5,3551.10009765625,3630.0,225836
2025-04-30,3509.720458984375,3539.0,3571.10009765625,3491.10009765625,3570.0,291426
2025-05-02,3402.713134765625,3431.10009765625,3543.199951171875,3425.699951171875,3470.60009765625,129685
2025-05-05,3473.4228515625,3502.39990234375,3511.0,3432.0,3450.199951171875,104551
2025-05-06,3419.373779296875,3447.89990234375,3520.0,3409.0,3505.0,134893
2025-05-07,3426.613525390625,3455.199951171875,3474.5,3380.0,3380.10009765625,216529
2025-05-08,3451.60498046875,3480.39990234375,3534.699951171875,3438.699951171875,3455.0,257778
2025-05-09,3454.97705078125,3483.800048828125,3494.0,3351.5,3370.0,132159
2025-05-12,3550.48046875,3580.10009765625,3603.0,3511.300048828125,3550.0,195016
2025-05-13,3558.51318359375,3588.199951171875,3621.89990234375,3532.60009765625,3580.10009765625,179740
2025-05-14,3540.067138671875,3569.60009765625,3585.0,3530.10009765625,3580.10009765625,232376
2025-05-15,3612.562255859375,3642.699951171875,3665.0,3548.10009765625,3575.0,257763
2025-05-16,3651.43798828125,3681.89990234375,3720.0,3616.0,3660.0,341068
2025-05-19,3807.634765625,3839.39990234375,3866.0,3668.60009765625,3715.5,540336
2025-05-20,3692.991455078125,3723.800048828125,3894.0,3710.0,3894.0,531681
2025-05-21,3794.345947265625,3826.0,3854.39990234375,3582.699951171875,3582.699951171875,316823
2025-05-22,3790.37890625,3822.0,3837.60009765625,3750.89990234375,3799.800048828125,356914
2025-05-23,3881.81591796875,3914.199951171875,3928.0,3788.5,3803.5,744447
2025-05-26,4002.806640625,4036.199951171875,4048.89990234375,3903.0,3918.0,709810
2025-05-27,4165.64794921875,4200.39990234375,4220.5,4008.0,4037.0,791753
2025-05-28,4218.6064453125,4253.7998046875,4273.89990234375,4170.0,4200.39990234375,656796
2025-05-29,4212.25927734375,4247.39990234375,4292.0,4180.5,4250.0,376234
2025-05-30,4111.896484375,4146.2001953125,4267.2998046875,4089.199951171875,4247.39990234375,1135941
2025-06-02,4171.400390625,4206.2001953125,4230.0,4120.10009765625,4147.60009765625,178670
2025-06-03,4158.01220703125,4192.7001953125,4270.0,4175.5,4249.0,158694
2025-06-04,4251.03564453125,4286.5,4307.0,4194.7998046875,4250.0,283143
2025-06-05,4317.0849609375,4353.10009765625,4360.2001953125,4267.10009765625,4295.0,205473
2025-06-06,4309.74658203125,4345.7001953125,4351.0,4256.0,4333.10009765625,224313
2025-06-09,4364.19189453125,4400.60009765625,4425.10009765625,4343.2001953125,4368.0,78815
2025-06-10,4369.94384765625,4406.39990234375,4430.0,4355.39990234375,4388.0,198635
2025-06-11,4314.705078125,4350.7001953125,4432.60009765625,4332.5,4406.39990234375,122884
2025-06-12,4246.77197265625,4282.2001953125,4382.60009765625,4225.39990234375,4332.0,176893
2025-06-13,4313.81201171875,4349.7998046875,4366.0,4211.89990234375,4230.0,218524
2025-06-16,4519.59521484375,4557.2998046875,4617.89990234375,4252.7998046875,4348.89990234375,468588
2025-06-17,4605.97509765625,4644.39990234375,4739.0,4550.0,4557.2998046875,1090766
2025-06-18,4578.40478515625,4616.60009765625,4723.2998046875,4581.0,4620.0,279483
2025-06-19,4404.55517578125,4441.2998046875,4610.0,4419.60009765625,4610.0,256502
2025-06-20,4452.9150390625,4465.7998046875,4502.60009765625,4372.2001953125,4435.0,397703
2025-06-23,4469.068359375,4482.0,4511.60009765625,4265.89990234375,4388.0,876039
2025-06-24,4459.99462890625,4472.89990234375,4583.7998046875,4457.7998046875,4482.89990234375,202444
2025-06-25,4399.2705078125,4412.0,4483.5,4382.60009765625,4472.10009765625,246940
2025-06-26,4361.87841796875,4374.5,4475.7998046875,4332.0,4458.0,251092
2025-06-27,4329.47216796875,4342.0,4414.2001953125,4300.0,4396.0,137916
2025-06-30,4378.72998046875,4391.39990234375,4398.89990234375,4316.39990234375,4379.0,271888
2025-07-01,4363.1748046875,4375.7998046875,4441.0,4357.2998046875,4400.0,365171
2025-07-02,4289.986328125,4302.39990234375,4388.7001953125,4270.0,4375.7998046875,139098
2025-07-03,4249.30419921875,4261.60009765625,4325.5,4252.2001953125,4302.39990234375,140745
2025-07-04,4252.89404296875,4265.2001953125,4316.7001953125,4240.0,4299.0,58985
2025-07-07,4261.27001953125,4273.60009765625,4292.89990234375,4239.2001953125,4270.0,67070
2025-07-08,4183.99365234375,4196.10009765625,4284.2998046875,4176.5,4270.0,178168
2025-07-09,4182.59765625,4194.7001953125,4225.0,4184.0,4225.0,131005
2025-07-10,4137.22900390625,4149.2001953125,4239.0,4140.10009765625,4200.0,59546
2025-07-11,4102.32958984375,4114.2001953125,4178.89990234375,4077.0,4153.2998046875,106582
2025-07-14,4100.1357421875,4112.0,4129.89990234375,4060.800048828125,4080.0,263406
2025-07-15,4228.26513671875,4240.5,4250.39990234375,4125.7001953125,4135.0,140399
2025-07-16,4223.67822265625,4235.89990234375,4247.7001953125,4182.60009765625,4240.0,88762
2025-07-17,4253.4921875,4265.7998046875,4274.89990234375,4222.5,4249.7998046875,64849
2025-07-18,4204.43408203125,4216.60009765625,4270.0,4194.2001953125,4270.0,178120
2025-07-21,4188.08154296875,4200.2001953125,4348.89990234375,4172.0,4218.10009765625,226221
2025-07-22,4076.304931640625,4088.10009765625,4245.0,4052.39990234375,4245.0,429794
2025-07-23,4121.47412109375,4133.39990234375,4192.2998046875,4057.300048828125,4092.199951171875,249937
2025-07-24,4230.458984375,4242.7001953125,4260.0,4019.5,4120.0,562779
2025-07-25,4299.259765625,4311.7001953125,4342.2998046875,4152.5,4201.2001953125,441380
2025-07-28,4283.20654296875,4295.60009765625,4361.7001953125,4239.2001953125,4277.7998046875,209022
2025-07-29,4312.919921875,4325.39990234375,4375.0,4300.2001953125,4311.0,242347
2025-07-30,4266.853515625,4279.2001953125,4338.0,4245.7998046875,4338.0,121793
2025-07-31,4294.4736328125,4306.89990234375,4329.7998046875,4237.2998046875,4260.0,158166
2025-08-01,4236.84033203125,4249.10009765625,4340.7998046875,4235.0,4314.89990234375,86273
2025-08-04,4278.61962890625,4291.0,4302.7001953125,4195.2001953125,4230.0,101812
2025-08-05,4256.08447265625,4268.39990234375,4302.60009765625,4243.7998046875,4291.0,41508
2025-08-06,4171.728515625,4183.7998046875,4272.60009765625,4152.2998046875,4268.0,232677
2025-08-07,4164.7490234375,4176.7998046875,4193.7001953125,4103.7998046875,4180.0,146642
2025-08-08,4138.52490234375,4150.5,4175.0,4116.5,4156.0,144702
2025-08-11,4342.1357421875,4354.7001953125,4359.5,4139.5,4151.0,201475
2025-08-12,4207.62451171875,4219.7998046875,4347.2001953125,4205.89990234375,4329.0,126898
2025-08-13,4287.59375,4300.0,4340.0,4220.0,4220.0,283201
2025-08-14,4285.30029296875,4297.7001953125,4340.0,4265.2998046875,4300.0,211708
2025-08-18,4483.02783203125,4496.0,4517.0,4319.89990234375,4319.89990234375,269556
2025-08-19,4584.83349609375,4598.10009765625,4615.89990234375,4473.2998046875,4530.0,289685
2025-08-20,4528.49658203125,4541.60009765625,4615.7998046875,4533.10009765625,4564.60009765625,139786
2025-08-21,4563.19580078125,4576.39990234375,4648.39990234375,4522.5,4552.2001953125,301906
2025-08-22,4624.4189453125,4637.7998046875,4658.7998046875,4550.10009765625,4550.10009765625,136020
2025-08-25,4617.83837890625,4631.2001953125,4664.89990234375,4586.10009765625,4640.0,107201
2025-08-26,4561.20166015625,4574.39990234375,4659.60009765625,4555.2001953125,4631.0,168139
2025-08-28,4493.49755859375,4506.5,4608.89990234375,4484.0,4573.0,111504
2025-08-29,4458.2998046875,4471.2001953125,4520.89990234375,4451.5,4506.5,105834
2025-09-01,4561.6005859375,4574.7998046875,4584.0,4473.0,4473.0,54770
2025-09-02,4578.052734375,4591.2998046875,4627.5,4545.0,4574.7998046875,84896
2025-09-03,4617.638671875,4631.0,4641.0,4551.0,4590.0,119399
2025-09-04,4576.6572265625,4589.89990234375,4642.7001953125,4548.39990234375,4635.0,74360
2025-09-05,4564.49267578125,4577.7001953125,4630.0,4544.2001953125,4596.89990234375,47524
2025-09-08,4449.1259765625,4462.0,4588.7001953125,4444.89990234375,4577.7001953125,213671
2025-09-09,4365.8671875,4378.5,4474.89990234375,4292.0,4457.0,212205
2025-09-10,4270.14404296875,4282.5,4386.7998046875,4251.2998046875,4305.0,581572
2025-09-11,4340.73974609375,4353.2998046875,4381.7001953125,4275.5,4290.0,116333
2025-09-12,4519.62255859375,4532.7001953125,4548.5,4356.10009765625,4356.10009765625,307480
2025-09-15,4483.02783203125,4496.0,4538.7998046875,4455.0,4530.10009765625,65475
2025-09-16,4580.6455078125,4593.89990234375,4632.0,4473.39990234375,4490.0,214415
2025-09-17,4495.4921875,4508.5,4628.39990234375,4501.0,4591.7001953125,149641
2025-09-18,4462.3876953125,4475.2998046875,4548.7001953125,4460.0,4548.7001953125,58444
2025-09-19,4398.671875,4411.39990234375,4492.7001953125,4402.0,4476.0,174009
2025-09-22,4359.2861328125,4371.89990234375,4445.2998046875,4362.0,4411.39990234375,47757
2025-09-23,4313.8173828125,4326.2998046875,4397.39990234375,4320.5,4390.0,92703
2025-09-24,4336.3525390625,4348.89990234375,4382.5,4305.0,4330.0,89655
2025-09-25,4258.77685546875,4271.10009765625,4383.89990234375,4256.39990234375,4348.89990234375,123469
2025-09-26,4221.9833984375,4234.2001953125,4341.7998046875,4221.0,4271.10009765625,198687
2025-09-29,4206.32861328125,4218.5,4257.0,4191.5,4234.0,137451
2025-09-30,4207.42578125,4219.60009765625,4266.0,4148.5,4218.5,397074
2025-10-01,4178.1103515625,4190.2001953125,4243.0,4160.5,4206.0,51242
2025-10-03,4197.55419921875,4209.7001953125,4223.0,4141.7998046875,4190.0,171752
2025-10-06,4159.6640625,4171.7001953125,4217.2001953125,4150.60009765625,4208.2001953125,51705
2025-10-07,4214.70458984375,4226.89990234375,4293.89990234375,4178.7998046875,4178.7998046875,155036
2025-10-08,4142.41357421875,4154.39990234375,4224.5,4142.0,4210.0,116555
2025-10-09,4166.7431640625,4178.7998046875,4198.2001953125,4112.60009765625,4186.7001953125,52464
2025-10-10,4225.173828125,4237.39990234375,4265.0,4161.7998046875,4178.0,115703
2025-10-13,4251.89697265625,4264.2001953125,4273.2998046875,4150.10009765625,4150.10009765625,51444
2025-10-14,4155.77490234375,4167.7998046875,4282.39990234375,4161.0,4260.0,43736
2025-10-15,4185.38916015625,4197.5,4225.0,4160.0,4170.0,75387
2025-10-16,4227.96630859375,4240.2001953125,4248.0,4200.0,4220.0,29283
2025-10-17,4196.85595703125,4209.0,4266.0,4179.0,4240.2001953125,43475
2025-10-20,4180.80224609375,4192.89990234375,4244.0,4183.7001953125,4244.0,45131
2025-10-21,4178.3095703125,4190.39990234375,4210.0,4181.10009765625,4192.89990234375,6931
2025-10-23,4139.0234375,4151.0,4212.5,4140.0,4206.0,96465
2025-10-24,3992.1484375,4003.699951171875,4174.7001953125,3901.0,4160.7998046875,716862
2025-10-27,3989.3564453125,4000.89990234375,4064.39990234375,3885.199951171875,3970.0,987205
2025-10-28,3803.195068359375,3814.199951171875,3999.800048828125,3810.0,3960.0,1649586
2025-10-29,3838.19384765625,3849.300048828125,3858.5,3811.0,3819.89990234375,528787
2025-10-30,3798.309326171875,3809.300048828125,3862.10009765625,3797.800048828125,3855.0,401882
2025-10-31,3801.5,3812.5,3838.89990234375,3789.300048828125,3822.0,233131
2025-11-03,3929.5,3929.5,3939.0,3788.10009765625,3800.0,316701
2025-11-04,3888.60009765625,3888.60009765625,3948.0,3862.60009765625,3929.0,100488
2025-11-05,3888.60009765625,3888.60009765625,3888.60009765625,3888.60009765625,3888.60009765625,0
2025-11-06,3845.10009765625,3845.10009765625,3902.699951171875,3832.60009765625,3898.0,200648
2025-11-07,3831.199951171875,3831.199951171875,3848.89990234375,3765.0,3838.89990234375,220703
2025-11-10,3866.5,3866.5,3903.89990234375,3824.89990234375,3838.89990234375,169752
2025-11-11,3874.199951171875,3874.199951171875,3891.0,3814.89990234375,3866.5,126103
2025-11-12,3914.300048828125,3914.300048828125,3938.0,3853.5,3880.0,106866
2025-11-13,3832.0,3832.0,3915.0,3803.0,3915.0,312787
2025-11-14,3709.800048828125,3709.800048828125,3832.0,3692.39990234375,3832.0,346218
2025-11-17,3625.699951171875,3625.699951171875,3710.300048828125,3612.199951171875,3679.0,441046
2025-11-18,3618.39990234375,3618.39990234375,3655.0,3596.0,3629.0,173788
2025-11-19,3591.0,3591.0,3636.300048828125,3571.5,3635.0,206982
2025-11-20,3568.699951171875,3568.699951171875,3615.0,3547.199951171875,3609.5,213608
2025-11-21,3475.300048828125,3475.300048828125,3567.0,3463.39990234375,3567.0,347471
2025-11-24,3432.5,3432.5,3489.5,3420.89990234375,3489.5,445302
2025-11-25,3427.300048828125,3427.300048828125,3459.199951171875,3418.0,3445.0,139324
2025-11-26,3463.89990234375,3463.89990234375,3610.5,3402.0,3610.5,260828
2025-11-27,3416.89990234375,3416.89990234375,3459.0,3401.39990234375,3459.0,221239
2025-11-28,3391.60009765625,3391.60009765625,3421.0,3384.0,3420.0,208536
2025-12-01,3334.5,3334.5,3407.5,3322.199951171875,3400.0,477985
2025-12-02,3332.10009765625,3332.10009765625,3356.5,3310.5,3334.300048828125,134251
2025-12-03,3297.39990234375,3297.39990234375,3340.0,3288.39990234375,3332.0,159519
2025-12-04,3341.10009765625,3341.10009765625,3345.0,3285.0,3285.0,62801
2025-12-05,3371.10009765625,3371.10009765625,3384.0,3280.5,3341.199951171875,571062
2025-12-08,3348.39990234375,3348.39990234375,3355.10009765625,3310.0,3352.0,279616
2025-12-09,3329.60009765625,3329.60009765625,3348.39990234375,3301.39990234375,3348.0,77489
2025-12-10,3297.10009765625,3297.10009765625,3353.699951171875,3278.5,3348.0,80444
2025-12-11,3234.199951171875,3234.199951171875,3289.39990234375,3182.0,3282.0,397486
2025-12-12,3221.10009765625,3221.10009765625,3264.800048828125,3211.39990234375,3234.0,57392
2025-12-15,3272.0,3272.0,3288.89990234375,3182.10009765625,3230.5,554912
2025-12-16,3405.800048828125,3405.800048828125,3420.89990234375,3285.0,3285.0,902022
2025-12-17,3345.199951171875,3345.199951171875,3399.10009765625,3323.10009765625,3399.10009765625,256897
2025-12-18,3340.89990234375,3340.89990234375,3355.199951171875,3323.199951171875,3345.199951171875,160105
2025-12-19,3368.10009765625,3368.10009765625,3383.60009765625,3327.10009765625,3340.0,305064
2025-12-22,3342.699951171875,3342.699951171875,3398.0,3335.10009765625,3380.0,68046
2025-12-23,3350.89990234375,3350.89990234375,3376.699951171875,3306.199951171875,3340.0,152437
2025-12-24,3320.300048828125,3320.300048828125,3363.0,3314.300048828125,3360.0,77105
2025-12-25,3320.300048828125,3320.300048828125,3320.300048828125,3320.300048828125,3320.300048828125,0
2025-12-26,3273.10009765625,3273.10009765625,3331.60009765625,3265.0,3323.0,85228
2025-12-29,3276.0,3276.0,3307.0,3256.60009765625,3273.10009765625,64403
2025-12-30,3274.300048828125,3274.300048828125,3300.0,3261.199951171875,3276.0,158800
2025-12-31,3353.800048828125,3353.800048828125,3379.800048828125,3276.0,3276.0,243761
2026-01-01,3484.39990234375,3484.39990234375,3499.0,3360.60009765625,3367.0,379188
2026-01-02,3534.10009765625,3534.10009765625,3539.0,3484.5,3500.39990234375,231479
2026-01-05,3594.39990234375,3594.39990234375,3624.89990234375,3529.800048828125,3540.0,282803
2026-01-06,3636.89990234375,3636.89990234375,3648.199951171875,3589.5,3609.5,175351
2026-01-07,3626.89990234375,3626.89990234375,3655.10009765625,3586.0,3612.60009765625,103561
2026-01-08,3557.39990234375,3557.39990234375,3633.699951171875,3539.800048828125,3626.0,106887
2026-01-09,3495.800048828125,3495.800048828125,3575.0,3476.300048828125,3525.10009765625,183964
2026-01-12,3498.699951171875,3498.699951171875,3535.800048828125,3469.0,3492.0,502803
2026-01-13,3464.800048828125,3464.800048828125,3530.800048828125,3426.699951171875,3500.800048828125,205745
2026-01-14,3485.199951171875,3485.199951171875,3512.5,3449.60009765625,3475.0,231183
2026-01-16,3489.199951171875,3489.199951171875,3599.0,3472.800048828125,3509.89990234375,301600
