date_,adj close_polymed.ns,close_polymed.ns,high_polymed.ns,low_polymed.ns,open_polymed.ns,volume_polymed.ns
2025-04-08,2033.079833984375,2036.6500244140625,2050.60009765625,1973.0,2012.4000244140625,59101
2025-04-09,2033.329345703125,2036.9000244140625,2081.85009765625,1997.0,2036.0,51940
2025-04-11,2137.7958984375,2141.550048828125,2151.0,2053.10009765625,2094.0,79945
2025-04-15,2238.26953125,2242.199951171875,2247.699951171875,2148.89990234375,2161.89990234375,72300
2025-04-16,2316.332275390625,2320.39990234375,2379.60009765625,2238.199951171875,2248.0,162730
2025-04-17,2389.30419921875,2393.5,2445.0,2302.199951171875,2347.5,251423
2025-04-21,2442.01171875,2446.300048828125,2454.0,2375.0,2419.89990234375,243410
2025-04-22,2447.9013671875,2452.199951171875,2486.5,2410.0,2446.300048828125,67854
2025-04-23,2444.906494140625,2449.199951171875,2497.300048828125,2417.0,2452.199951171875,143168
2025-04-24,2503.80322265625,2508.199951171875,2605.0,2409.10009765625,2433.0,241039
2025-04-25,2530.156982421875,2534.60009765625,2565.0,2426.300048828125,2528.0,129208
2025-04-28,2583.96240234375,2588.5,2597.89990234375,2518.10009765625,2524.0,95715
2025-04-29,2583.762939453125,2588.300048828125,2608.89990234375,2558.199951171875,2600.0,108363
2025-04-30,2569.48779296875,2574.0,2594.89990234375,2530.199951171875,2588.300048828125,69680
2025-05-02,2491.82421875,2496.199951171875,2576.39990234375,2449.10009765625,2574.0,80166
2025-05-05,2586.557861328125,2591.10009765625,2605.0,2495.60009765625,2522.0,60697
2025-05-06,2776.424560546875,2781.300048828125,2840.0,2604.0,2612.10009765625,2112875
2025-05-07,2830.22998046875,2835.199951171875,2937.60009765625,2667.300048828125,2700.0,852465
2025-05-08,2670.111083984375,2674.800048828125,2830.0,2645.199951171875,2786.0,188838
2025-05-09,2522.37060546875,2526.800048828125,2642.89990234375,2520.0,2614.89990234375,196829
2025-05-12,2476.8505859375,2481.199951171875,2582.800048828125,2460.10009765625,2559.89990234375,184796
2025-05-13,2420.25,2424.5,2483.10009765625,2416.0,2481.199951171875,121882
2025-05-14,2347.876953125,2352.0,2435.0,2341.5,2435.0,169343
2025-05-15,2362.451416015625,2366.60009765625,2381.5,2320.0,2352.0,185858
2025-05-16,2414.959228515625,2419.199951171875,2431.699951171875,2341.0,2375.60009765625,164903
2025-05-19,2437.619384765625,2441.89990234375,2464.89990234375,2345.0,2431.0,687591
2025-05-20,2445.80517578125,2450.10009765625,2491.300048828125,2431.199951171875,2451.0,121454
2025-05-21,2485.435546875,2489.800048828125,2529.89990234375,2440.60009765625,2454.0,165662
2025-05-22,2443.60888671875,2447.89990234375,2494.5,2430.0,2489.800048828125,60115
2025-05-23,2401.98193359375,2406.199951171875,2455.60009765625,2401.0,2426.0,65495
2025-05-26,2430.7314453125,2435.0,2444.0,2365.5,2410.0,79638
2025-05-27,2374.230712890625,2378.39990234375,2431.60009765625,2370.0,2411.0,99577
2025-05-28,2351.470703125,2355.60009765625,2387.300048828125,2344.0,2378.39990234375,93050
2025-05-29,2280.794921875,2284.800048828125,2371.10009765625,2275.10009765625,2365.0,152230
2025-05-30,2254.640869140625,2258.60009765625,2306.10009765625,2240.0,2280.0,106646
2025-06-02,2242.761474609375,2246.699951171875,2271.39990234375,2219.10009765625,2245.0,55315
2025-06-03,2246.355224609375,2250.300048828125,2264.89990234375,2201.0,2257.0,197542
2025-06-04,2233.378173828125,2237.300048828125,2258.0,2210.0,2250.89990234375,114482
2025-06-05,2233.2783203125,2237.199951171875,2292.10009765625,2233.0,2240.0,130806
2025-06-06,2228.985595703125,2232.89990234375,2266.89990234375,2225.0,2248.39990234375,227146
2025-06-09,2269.913818359375,2273.89990234375,2286.5,2233.10009765625,2247.39990234375,71147
2025-06-10,2271.11181640625,2275.10009765625,2304.0,2257.10009765625,2295.699951171875,103439
2025-06-11,2259.43212890625,2263.39990234375,2313.0,2240.199951171875,2289.89990234375,134401
2025-06-12,2230.5830078125,2234.5,2281.5,2225.0,2280.800048828125,65589
2025-06-13,2217.0068359375,2220.89990234375,2259.89990234375,2203.199951171875,2220.0,81747
2025-06-16,2191.950927734375,2195.800048828125,2237.699951171875,2187.89990234375,2220.800048828125,81920
2025-06-17,2154.6162109375,2158.39990234375,2203.800048828125,2152.199951171875,2199.89990234375,79573
2025-06-18,2131.8564453125,2135.60009765625,2174.5,2124.89990234375,2158.39990234375,77184
2025-06-19,2048.40283203125,2052.0,2145.0,2048.0,2145.0,279581
2025-06-20,2056.7880859375,2060.39990234375,2110.89990234375,2039.0999755859375,2055.0,495137
2025-06-23,2127.66357421875,2131.39990234375,2149.0,2031.800048828125,2063.10009765625,116418
2025-06-24,2112.390625,2116.10009765625,2176.0,2110.0,2141.0,120679
2025-06-25,2188.9560546875,2192.800048828125,2202.89990234375,2117.300048828125,2124.5,83639
2025-06-26,2184.963134765625,2188.800048828125,2239.89990234375,2171.0,2199.0,163275
2025-06-27,2142.7373046875,2146.5,2210.5,2130.10009765625,2194.39990234375,373526
2025-06-30,2219.7021484375,2223.60009765625,2240.0,2145.0,2146.5,277936
2025-07-01,2265.22216796875,2269.199951171875,2274.0,2205.0,2227.89990234375,121042
2025-07-02,2266.020751953125,2270.0,2316.60009765625,2236.5,2275.10009765625,360977
2025-07-03,2237.271240234375,2241.199951171875,2279.800048828125,2225.800048828125,2271.89990234375,107791
2025-07-04,2238.06982421875,2242.0,2269.800048828125,2208.199951171875,2245.0,86972
2025-07-07,2215.110107421875,2219.0,2273.10009765625,2207.39990234375,2256.60009765625,77186
2025-07-08,2206.225830078125,2210.10009765625,2232.0,2196.10009765625,2227.0,41225
2025-07-09,2220.40087890625,2224.300048828125,2238.0,2192.10009765625,2210.10009765625,51885
2025-07-10,2215.709228515625,2219.60009765625,2242.89990234375,2206.60009765625,2242.89990234375,26162
2025-07-11,2215.110107421875,2219.0,2231.5,2201.300048828125,2229.89990234375,40586
2025-07-14,2210.21875,2214.10009765625,2230.0,2176.0,2200.0,161740
2025-07-15,2169.190673828125,2173.0,2229.0,2166.10009765625,2214.10009765625,76980
2025-07-16,2102.5078125,2106.199951171875,2173.0,2098.0,2173.0,154219
2025-07-17,2131.057861328125,2134.800048828125,2147.60009765625,2081.0,2106.199951171875,197837
2025-07-18,2098.11572265625,2101.800048828125,2136.0,2098.0,2135.0,124306
2025-07-21,2084.239990234375,2087.89990234375,2119.0,2076.60009765625,2118.89990234375,162534
2025-07-22,2055.690185546875,2059.300048828125,2108.800048828125,2040.0999755859375,2098.300048828125,149954
2025-07-23,2081.445068359375,2085.10009765625,2094.5,2052.5,2075.0,51777
2025-07-24,2066.371337890625,2070.0,2090.10009765625,2059.0,2089.89990234375,41430
2025-07-25,2053.79345703125,2057.39990234375,2080.0,2043.0,2079.89990234375,49277
2025-07-28,1965.748046875,1969.199951171875,2049.89990234375,1953.0999755859375,2006.0,142390
2025-07-29,1973.135009765625,1976.5999755859375,1992.699951171875,1950.199951171875,1968.0,77023
2025-07-30,1994.2979736328125,1997.800048828125,2028.9000244140625,1980.199951171875,1989.9000244140625,64129
2025-07-31,1934.4031982421875,1937.800048828125,1995.0,1932.0999755859375,1957.0,148777
2025-08-01,1945.18408203125,1948.5999755859375,1959.0,1895.5,1947.9000244140625,395020
2025-08-04,2000.8863525390625,2004.4000244140625,2049.89990234375,1928.0999755859375,1964.0,144020
2025-08-05,1981.719970703125,1985.199951171875,2020.4000244140625,1959.0,2020.4000244140625,52636
2025-08-06,1953.96875,1957.4000244140625,1991.0,1931.5,1985.199951171875,57536
2025-08-07,1932.8057861328125,1936.199951171875,1950.0,1905.0,1940.0999755859375,58641
2025-08-08,1924.0213623046875,1927.4000244140625,1999.0,1909.9000244140625,1939.9000244140625,290605
2025-08-11,1970.639404296875,1974.0999755859375,2019.800048828125,1905.0,1968.0,473391
2025-08-12,1919.3294677734375,1922.699951171875,1981.5,1915.5,1973.199951171875,56764
2025-08-13,1843.0634765625,1846.300048828125,1929.9000244140625,1821.199951171875,1929.9000244140625,468536
2025-08-14,1899.065185546875,1902.4000244140625,1933.5999755859375,1843.199951171875,1852.9000244140625,305266
2025-08-18,1896.27001953125,1899.5999755859375,1921.5,1892.0,1919.9000244140625,209536
2025-08-19,1897.0687255859375,1900.4000244140625,1920.0,1870.199951171875,1899.5999755859375,154007
2025-08-20,1963.352294921875,1966.800048828125,1983.5999755859375,1891.0,1900.4000244140625,199518
2025-08-21,1961.255859375,1964.699951171875,1989.9000244140625,1961.0999755859375,1979.9000244140625,58725
2025-08-22,2066.970458984375,2070.60009765625,2096.89990234375,1963.0,1970.0,724239
2025-08-25,2118.08056640625,2121.800048828125,2138.89990234375,2050.0,2078.89990234375,314282
2025-08-26,2074.457275390625,2078.10009765625,2126.0,2058.0,2121.10009765625,107054
2025-08-28,2097.31689453125,2101.0,2114.800048828125,2059.0,2080.10009765625,97611
2025-08-29,2081.744140625,2085.39990234375,2108.0,2070.10009765625,2100.0,83357
2025-09-01,2067.96875,2071.60009765625,2098.699951171875,2056.10009765625,2080.0,151347
2025-09-02,2073.9580078125,2077.60009765625,2084.0,2052.10009765625,2071.60009765625,56003
2025-09-03,2063.376708984375,2067.0,2118.39990234375,2060.0,2081.0,59887
2025-09-04,2029.5360107421875,2033.0999755859375,2144.89990234375,2020.0,2109.89990234375,184364
2025-09-05,2038.2208251953125,2041.800048828125,2075.0,2027.0,2044.0,73608
2025-09-08,2014.662109375,2018.199951171875,2047.9000244140625,2011.5999755859375,2041.800048828125,32411
2025-09-09,2001.385498046875,2004.9000244140625,2029.9000244140625,1997.0,2018.199951171875,45979
2025-09-10,1944.1859130859375,1947.5999755859375,2013.800048828125,1937.5999755859375,2005.0,467046
2025-09-11,1992.2015380859375,1995.699951171875,2070.0,1962.199951171875,1970.0,536747
2025-09-12,2018.655029296875,2022.199951171875,2026.800048828125,1979.800048828125,1999.9000244140625,72111
2025-09-15,1980.122802734375,1983.5999755859375,2034.699951171875,1978.0,2030.9000244140625,171047
2025-09-16,1985.9127197265625,1989.4000244140625,2005.0,1982.0,1989.9000244140625,41761
2025-09-17,1993.0999755859375,1996.5999755859375,2016.199951171875,1985.0,1994.9000244140625,260677
2025-09-18,2065.39990234375,2065.39990234375,2107.800048828125,2003.0999755859375,2012.5,425066
2025-09-19,1996.199951171875,1996.199951171875,2070.0,1980.0,2066.0,179945
2025-09-22,1956.199951171875,1956.199951171875,2001.9000244140625,1943.5,2000.0,119730
2025-09-23,1952.9000244140625,1952.9000244140625,1964.800048828125,1931.5999755859375,1956.199951171875,74268
2025-09-24,1983.0999755859375,1983.0999755859375,1998.5,1942.0,1962.199951171875,99540
2025-09-25,2031.800048828125,2031.800048828125,2080.0,1983.800048828125,1994.9000244140625,392895
2025-09-26,1959.5,1959.5,2024.9000244140625,1921.199951171875,2024.9000244140625,293784
2025-09-29,1934.0,1934.0,1978.5,1925.0999755859375,1974.9000244140625,56826
2025-09-30,1948.0999755859375,1948.0999755859375,1953.300048828125,1929.0,1944.9000244140625,63178
2025-10-01,1951.0,1951.0,1964.9000244140625,1925.0999755859375,1945.199951171875,117472
2025-10-03,1910.800048828125,1910.800048828125,1935.800048828125,1875.199951171875,1931.0,476355
2025-10-06,1897.5999755859375,1897.5999755859375,1919.5999755859375,1882.300048828125,1913.0,133145
2025-10-07,1854.5,1854.5,1910.5,1851.0,1904.9000244140625,114126
2025-10-08,1911.0,1911.0,1924.9000244140625,1848.800048828125,1870.4000244140625,264657
2025-10-09,1901.5999755859375,1901.5999755859375,1925.9000244140625,1890.0999755859375,1925.9000244140625,93048
2025-10-10,1896.0,1896.0,1909.199951171875,1890.0,1904.4000244140625,47127
2025-10-13,1864.699951171875,1864.699951171875,1899.0,1856.0,1890.4000244140625,69283
2025-10-14,1857.199951171875,1857.199951171875,1888.0,1850.0999755859375,1869.9000244140625,71322
2025-10-15,1838.300048828125,1838.300048828125,1869.9000244140625,1834.300048828125,1865.0,57089
2025-10-16,1920.5,1920.5,1960.0,1840.0,1854.800048828125,605881
2025-10-17,1905.199951171875,1905.199951171875,1927.4000244140625,1888.0,1924.9000244140625,67785
2025-10-20,1879.4000244140625,1879.4000244140625,1914.5,1865.300048828125,1910.0,104476
2025-10-21,1934.699951171875,1934.699951171875,1969.0,1896.0,1896.0,115271
2025-10-23,1923.0999755859375,1923.0999755859375,1942.9000244140625,1892.0,1942.800048828125,154872
2025-10-24,1922.0,1922.0,1929.9000244140625,1896.0,1929.9000244140625,83010
2025-10-27,1902.0,1902.0,1926.699951171875,1884.0999755859375,1922.0,89018
2025-10-28,1905.5999755859375,1905.5999755859375,1928.0,1900.0,1904.9000244140625,65368
2025-10-29,1968.5,1968.5,1979.300048828125,1888.9000244140625,1914.0,132479
2025-10-30,1974.0999755859375,1974.0999755859375,1988.0,1935.0999755859375,1970.800048828125,94367
2025-10-31,1999.699951171875,1999.699951171875,2003.4000244140625,1958.5,1958.5,109213
2025-11-03,1914.5999755859375,1914.5999755859375,2020.0,1902.5,2005.0,154227
2025-11-04,1955.199951171875,1955.199951171875,1960.0,1908.0,1910.0,69917
2025-11-05,1955.199951171875,1955.199951171875,1955.199951171875,1955.199951171875,1955.199951171875,0
2025-11-06,1896.9000244140625,1896.9000244140625,1954.699951171875,1891.0,1954.0,97041
2025-11-07,1893.800048828125,1893.800048828125,1913.800048828125,1877.0,1899.0,79261
2025-11-10,1862.300048828125,1862.300048828125,1890.0,1832.9000244140625,1885.0999755859375,118045
2025-11-11,2063.39990234375,2063.39990234375,2094.300048828125,1846.0,1862.300048828125,3455261
2025-11-12,2025.300048828125,2025.300048828125,2064.0,2002.0,2035.0,255961
2025-11-13,1958.9000244140625,1958.9000244140625,2024.699951171875,1950.199951171875,2017.300048828125,92206
2025-11-14,1943.0,1943.0,1971.199951171875,1935.0,1967.0,44107
2025-11-17,1943.699951171875,1943.699951171875,1955.5,1926.0,1945.0,40890
2025-11-18,1899.300048828125,1899.300048828125,1949.9000244140625,1892.0,1949.9000244140625,95814
2025-11-19,1893.199951171875,1893.199951171875,1901.800048828125,1875.0,1899.300048828125,78939
2025-11-20,1879.0999755859375,1879.0999755859375,1908.699951171875,1872.0999755859375,1894.9000244140625,63970
2025-11-21,1876.9000244140625,1876.9000244140625,1891.699951171875,1865.199951171875,1889.9000244140625,38734
2025-11-24,1925.5,1925.5,2024.0,1877.0,1891.5,1860378
2025-11-25,1908.800048828125,1908.800048828125,1929.5999755859375,1903.4000244140625,1925.5,56836
2025-11-26,1899.4000244140625,1899.4000244140625,1919.9000244140625,1886.0,1919.9000244140625,74325
2025-11-27,1967.4000244140625,1967.4000244140625,1994.9000244140625,1882.5,1914.9000244140625,373215
2025-11-28,1939.0999755859375,1939.0999755859375,1960.0999755859375,1922.0,1960.0,60085
2025-12-01,1932.0,1932.0,1952.300048828125,1920.0,1936.800048828125,44758
2025-12-02,1925.199951171875,1925.199951171875,1939.9000244140625,1880.0,1939.800048828125,119358
2025-12-03,1916.9000244140625,1916.9000244140625,1928.300048828125,1895.0999755859375,1918.0,55449
2025-12-04,1910.800048828125,1910.800048828125,1926.0,1899.0999755859375,1919.9000244140625,56275
2025-12-05,1899.0999755859375,1899.0999755859375,1911.0,1884.0,1910.5,51575
2025-12-08,1858.0999755859375,1858.0999755859375,1904.9000244140625,1850.0,1904.9000244140625,82952
2025-12-09,1909.300048828125,1909.300048828125,1919.4000244140625,1848.0999755859375,1864.9000244140625,69587
2025-12-10,1887.9000244140625,1887.9000244140625,1909.9000244140625,1872.199951171875,1909.9000244140625,35681
2025-12-11,1880.800048828125,1880.800048828125,1886.5,1868.5,1875.0,27913
2025-12-12,1889.800048828125,1889.800048828125,1895.5,1872.5,1885.0,35518
2025-12-15,1873.699951171875,1873.699951171875,1894.9000244140625,1868.0,1894.9000244140625,22874
2025-12-16,1852.0999755859375,1852.0999755859375,1871.0,1850.0,1870.0999755859375,52134
2025-12-17,1848.0,1848.0,1859.9000244140625,1844.0,1859.9000244140625,28939
2025-12-18,1796.800048828125,1796.800048828125,1859.9000244140625,1782.0,1859.9000244140625,83262
2025-12-19,1810.300048828125,1810.300048828125,1824.9000244140625,1774.5999755859375,1800.0,131334
2025-12-22,1800.800048828125,1800.800048828125,1826.0,1781.0,1819.9000244140625,91870
2025-12-23,1799.800048828125,1799.800048828125,1805.0,1785.199951171875,1804.9000244140625,72288
2025-12-24,1784.5,1784.5,1804.699951171875,1774.199951171875,1804.0,80333
2025-12-26,1756.800048828125,1756.800048828125,1780.0999755859375,1739.9000244140625,1780.0999755859375,123134
2025-12-29,1740.5,1740.5,1764.9000244140625,1738.0,1763.0,75606
2025-12-30,1698.699951171875,1698.699951171875,1742.199951171875,1692.199951171875,1742.0,158443
2025-12-31,1773.699951171875,1773.699951171875,1803.800048828125,1683.0999755859375,1704.9000244140625,354094
2026-01-01,1742.5,1742.5,1769.300048828125,1736.0,1762.0,43991
2026-01-02,1769.699951171875,1769.699951171875,1788.0,1727.0999755859375,1742.5,58894
2026-01-05,1724.300048828125,1724.300048828125,1775.9000244140625,1717.4000244140625,1768.0,96746
2026-01-06,1787.5999755859375,1787.5999755859375,1839.0,1718.4000244140625,1730.0,1682886
2026-01-07,1800.800048828125,1800.800048828125,1809.800048828125,1742.5999755859375,1779.0,145871
2026-01-08,1776.9000244140625,1776.9000244140625,1808.9000244140625,1770.0,1779.9000244140625,69229
2026-01-09,1776.300048828125,1776.300048828125,1798.0,1766.800048828125,1776.9000244140625,54777
2026-01-12,1752.0999755859375,1752.0999755859375,1784.9000244140625,1737.0999755859375,1766.300048828125,72008
2026-01-13,1713.5,1713.5,1767.800048828125,1705.0,1760.800048828125,80460
2026-01-14,1666.800048828125,1666.800048828125,1717.199951171875,1625.0,1710.0,125657
2026-01-16,1644.9000244140625,1644.9000244140625,1669.800048828125,1638.199951171875,1660.0,1164197
