date_,adj close_taril.ns,close_taril.ns,high_taril.ns,low_taril.ns,open_taril.ns,volume_taril.ns
2025-05-12,502.3500061035156,502.3500061035156,502.3500061035156,490.54998779296875,502.3500061035156,120115
2025-05-13,510.95001220703125,510.95001220703125,524.4000244140625,505.1499938964844,507.0,1132385
2025-05-14,509.0,509.0,522.9000244140625,507.75,517.5,608723
2025-05-15,498.25,498.25,513.9500122070312,494.20001220703125,510.1000061035156,818923
2025-05-16,504.25,504.25,512.9000244140625,498.5,504.95001220703125,723994
2025-05-19,529.4500122070312,529.4500122070312,529.4500122070312,490.0,505.54998779296875,1354235
2025-05-20,513.0499877929688,513.0499877929688,548.7000122070312,510.1000061035156,532.0,1853648
2025-05-21,500.3500061035156,500.3500061035156,518.4500122070312,498.0,510.0,979325
2025-05-22,508.04998779296875,508.04998779296875,512.4000244140625,495.54998779296875,500.0,595987
2025-05-23,512.0999755859375,512.0999755859375,520.9500122070312,506.1000061035156,508.1000061035156,577506
2025-05-26,520.75,520.75,530.0,510.25,515.0,815585
2025-05-27,516.2000122070312,516.2000122070312,522.2000122070312,512.5999755859375,521.9000244140625,445304
2025-05-28,512.0499877929688,512.0499877929688,526.0,508.5,518.0,642003
2025-05-29,526.5,526.5,535.0,513.0,516.9000244140625,1247274
2025-05-30,521.5999755859375,521.5999755859375,532.9500122070312,518.75,528.9000244140625,705254
2025-06-02,528.7999877929688,528.7999877929688,540.5,519.0,523.0,1014477
2025-06-03,525.1500244140625,525.1500244140625,537.9000244140625,522.5999755859375,531.9000244140625,756636
2025-06-04,533.7999877929688,533.7999877929688,539.8499755859375,527.2000122070312,531.9000244140625,732157
2025-06-05,530.5,530.5,538.75,529.5,538.5,414876
2025-06-06,516.0,516.0,535.0,513.4500122070312,535.0,700269
2025-06-09,517.7999877929688,517.7999877929688,524.7999877929688,508.79998779296875,519.4500122070312,553600
2025-06-10,518.4500122070312,518.4500122070312,524.4500122070312,514.7999877929688,518.0,437362
2025-06-11,513.4500122070312,513.4500122070312,521.5,505.6499938964844,520.7000122070312,576272
2025-06-12,504.0,504.0,516.5499877929688,497.5,511.1499938964844,619846
2025-06-13,496.6000061035156,496.6000061035156,503.95001220703125,479.75,479.8500061035156,850722
2025-06-16,494.3999938964844,494.3999938964844,502.95001220703125,482.6000061035156,497.95001220703125,589734
2025-06-17,491.6499938964844,491.6499938964844,501.3500061035156,486.1499938964844,494.6000061035156,447196
2025-06-18,487.3500061035156,487.3500061035156,496.20001220703125,484.04998779296875,491.6499938964844,329902
2025-06-19,474.0,474.0,490.75,471.0,488.0,642972
2025-06-20,492.8500061035156,492.8500061035156,499.0,469.0,475.0,1158227
2025-06-23,492.29998779296875,492.29998779296875,494.8500061035156,481.3999938964844,492.0,488489
2025-06-24,487.75,487.75,505.3500061035156,485.0,500.0,925627
2025-06-25,487.70001220703125,487.70001220703125,495.0,486.1000061035156,489.20001220703125,474248
2025-06-26,486.8500061035156,486.8500061035156,497.5,484.0,491.0,810365
2025-06-27,490.79998779296875,490.79998779296875,497.5,485.0,490.5,1045418
2025-06-30,489.04998779296875,489.04998779296875,503.0,484.3999938964844,492.6000061035156,830649
2025-07-01,471.29998779296875,471.29998779296875,487.6499938964844,465.6000061035156,482.20001220703125,2458909
2025-07-02,469.29998779296875,469.29998779296875,474.8500061035156,464.0,473.8500061035156,633824
2025-07-03,470.29998779296875,470.29998779296875,477.6000061035156,469.0,470.0,500869
2025-07-04,471.20001220703125,471.20001220703125,476.95001220703125,465.0,476.95001220703125,448531
2025-07-07,488.20001220703125,488.20001220703125,492.8500061035156,467.0,472.0,1604110
2025-07-08,492.79998779296875,492.79998779296875,495.70001220703125,483.0,490.1499938964844,814582
2025-07-09,517.0499877929688,517.0499877929688,534.0,488.0,494.0,3495497
2025-07-10,510.75,510.75,523.4000244140625,507.3999938964844,519.7000122070312,951901
2025-07-11,500.6499938964844,500.6499938964844,510.8999938964844,497.8999938964844,510.75,588693
2025-07-14,507.95001220703125,507.95001220703125,514.9000244140625,496.45001220703125,499.75,814726
2025-07-15,512.25,512.25,514.25,504.45001220703125,510.0,676033
2025-07-16,513.3499755859375,513.3499755859375,518.0499877929688,510.0,513.8499755859375,465203
2025-07-17,515.2999877929688,515.2999877929688,525.6500244140625,511.0,511.0,841790
2025-07-18,512.4500122070312,512.4500122070312,520.9000244140625,510.3500061035156,517.6500244140625,422078
2025-07-21,512.2000122070312,512.2000122070312,516.0,502.95001220703125,510.3999938964844,367675
2025-07-22,507.1000061035156,507.1000061035156,514.9500122070312,504.0,510.5,328392
2025-07-23,504.1499938964844,504.1499938964844,510.20001220703125,501.20001220703125,506.0,661304
2025-07-24,495.6000061035156,495.6000061035156,508.20001220703125,491.20001220703125,507.6000061035156,568516
2025-07-25,491.25,491.25,495.6000061035156,480.1000061035156,493.0,622211
2025-07-28,482.45001220703125,482.45001220703125,492.0,477.20001220703125,488.3999938964844,487646
2025-07-29,509.25,509.25,512.25,476.0,476.0,955881
2025-07-30,511.8999938964844,511.8999938964844,517.5,504.6000061035156,516.7999877929688,535206
2025-07-31,511.20001220703125,511.20001220703125,514.5,498.6000061035156,500.0,775757
2025-08-01,515.0499877929688,515.0499877929688,536.0,507.04998779296875,515.0499877929688,3864562
2025-08-04,558.9000244140625,558.9000244140625,563.0,509.45001220703125,519.6500244140625,4859066
2025-08-05,543.7999877929688,543.7999877929688,578.5,535.0999755859375,563.0,2230835
2025-08-06,507.79998779296875,507.79998779296875,545.0,502.1000061035156,543.7999877929688,2600557
2025-08-07,506.20001220703125,506.20001220703125,514.9500122070312,487.20001220703125,506.0,1802318
2025-08-08,491.20001220703125,491.20001220703125,511.79998779296875,487.8999938964844,508.70001220703125,631077
2025-08-11,526.1500244140625,526.1500244140625,537.4000244140625,486.29998779296875,491.0,3607194
2025-08-12,507.29998779296875,507.29998779296875,532.7999877929688,504.1000061035156,526.9000244140625,1341054
2025-08-13,513.5499877929688,513.5499877929688,520.0499877929688,508.3500061035156,510.0,577006
2025-08-14,505.70001220703125,505.70001220703125,517.75,504.5,514.0,299373
2025-08-18,502.8500061035156,502.8500061035156,517.0,497.75,513.9000244140625,736322
2025-08-19,502.0,502.0,507.0,496.1000061035156,504.3500061035156,460374
2025-08-20,496.6000061035156,496.6000061035156,505.0,496.0,502.6000061035156,452935
2025-08-21,499.5,499.5,507.0,498.0,499.95001220703125,444546
2025-08-22,498.95001220703125,498.95001220703125,504.8500061035156,498.0,500.0,244063
2025-08-25,506.6000061035156,506.6000061035156,513.0,497.25,499.0,699740
2025-08-26,500.04998779296875,500.04998779296875,507.8500061035156,498.1000061035156,504.95001220703125,482027
2025-08-28,491.5,491.5,498.8999938964844,488.0,498.0,488164
2025-08-29,490.20001220703125,490.20001220703125,501.0,488.70001220703125,492.0,376256
2025-09-01,500.0,500.0,505.04998779296875,492.3500061035156,492.8500061035156,508970
2025-09-02,500.95001220703125,500.95001220703125,505.0,498.04998779296875,501.8999938964844,332486
2025-09-03,506.6000061035156,506.6000061035156,509.8999938964844,499.8500061035156,501.3999938964844,446226
2025-09-04,500.75,500.75,510.3500061035156,498.25,508.0,398276
2025-09-05,503.6499938964844,503.6499938964844,504.3500061035156,495.0,500.70001220703125,358535
2025-09-08,496.5,496.5,503.45001220703125,493.5,502.95001220703125,503129
2025-09-09,496.3999938964844,496.3999938964844,499.6499938964844,490.3500061035156,499.6499938964844,443855
2025-09-10,515.9000244140625,515.9000244140625,523.2000122070312,499.0,499.0,1553592
2025-09-11,504.45001220703125,504.45001220703125,521.9000244140625,500.1000061035156,519.7000122070312,1532945
2025-09-12,498.1499938964844,498.1499938964844,507.8999938964844,497.54998779296875,507.04998779296875,581047
2025-09-15,504.79998779296875,504.79998779296875,509.0,497.3999938964844,498.95001220703125,568886
2025-09-16,523.3499755859375,523.3499755859375,534.4000244140625,505.0,505.0,2402627
2025-09-17,529.1500244140625,529.1500244140625,533.6500244140625,520.9500122070312,527.9500122070312,842215
2025-09-18,520.25,520.25,531.9500122070312,516.7000122070312,531.75,525250
2025-09-19,533.7999877929688,533.7999877929688,536.7999877929688,518.0,521.7000122070312,1119920
2025-09-22,535.9000244140625,535.9000244140625,546.0,526.0999755859375,536.4500122070312,1443362
2025-09-23,536.25,536.25,552.0,528.0,538.4000244140625,1849452
2025-09-24,524.2000122070312,524.2000122070312,538.4000244140625,521.0,537.7000122070312,549120
2025-09-25,508.0,508.0,524.5,506.1000061035156,523.2999877929688,683650
2025-09-26,498.29998779296875,498.29998779296875,507.1499938964844,496.70001220703125,506.0,622270
2025-09-29,489.1000061035156,489.1000061035156,502.45001220703125,487.0,498.8999938964844,708935
2025-09-30,486.5,486.5,492.79998779296875,479.3999938964844,490.0,624022
2025-10-01,490.5,490.5,493.75,482.95001220703125,486.70001220703125,387418
2025-10-03,497.04998779296875,497.04998779296875,498.0,489.3999938964844,490.1000061035156,394378
2025-10-06,494.04998779296875,494.04998779296875,501.20001220703125,493.25,499.0,363559
2025-10-07,494.04998779296875,494.04998779296875,499.6000061035156,492.6499938964844,496.6000061035156,288591
2025-10-08,488.5,488.5,495.0,488.0,493.0,327165
2025-10-09,490.0,490.0,492.0,485.0,492.0,370567
2025-10-10,491.3500061035156,491.3500061035156,498.95001220703125,486.75,489.70001220703125,245814
2025-10-13,492.6499938964844,492.6499938964844,495.95001220703125,471.5,486.5,470577
2025-10-14,481.54998779296875,481.54998779296875,492.29998779296875,480.75,490.20001220703125,400020
2025-10-15,486.8999938964844,486.8999938964844,488.8500061035156,480.8500061035156,482.29998779296875,272082
2025-10-16,484.6000061035156,484.6000061035156,488.8500061035156,481.0,487.70001220703125,409949
2025-10-17,484.1499938964844,484.1499938964844,489.8999938964844,480.6000061035156,484.1000061035156,439779
2025-10-20,482.04998779296875,482.04998779296875,485.6000061035156,480.5,484.1499938964844,276220
2025-10-21,482.5,482.5,489.3999938964844,481.25,489.3999938964844,133723
2025-10-23,482.1000061035156,482.1000061035156,488.0,478.95001220703125,485.25,319932
2025-10-24,481.0,481.0,483.95001220703125,478.6499938964844,482.8999938964844,200423
2025-10-27,472.20001220703125,472.20001220703125,481.3999938964844,471.0,481.0,508829
2025-10-28,455.54998779296875,455.54998779296875,475.0,454.04998779296875,473.0,1216274
2025-10-29,459.45001220703125,459.45001220703125,478.8999938964844,457.0,458.95001220703125,1065169
2025-10-30,452.75,452.75,459.3999938964844,448.0,459.0,773376
2025-10-31,445.3999938964844,445.3999938964844,453.5,441.04998779296875,453.0,652818
2025-11-03,444.79998779296875,444.79998779296875,452.3500061035156,441.5,445.6000061035156,591606
2025-11-04,418.8500061035156,418.8500061035156,449.6499938964844,417.54998779296875,447.04998779296875,2013351
2025-11-06,404.5,404.5,421.5,398.3500061035156,417.5,3035634
2025-11-07,391.8999938964844,391.8999938964844,405.8999938964844,385.70001220703125,402.0,2573238
2025-11-10,313.54998779296875,313.54998779296875,323.6000061035156,313.54998779296875,313.54998779296875,3229314
2025-11-11,282.20001220703125,282.20001220703125,301.25,282.20001220703125,301.25,24924550
2025-11-12,296.6499938964844,296.6499938964844,304.70001220703125,283.54998779296875,289.79998779296875,11795210
2025-11-13,289.29998779296875,289.29998779296875,306.8999938964844,288.0,302.45001220703125,4285292
2025-11-14,318.20001220703125,318.20001220703125,318.20001220703125,285.75,289.0,4682514
2025-11-17,333.3500061035156,333.3500061035156,342.79998779296875,322.5,330.54998779296875,12335040
2025-11-18,307.8999938964844,307.8999938964844,333.6499938964844,304.25,333.3500061035156,4751638
2025-11-19,303.29998779296875,303.29998779296875,308.54998779296875,300.5,306.0,2656907
2025-11-20,313.1499938964844,313.1499938964844,318.3999938964844,300.79998779296875,304.0,3138003
2025-11-21,304.75,304.75,311.0,303.0,310.8500061035156,1417509
2025-11-24,287.54998779296875,287.54998779296875,305.8500061035156,285.8999938964844,304.75,2716202
2025-11-25,298.8500061035156,298.8500061035156,312.6499938964844,286.8500061035156,289.54998779296875,5250123
2025-11-26,291.0,291.0,301.0,290.0,301.0,3250649
2025-11-27,283.3500061035156,283.3500061035156,294.8999938964844,282.5,294.0,2244207
2025-11-28,271.04998779296875,271.04998779296875,285.20001220703125,270.0,284.75,4591101
2025-12-01,264.5,264.5,279.70001220703125,263.1000061035156,273.0,3225709
2025-12-02,259.45001220703125,259.45001220703125,266.45001220703125,255.5500030517578,265.8999938964844,2656477
2025-12-03,247.85000610351562,247.85000610351562,266.3999938964844,246.60000610351562,259.6000061035156,3503830
2025-12-04,244.39999389648438,244.39999389648438,251.75,243.0500030517578,248.3000030517578,3311668
2025-12-05,236.89999389648438,236.89999389648438,249.89999389648438,235.75,245.3000030517578,2989627
2025-12-08,240.25,240.25,250.0,234.8000030517578,238.0500030517578,7235000
2025-12-09,245.3000030517578,245.3000030517578,248.4499969482422,232.3000030517578,240.75,3529226
2025-12-10,240.5500030517578,240.5500030517578,250.5,239.10000610351562,247.0500030517578,2081726
2025-12-11,239.14999389648438,239.14999389648438,242.4499969482422,230.10000610351562,242.0,3435975
2025-12-12,280.20001220703125,280.20001220703125,284.6499938964844,241.6999969482422,241.6999969482422,62399320
2025-12-15,306.29998779296875,306.29998779296875,314.0,271.3999938964844,276.95001220703125,52992430
2025-12-16,290.6499938964844,290.6499938964844,304.8999938964844,288.1000061035156,302.45001220703125,17837030
2025-12-17,282.75,282.75,294.75,280.04998779296875,290.6499938964844,8544739
2025-12-18,282.1000061035156,282.1000061035156,292.3500061035156,278.70001220703125,282.70001220703125,4663446
2025-12-19,293.95001220703125,293.95001220703125,297.5,282.04998779296875,284.6499938964844,4610896
2025-12-22,298.0,298.0,301.8500061035156,295.70001220703125,297.70001220703125,3279053
2025-12-23,301.54998779296875,301.54998779296875,306.6000061035156,293.25,299.0,2851165
2025-12-24,296.1499938964844,296.1499938964844,307.3999938964844,294.54998779296875,300.8500061035156,2201031
2025-12-26,288.6000061035156,288.6000061035156,297.5,287.6499938964844,297.5,1533828
2025-12-29,285.6499938964844,285.6499938964844,293.3999938964844,284.04998779296875,290.0,1355753
2025-12-30,283.5,283.5,286.8999938964844,281.29998779296875,286.3999938964844,949539
2025-12-31,285.25,285.25,288.5,282.5,282.5,971228
2026-01-01,307.8999938964844,307.8999938964844,312.5,288.0,288.0,23960950
2026-01-02,336.3999938964844,336.3999938964844,343.70001220703125,305.79998779296875,310.0,39183000
2026-01-05,324.54998779296875,324.54998779296875,336.79998779296875,322.1000061035156,336.75,8693459
2026-01-06,315.45001220703125,315.45001220703125,334.95001220703125,304.0,325.54998779296875,14045740
2026-01-07,321.20001220703125,321.20001220703125,326.45001220703125,309.6000061035156,316.1000061035156,8375688
2026-01-08,291.5,291.5,326.6000061035156,284.0,324.0,19710200
2026-01-09,274.29998779296875,274.29998779296875,301.5,271.8500061035156,299.5,24229210
2026-01-12,267.5,267.5,276.5,259.1499938964844,275.8500061035156,9691560
2026-01-13,271.29998779296875,271.29998779296875,274.54998779296875,266.54998779296875,270.5,4785544
2026-01-14,265.8999938964844,265.8999938964844,272.1000061035156,264.3999938964844,271.0,2556068
2026-01-16,260.29998779296875,260.29998779296875,269.3999938964844,259.0,266.8999938964844,3059468
