date_,adj close_ramcocem.ns,close_ramcocem.ns,high_ramcocem.ns,low_ramcocem.ns,open_ramcocem.ns,volume_ramcocem.ns
2025-04-21,980.3084716796875,982.0,989.9500122070312,965.5999755859375,967.3499755859375,494833
2025-04-22,976.8644409179688,978.5499877929688,993.5,975.1500244140625,977.0,509738
2025-04-23,975.0176391601562,976.7000122070312,990.9500122070312,970.0,981.0,538445
2025-04-24,985.8489379882812,987.5499877929688,1011.0,978.4000244140625,990.0,1245410
2025-04-25,966.9815063476562,968.6500244140625,985.0,947.0499877929688,984.6500244140625,660141
2025-04-28,965.1346435546875,966.7999877929688,974.9500122070312,961.7999877929688,974.9500122070312,635441
2025-04-29,955.2017822265625,956.8499755859375,974.5,947.2999877929688,970.0,576207
2025-04-30,941.974609375,943.5999755859375,957.3499755859375,941.9000244140625,947.0499877929688,409493
2025-05-02,938.18115234375,939.7999877929688,950.7999877929688,936.0,950.7999877929688,205827
2025-05-05,945.0194091796875,946.6500244140625,959.25,939.25,945.9500122070312,494431
2025-05-06,947.864501953125,949.5,952.6500244140625,940.0,948.9000244140625,231524
2025-05-07,947.3653564453125,949.0,957.8499755859375,920.0,920.0,597512
2025-05-08,949.4118041992188,951.0499877929688,969.0,941.0999755859375,949.0,1061405
2025-05-09,937.831787109375,939.4500122070312,941.0499877929688,922.0,922.0,165135
2025-05-12,950.6596069335938,952.2999877929688,965.9000244140625,942.9000244140625,952.4000244140625,4711125
2025-05-13,974.0692749023438,975.75,982.9000244140625,960.0,960.0,493278
2025-05-14,992.5872802734375,994.2999877929688,1000.0,972.2999877929688,977.9500122070312,687124
2025-05-15,1001.0227661132812,1002.75,1007.7999877929688,986.8499755859375,990.0,579114
2025-05-16,1002.4203491210938,1004.1500244140625,1013.5,996.0,1003.0,350822
2025-05-19,997.2293090820312,998.9500122070312,1011.75,997.1500244140625,1010.0,201544
2025-05-20,979.4599609375,981.1500244140625,1007.0,979.0,1007.0,202433
2025-05-21,977.114013671875,978.7999877929688,989.0,974.8499755859375,980.0,365922
2025-05-22,986.0985107421875,987.7999877929688,993.9500122070312,974.0,978.0,280741
2025-05-23,1004.366943359375,1006.0999755859375,1010.0,958.5499877929688,968.0,5090134
2025-05-26,981.0571899414062,982.75,1009.9500122070312,978.8499755859375,1005.0,794849
2025-05-27,971.9229125976562,973.5999755859375,987.9500122070312,964.0,980.0,976271
2025-05-28,955.0520629882812,956.7000122070312,980.2999877929688,954.2999877929688,975.0,796305
2025-05-29,950.9591064453125,952.5999755859375,974.4000244140625,949.0,962.0,1430522
2025-05-30,974.2689208984375,975.9500122070312,980.25,944.5499877929688,960.0,476732
2025-06-02,985.25,986.9500122070312,994.7999877929688,964.0,975.9500122070312,650649
2025-06-03,985.9487915039062,987.6500244140625,1005.0,980.0499877929688,993.0,571709
2025-06-04,997.6785278320312,999.4000244140625,1005.0,976.0,995.0,451969
2025-06-05,1003.568359375,1005.2999877929688,1010.0,993.9500122070312,999.2000122070312,392850
2025-06-06,1003.3187866210938,1005.0499877929688,1009.0,994.2000122070312,1005.0499877929688,274739
2025-06-09,1037.360107421875,1039.1500244140625,1042.0,1005.0,1008.5,772456
2025-06-10,1065.9107666015625,1067.75,1073.0,1033.8499755859375,1044.300048828125,1026424
2025-06-11,1069.304931640625,1071.1500244140625,1080.0,1056.050048828125,1064.5,400829
2025-06-12,1052.983154296875,1054.800048828125,1076.550048828125,1048.5,1067.699951171875,200684
2025-06-13,1060.7198486328125,1062.550048828125,1067.449951171875,1035.550048828125,1040.0,207839
2025-06-16,1069.00537109375,1070.8499755859375,1082.5,1058.300048828125,1066.0,357046
2025-06-17,1067.4581298828125,1069.300048828125,1081.75,1051.0,1074.0,300972
2025-06-18,1030.57177734375,1032.3499755859375,1075.3499755859375,1027.199951171875,1075.3499755859375,950635
2025-06-19,1015.39794921875,1017.1500244140625,1042.050048828125,1015.5999755859375,1024.9000244140625,178697
2025-06-20,1010.3566284179688,1012.0999755859375,1034.550048828125,1007.7000122070312,1018.1500244140625,436402
2025-06-23,1014.1001586914062,1015.8499755859375,1025.0,995.0499877929688,999.0,456606
2025-06-24,1019.091552734375,1020.8499755859375,1029.800048828125,1002.9500122070312,1015.9500122070312,477433
2025-06-25,1041.0537109375,1042.8499755859375,1048.3499755859375,1010.0,1027.1500244140625,1255112
2025-06-26,1048.5906982421875,1050.4000244140625,1063.550048828125,1040.0,1049.0,670207
2025-06-27,1053.1827392578125,1055.0,1062.9000244140625,1040.199951171875,1054.4000244140625,402829
2025-06-30,1073.347900390625,1075.199951171875,1082.0,1052.699951171875,1054.9000244140625,374321
2025-07-01,1075.344482421875,1077.199951171875,1089.5,1065.800048828125,1079.0,461616
2025-07-02,1086.5252685546875,1088.4000244140625,1101.9000244140625,1069.5,1080.9000244140625,598384
2025-07-03,1073.8470458984375,1075.699951171875,1095.0,1067.5,1088.9000244140625,176045
2025-07-04,1090.518310546875,1092.4000244140625,1095.9000244140625,1072.9000244140625,1079.0,521693
2025-07-07,1083.72998046875,1085.5999755859375,1095.0,1065.5,1094.0,235124
2025-07-08,1097.50634765625,1099.4000244140625,1102.0,1072.5,1085.5999755859375,464336
2025-07-09,1100.3013916015625,1102.199951171875,1113.300048828125,1061.300048828125,1100.9000244140625,633041
2025-07-10,1103.3961181640625,1105.300048828125,1107.0,1080.9000244140625,1099.5999755859375,366453
2025-07-11,1138.63525390625,1140.5999755859375,1152.5999755859375,1101.9000244140625,1103.0,1565700
2025-07-14,1131.8470458984375,1133.800048828125,1169.800048828125,1123.0,1146.0,1181988
2025-07-15,1149.31689453125,1151.300048828125,1156.0999755859375,1124.199951171875,1124.300048828125,318543
2025-07-16,1164.8900146484375,1166.9000244140625,1169.800048828125,1137.5999755859375,1151.0,269888
2025-07-17,1175.1722412109375,1177.199951171875,1189.5999755859375,1148.9000244140625,1166.0,318176
2025-07-18,1152.6112060546875,1154.5999755859375,1179.699951171875,1150.0,1175.0999755859375,332962
2025-07-21,1147.6197509765625,1149.5999755859375,1169.5,1143.0,1160.0,110042
2025-07-22,1187.9501953125,1190.0,1196.0,1149.199951171875,1149.5999755859375,1167477
2025-07-23,1187.0517578125,1189.0999755859375,1195.9000244140625,1163.4000244140625,1190.0,333717
2025-07-24,1176.1705322265625,1178.199951171875,1194.9000244140625,1167.300048828125,1189.0999755859375,261906
2025-07-25,1142.1292724609375,1144.0999755859375,1180.0999755859375,1135.0999755859375,1178.9000244140625,223804
2025-07-28,1168.08447265625,1170.0999755859375,1177.300048828125,1142.0,1144.0999755859375,395216
2025-07-29,1191.24462890625,1193.300048828125,1195.0,1150.5999755859375,1167.9000244140625,372439
2025-07-30,1199.33056640625,1201.4000244140625,1206.9000244140625,1174.800048828125,1193.0,558285
2025-07-31,1175.1722412109375,1177.199951171875,1209.0,1170.0999755859375,1192.0,310445
2025-08-01,1149.1171875,1151.0999755859375,1185.0,1134.0,1184.800048828125,165814
2025-08-04,1169.38232421875,1171.4000244140625,1182.800048828125,1145.9000244140625,1161.5999755859375,174103
2025-08-05,1159.0999755859375,1161.0999755859375,1178.0,1145.0,1174.9000244140625,158611
2025-08-06,1149.300048828125,1149.300048828125,1165.9000244140625,1140.300048828125,1160.0,111614
2025-08-07,1136.9000244140625,1136.9000244140625,1160.4000244140625,1128.800048828125,1149.300048828125,177197
2025-08-08,1071.800048828125,1071.800048828125,1120.0,1055.0,1120.0,841228
2025-08-11,1070.4000244140625,1070.4000244140625,1086.0,1032.5,1051.0,352402
2025-08-12,1059.300048828125,1059.300048828125,1086.9000244140625,1047.199951171875,1080.0,293297
2025-08-13,1065.9000244140625,1065.9000244140625,1093.199951171875,1053.4000244140625,1058.4000244140625,302509
2025-08-14,1066.699951171875,1066.699951171875,1077.0,1056.4000244140625,1063.0,59928
2025-08-18,1087.300048828125,1087.300048828125,1100.0,1071.199951171875,1100.0,149127
2025-08-19,1086.5,1086.5,1091.0,1068.5999755859375,1089.9000244140625,104397
2025-08-20,1114.5999755859375,1114.5999755859375,1120.0,1078.5999755859375,1093.0,157272
2025-08-21,1111.4000244140625,1111.4000244140625,1124.0,1100.0,1124.0,106718
2025-08-22,1073.300048828125,1073.300048828125,1113.800048828125,1064.0999755859375,1113.800048828125,353569
2025-08-25,1063.5999755859375,1063.5999755859375,1086.5,1058.0,1081.9000244140625,223045
2025-08-26,1043.5,1043.5,1065.199951171875,1038.5999755859375,1064.0,175899
2025-08-28,1034.300048828125,1034.300048828125,1051.0,1020.2999877929688,1050.9000244140625,250906
2025-08-29,1046.800048828125,1046.800048828125,1051.0,1025.0,1037.9000244140625,177144
2025-09-01,1058.5,1058.5,1068.0,1038.5,1038.5,107144
2025-09-02,1080.5999755859375,1080.5999755859375,1084.0,1061.5999755859375,1067.0,122087
2025-09-03,1084.4000244140625,1084.4000244140625,1093.0,1066.300048828125,1080.5999755859375,143266
2025-09-04,1090.300048828125,1090.300048828125,1098.0,1069.199951171875,1098.0,247648
2025-09-05,1069.800048828125,1069.800048828125,1097.4000244140625,1065.5,1096.0,210895
2025-09-08,1049.800048828125,1049.800048828125,1080.4000244140625,1046.5,1069.800048828125,250169
2025-09-09,1055.300048828125,1055.300048828125,1064.199951171875,1041.9000244140625,1058.0,141142
2025-09-10,1045.9000244140625,1045.9000244140625,1066.0999755859375,1043.5,1058.9000244140625,133347
2025-09-11,1031.0,1031.0,1052.5,1027.0,1050.0,105881
2025-09-12,1030.9000244140625,1030.9000244140625,1052.9000244140625,1026.5,1035.199951171875,348243
2025-09-15,1046.0,1046.0,1055.0,1030.9000244140625,1038.9000244140625,414010
2025-09-16,1040.0,1040.0,1056.5,1035.300048828125,1049.9000244140625,244104
2025-09-17,1062.199951171875,1062.199951171875,1087.300048828125,1043.9000244140625,1043.9000244140625,521691
2025-09-18,1062.4000244140625,1062.4000244140625,1069.4000244140625,1052.0,1067.800048828125,129030
2025-09-19,1054.199951171875,1054.199951171875,1066.9000244140625,1049.699951171875,1060.0,162433
2025-09-22,1044.4000244140625,1044.4000244140625,1062.699951171875,1041.0999755859375,1055.0,324231
2025-09-23,1045.0,1045.0,1069.5,1044.0,1051.0,282944
2025-09-24,1040.0,1040.0,1052.9000244140625,1031.300048828125,1045.0,100645
2025-09-25,1028.0,1028.0,1047.0999755859375,1020.5999755859375,1040.0,242245
2025-09-26,1001.5999755859375,1001.5999755859375,1032.300048828125,997.0,1028.0,361303
2025-09-29,996.9000244140625,996.9000244140625,1024.800048828125,990.0,1010.0,428654
2025-09-30,985.4000244140625,985.4000244140625,1010.9000244140625,980.0,1004.7000122070312,280594
2025-10-01,992.7000122070312,992.7000122070312,995.25,963.0499877929688,989.9500122070312,491164
2025-10-03,989.75,989.75,1004.7999877929688,977.3499755859375,993.0,476896
2025-10-06,979.5,979.5,997.0,972.0,982.0,623663
2025-10-07,1005.7000122070312,1005.7000122070312,1025.0,987.75,990.5,1829634
2025-10-08,998.5999755859375,998.5999755859375,1010.4500122070312,996.5999755859375,1005.7000122070312,230988
2025-10-09,1008.2000122070312,1008.2000122070312,1011.75,989.6500244140625,998.0,181802
2025-10-10,1018.6500244140625,1018.6500244140625,1026.300048828125,1003.5999755859375,1012.5,271305
2025-10-13,1010.9000244140625,1010.9000244140625,1019.1500244140625,1006.5,1012.4000244140625,226724
2025-10-14,1002.3499755859375,1002.3499755859375,1016.0,999.2999877929688,1010.9000244140625,170063
2025-10-15,1015.75,1015.75,1019.7000122070312,1001.7999877929688,1005.0,190377
2025-10-16,1029.0999755859375,1029.0999755859375,1037.300048828125,1020.0,1021.0,679785
2025-10-17,1023.5999755859375,1023.5999755859375,1029.9000244140625,1012.5499877929688,1024.050048828125,102266
2025-10-20,1028.6500244140625,1028.6500244140625,1035.0,1007.0,1035.0,253324
2025-10-21,1038.9000244140625,1038.9000244140625,1053.5,1030.949951171875,1038.5,56474
2025-10-23,1046.6500244140625,1046.6500244140625,1052.0,1030.0999755859375,1035.0,227254
2025-10-24,1046.800048828125,1046.800048828125,1050.75,1033.199951171875,1048.0,199191
2025-10-27,1058.4000244140625,1058.4000244140625,1062.0,1036.1500244140625,1052.0,343034
2025-10-28,1059.0999755859375,1059.0999755859375,1062.0,1048.0,1058.4000244140625,263432
2025-10-29,1057.6500244140625,1057.6500244140625,1064.0,1039.25,1063.0,158292
2025-10-30,1055.3499755859375,1055.3499755859375,1062.3499755859375,1036.4000244140625,1057.6500244140625,131619
2025-10-31,1044.449951171875,1044.449951171875,1056.949951171875,1035.199951171875,1055.3499755859375,64417
2025-11-03,1025.5,1025.5,1049.0,1020.0,1049.0,258845
2025-11-04,1027.0,1027.0,1039.199951171875,1015.7000122070312,1025.5,152251
2025-11-06,1033.199951171875,1033.199951171875,1054.0,1011.9000244140625,1054.0,523522
2025-11-07,1033.5,1033.5,1038.199951171875,1013.7000122070312,1022.0,128539
2025-11-10,1032.800048828125,1032.800048828125,1036.9000244140625,1024.5,1036.0999755859375,455663
2025-11-11,998.7999877929688,998.7999877929688,1037.9000244140625,992.7000122070312,1033.5,591788
2025-11-12,1005.7000122070312,1005.7000122070312,1010.0,993.2999877929688,1000.2999877929688,211086
2025-11-13,987.5999755859375,987.5999755859375,1010.0,981.0,1005.7000122070312,281711
2025-11-14,980.2999877929688,980.2999877929688,989.4000244140625,965.5,978.5999755859375,280309
2025-11-17,994.7999877929688,994.7999877929688,1002.0,980.7000122070312,986.9000244140625,142645
2025-11-18,984.0,984.0,998.9000244140625,983.0,998.9000244140625,162043
2025-11-19,991.4000244140625,991.4000244140625,995.5,979.0,989.2000122070312,135654
2025-11-20,996.7999877929688,996.7999877929688,1001.9000244140625,988.5,996.0,130379
2025-11-21,1010.5,1010.5,1032.699951171875,992.0999755859375,1000.5,1135358
2025-11-24,1011.0,1011.0,1020.9000244140625,1006.0,1014.5999755859375,248278
2025-11-25,1006.5999755859375,1006.5999755859375,1015.7999877929688,995.7999877929688,1015.7999877929688,126694
2025-11-26,1016.9000244140625,1016.9000244140625,1019.0,1001.2999877929688,1013.5999755859375,341496
2025-11-27,1019.5999755859375,1019.5999755859375,1023.2999877929688,1008.0999755859375,1014.2000122070312,178276
2025-11-28,1037.5,1037.5,1040.0,1005.0999755859375,1022.0,295428
2025-12-01,1023.2000122070312,1023.2000122070312,1042.800048828125,1018.2000122070312,1040.0,151102
2025-12-02,1022.5,1022.5,1028.199951171875,1014.0,1020.0,76154
2025-12-03,1027.5,1027.5,1032.300048828125,1009.5999755859375,1020.5,139335
2025-12-04,1015.4000244140625,1015.4000244140625,1027.300048828125,1010.0,1017.0,133997
2025-12-05,1011.0,1011.0,1020.0,1004.5999755859375,1007.2000122070312,143862
2025-12-08,995.9000244140625,995.9000244140625,1018.0,992.0,1011.0,121368
2025-12-09,999.5,999.5,1004.9000244140625,980.9000244140625,995.9000244140625,88320
2025-12-10,1020.7999877929688,1020.7999877929688,1033.0,1005.9000244140625,1006.0,495003
2025-12-11,1028.0,1028.0,1034.800048828125,1012.0,1021.0,195546
2025-12-12,1055.0,1055.0,1067.0,1029.199951171875,1037.0,693660
2025-12-15,1063.300048828125,1063.300048828125,1068.0,1055.5,1062.0,436691
2025-12-16,1049.9000244140625,1049.9000244140625,1062.0,1036.0,1062.0,389878
2025-12-17,1053.300048828125,1053.300048828125,1055.0,1039.0999755859375,1052.0,83910
2025-12-18,1064.0,1064.0,1065.300048828125,1043.5,1053.300048828125,119378
2025-12-19,1050.300048828125,1050.300048828125,1067.0,1048.300048828125,1067.0,213087
2025-12-22,1060.199951171875,1060.199951171875,1075.0,1050.0999755859375,1059.0,255461
2025-12-23,1048.5,1048.5,1066.0,1036.5,1066.0,264391
2025-12-24,1060.4000244140625,1060.4000244140625,1067.0,1048.5,1048.5,552811
2025-12-26,1063.199951171875,1063.199951171875,1087.0,1055.5999755859375,1060.4000244140625,353435
2025-12-29,1057.0,1057.0,1077.300048828125,1052.0999755859375,1063.199951171875,264929
2025-12-30,1048.0,1048.0,1064.9000244140625,1041.9000244140625,1047.4000244140625,210129
2025-12-31,1056.5999755859375,1056.5999755859375,1062.4000244140625,1045.0,1049.0,180420
2026-01-01,1058.300048828125,1058.300048828125,1065.0,1047.0999755859375,1060.0,114521
2026-01-02,1056.699951171875,1056.699951171875,1063.5,1049.5,1059.300048828125,242569
2026-01-05,1078.199951171875,1078.199951171875,1102.5,1065.199951171875,1065.199951171875,530746
2026-01-06,1076.0999755859375,1076.0999755859375,1085.0,1069.9000244140625,1083.199951171875,229031
2026-01-07,1078.300048828125,1078.300048828125,1082.300048828125,1053.9000244140625,1078.0,787911
2026-01-08,1082.5,1082.5,1089.0,1067.0,1080.9000244140625,395019
2026-01-09,1093.800048828125,1093.800048828125,1104.4000244140625,1076.0,1086.699951171875,993714
2026-01-12,1083.5,1083.5,1104.9000244140625,1073.0,1093.800048828125,258473
2026-01-13,1084.9000244140625,1084.9000244140625,1095.0,1069.199951171875,1080.199951171875,135874
2026-01-14,1064.4000244140625,1064.4000244140625,1088.300048828125,1061.5,1086.9000244140625,218897
2026-01-16,1071.9000244140625,1071.9000244140625,1076.0,1060.0,1068.5,139765
