date_,adj close_railtel.ns,close_railtel.ns,high_railtel.ns,low_railtel.ns,open_railtel.ns,volume_railtel.ns
2025-04-17,308.15472412109375,309.75,313.25,307.04998779296875,310.0,1164586
2025-04-21,314.7207336425781,316.3500061035156,318.75,310.6499938964844,311.5,1699688
2025-04-22,315.8150634765625,317.45001220703125,322.1499938964844,314.04998779296875,317.95001220703125,1253430
2025-04-23,317.8545227050781,319.5,321.25,309.29998779296875,318.0,1684785
2025-04-24,314.5715026855469,316.20001220703125,324.8999938964844,315.0,318.3999938964844,1804924
2025-04-25,300.4446105957031,302.0,317.70001220703125,299.1499938964844,316.95001220703125,2075251
2025-04-28,306.9111328125,308.5,310.0,299.6000061035156,304.79998779296875,1945383
2025-04-29,302.9317626953125,304.5,312.79998779296875,303.0,308.0,948957
2025-04-30,294.5252685546875,296.04998779296875,304.1499938964844,292.5,303.8999938964844,1000905
2025-05-02,314.2730407714844,315.8999938964844,336.3999938964844,313.6499938964844,313.6499938964844,40183485
2025-05-05,321.187255859375,322.8500061035156,328.0,319.5,326.6000061035156,4545448
2025-05-06,301.48919677734375,303.04998779296875,323.54998779296875,301.1499938964844,322.8500061035156,4435539
2025-05-07,306.0655212402344,307.6499938964844,310.5,295.6499938964844,298.79998779296875,3028918
2025-05-08,299.0020751953125,300.54998779296875,313.54998779296875,296.0,310.0,1688374
2025-05-09,306.7619323730469,308.3500061035156,310.8999938964844,290.79998779296875,292.0,3226052
2025-05-12,320.73956298828125,322.3999938964844,323.95001220703125,316.20001220703125,320.0,3310135
2025-05-13,324.17181396484375,325.8500061035156,331.3999938964844,317.79998779296875,321.79998779296875,2528846
2025-05-14,354.7136535644531,356.54998779296875,360.0,323.45001220703125,326.04998779296875,14315782
2025-05-15,360.18536376953125,362.04998779296875,366.8500061035156,355.1499938964844,357.3999938964844,5581707
2025-05-16,381.5746154785156,383.54998779296875,392.79998779296875,358.0,362.95001220703125,11360243
2025-05-19,395.3035583496094,397.3500061035156,402.3999938964844,384.5,384.79998779296875,6559510
2025-05-20,375.90399169921875,377.8500061035156,402.29998779296875,375.3500061035156,398.8999938964844,4871354
2025-05-21,376.252197265625,378.20001220703125,383.04998779296875,372.45001220703125,377.8500061035156,2883209
2025-05-22,378.8387756347656,380.79998779296875,391.5,373.8999938964844,378.0,3265540
2025-05-23,374.26251220703125,376.20001220703125,380.79998779296875,371.6000061035156,380.0,1951739
2025-05-26,383.3155822753906,385.29998779296875,388.5,372.1000061035156,377.04998779296875,3408964
2025-05-27,385.65350341796875,387.6499938964844,393.04998779296875,380.1000061035156,385.0,2639012
2025-05-28,399.3824462890625,401.45001220703125,408.0,389.54998779296875,389.6000061035156,9030164
2025-05-29,401.07366943359375,403.1499938964844,405.0,394.29998779296875,403.79998779296875,3258916
2025-05-30,396.4973449707031,398.54998779296875,411.5,392.54998779296875,403.75,3477686
2025-06-02,397.1937561035156,399.25,405.0,392.79998779296875,396.0,2251539
2025-06-03,396.89532470703125,398.95001220703125,406.0,395.0,401.1000061035156,2343405
2025-06-04,439.7733154296875,442.04998779296875,449.79998779296875,395.20001220703125,400.5,32564320
2025-06-05,458.7749328613281,461.1499938964844,464.95001220703125,439.5,446.95001220703125,15751914
2025-06-06,441.8625183105469,444.1499938964844,457.45001220703125,441.0,457.0,6811423
2025-06-09,455.4919738769531,457.8500061035156,463.70001220703125,444.1499938964844,450.0,8635123
2025-06-10,446.7870178222656,449.1000061035156,478.95001220703125,447.0,461.29998779296875,9349421
2025-06-11,454.09918212890625,456.45001220703125,467.25,443.20001220703125,451.0,9653539
2025-06-12,436.0426330566406,438.29998779296875,469.1000061035156,434.75,460.0,8272215
2025-06-13,423.15936279296875,425.3500061035156,437.95001220703125,422.79998779296875,427.0,5128845
2025-06-16,430.27252197265625,432.5,436.1000061035156,410.0,425.0,5204767
2025-06-17,424.40289306640625,426.6000061035156,435.95001220703125,424.1499938964844,433.54998779296875,2914956
2025-06-18,424.45263671875,426.6499938964844,443.1499938964844,422.20001220703125,429.5,7510851
2025-06-19,405.3515319824219,407.45001220703125,431.5,404.04998779296875,427.29998779296875,5582382
2025-06-20,419.32916259765625,421.5,423.3999938964844,407.5,409.0,5673890
2025-06-23,415.10107421875,417.25,423.6499938964844,414.6499938964844,418.0,3217506
2025-06-24,418.3343200683594,420.5,432.29998779296875,418.79998779296875,424.0,4637262
2025-06-25,421.1696472167969,423.3500061035156,436.5,421.6000061035156,422.70001220703125,3684087
2025-06-26,421.6173095703125,423.79998779296875,429.75,420.70001220703125,425.5,2489394
2025-06-27,426.0941467285156,428.29998779296875,431.6499938964844,422.6499938964844,425.95001220703125,3242769
2025-06-30,426.1936340332031,428.3999938964844,431.70001220703125,423.5,430.45001220703125,2215402
2025-07-01,424.30340576171875,426.5,433.95001220703125,424.1499938964844,430.6000061035156,2278329
2025-07-02,420.771728515625,422.95001220703125,430.6000061035156,418.1000061035156,427.79998779296875,1714857
2025-07-03,418.73223876953125,420.8999938964844,429.25,418.5,424.5,1825203
2025-07-04,416.5933532714844,418.75,423.70001220703125,416.04998779296875,422.0,1180709
2025-07-07,410.8729248046875,413.0,421.20001220703125,411.0,418.75,1349859
2025-07-08,409.62939453125,411.75,415.8999938964844,405.54998779296875,412.0,1795624
2025-07-09,408.08740234375,410.20001220703125,417.70001220703125,408.1499938964844,413.8500061035156,1635134
2025-07-10,405.9981994628906,408.1000061035156,417.3999938964844,405.54998779296875,412.25,2300172
2025-07-11,409.032470703125,411.1499938964844,411.95001220703125,405.6000061035156,405.8999938964844,1439601
2025-07-14,407.7889099121094,409.8999938964844,414.45001220703125,408.5,413.1499938964844,1099253
2025-07-15,414.95184326171875,417.1000061035156,426.0,415.0,415.0,5801868
2025-07-16,411.8677978515625,414.0,418.3999938964844,412.20001220703125,418.0,1179162
2025-07-17,408.8832702636719,411.0,415.3999938964844,410.20001220703125,415.20001220703125,835146
2025-07-18,404.356689453125,406.45001220703125,412.0,405.54998779296875,410.29998779296875,815564
2025-07-21,402.81463623046875,404.8999938964844,408.5,401.0,406.5,1044008
2025-07-22,399.8301086425781,401.8999938964844,408.45001220703125,400.54998779296875,406.5,810539
2025-07-23,400.6757507324219,402.75,406.20001220703125,397.8500061035156,403.3500061035156,851989
2025-07-24,400.3275451660156,402.3999938964844,406.20001220703125,400.25,404.04998779296875,726020
2025-07-25,392.3190002441406,394.3500061035156,403.20001220703125,391.79998779296875,402.8999938964844,991023
2025-07-28,376.2024230957031,378.1499938964844,393.95001220703125,375.04998779296875,393.95001220703125,1350880
2025-07-29,382.3704833984375,384.3500061035156,386.20001220703125,376.3999938964844,378.1000061035156,1910026
2025-07-30,376.9983215332031,378.95001220703125,388.0,376.3500061035156,386.0,845176
2025-07-31,365.6570129394531,367.54998779296875,374.8500061035156,364.04998779296875,372.0,1263261
2025-08-01,352.17681884765625,354.0,370.54998779296875,352.20001220703125,367.5,1532249
2025-08-04,366.55242919921875,368.45001220703125,369.70001220703125,357.1499938964844,359.54998779296875,2017438
2025-08-05,364.66217041015625,366.54998779296875,375.45001220703125,365.04998779296875,369.0,1311686
2025-08-06,360.0361328125,361.8999938964844,369.5,360.25,366.3500061035156,850367
2025-08-07,356.0069885253906,357.8500061035156,360.8999938964844,348.1499938964844,360.1000061035156,1209206
2025-08-08,343.8200988769531,345.6000061035156,358.8999938964844,344.3999938964844,358.6499938964844,973230
2025-08-11,350.8835144042969,352.70001220703125,354.0,342.6000061035156,345.6000061035156,1144785
2025-08-12,344.81494140625,346.6000061035156,353.70001220703125,345.1499938964844,353.0,717869
2025-08-13,347.3580017089844,348.29998779296875,352.6499938964844,345.75,348.0,713684
2025-08-14,346.0615234375,347.0,359.0,346.0,348.95001220703125,1617696
2025-08-18,351.4967956542969,352.45001220703125,355.3500061035156,349.95001220703125,350.95001220703125,672861
2025-08-19,357.5802917480469,358.54998779296875,360.5,351.5,353.29998779296875,914144
2025-08-20,358.4280090332031,359.3999938964844,363.0,353.5,359.0,1146155
2025-08-21,361.1705627441406,362.1499938964844,374.04998779296875,360.95001220703125,365.0,4146078
2025-08-22,353.541259765625,354.5,361.29998779296875,354.0,360.5,794372
2025-08-25,352.19488525390625,353.1499938964844,358.5,351.6000061035156,356.5,963125
2025-08-26,342.4214172363281,343.3500061035156,352.3999938964844,341.70001220703125,352.3999938964844,796792
2025-08-28,335.3904724121094,336.29998779296875,344.0,335.0,343.1499938964844,654732
2025-08-29,327.3124084472656,328.20001220703125,338.3500061035156,327.0,335.0,832319
2025-09-01,338.4820861816406,339.3999938964844,342.0,327.3500061035156,329.0,1154263
2025-09-02,351.2973327636719,352.25,362.70001220703125,338.54998779296875,341.5,2881421
2025-09-03,347.1086730957031,348.04998779296875,354.95001220703125,346.95001220703125,353.8999938964844,1242604
2025-09-04,342.7704772949219,343.70001220703125,352.29998779296875,341.20001220703125,351.0,848052
2025-09-05,343.56829833984375,344.5,348.45001220703125,341.1000061035156,343.79998779296875,600663
2025-09-08,345.014404296875,345.95001220703125,349.6000061035156,343.25,345.5,591507
2025-09-09,363.46435546875,364.45001220703125,367.79998779296875,355.5,357.0,14902370
2025-09-10,364.9104309082031,365.8999938964844,369.3500061035156,362.0,367.70001220703125,1787067
2025-09-11,362.41717529296875,363.3999938964844,367.3500061035156,361.20001220703125,365.8999938964844,833768
2025-09-12,373.5869140625,374.6000061035156,379.1499938964844,365.79998779296875,368.0,5389424
2025-09-15,398.6190185546875,399.70001220703125,407.70001220703125,382.0,382.0,20177360
2025-09-16,395.87646484375,396.95001220703125,401.5,392.6000061035156,400.0,3022526
2025-09-17,399.8157653808594,400.8999938964844,412.8999938964844,394.95001220703125,403.8999938964844,5939730
2025-09-18,396.5246887207031,397.6000061035156,402.5,395.6499938964844,402.1499938964844,1750027
2025-09-19,392.7349548339844,393.79998779296875,397.70001220703125,392.79998779296875,395.0,1074614
2025-09-22,386.40216064453125,387.45001220703125,396.79998779296875,385.29998779296875,395.1499938964844,1294946
2025-09-23,381.4156799316406,382.45001220703125,387.3999938964844,380.20001220703125,387.3500061035156,867746
2025-09-24,373.1380920410156,374.1499938964844,383.8999938964844,373.29998779296875,380.45001220703125,870394
2025-09-25,379.5706787109375,380.6000061035156,388.5,372.1499938964844,372.79998779296875,1193800
2025-09-26,376.9278564453125,377.95001220703125,389.5,372.45001220703125,382.8500061035156,2729607
2025-09-29,372.39013671875,373.3999938964844,384.3999938964844,370.0,382.1499938964844,1266041
2025-09-30,371.1933898925781,372.20001220703125,375.0,369.0,374.5,986046
2025-10-01,382.712158203125,383.75,386.5,370.54998779296875,370.54998779296875,1467505
2025-10-03,386.5018615722656,387.54998779296875,392.0,381.8500061035156,385.0,1485158
2025-10-06,383.7593078613281,384.79998779296875,388.54998779296875,382.0,387.8999938964844,621933
2025-10-07,396.5745544433594,397.6499938964844,399.5,383.5,384.3500061035156,2491420
2025-10-08,389.8927001953125,390.95001220703125,400.79998779296875,387.79998779296875,400.0,1355992
2025-10-09,382.56256103515625,383.6000061035156,391.0,382.5,390.95001220703125,852797
2025-10-10,382.91162109375,383.95001220703125,391.25,383.1499938964844,385.0,1050119
2025-10-13,375.38201904296875,376.3999938964844,380.95001220703125,375.25,379.6000061035156,638279
2025-10-14,364.5613708496094,365.54998779296875,378.8500061035156,363.1000061035156,377.04998779296875,867354
2025-10-15,372.1907043457031,373.20001220703125,374.6000061035156,365.1000061035156,365.5,788497
2025-10-16,371.74188232421875,372.75,374.79998779296875,368.8500061035156,372.95001220703125,551091
2025-10-17,367.1543273925781,368.1499938964844,371.75,365.0,371.0,651768
2025-10-20,368.4508361816406,369.45001220703125,370.5,365.70001220703125,368.95001220703125,471501
2025-10-21,369.5478210449219,370.54998779296875,371.6000061035156,368.95001220703125,371.1000061035156,191431
2025-10-23,368.89959716796875,369.8999938964844,373.3999938964844,368.5,371.70001220703125,477737
2025-10-24,369.69744873046875,370.70001220703125,372.5,368.04998779296875,370.1499938964844,467244
2025-10-27,365.2594909667969,366.25,371.3999938964844,365.3500061035156,370.0,810613
2025-10-28,365.05999755859375,366.04998779296875,369.45001220703125,362.0,367.95001220703125,639677
2025-10-29,374.88336181640625,375.8999938964844,378.70001220703125,364.20001220703125,366.6499938964844,1216164
2025-10-30,370.4952697753906,371.5,377.70001220703125,368.75,375.0,1265058
2025-10-31,367.1044921875,368.1000061035156,373.6499938964844,365.6499938964844,372.3999938964844,749839
2025-11-03,368.75,369.75,374.79998779296875,368.1000061035156,369.8500061035156,579034
2025-11-04,364.20001220703125,364.20001220703125,370.5,362.79998779296875,369.0,501538
2025-11-05,364.20001220703125,364.20001220703125,364.20001220703125,364.20001220703125,364.20001220703125,0
2025-11-06,354.5,354.5,363.75,352.45001220703125,363.6000061035156,627815
2025-11-07,351.6499938964844,351.6499938964844,353.45001220703125,347.04998779296875,353.45001220703125,670977
2025-11-10,349.25,349.25,353.95001220703125,348.1000061035156,352.04998779296875,466528
2025-11-11,353.29998779296875,353.29998779296875,355.0,345.95001220703125,350.0,558041
2025-11-12,357.3999938964844,357.3999938964844,359.29998779296875,352.25,355.0,562335
2025-11-13,352.70001220703125,352.70001220703125,359.95001220703125,351.29998779296875,356.0,468253
2025-11-14,358.1000061035156,358.1000061035156,361.6499938964844,350.3500061035156,351.8999938964844,765850
2025-11-17,364.3500061035156,364.3500061035156,372.20001220703125,357.54998779296875,358.25,1829500
2025-11-18,356.0,356.0,364.0,355.0,363.79998779296875,537698
2025-11-19,350.54998779296875,350.54998779296875,355.95001220703125,349.1000061035156,355.95001220703125,511833
2025-11-20,349.6000061035156,349.6000061035156,355.5,349.0,351.0,467170
2025-11-21,342.25,342.25,349.75,340.1499938964844,347.95001220703125,471719
2025-11-24,335.75,335.75,343.5,334.0,342.0,555047
2025-11-25,338.1499938964844,338.1499938964844,341.29998779296875,332.3999938964844,335.75,574893
2025-11-26,343.20001220703125,343.20001220703125,345.1499938964844,336.1499938964844,338.8999938964844,555871
2025-11-27,345.95001220703125,345.95001220703125,351.20001220703125,345.0,345.6000061035156,557430
2025-11-28,338.8999938964844,338.8999938964844,345.70001220703125,337.54998779296875,345.6000061035156,472703
2025-12-01,338.8500061035156,338.8500061035156,343.3500061035156,336.1499938964844,339.8999938964844,466760
2025-12-02,336.1499938964844,336.1499938964844,339.79998779296875,334.29998779296875,337.0,347106
2025-12-03,332.04998779296875,332.04998779296875,338.54998779296875,331.0,337.8500061035156,417762
2025-12-04,330.5,330.5,337.95001220703125,329.25,333.70001220703125,552854
2025-12-05,334.3500061035156,334.3500061035156,340.6000061035156,330.29998779296875,332.5,1081531
2025-12-08,317.0,317.0,336.0,311.1499938964844,336.0,960133
2025-12-09,323.8999938964844,323.8999938964844,325.0,311.04998779296875,317.0,912948
2025-12-10,318.8500061035156,318.8500061035156,326.5,316.8999938964844,324.79998779296875,552254
2025-12-11,332.25,332.25,339.5,315.29998779296875,318.79998779296875,3809212
2025-12-12,329.20001220703125,329.20001220703125,334.0,326.3500061035156,332.25,771206
2025-12-15,335.8999938964844,335.8999938964844,337.25,327.3999938964844,329.20001220703125,876919
2025-12-16,331.6499938964844,331.6499938964844,336.70001220703125,330.1499938964844,335.3999938964844,641300
2025-12-17,328.8999938964844,328.8999938964844,339.0,324.6000061035156,339.0,1093324
2025-12-18,326.04998779296875,326.04998779296875,329.8500061035156,322.54998779296875,329.8500061035156,493152
2025-12-19,333.29998779296875,333.29998779296875,335.0,324.79998779296875,325.70001220703125,722993
2025-12-22,341.6000061035156,341.6000061035156,346.8500061035156,334.1000061035156,334.3999938964844,2096109
2025-12-23,358.70001220703125,358.70001220703125,373.0,341.70001220703125,344.8500061035156,10637411
2025-12-24,356.75,356.75,366.0,354.45001220703125,360.79998779296875,2061457
2025-12-25,356.75,356.75,356.75,356.75,356.75,0
2025-12-26,378.25,378.25,391.0,354.04998779296875,356.54998779296875,18235601
2025-12-29,372.3500061035156,372.3500061035156,387.70001220703125,370.29998779296875,382.8999938964844,3207337
2025-12-30,366.95001220703125,366.95001220703125,375.95001220703125,364.0,371.1000061035156,1878559
2025-12-31,371.54998779296875,371.54998779296875,377.5,365.29998779296875,367.1000061035156,2151106
2026-01-01,370.95001220703125,370.95001220703125,374.25,366.5,373.0,1056729
2026-01-02,376.1499938964844,376.1499938964844,381.0,372.79998779296875,376.0,2205349
2026-01-05,370.1499938964844,370.1499938964844,377.6499938964844,368.04998779296875,376.04998779296875,964278
2026-01-06,371.0,371.0,376.04998779296875,366.5,371.8999938964844,1103160
2026-01-07,368.70001220703125,368.70001220703125,373.3500061035156,367.75,370.70001220703125,674238
2026-01-08,353.3999938964844,353.3999938964844,370.25,352.0,368.29998779296875,1449648
2026-01-09,343.54998779296875,343.54998779296875,357.79998779296875,341.5,353.79998779296875,1175456
2026-01-12,343.54998779296875,343.54998779296875,345.54998779296875,334.1499938964844,343.54998779296875,1188355
2026-01-13,340.1499938964844,340.1499938964844,348.0,337.04998779296875,345.79998779296875,824260
2026-01-14,352.95001220703125,352.95001220703125,356.25,332.45001220703125,333.3500061035156,3551010
2026-01-16,347.8500061035156,347.8500061035156,353.8999938964844,346.29998779296875,352.5,1103933
