date_,adj close_lici.ns,close_lici.ns,high_lici.ns,low_lici.ns,open_lici.ns,volume_lici.ns
2025-04-17,792.689208984375,803.2000122070312,806.75,792.3499755859375,799.9500122070312,957520
2025-04-21,806.8020629882812,817.5,825.9000244140625,802.75,804.0,1216066
2025-04-22,810.6510620117188,821.4000244140625,827.4000244140625,813.6500244140625,820.0,793714
2025-04-23,809.910888671875,820.6500244140625,826.9500122070312,809.0499877929688,823.0,942633
2025-04-24,804.4334716796875,815.0999755859375,824.5,812.7999877929688,816.5,535849
2025-04-25,780.8462524414062,791.2000122070312,829.0,787.7000122070312,819.0,1202841
2025-04-28,793.1826782226562,803.7000122070312,807.0,787.2000122070312,790.0,874157
2025-04-29,789.9259033203125,800.4000244140625,814.2000122070312,798.1500244140625,805.0,670267
2025-04-30,785.3367309570312,795.75,808.75,790.0,799.9500122070312,798645
2025-05-02,781.8331909179688,792.2000122070312,806.0999755859375,791.4000244140625,793.75,584300
2025-05-05,806.7527465820312,817.4500122070312,820.7999877929688,793.2000122070312,793.2000122070312,1165457
2025-05-06,774.0858764648438,784.3499755859375,819.7000122070312,782.3499755859375,817.4500122070312,1273946
2025-05-07,775.6649780273438,785.9500122070312,790.5499877929688,774.1500244140625,775.0,1513760
2025-05-08,771.6185913085938,781.8499755859375,797.8499755859375,778.0,788.0,1013336
2025-05-09,776.65185546875,786.9500122070312,789.4000244140625,760.0,760.0,1109279
2025-05-12,804.7789306640625,815.4500122070312,816.9000244140625,801.1500244140625,801.75,1387327
2025-05-13,815.5856323242188,826.4000244140625,832.0,812.9500122070312,815.5,1188986
2025-05-14,811.4406127929688,822.2000122070312,839.7000122070312,820.4000244140625,826.4000244140625,1200489
2025-05-15,829.3037109375,840.2999877929688,842.4000244140625,819.75,822.25,1242668
2025-05-16,845.78515625,857.0,861.7999877929688,839.0499877929688,843.0,1998055
2025-05-19,843.8606567382812,855.0499877929688,865.6500244140625,853.2999877929688,857.0,1054285
2025-05-20,839.567626953125,850.7000122070312,873.0,847.6500244140625,856.0,1403194
2025-05-21,842.6270141601562,853.7999877929688,857.7999877929688,847.0499877929688,850.0499877929688,760171
2025-05-22,834.633056640625,845.7000122070312,853.0499877929688,840.0,851.0,645750
2025-05-23,848.99267578125,860.25,862.7999877929688,847.0,853.0,845821
2025-05-26,858.6643676757812,870.0499877929688,873.7000122070312,864.0999755859375,865.0,966247
2025-05-27,859.8486938476562,871.25,873.0,861.5,873.0,1430284
2025-05-28,929.6728515625,942.0,948.0,888.0,892.0,23033284
2025-05-29,932.0908203125,944.4500122070312,954.6500244140625,929.0,943.5,4631410
2025-05-30,941.9599609375,954.4500122070312,957.7999877929688,934.1500244140625,941.5,2761353
2025-06-02,949.805908203125,962.4000244140625,966.4500122070312,946.4000244140625,954.0,2565515
2025-06-03,941.17041015625,953.6500244140625,968.2000122070312,950.0,961.0,1358922
2025-06-04,940.775634765625,953.25,957.4000244140625,946.9000244140625,954.5999755859375,1325090
2025-06-05,944.081787109375,956.5999755859375,961.4500122070312,950.5499877929688,953.25,1060407
2025-06-06,947.2892456054688,959.8499755859375,960.9500122070312,951.7999877929688,955.6500244140625,1048953
2025-06-09,950.2993774414062,962.9000244140625,973.3499755859375,958.6500244140625,959.9000244140625,1644441
2025-06-10,935.0515747070312,947.4500122070312,970.9500122070312,945.7000122070312,963.5,1491021
2025-06-11,952.1744995117188,964.7999877929688,968.5,947.75,950.0,2050914
2025-06-12,931.3506469726562,943.7000122070312,964.9500122070312,942.0,964.7999877929688,1014410
2025-06-13,925.6758422851562,937.9500122070312,943.0499877929688,921.2000122070312,933.0,1015649
2025-06-16,936.9760131835938,949.4000244140625,951.0,929.5,935.0,942908
2025-06-17,935.0515747070312,947.4500122070312,954.0,943.25,946.0,650034
2025-06-18,922.3696899414062,934.5999755859375,949.9500122070312,933.0,943.0,959993
2025-06-19,915.7573852539062,927.9000244140625,943.7000122070312,922.5499877929688,934.0,741716
2025-06-20,924.294189453125,936.5499877929688,942.0,924.1500244140625,927.7999877929688,878908
2025-06-23,927.6497192382812,939.9500122070312,949.0,927.3499755859375,928.0,799215
2025-06-24,933.2750854492188,945.6500244140625,954.9000244140625,943.0,948.2999877929688,1242288
2025-06-25,938.6537475585938,951.0999755859375,953.9000244140625,944.0999755859375,946.9500122070312,901902
2025-06-26,945.0193481445312,957.5499877929688,959.2000122070312,946.2999877929688,951.0999755859375,1399813
2025-06-27,945.1674194335938,957.7000122070312,962.25,950.5,958.0,739305
2025-06-30,960.0697631835938,972.7999877929688,980.0,957.2000122070312,957.7000122070312,2437347
2025-07-01,958.2440185546875,970.9500122070312,977.9000244140625,962.5499877929688,977.0,904582
2025-07-02,945.4635009765625,958.0,970.9500122070312,952.7999877929688,967.0,721322
2025-07-03,933.6204833984375,946.0,961.5,944.9000244140625,958.0,913793
2025-07-04,928.389892578125,940.7000122070312,953.8499755859375,934.0,945.0,787030
2025-07-07,931.3506469726562,943.7000122070312,947.0,938.0499877929688,940.7000122070312,464630
2025-07-08,934.4593505859375,946.8499755859375,949.0499877929688,940.9000244140625,943.7000122070312,540491
2025-07-09,933.6204833984375,946.0,953.0,944.5499877929688,946.8499755859375,482380
2025-07-10,914.425048828125,926.5499877929688,941.9500122070312,921.0,937.0,1985307
2025-07-11,910.329345703125,922.4000244140625,933.9500122070312,920.5,926.5499877929688,602074
2025-07-14,904.4078979492188,916.4000244140625,921.7000122070312,912.0,920.5999755859375,843161
2025-07-15,913.0927124023438,925.2000122070312,927.0,916.4000244140625,916.4000244140625,409783
2025-07-16,920.4452514648438,932.6500244140625,933.6500244140625,925.2000122070312,927.5,538370
2025-07-17,916.102783203125,928.25,935.75,927.0,933.0,402400
2025-07-18,911.069580078125,923.1500244140625,932.8499755859375,920.2999877929688,928.25,311216
2025-07-21,916.004150390625,928.1500244140625,929.9500122070312,917.5999755859375,920.0,458335
2025-07-22,907.023193359375,919.0499877929688,932.7000122070312,916.2999877929688,929.0999755859375,480584
2025-07-23,909.9345703125,922.0,925.4500122070312,914.7000122070312,922.5,625338
2025-07-24,905.0,917.0,925.3499755859375,910.0499877929688,922.0,481852
2025-07-25,886.8499755859375,886.8499755859375,910.0,882.0999755859375,910.0,1223102
2025-07-28,890.7999877929688,890.7999877929688,898.9000244140625,880.0499877929688,881.0999755859375,980461
2025-07-29,899.0499877929688,899.0499877929688,902.9500122070312,886.6500244140625,888.9500122070312,530162
2025-07-30,902.0,902.0,906.9500122070312,899.0,899.0,587832
2025-07-31,895.0,895.0,896.9500122070312,888.1500244140625,895.9500122070312,583642
2025-08-01,884.8499755859375,884.8499755859375,900.25,881.7000122070312,895.0,882601
2025-08-04,895.2999877929688,895.2999877929688,897.5,878.0,880.0499877929688,818695
2025-08-05,892.25,892.25,899.0999755859375,890.0,890.0,454682
2025-08-06,892.75,892.75,902.0,888.0,890.0,691080
2025-08-07,885.0,885.0,896.2999877929688,874.0,894.9000244140625,554212
2025-08-08,912.9500122070312,912.9500122070312,927.0999755859375,904.0,905.0,4531839
2025-08-11,906.3499755859375,906.3499755859375,916.7999877929688,892.0999755859375,914.0,1320560
2025-08-12,916.5,916.5,928.0,903.9000244140625,905.0,1284334
2025-08-13,887.5,887.5,920.9500122070312,881.2000122070312,916.0,1526696
2025-08-14,887.75,887.75,894.5999755859375,885.0,890.0,761942
2025-08-18,890.1500244140625,890.1500244140625,915.2000122070312,888.4000244140625,909.5999755859375,1334084
2025-08-19,894.2999877929688,894.2999877929688,896.2999877929688,883.0,891.0,1160144
2025-08-20,899.3499755859375,899.3499755859375,901.2999877929688,890.7000122070312,892.8499755859375,432997
2025-08-21,895.5999755859375,895.5999755859375,917.0,886.5999755859375,917.0,1844457
2025-08-22,889.0999755859375,889.0999755859375,900.7999877929688,886.0499877929688,895.5999755859375,755980
2025-08-25,894.0499877929688,894.0499877929688,895.6500244140625,887.5,891.0,621627
2025-08-26,888.3499755859375,888.3499755859375,894.5,885.0499877929688,891.25,1030729
2025-08-28,869.5,869.5,889.5999755859375,866.0,887.0,903333
2025-08-29,852.1500244140625,852.1500244140625,870.2999877929688,850.0999755859375,868.9000244140625,926244
2025-09-01,859.1500244140625,859.1500244140625,864.9500122070312,852.1500244140625,853.7999877929688,784731
2025-09-02,864.1500244140625,864.1500244140625,868.8499755859375,856.0,863.3499755859375,500854
2025-09-03,870.7000122070312,870.7000122070312,872.9500122070312,865.9500122070312,868.4500122070312,648680
2025-09-04,878.0999755859375,878.0999755859375,910.0,873.3499755859375,910.0,2687918
2025-09-05,877.3499755859375,877.3499755859375,882.25,865.2000122070312,879.6500244140625,990252
2025-09-08,876.5499877929688,876.5499877929688,882.2000122070312,871.5999755859375,878.9000244140625,484893
2025-09-09,874.7000122070312,874.7000122070312,879.9000244140625,872.5499877929688,875.0,583070
2025-09-10,877.6500244140625,877.6500244140625,880.0,874.7000122070312,874.7000122070312,546181
2025-09-11,877.0999755859375,877.0999755859375,879.2000122070312,871.4000244140625,878.0,970028
2025-09-12,874.75,874.75,878.8499755859375,873.4000244140625,875.2000122070312,958584
2025-09-15,883.7000122070312,883.7000122070312,885.9500122070312,875.1500244140625,876.0,1113115
2025-09-16,882.5499877929688,882.5499877929688,889.0,878.5499877929688,882.0,877033
2025-09-17,885.3499755859375,885.3499755859375,888.0,882.0999755859375,883.0,664758
2025-09-18,889.4000244140625,889.4000244140625,892.9500122070312,886.75,889.0499877929688,646298
2025-09-19,893.5499877929688,893.5499877929688,899.8499755859375,890.2000122070312,890.2000122070312,1473366
2025-09-22,904.5,904.5,913.7999877929688,893.0,893.5499877929688,2590163
2025-09-23,897.6500244140625,897.6500244140625,908.6500244140625,896.4500122070312,904.4500122070312,2448827
2025-09-24,894.25,894.25,902.0999755859375,892.3499755859375,897.6500244140625,553360
2025-09-25,888.2000122070312,888.2000122070312,898.25,884.0,890.5,1069593
2025-09-26,872.4500122070312,872.4500122070312,887.5999755859375,870.5499877929688,887.5999755859375,499920
2025-09-29,895.0499877929688,895.0499877929688,896.5,872.25,872.4500122070312,872365
2025-09-30,900.3499755859375,900.3499755859375,907.0,892.6500244140625,897.0,1077331
2025-10-01,904.0999755859375,904.0999755859375,910.0,895.5999755859375,900.3499755859375,1284460
2025-10-03,905.25,905.25,912.7999877929688,900.7000122070312,904.0999755859375,891706
2025-10-06,907.1500244140625,907.1500244140625,911.3499755859375,898.5,900.0,1402898
2025-10-07,912.3499755859375,912.3499755859375,920.5999755859375,907.0999755859375,907.1500244140625,1186472
2025-10-08,893.7999877929688,893.7999877929688,912.5499877929688,890.1500244140625,911.0,1271632
2025-10-09,895.2000122070312,895.2000122070312,897.7000122070312,889.0999755859375,893.7999877929688,693273
2025-10-10,897.7999877929688,897.7999877929688,907.4000244140625,891.2999877929688,895.0,815586
2025-10-13,897.25,897.25,902.0999755859375,890.0999755859375,892.0999755859375,538867
2025-10-14,902.0,902.0,906.0,895.0,899.0,1576596
2025-10-15,898.9500122070312,898.9500122070312,908.0,897.3499755859375,900.9000244140625,574962
2025-10-16,894.1500244140625,894.1500244140625,903.5,891.5,899.0,765783
2025-10-17,885.5,885.5,897.6500244140625,884.0999755859375,894.1500244140625,561015
2025-10-20,891.8499755859375,891.8499755859375,897.7000122070312,886.8499755859375,888.0,373495
2025-10-21,892.0999755859375,892.0999755859375,894.7000122070312,890.0,890.0,114200
2025-10-23,899.9500122070312,899.9500122070312,904.9000244140625,893.0,893.0,1449541
2025-10-24,889.6500244140625,889.6500244140625,903.0,885.0,902.7000122070312,567658
2025-10-27,897.6500244140625,897.6500244140625,900.7999877929688,885.5499877929688,887.25,871092
2025-10-28,899.9000244140625,899.9000244140625,920.5999755859375,895.5499877929688,897.6500244140625,2518859
2025-10-29,908.75,908.75,916.9000244140625,899.0,899.0,1649697
2025-10-30,900.75,900.75,910.8499755859375,897.0999755859375,910.8499755859375,756385
2025-10-31,894.7000122070312,894.7000122070312,901.0,890.2999877929688,897.1500244140625,1279740
2025-11-03,919.9000244140625,919.9000244140625,923.0,894.7000122070312,894.7000122070312,2966669
2025-11-04,905.7000122070312,905.7000122070312,925.0,902.0999755859375,925.0,1969201
2025-11-05,905.7000122070312,905.7000122070312,905.7000122070312,905.7000122070312,905.7000122070312,0
2025-11-06,896.0999755859375,896.0999755859375,906.6500244140625,892.25,902.0999755859375,1203527
2025-11-07,924.1500244140625,924.1500244140625,936.9500122070312,895.0999755859375,910.0,7699680
2025-11-10,899.7000122070312,899.7000122070312,931.9000244140625,898.0,926.9000244140625,3204796
2025-11-11,900.5999755859375,900.5999755859375,904.8499755859375,895.0499877929688,904.0,2032416
2025-11-12,900.1500244140625,900.1500244140625,909.7999877929688,898.1500244140625,903.1500244140625,2493689
2025-11-13,902.8499755859375,902.8499755859375,908.4500122070312,888.1500244140625,900.5,3367249
2025-11-14,909.4500122070312,909.4500122070312,910.75,897.5999755859375,900.0,830405
2025-11-17,915.3499755859375,915.3499755859375,916.6500244140625,908.2000122070312,909.4500122070312,926990
2025-11-18,915.5,915.5,920.5999755859375,906.5999755859375,915.3499755859375,1288703
2025-11-19,914.0499877929688,914.0499877929688,921.0,910.5,915.5,923863
2025-11-20,908.2999877929688,908.2999877929688,919.9500122070312,906.0499877929688,915.0,1301140
2025-11-21,902.4000244140625,902.4000244140625,910.0,899.25,909.0,1653584
2025-11-24,895.0499877929688,895.0499877929688,904.2000122070312,888.2000122070312,902.4000244140625,1136910
2025-11-25,897.6500244140625,897.6500244140625,900.7999877929688,891.5,892.0999755859375,1109545
2025-11-26,894.7999877929688,894.7999877929688,901.9000244140625,893.5999755859375,896.9500122070312,847545
2025-11-27,900.25,900.25,902.0,891.25,896.0,1688227
2025-11-28,894.4500122070312,894.4500122070312,902.9500122070312,893.25,900.0,1036390
2025-12-01,882.0999755859375,882.0999755859375,899.8499755859375,880.1500244140625,896.9500122070312,1065698
2025-12-02,883.9000244140625,883.9000244140625,891.5999755859375,882.0,885.0,1222016
2025-12-03,868.0499877929688,868.0499877929688,888.5999755859375,866.2999877929688,885.0499877929688,1744252
2025-12-04,876.6500244140625,876.6500244140625,877.5499877929688,868.5,871.7999877929688,611037
2025-12-05,869.9000244140625,869.9000244140625,876.9000244140625,866.0,875.0,1082785
2025-12-08,857.5499877929688,857.5499877929688,874.0499877929688,853.5499877929688,871.0,1309723
2025-12-09,860.9500122070312,860.9500122070312,862.6500244140625,843.4000244140625,856.0,919406
2025-12-10,858.9500122070312,858.9500122070312,866.8499755859375,857.2999877929688,858.0,479237
2025-12-11,858.3499755859375,858.3499755859375,864.0,853.5,857.0,990557
2025-12-12,867.5999755859375,867.5999755859375,870.0,861.25,865.0,513683
2025-12-15,856.9000244140625,856.9000244140625,866.1500244140625,855.5,864.0,760013
2025-12-16,854.5,854.5,860.0,850.2999877929688,860.0,1264487
2025-12-17,844.5499877929688,844.5499877929688,859.0499877929688,843.0999755859375,859.0,705546
2025-12-18,847.4000244140625,847.4000244140625,849.9000244140625,835.7999877929688,846.0,4204052
2025-12-19,852.0,852.0,853.25,845.9000244140625,847.4000244140625,743935
2025-12-22,857.3499755859375,857.3499755859375,859.5,848.9000244140625,852.0,481055
2025-12-23,855.4000244140625,855.4000244140625,859.4000244140625,854.0,857.4000244140625,1143547
2025-12-24,853.9000244140625,853.9000244140625,858.0,851.5,855.4000244140625,494054
2025-12-25,853.9000244140625,853.9000244140625,853.9000244140625,853.9000244140625,853.9000244140625,0
2025-12-26,849.75,849.75,851.4000244140625,844.7999877929688,850.0999755859375,703658
2025-12-29,842.25,842.25,854.5,840.25,846.0999755859375,640405
2025-12-30,849.25,849.25,850.3499755859375,838.5999755859375,841.2000122070312,1082307
2025-12-31,854.9000244140625,854.9000244140625,859.4500122070312,846.0,846.5499877929688,449879
2026-01-01,852.7999877929688,852.7999877929688,859.3499755859375,851.5499877929688,855.0,240945
2026-01-02,860.8499755859375,860.8499755859375,862.0,851.2000122070312,853.2000122070312,577777
2026-01-05,846.2000122070312,846.2000122070312,863.5999755859375,843.7000122070312,858.5,2084331
2026-01-06,850.0499877929688,850.0499877929688,858.5999755859375,848.0,848.0,969130
2026-01-07,851.9500122070312,851.9500122070312,854.4500122070312,845.5499877929688,850.0499877929688,881422
2026-01-08,837.7999877929688,837.7999877929688,851.2999877929688,835.0999755859375,850.0999755859375,860549
2026-01-09,829.0,829.0,842.4000244140625,826.5,838.0,1117599
2026-01-12,832.0999755859375,832.0999755859375,836.7999877929688,823.0499877929688,829.0,856966
2026-01-13,831.75,831.75,838.9000244140625,825.7999877929688,833.0999755859375,654725
2026-01-14,826.7000122070312,826.7000122070312,832.8499755859375,824.5,830.0,564883
2026-01-15,826.7000122070312,826.7000122070312,826.7000122070312,826.7000122070312,826.7000122070312,0
2026-01-16,820.4000244140625,820.4000244140625,830.7999877929688,818.9000244140625,826.7000122070312,710189
