date_,adj close_schaeffler.ns,close_schaeffler.ns,high_schaeffler.ns,low_schaeffler.ns,open_schaeffler.ns,volume_schaeffler.ns
2025-04-17,3235.118408203125,3262.5,3287.60009765625,3164.199951171875,3200.0,47414
2025-04-21,3262.48681640625,3290.10009765625,3324.5,3250.800048828125,3288.0,64440
2025-04-22,3308.199951171875,3336.199951171875,3345.0,3255.10009765625,3316.800048828125,67289
2025-04-23,3281.60009765625,3281.60009765625,3346.699951171875,3214.0,3315.0,61736
2025-04-24,3308.5,3308.5,3339.0,3249.60009765625,3252.0,47110
2025-04-25,3194.199951171875,3194.199951171875,3332.300048828125,3165.0,3316.89990234375,42607
2025-04-28,3287.800048828125,3287.800048828125,3297.89990234375,3158.39990234375,3166.5,48072
2025-04-29,3282.800048828125,3282.800048828125,3330.300048828125,3240.10009765625,3297.89990234375,45851
2025-04-30,3472.89990234375,3472.89990234375,3566.0,3287.5,3320.0,1343178
2025-05-02,3542.60009765625,3542.60009765625,3550.0,3423.89990234375,3472.89990234375,154062
2025-05-05,3573.10009765625,3573.10009765625,3607.0,3508.0,3579.89990234375,80653
2025-05-06,3575.800048828125,3575.800048828125,3590.10009765625,3528.199951171875,3567.39990234375,61943
2025-05-07,3621.39990234375,3621.39990234375,3674.89990234375,3513.60009765625,3530.0,127298
2025-05-08,3692.699951171875,3692.699951171875,3750.0,3611.5,3666.39990234375,86922
2025-05-09,3701.5,3701.5,3727.199951171875,3584.0,3620.0,91180
2025-05-12,3731.60009765625,3731.60009765625,3775.0,3680.0,3745.5,53395
2025-05-13,3951.89990234375,3951.89990234375,3993.0,3710.199951171875,3750.0,334664
2025-05-14,3929.699951171875,3929.699951171875,4100.0,3900.0,3990.0,147091
2025-05-15,3939.89990234375,3939.89990234375,3974.0,3853.199951171875,3909.0,62391
2025-05-16,4085.300048828125,4085.300048828125,4142.7001953125,3890.199951171875,3942.60009765625,107014
2025-05-19,4140.0,4140.0,4268.0,3980.0,4085.300048828125,92924
2025-05-20,4033.300048828125,4033.300048828125,4195.2001953125,3990.0,4195.2001953125,217974
2025-05-21,4096.5,4096.5,4143.60009765625,3946.199951171875,3989.0,80562
2025-05-22,4079.5,4079.5,4137.89990234375,4007.89990234375,4102.7998046875,76540
2025-05-23,4030.0,4030.0,4108.89990234375,4007.0,4075.0,134798
2025-05-26,4001.0,4001.0,4118.60009765625,3960.0,4065.0,59086
2025-05-27,3994.10009765625,3994.10009765625,4073.89990234375,3976.5,4009.0,32968
2025-05-28,4007.39990234375,4007.39990234375,4088.199951171875,3967.300048828125,4000.0,51166
2025-05-29,4121.2001953125,4121.2001953125,4139.0,4035.10009765625,4047.10009765625,96796
2025-05-30,4188.7001953125,4188.7001953125,4240.0,4150.0,4167.0,85285
2025-06-02,4138.0,4138.0,4229.5,4110.10009765625,4188.7001953125,46927
2025-06-03,4110.2001953125,4110.2001953125,4164.89990234375,4075.10009765625,4164.89990234375,51590
2025-06-04,4213.89990234375,4213.89990234375,4230.0,4115.60009765625,4125.5,145725
2025-06-05,4315.7998046875,4315.7998046875,4364.7998046875,4190.89990234375,4250.0,189241
2025-06-06,4269.0,4269.0,4344.89990234375,4253.0,4344.89990234375,121999
2025-06-09,4222.7998046875,4222.7998046875,4302.0,4212.5,4296.7998046875,32127
2025-06-10,4199.39990234375,4199.39990234375,4249.89990234375,4191.10009765625,4249.89990234375,37380
2025-06-11,4188.39990234375,4188.39990234375,4262.60009765625,4176.39990234375,4228.0,28465
2025-06-12,4189.5,4189.5,4232.89990234375,4159.89990234375,4187.0,32498
2025-06-13,4137.2998046875,4137.2998046875,4154.7001953125,4075.0,4105.0,25994
2025-06-16,4018.0,4018.0,4130.0,4004.199951171875,4102.0,61799
2025-06-17,4011.5,4011.5,4075.0,3992.39990234375,4045.0,56144
2025-06-18,3977.39990234375,3977.39990234375,4049.39990234375,3966.39990234375,4008.0,81058
2025-06-19,3861.800048828125,3861.800048828125,3997.5,3825.800048828125,3975.0,55344
2025-06-20,3926.39990234375,3926.39990234375,3949.0,3832.10009765625,3861.800048828125,51922
2025-06-23,3900.199951171875,3900.199951171875,3926.0,3875.0,3877.0,34448
2025-06-24,3927.10009765625,3927.10009765625,3980.0,3881.89990234375,3932.0,48219
2025-06-25,3930.39990234375,3930.39990234375,4018.10009765625,3919.39990234375,3927.10009765625,38544
2025-06-26,3890.60009765625,3890.60009765625,3964.5,3850.199951171875,3964.5,37173
2025-06-27,3897.300048828125,3897.300048828125,3949.0,3888.0,3924.5,34016
2025-06-30,4047.300048828125,4047.300048828125,4077.60009765625,3908.60009765625,3930.0,137531
2025-07-01,3962.10009765625,3962.10009765625,4100.0,3942.0,4040.0,80226
2025-07-02,4037.39990234375,4037.39990234375,4054.0,3924.0,3997.699951171875,47209
2025-07-03,4015.5,4015.5,4090.0,3996.300048828125,4044.0,28849
2025-07-04,3932.0,3932.0,4050.39990234375,3899.60009765625,4046.0,52851
2025-07-07,3987.60009765625,3987.60009765625,4039.0,3914.0,3920.0,142324
2025-07-08,4201.89990234375,4201.89990234375,4232.0,3984.39990234375,3994.0,309991
2025-07-09,4235.0,4235.0,4288.7001953125,4161.0,4225.0,119099
2025-07-10,4223.5,4223.5,4334.0,4193.7001953125,4235.0,172498
2025-07-11,4155.39990234375,4155.39990234375,4222.39990234375,4142.0,4203.5,28676
2025-07-14,4224.60009765625,4224.60009765625,4299.0,4105.60009765625,4154.39990234375,61205
2025-07-15,4236.0,4236.0,4286.5,4202.2001953125,4245.0,50882
2025-07-16,4180.39990234375,4180.39990234375,4223.0,4161.60009765625,4223.0,75148
2025-07-17,4172.5,4172.5,4280.0,4158.0,4182.0,97363
2025-07-18,4202.0,4202.0,4217.7998046875,4144.60009765625,4175.5,58958
2025-07-21,4282.2001953125,4282.2001953125,4374.89990234375,4170.89990234375,4209.89990234375,158144
2025-07-22,4281.2001953125,4281.2001953125,4349.7998046875,4254.2998046875,4282.2001953125,79930
2025-07-23,4215.7998046875,4215.7998046875,4305.0,4185.0,4305.0,88240
2025-07-24,4160.5,4160.5,4191.2001953125,4110.0,4185.0,61091
2025-07-25,4033.0,4033.0,4143.7998046875,4012.0,4135.0,41418
2025-07-28,4059.60009765625,4059.60009765625,4221.0,4022.199951171875,4133.0,191711
2025-07-29,4046.60009765625,4046.60009765625,4100.0,3975.0,4055.0,98398
2025-07-30,4068.300048828125,4068.300048828125,4134.0,4055.0,4072.89990234375,62066
2025-07-31,4121.7001953125,4121.7001953125,4150.0,4005.0,4005.0,43812
2025-08-01,4100.7998046875,4100.7998046875,4138.7998046875,4066.699951171875,4119.89990234375,82072
2025-08-04,4058.10009765625,4058.10009765625,4138.10009765625,4006.0,4138.10009765625,57649
2025-08-05,4151.7001953125,4151.7001953125,4184.7998046875,4046.60009765625,4095.0,130606
2025-08-06,4074.300048828125,4074.300048828125,4220.0,4060.0,4200.0,73114
2025-08-07,4003.39990234375,4003.39990234375,4060.60009765625,3978.0,4033.0,55690
2025-08-08,3903.89990234375,3903.89990234375,4051.0,3855.60009765625,4029.5,39036
2025-08-11,3870.199951171875,3870.199951171875,3911.5,3828.10009765625,3880.0,21095
2025-08-12,3870.300048828125,3870.300048828125,3920.10009765625,3856.10009765625,3902.0,30223
2025-08-13,3913.5,3913.5,3956.0,3866.199951171875,3866.199951171875,21604
2025-08-14,3858.0,3858.0,3947.5,3828.199951171875,3918.5,27178
2025-08-18,3921.39990234375,3921.39990234375,3947.89990234375,3865.0,3880.0,50440
2025-08-19,3939.0,3939.0,3958.0,3894.199951171875,3925.0,25024
2025-08-20,3958.5,3958.5,3996.0,3925.89990234375,3957.5,63541
2025-08-21,4015.699951171875,4015.699951171875,4074.699951171875,3950.10009765625,3998.0,91427
2025-08-22,3947.60009765625,3947.60009765625,4000.0,3929.5,4000.0,32174
2025-08-25,3959.800048828125,3959.800048828125,3994.0,3910.0,3985.5,35835
2025-08-26,3942.0,3942.0,3978.60009765625,3910.0,3959.800048828125,18521
2025-08-28,3876.10009765625,3876.10009765625,3942.0,3861.300048828125,3910.0,17427
2025-08-29,3867.39990234375,3867.39990234375,3890.0,3845.0,3862.10009765625,10580
2025-09-01,3882.300048828125,3882.300048828125,3899.0,3839.60009765625,3887.60009765625,18238
2025-09-02,3857.10009765625,3857.10009765625,3934.89990234375,3850.300048828125,3895.0,39719
2025-09-03,3858.800048828125,3858.800048828125,3885.699951171875,3846.60009765625,3858.39990234375,23507
2025-09-04,3812.0,3812.0,3935.0,3795.10009765625,3935.0,55235
2025-09-05,3781.800048828125,3781.800048828125,3850.0,3770.0,3850.0,44380
2025-09-08,3847.800048828125,3847.800048828125,3900.0,3750.5,3799.0,245450
2025-09-09,3897.300048828125,3897.300048828125,3909.89990234375,3847.199951171875,3850.0,27960
2025-09-10,3951.300048828125,3951.300048828125,4015.39990234375,3897.300048828125,3897.300048828125,107705
2025-09-11,3969.800048828125,3969.800048828125,4020.0,3945.0,3950.0,40732
2025-09-12,3953.300048828125,3953.300048828125,3975.89990234375,3917.89990234375,3969.800048828125,19374
2025-09-15,4014.60009765625,4014.60009765625,4030.89990234375,3953.300048828125,3988.0,26249
2025-09-16,4057.89990234375,4057.89990234375,4104.0,3992.800048828125,4014.60009765625,52286
2025-09-17,4135.39990234375,4135.39990234375,4146.2998046875,4057.199951171875,4068.800048828125,44754
2025-09-18,4137.60009765625,4137.60009765625,4170.39990234375,4100.2998046875,4139.89990234375,40713
2025-09-19,4140.2998046875,4140.2998046875,4173.5,4106.39990234375,4129.7998046875,61015
2025-09-22,4138.7001953125,4138.7001953125,4152.39990234375,4101.0,4140.0,22662
2025-09-23,4119.39990234375,4119.39990234375,4149.0,4058.300048828125,4149.0,20091
2025-09-24,4085.60009765625,4085.60009765625,4120.60009765625,4078.0,4100.0,12448
2025-09-25,4100.0,4100.0,4160.7998046875,4066.10009765625,4085.60009765625,17697
2025-09-26,3992.0,3992.0,4088.0,3977.89990234375,4066.0,24421
2025-09-29,4141.10009765625,4141.10009765625,4280.0,3957.10009765625,3992.10009765625,99635
2025-09-30,4208.7998046875,4208.7998046875,4270.2998046875,4012.0,4174.2001953125,153456
2025-10-01,4182.5,4182.5,4199.10009765625,4127.10009765625,4148.60009765625,50385
2025-10-03,4286.2001953125,4286.2001953125,4302.0,4142.2001953125,4142.2001953125,145678
2025-10-06,4214.7998046875,4214.7998046875,4275.0,4175.0,4275.0,121522
2025-10-07,4284.5,4284.5,4392.0,4225.89990234375,4249.89990234375,172889
2025-10-08,4225.5,4225.5,4299.89990234375,4194.2998046875,4299.89990234375,43061
2025-10-09,4177.39990234375,4177.39990234375,4256.39990234375,4165.10009765625,4229.7998046875,52151
2025-10-10,4115.60009765625,4115.60009765625,4222.0,4067.300048828125,4185.0,56523
2025-10-13,4020.0,4020.0,4127.2001953125,4015.60009765625,4127.2001953125,27995
2025-10-14,3962.60009765625,3962.60009765625,4039.60009765625,3900.0,4018.10009765625,59886
2025-10-15,3978.60009765625,3978.60009765625,4000.0,3953.60009765625,3962.60009765625,22127
2025-10-16,3932.0,3932.0,4011.89990234375,3924.199951171875,3951.5,21496
2025-10-17,3877.5,3877.5,3963.60009765625,3849.0,3950.0,37809
2025-10-20,3860.10009765625,3860.10009765625,3924.0,3850.0,3881.199951171875,29669
2025-10-21,3927.89990234375,3927.89990234375,3949.0,3875.0,3893.0,4568
2025-10-23,3907.0,3907.0,3989.89990234375,3891.89990234375,3989.89990234375,20034
2025-10-24,3910.89990234375,3910.89990234375,3932.5,3880.0,3932.5,13802
2025-10-27,3928.300048828125,3928.300048828125,3957.800048828125,3894.10009765625,3924.0,14153
2025-10-28,3871.800048828125,3871.800048828125,3965.0,3860.0,3930.0,37519
2025-10-29,3947.39990234375,3947.39990234375,3955.0,3842.300048828125,3898.0,31301
2025-10-30,3929.5,3929.5,3950.0,3893.699951171875,3947.39990234375,39273
2025-10-31,4021.39990234375,4021.39990234375,4034.0,3923.800048828125,3937.5,72341
2025-11-03,4278.7001953125,4278.7001953125,4390.0,4050.0,4162.0,704761
2025-11-04,4137.7998046875,4137.7998046875,4269.89990234375,4102.0,4225.0,267156
2025-11-05,4137.7998046875,4137.7998046875,4137.7998046875,4137.7998046875,4137.7998046875,0
2025-11-06,4122.0,4122.0,4196.2998046875,4102.5,4150.89990234375,122113
2025-11-07,4078.39990234375,4078.39990234375,4128.0,4051.0,4122.0,41197
2025-11-10,4106.39990234375,4106.39990234375,4163.89990234375,4075.0,4106.5,57376
2025-11-11,4073.800048828125,4073.800048828125,4133.0,4063.0,4124.5,20012
2025-11-12,4165.5,4165.5,4217.7998046875,4076.0,4093.0,95818
2025-11-13,4133.10009765625,4133.10009765625,4187.0,4100.0,4165.5,25169
2025-11-14,4086.10009765625,4086.10009765625,4131.7001953125,4055.60009765625,4110.0,29206
2025-11-17,4163.2001953125,4163.2001953125,4197.0,4086.10009765625,4086.10009765625,37444
2025-11-18,4140.5,4140.5,4183.89990234375,4089.0,4165.0,31703
2025-11-19,4108.7998046875,4108.7998046875,4190.2001953125,4097.39990234375,4141.0,59726
2025-11-20,4054.5,4054.5,4109.0,4012.0,4100.0,70175
2025-11-21,3970.300048828125,3970.300048828125,4063.10009765625,3956.39990234375,4054.0,48546
2025-11-24,3974.39990234375,3974.39990234375,3996.300048828125,3951.0,3996.300048828125,49903
2025-11-25,3917.300048828125,3917.300048828125,3991.89990234375,3893.0,3968.199951171875,52427
2025-11-26,3899.0,3899.0,3939.0,3877.199951171875,3939.0,107897
2025-11-27,3856.800048828125,3856.800048828125,3919.0,3816.0,3919.0,84609
2025-11-28,3899.39990234375,3899.39990234375,3927.60009765625,3822.60009765625,3866.39990234375,90374
2025-12-01,3907.800048828125,3907.800048828125,3936.0,3885.0,3936.0,71866
2025-12-02,3888.199951171875,3888.199951171875,3970.0,3861.5,3911.699951171875,42675
2025-12-03,3885.10009765625,3885.10009765625,3925.0,3873.0,3888.199951171875,45664
2025-12-04,3889.800048828125,3889.800048828125,3929.0,3873.0,3873.0,51613
2025-12-05,3928.199951171875,3928.199951171875,3945.300048828125,3874.0,3889.800048828125,51724
2025-12-08,3793.300048828125,3793.300048828125,3930.0,3772.10009765625,3921.300048828125,155627
2025-12-09,3863.60009765625,3863.60009765625,3925.0,3759.800048828125,3800.10009765625,122674
2025-12-10,3861.300048828125,3861.300048828125,3879.5,3825.0,3860.0,42355
2025-12-11,3846.5,3846.5,3861.300048828125,3822.0,3861.0,15411
2025-12-12,3831.300048828125,3831.300048828125,3861.89990234375,3806.10009765625,3849.89990234375,46521
2025-12-15,3839.10009765625,3839.10009765625,3868.5,3794.800048828125,3822.0,45786
2025-12-16,3839.300048828125,3839.300048828125,3876.89990234375,3827.300048828125,3845.0,32368
2025-12-17,3781.60009765625,3781.60009765625,3861.89990234375,3770.0,3852.0,26242
2025-12-18,3793.300048828125,3793.300048828125,3824.0,3704.0,3782.199951171875,36783
2025-12-19,3839.800048828125,3839.800048828125,3870.0,3778.0,3794.60009765625,39558
2025-12-22,3901.89990234375,3901.89990234375,3926.89990234375,3809.0,3844.5,76934
2025-12-23,3795.89990234375,3795.89990234375,3896.0,3780.0,3889.10009765625,63556
2025-12-24,3777.60009765625,3777.60009765625,3826.699951171875,3753.60009765625,3785.0,22930
2025-12-26,3803.800048828125,3803.800048828125,3816.800048828125,3757.5,3757.60009765625,42354
2025-12-29,3817.199951171875,3817.199951171875,3839.0,3760.0,3802.0,38320
2025-12-30,3823.60009765625,3823.60009765625,3841.800048828125,3796.10009765625,3800.0,60701
2025-12-31,3879.0,3879.0,3914.89990234375,3808.199951171875,3839.0,63317
2026-01-01,3870.89990234375,3870.89990234375,3914.199951171875,3861.199951171875,3879.0,12234
2026-01-02,3874.300048828125,3874.300048828125,3889.89990234375,3838.60009765625,3870.0,28300
2026-01-05,3821.699951171875,3821.699951171875,3877.699951171875,3803.199951171875,3851.0,43746
2026-01-06,3786.10009765625,3786.10009765625,3825.699951171875,3750.5,3818.39990234375,64995
2026-01-07,3800.199951171875,3800.199951171875,3823.0,3766.300048828125,3786.10009765625,185689
2026-01-08,3851.0,3851.0,3908.0,3769.199951171875,3818.0,66317
2026-01-09,3765.39990234375,3765.39990234375,3925.0,3660.0,3822.0,51968
2026-01-12,3768.89990234375,3768.89990234375,3818.699951171875,3653.5,3731.5,49827
2026-01-13,3789.5,3789.5,3811.699951171875,3720.699951171875,3793.39990234375,60607
2026-01-14,3813.199951171875,3813.199951171875,3828.89990234375,3762.300048828125,3768.89990234375,54640
2026-01-16,3835.60009765625,3835.60009765625,3842.10009765625,3769.800048828125,3790.0,34103
