date_,adj close_vbl.ns,close_vbl.ns,high_vbl.ns,low_vbl.ns,open_vbl.ns,volume_vbl.ns
2025-04-09,539.158447265625,540.2000122070312,549.6500244140625,537.1500244140625,545.9500122070312,4722939
2025-04-11,544.69775390625,545.75,547.0,535.3499755859375,540.2000122070312,5318824
2025-04-15,549.5383911132812,550.5999755859375,556.0,544.0499877929688,556.0,5151065
2025-04-16,548.14111328125,549.2000122070312,553.7999877929688,543.5499877929688,550.5999755859375,3702521
2025-04-17,555.6765747070312,556.75,568.5,549.25,550.0,8481820
2025-04-21,545.7457275390625,546.7999877929688,562.0,543.2999877929688,562.0,5680586
2025-04-22,548.390625,549.4500122070312,557.4000244140625,548.0,549.5,4384225
2025-04-23,548.0912475585938,549.1500244140625,557.7999877929688,545.0999755859375,552.0,5172584
2025-04-24,531.3235473632812,532.3499755859375,553.2000122070312,531.0,550.8499755859375,8356371
2025-04-25,520.9436645507812,521.9500122070312,537.5999755859375,516.0999755859375,534.0999755859375,8422092
2025-04-28,532.1719970703125,533.2000122070312,540.4500122070312,520.0,520.0,5207203
2025-04-29,528.1297607421875,529.1500244140625,539.0,523.4500122070312,535.0,5188740
2025-04-30,521.3428955078125,522.3499755859375,537.0,507.1000061035156,529.0,22672997
2025-05-02,520.8438720703125,521.8499755859375,527.2999877929688,514.0,526.8499755859375,8743052
2025-05-05,537.7112426757812,538.75,541.2999877929688,530.0,533.0999755859375,8452993
2025-05-06,513.3084106445312,514.2999877929688,543.7000122070312,510.5,540.0,7404521
2025-05-07,511.6100158691406,512.0999755859375,517.25,503.75,506.0,7509344
2025-05-08,488.2823791503906,488.75,517.75,485.0,515.0,13165058
2025-05-09,495.77520751953125,496.25,498.6000061035156,472.3500061035156,473.0,12371720
2025-05-12,513.3583374023438,513.8499755859375,515.9500122070312,505.6000061035156,511.8500061035156,4982466
2025-05-13,508.26324462890625,508.75,518.0,507.6000061035156,515.0,5612532
2025-05-14,509.6119689941406,510.1000061035156,515.5,506.45001220703125,512.0,8226540
2025-05-15,506.11529541015625,506.6000061035156,517.2000122070312,504.29998779296875,513.9000244140625,9548436
2025-05-16,501.1700134277344,501.6499938964844,507.29998779296875,498.0,506.6499938964844,9603273
2025-05-19,494.3265686035156,494.79998779296875,506.6499938964844,493.75,502.0,6822744
2025-05-20,479.8404541015625,480.29998779296875,501.6499938964844,479.0,500.0,10517145
2025-05-21,478.6915588378906,479.1499938964844,486.79998779296875,476.1000061035156,483.95001220703125,6741531
2025-05-22,469.1007385253906,469.54998779296875,479.95001220703125,467.3999938964844,479.0,11871047
2025-05-23,488.2823791503906,488.75,490.8999938964844,474.5,475.0,12851371
2025-05-26,482.2381896972656,482.70001220703125,493.3999938964844,479.0,493.0,5213331
2025-05-27,485.0854187011719,485.54998779296875,491.6000061035156,479.0,491.0,12868629
2025-05-28,483.43701171875,483.8999938964844,487.8500061035156,482.3500061035156,486.0,4402044
2025-05-29,482.58782958984375,483.04998779296875,485.75,479.25,485.0,3848181
2025-05-30,475.49462890625,475.95001220703125,484.95001220703125,475.0,483.0,8745176
2025-06-02,481.1891784667969,481.6499938964844,484.79998779296875,475.20001220703125,476.0,4888453
2025-06-03,473.94610595703125,474.3999938964844,484.79998779296875,469.70001220703125,484.5,6727880
2025-06-04,467.3524169921875,467.79998779296875,477.0,465.54998779296875,475.8999938964844,6368562
2025-06-05,467.6521301269531,468.1000061035156,472.70001220703125,466.6000061035156,469.75,14463672
2025-06-06,476.5436096191406,477.0,478.6499938964844,468.25,470.0,4357360
2025-06-09,476.1440124511719,476.6000061035156,480.5,474.54998779296875,479.29998779296875,5449423
2025-06-10,475.7943420410156,476.25,484.0,475.6499938964844,479.20001220703125,9766215
2025-06-11,474.64544677734375,475.1000061035156,479.3500061035156,470.0,478.04998779296875,10243554
2025-06-12,476.1440124511719,476.6000061035156,484.45001220703125,474.1000061035156,478.5,10054611
2025-06-13,469.4504089355469,469.8999938964844,472.6000061035156,465.0,469.95001220703125,5251917
2025-06-16,472.6972961425781,473.1499938964844,475.45001220703125,458.54998779296875,469.0,7686376
2025-06-17,469.8999938964844,470.3500061035156,479.0,469.29998779296875,474.0,7390960
2025-06-18,468.9508972167969,469.3999938964844,471.20001220703125,465.20001220703125,467.0,4768336
2025-06-19,448.2207336425781,448.6499938964844,463.1499938964844,446.1499938964844,460.0,14815320
2025-06-20,459.1602783203125,459.6000061035156,462.0,447.6499938964844,448.0,22583949
2025-06-23,461.358154296875,461.79998779296875,468.3999938964844,454.75,457.45001220703125,8576051
2025-06-24,462.3072509765625,462.75,465.75,459.54998779296875,464.04998779296875,6439004
2025-06-25,459.8595886230469,460.29998779296875,465.8500061035156,458.75,464.0,6769539
2025-06-26,457.9613952636719,458.3999938964844,462.29998779296875,454.5,461.79998779296875,8390695
2025-06-27,461.1583557128906,461.6000061035156,465.79998779296875,459.8999938964844,462.0,7460924
2025-06-30,457.1122131347656,457.54998779296875,464.79998779296875,454.75,464.79998779296875,7221867
2025-07-01,451.1679382324219,451.6000061035156,459.8500061035156,450.54998779296875,459.0,6674529
2025-07-02,452.61651611328125,453.04998779296875,459.5,450.25,453.0,6457381
2025-07-03,450.268798828125,450.70001220703125,457.6000061035156,450.1000061035156,454.8999938964844,3844728
2025-07-04,455.71356201171875,456.1499938964844,456.70001220703125,449.29998779296875,451.8500061035156,4123037
2025-07-07,463.6059875488281,464.04998779296875,464.8999938964844,452.0,456.6000061035156,5985198
2025-07-08,457.7116394042969,458.1499938964844,466.54998779296875,457.04998779296875,465.0,5134262
2025-07-09,465.30438232421875,465.75,469.5,463.1000061035156,463.95001220703125,12242332
2025-07-10,459.31011962890625,459.75,467.75,459.0,467.20001220703125,5463510
2025-07-11,451.8172912597656,452.25,461.3500061035156,451.0,459.8999938964844,7924312
2025-07-14,460.7587585449219,461.20001220703125,462.0,450.0,453.04998779296875,9306246
2025-07-15,469.3504943847656,469.79998779296875,470.70001220703125,462.25,464.0,5262734
2025-07-16,479.6406555175781,480.1000061035156,481.95001220703125,464.95001220703125,469.8999938964844,15026248
2025-07-17,489.6810302734375,490.1499938964844,492.8999938964844,481.29998779296875,481.6000061035156,16465830
2025-07-18,484.3861083984375,484.8500061035156,491.75,482.6000061035156,491.75,9200236
2025-07-21,488.83184814453125,489.29998779296875,491.6000061035156,483.6499938964844,486.3999938964844,4835434
2025-07-22,484.7857360839844,485.25,490.79998779296875,483.6000061035156,490.45001220703125,4432584
2025-07-23,487.2833251953125,487.75,489.20001220703125,484.79998779296875,487.79998779296875,5120218
2025-07-24,485.5350036621094,486.0,489.6499938964844,483.3999938964844,487.75,6791051
2025-07-25,476.6934814453125,477.1499938964844,487.6499938964844,475.3500061035156,486.95001220703125,6477551
2025-07-28,486.2843017578125,486.75,488.1000061035156,473.1499938964844,474.0,8143141
2025-07-29,511.6600036621094,512.1500244140625,514.7999877929688,478.04998779296875,486.1000061035156,24363407
2025-07-30,521.6004638671875,522.0999755859375,534.2000122070312,515.0,515.0,25521111
2025-07-31,522.0999755859375,522.5999755859375,525.0,512.0,512.0499877929688,6593398
2025-08-01,511.8999938964844,511.8999938964844,524.2000122070312,510.1000061035156,522.5999755859375,4418258
2025-08-04,508.6000061035156,508.6000061035156,511.54998779296875,503.04998779296875,510.0,3691631
2025-08-05,508.1000061035156,508.1000061035156,512.9000244140625,504.6499938964844,511.0,2223010
2025-08-06,499.20001220703125,499.20001220703125,507.95001220703125,497.25,506.0,3191536
2025-08-07,502.70001220703125,502.70001220703125,504.25,491.3999938964844,495.0,4385680
2025-08-08,495.95001220703125,495.95001220703125,507.1499938964844,494.6499938964844,504.20001220703125,2571658
2025-08-11,510.75,510.75,512.0,492.5,495.95001220703125,6605020
2025-08-12,514.25,514.25,517.4000244140625,508.1499938964844,512.75,3513096
2025-08-13,511.1000061035156,511.1000061035156,520.0,510.04998779296875,514.0,6969613
2025-08-14,501.8500061035156,501.8500061035156,510.8500061035156,499.45001220703125,510.8500061035156,5002148
2025-08-18,499.79998779296875,499.79998779296875,508.79998779296875,493.25,505.0,8750521
2025-08-19,505.3999938964844,505.3999938964844,510.79998779296875,498.6000061035156,500.3999938964844,6495179
2025-08-20,517.6500244140625,517.6500244140625,524.5499877929688,504.79998779296875,504.8999938964844,6226154
2025-08-21,517.25,517.25,522.5,515.0999755859375,520.25,3262937
2025-08-22,516.5999755859375,516.5999755859375,523.2000122070312,506.1000061035156,515.0,5460288
2025-08-25,516.0,516.0,518.8499755859375,512.8499755859375,516.5999755859375,2932412
2025-08-26,508.54998779296875,508.54998779296875,516.2000122070312,507.3500061035156,512.0,4566054
2025-08-28,497.70001220703125,497.70001220703125,517.0,495.25,516.9000244140625,5319711
2025-08-29,487.1499938964844,487.1499938964844,499.3999938964844,483.8999938964844,495.1000061035156,5493941
2025-09-01,495.3500061035156,495.3500061035156,496.8999938964844,480.8500061035156,485.0,5901966
2025-09-02,499.20001220703125,499.20001220703125,500.29998779296875,493.3500061035156,495.3500061035156,3742278
2025-09-03,505.25,505.25,509.5,498.0,499.20001220703125,3994499
2025-09-04,489.5,489.5,513.6500244140625,488.1000061035156,496.0,15790199
2025-09-05,469.6499938964844,469.6499938964844,492.95001220703125,468.5,490.75,13613187
2025-09-08,474.04998779296875,474.04998779296875,477.8999938964844,469.25,469.70001220703125,6635305
2025-09-09,474.5,474.5,478.6499938964844,471.45001220703125,476.0,3649613
2025-09-10,475.79998779296875,475.79998779296875,479.70001220703125,474.6499938964844,475.95001220703125,5895498
2025-09-11,474.6499938964844,474.6499938964844,477.45001220703125,471.70001220703125,476.70001220703125,2921431
2025-09-12,469.79998779296875,469.79998779296875,476.3500061035156,468.6499938964844,474.6499938964844,4967395
2025-09-15,471.6499938964844,471.6499938964844,474.0,470.25,471.0,3410341
2025-09-16,462.8999938964844,462.8999938964844,472.70001220703125,461.8500061035156,470.0,4794399
2025-09-17,471.04998779296875,471.04998779296875,476.8500061035156,463.1499938964844,464.3999938964844,9799159
2025-09-18,473.54998779296875,473.54998779296875,475.5,464.6000061035156,472.0,7730017
2025-09-19,474.45001220703125,474.45001220703125,476.45001220703125,470.1000061035156,472.0,4399593
2025-09-22,463.95001220703125,463.95001220703125,476.0,463.1000061035156,475.0,3377847
2025-09-23,458.5,458.5,466.3999938964844,458.0,464.0,2589988
2025-09-24,452.6000061035156,452.6000061035156,460.95001220703125,451.54998779296875,459.0,5413431
2025-09-25,451.8500061035156,451.8500061035156,456.5,450.1000061035156,452.6000061035156,8207075
2025-09-26,444.75,444.75,453.1499938964844,443.54998779296875,450.1000061035156,5431906
2025-09-29,451.70001220703125,451.70001220703125,453.1499938964844,445.3999938964844,450.0,5440921
2025-09-30,443.70001220703125,443.70001220703125,454.0,441.04998779296875,453.79998779296875,6732218
2025-10-01,442.95001220703125,442.95001220703125,448.20001220703125,442.0,444.8999938964844,3840726
2025-10-03,443.45001220703125,443.45001220703125,445.20001220703125,437.54998779296875,442.95001220703125,4069784
2025-10-06,438.95001220703125,438.95001220703125,443.20001220703125,437.3500061035156,440.20001220703125,2872225
2025-10-07,440.0,440.0,441.6499938964844,436.29998779296875,438.5,3204014
2025-10-08,434.8500061035156,434.8500061035156,440.8500061035156,431.6499938964844,439.95001220703125,3378068
2025-10-09,445.8999938964844,445.8999938964844,447.3500061035156,431.8500061035156,434.0,3947619
2025-10-10,443.6499938964844,443.6499938964844,450.8999938964844,443.0,445.8999938964844,2528589
2025-10-13,442.45001220703125,442.45001220703125,446.75,439.20001220703125,441.75,1899577
2025-10-14,441.6000061035156,441.6000061035156,444.8999938964844,438.6000061035156,443.75,1462957
2025-10-15,445.3500061035156,445.3500061035156,446.5,440.20001220703125,441.6000061035156,2061374
2025-10-16,461.29998779296875,461.29998779296875,463.45001220703125,445.3500061035156,445.3500061035156,8353480
2025-10-17,461.54998779296875,461.54998779296875,468.20001220703125,458.1499938964844,460.79998779296875,5494264
2025-10-20,456.3500061035156,456.3500061035156,464.1000061035156,455.1499938964844,463.79998779296875,2631308
2025-10-21,459.45001220703125,459.45001220703125,461.0,456.3500061035156,456.3999938964844,507808
2025-10-23,465.54998779296875,465.54998779296875,471.5,462.95001220703125,464.1000061035156,9412633
2025-10-24,461.3999938964844,461.3999938964844,465.54998779296875,459.25,465.3500061035156,3719605
2025-10-27,459.3500061035156,459.3500061035156,468.0,457.0,462.0,7398287
2025-10-28,454.1499938964844,454.1499938964844,461.29998779296875,451.79998779296875,459.3500061035156,7189256
2025-10-29,495.45001220703125,495.45001220703125,501.70001220703125,455.0,455.0,44567490
2025-10-30,485.25,485.25,498.8999938964844,477.0,495.0,16027919
2025-10-31,469.6499938964844,469.6499938964844,486.95001220703125,468.5,486.8999938964844,9048607
2025-11-03,474.75,474.75,479.3500061035156,469.04998779296875,470.0,4702192
2025-11-04,471.0,471.0,475.0,469.0,474.8999938964844,3554888
2025-11-05,471.0,471.0,471.0,471.0,471.0,0
2025-11-06,471.8500061035156,471.8500061035156,478.79998779296875,470.20001220703125,473.75,4827230
2025-11-07,470.20001220703125,470.20001220703125,472.8999938964844,466.3999938964844,472.0,4991085
2025-11-10,463.25,463.25,471.5,461.8999938964844,470.20001220703125,4863609
2025-11-11,470.6000061035156,470.6000061035156,472.70001220703125,460.20001220703125,463.25,4669423
2025-11-12,459.29998779296875,459.29998779296875,470.6000061035156,458.6000061035156,470.6000061035156,6996274
2025-11-13,453.0,453.0,460.3999938964844,451.6000061035156,459.3500061035156,10531716
2025-11-14,459.3999938964844,459.3999938964844,460.5,448.6000061035156,453.0,4449524
2025-11-17,461.70001220703125,461.70001220703125,464.04998779296875,458.6499938964844,463.0,4330719
2025-11-18,457.8999938964844,457.8999938964844,460.5,454.0,459.70001220703125,3423663
2025-11-19,454.54998779296875,454.54998779296875,457.8999938964844,451.79998779296875,457.8999938964844,4612838
2025-11-20,451.5,451.5,457.20001220703125,450.1499938964844,455.0,5119680
2025-11-21,447.6499938964844,447.6499938964844,450.8999938964844,444.79998779296875,450.8999938964844,3406202
2025-11-24,446.1000061035156,446.1000061035156,448.8999938964844,442.1499938964844,447.6000061035156,8615148
2025-11-25,449.04998779296875,449.04998779296875,449.95001220703125,445.6499938964844,447.0,3455709
2025-11-26,465.5,465.5,467.6000061035156,446.75,449.04998779296875,8934221
2025-11-27,467.29998779296875,467.29998779296875,468.8999938964844,462.75,465.1000061035156,2393262
2025-11-28,481.54998779296875,481.54998779296875,487.0,468.0,468.0,13013412
2025-12-01,484.1499938964844,484.1499938964844,486.3999938964844,480.45001220703125,482.0,3211925
2025-12-02,481.3999938964844,481.3999938964844,486.0,479.6499938964844,482.0,3473726
2025-12-03,477.5,477.5,482.75,472.29998779296875,481.3500061035156,2668903
2025-12-04,479.8999938964844,479.8999938964844,489.8999938964844,475.1000061035156,475.1000061035156,3925680
2025-12-05,479.95001220703125,479.95001220703125,480.6000061035156,472.5,479.3999938964844,2387160
2025-12-08,469.79998779296875,469.79998779296875,479.1000061035156,465.95001220703125,478.04998779296875,2182021
2025-12-09,471.54998779296875,471.54998779296875,473.0,457.3999938964844,464.5,5508110
2025-12-10,472.95001220703125,472.95001220703125,480.3999938964844,470.95001220703125,474.0,2704952
2025-12-11,478.5,478.5,480.0,466.6499938964844,473.45001220703125,2652292
2025-12-12,479.95001220703125,479.95001220703125,481.54998779296875,473.45001220703125,478.5,2810867
2025-12-15,477.6000061035156,477.6000061035156,481.29998779296875,474.0,481.0,3177203
2025-12-16,477.1499938964844,477.1499938964844,484.95001220703125,473.5,475.1000061035156,4157266
2025-12-17,470.8500061035156,470.8500061035156,478.70001220703125,466.79998779296875,475.0,3498290
2025-12-18,473.6000061035156,473.6000061035156,474.6000061035156,461.04998779296875,470.79998779296875,2829460
2025-12-19,469.3999938964844,469.3999938964844,476.8500061035156,466.95001220703125,471.25,6531025
2025-12-22,485.6499938964844,485.6499938964844,487.0,473.0,479.0,10893397
2025-12-23,481.75,481.75,488.6499938964844,478.75,488.6000061035156,3918797
2025-12-24,477.6499938964844,477.6499938964844,482.0,472.5,481.5,3268207
2025-12-25,477.6499938964844,477.6499938964844,477.6499938964844,477.6499938964844,477.6499938964844,0
2025-12-26,482.8500061035156,482.8500061035156,483.5,475.1000061035156,476.0,5793445
2025-12-29,482.70001220703125,482.70001220703125,494.3500061035156,481.45001220703125,483.8999938964844,5900713
2025-12-30,484.45001220703125,484.45001220703125,487.0,480.20001220703125,483.0,5238532
2025-12-31,489.8500061035156,489.8500061035156,491.45001220703125,483.54998779296875,485.8500061035156,5050001
2026-01-01,491.75,491.75,493.3999938964844,487.04998779296875,490.04998779296875,1882033
2026-01-02,493.79998779296875,493.79998779296875,496.95001220703125,487.0,492.45001220703125,4268299
2026-01-05,488.70001220703125,488.70001220703125,493.79998779296875,485.6499938964844,492.0,4736202
2026-01-06,498.8500061035156,498.8500061035156,502.0,483.70001220703125,486.54998779296875,8149788
2026-01-07,509.70001220703125,509.70001220703125,511.5,497.8500061035156,500.0,5740556
2026-01-08,500.8999938964844,500.8999938964844,511.6499938964844,497.79998779296875,510.25,3510812
2026-01-09,489.0,489.0,504.3999938964844,488.0,496.0,3997698
2026-01-12,493.79998779296875,493.79998779296875,498.79998779296875,485.3999938964844,486.6000061035156,4793134
2026-01-13,501.20001220703125,501.20001220703125,502.1000061035156,489.29998779296875,493.79998779296875,4787423
2026-01-14,502.3999938964844,502.3999938964844,508.8500061035156,497.8500061035156,500.3999938964844,3400938
2026-01-15,502.3999938964844,502.3999938964844,502.3999938964844,502.3999938964844,502.3999938964844,0
2026-01-16,500.3999938964844,500.3999938964844,505.79998779296875,496.6000061035156,498.5,4442688
