date_,adj close_mfsl.ns,close_mfsl.ns,high_mfsl.ns,low_mfsl.ns,open_mfsl.ns,volume_mfsl.ns
2025-04-01,1141.75,1141.75,1152.8499755859375,1112.5999755859375,1116.699951171875,395552
2025-04-02,1144.300048828125,1144.300048828125,1149.449951171875,1130.0,1141.5,317768
2025-04-03,1147.800048828125,1147.800048828125,1151.1500244140625,1115.300048828125,1115.4000244140625,757127
2025-04-04,1165.050048828125,1165.050048828125,1169.0,1135.9000244140625,1140.5,904913
2025-04-07,1128.449951171875,1128.449951171875,1145.5,1085.0,1085.0,620359
2025-04-08,1132.3499755859375,1132.3499755859375,1143.300048828125,1121.050048828125,1129.4000244140625,1766425
2025-04-09,1164.550048828125,1164.550048828125,1169.0,1127.699951171875,1133.9000244140625,854381
2025-04-11,1163.300048828125,1163.300048828125,1189.5,1157.5,1171.0,636001
2025-04-15,1195.300048828125,1195.300048828125,1197.9000244140625,1161.199951171875,1180.0,1157296
2025-04-16,1209.699951171875,1209.699951171875,1212.0,1191.300048828125,1199.0,540675
2025-04-17,1218.0,1218.0,1223.800048828125,1198.0999755859375,1209.9000244140625,2868366
2025-04-21,1237.4000244140625,1237.4000244140625,1245.9000244140625,1213.199951171875,1233.0,3079334
2025-04-22,1236.0,1236.0,1245.300048828125,1228.0,1243.9000244140625,595009
2025-04-23,1241.0,1241.0,1244.199951171875,1224.0999755859375,1236.0,386333
2025-04-24,1247.699951171875,1247.699951171875,1250.800048828125,1229.4000244140625,1248.0,487846
2025-04-25,1266.4000244140625,1266.4000244140625,1281.300048828125,1242.0,1242.199951171875,1775323
2025-04-28,1283.0999755859375,1283.0999755859375,1294.9000244140625,1258.5999755859375,1260.0,1338121
2025-04-29,1306.800048828125,1306.800048828125,1311.0999755859375,1283.199951171875,1290.0,1005265
2025-04-30,1305.0,1305.0,1314.9000244140625,1294.5,1304.9000244140625,683613
2025-05-02,1300.800048828125,1300.800048828125,1315.4000244140625,1288.699951171875,1300.0,476033
2025-05-05,1283.199951171875,1283.199951171875,1313.199951171875,1279.0,1312.9000244140625,957865
2025-05-06,1269.199951171875,1269.199951171875,1290.0,1258.0,1280.0999755859375,597045
2025-05-07,1289.800048828125,1289.800048828125,1295.0,1254.0,1261.0,818393
2025-05-08,1271.199951171875,1271.199951171875,1298.0,1261.0999755859375,1297.0,592853
2025-05-09,1268.199951171875,1268.199951171875,1271.199951171875,1248.5999755859375,1257.0,511736
2025-05-12,1293.0,1293.0,1304.9000244140625,1280.5,1304.9000244140625,519081
2025-05-13,1290.0999755859375,1290.0999755859375,1301.0,1275.199951171875,1293.0,664675
2025-05-14,1338.199951171875,1338.199951171875,1351.0,1317.699951171875,1321.0,2678065
2025-05-15,1358.4000244140625,1358.4000244140625,1364.0,1323.199951171875,1338.199951171875,1383441
2025-05-16,1355.199951171875,1355.199951171875,1372.0,1344.0,1344.0,930342
2025-05-19,1390.9000244140625,1390.9000244140625,1398.5,1356.0999755859375,1364.9000244140625,2038882
2025-05-20,1377.4000244140625,1377.4000244140625,1397.800048828125,1371.199951171875,1396.5999755859375,924376
2025-05-21,1396.699951171875,1396.699951171875,1400.0,1368.0,1371.4000244140625,1436181
2025-05-22,1414.0,1414.0,1425.9000244140625,1380.9000244140625,1394.699951171875,2964396
2025-05-23,1470.0,1470.0,1475.4000244140625,1414.0,1414.0,5351992
2025-05-26,1476.5,1476.5,1494.300048828125,1467.199951171875,1474.0999755859375,1536703
2025-05-27,1484.0999755859375,1484.0999755859375,1488.5,1463.5,1476.5,964016
2025-05-28,1503.5,1503.5,1506.0999755859375,1478.699951171875,1484.9000244140625,817253
2025-05-29,1489.5999755859375,1489.5999755859375,1501.9000244140625,1445.699951171875,1480.0,1657455
2025-05-30,1502.699951171875,1502.699951171875,1516.0999755859375,1487.5,1489.0,1171440
2025-06-02,1522.300048828125,1522.300048828125,1533.4000244140625,1496.5999755859375,1502.699951171875,1074211
2025-06-03,1513.199951171875,1513.199951171875,1530.5999755859375,1507.5999755859375,1524.0,1016329
2025-06-04,1505.5,1505.5,1523.300048828125,1501.800048828125,1506.0999755859375,950116
2025-06-05,1504.199951171875,1504.199951171875,1515.5,1492.300048828125,1505.0,1107694
2025-06-06,1508.0999755859375,1508.0999755859375,1518.0,1497.9000244140625,1508.0,1829889
2025-06-09,1524.5,1524.5,1530.5,1470.0,1514.0,644150
2025-06-10,1522.9000244140625,1522.9000244140625,1547.5999755859375,1511.0,1521.0,659735
2025-06-11,1536.0999755859375,1536.0999755859375,1553.699951171875,1521.699951171875,1522.9000244140625,643552
2025-06-12,1514.4000244140625,1514.4000244140625,1538.9000244140625,1511.5999755859375,1537.4000244140625,372527
2025-06-13,1526.0,1526.0,1531.800048828125,1497.300048828125,1500.0,729511
2025-06-16,1577.0,1577.0,1586.800048828125,1533.699951171875,1538.4000244140625,1533088
2025-06-17,1585.800048828125,1585.800048828125,1594.5999755859375,1573.5999755859375,1585.0,1157325
2025-06-18,1586.5999755859375,1586.5999755859375,1606.0999755859375,1576.0,1584.0999755859375,889232
2025-06-19,1576.300048828125,1576.300048828125,1601.0999755859375,1567.5,1584.800048828125,523308
2025-06-20,1595.300048828125,1595.300048828125,1609.0,1574.699951171875,1576.300048828125,2008915
2025-06-23,1599.9000244140625,1599.9000244140625,1619.199951171875,1581.699951171875,1589.0,913548
2025-06-24,1618.4000244140625,1618.4000244140625,1622.5999755859375,1581.199951171875,1610.0,506897
2025-06-25,1627.800048828125,1627.800048828125,1629.9000244140625,1606.0999755859375,1618.4000244140625,928252
2025-06-26,1634.300048828125,1634.300048828125,1636.0,1618.9000244140625,1626.0999755859375,549494
2025-06-27,1641.0999755859375,1641.0999755859375,1658.0,1608.699951171875,1636.699951171875,6420988
2025-06-30,1647.0999755859375,1647.0999755859375,1659.699951171875,1616.300048828125,1649.0,793747
2025-07-01,1653.9000244140625,1653.9000244140625,1666.9000244140625,1637.800048828125,1637.800048828125,769028
2025-07-02,1644.0,1644.0,1656.699951171875,1638.199951171875,1645.0999755859375,549765
2025-07-03,1618.9000244140625,1618.9000244140625,1648.0999755859375,1611.5,1640.0,373808
2025-07-04,1589.9000244140625,1589.9000244140625,1624.199951171875,1574.300048828125,1610.0,1218649
2025-07-07,1568.5,1568.5,1597.9000244140625,1564.800048828125,1585.0,349489
2025-07-08,1572.0,1572.0,1583.300048828125,1562.0,1569.0,772077
2025-07-09,1563.699951171875,1563.699951171875,1572.9000244140625,1553.699951171875,1565.0,791509
2025-07-10,1582.800048828125,1582.800048828125,1593.300048828125,1559.199951171875,1563.699951171875,922722
2025-07-11,1567.199951171875,1567.199951171875,1594.4000244140625,1557.5999755859375,1572.699951171875,937494
2025-07-14,1578.5,1578.5,1592.5,1558.800048828125,1560.0,1049890
2025-07-15,1582.800048828125,1582.800048828125,1586.0,1560.5999755859375,1580.699951171875,750051
2025-07-16,1569.300048828125,1569.300048828125,1585.300048828125,1564.300048828125,1579.5,517618
2025-07-17,1537.5999755859375,1537.5999755859375,1573.300048828125,1509.0,1572.800048828125,2157923
2025-07-18,1539.0999755859375,1539.0999755859375,1550.0999755859375,1528.9000244140625,1529.9000244140625,637166
2025-07-21,1541.699951171875,1541.699951171875,1555.0,1529.0999755859375,1532.0,483925
2025-07-22,1562.4000244140625,1562.4000244140625,1582.9000244140625,1535.0,1539.9000244140625,982580
2025-07-23,1549.699951171875,1549.699951171875,1574.699951171875,1544.0999755859375,1569.9000244140625,444719
2025-07-24,1525.800048828125,1525.800048828125,1545.5,1520.4000244140625,1531.5,475006
2025-07-25,1526.699951171875,1526.699951171875,1534.4000244140625,1515.5,1525.800048828125,383171
2025-07-28,1527.5,1527.5,1555.0,1522.0,1529.0,315645
2025-07-29,1504.9000244140625,1504.9000244140625,1528.5999755859375,1499.300048828125,1524.0,965548
2025-07-30,1508.199951171875,1508.199951171875,1513.4000244140625,1481.0,1509.9000244140625,667653
2025-07-31,1501.4000244140625,1501.4000244140625,1509.699951171875,1486.5,1500.0,325620
2025-08-01,1472.5,1472.5,1501.4000244140625,1467.5999755859375,1497.300048828125,471006
2025-08-04,1481.5999755859375,1481.5999755859375,1489.0,1451.0999755859375,1453.0999755859375,841528
2025-08-05,1475.4000244140625,1475.4000244140625,1489.0,1465.5999755859375,1483.0999755859375,283471
2025-08-06,1489.699951171875,1489.699951171875,1495.0,1458.4000244140625,1476.9000244140625,465281
2025-08-07,1504.9000244140625,1504.9000244140625,1510.0,1479.800048828125,1491.300048828125,272182
2025-08-08,1551.5,1551.5,1575.0,1530.300048828125,1544.300048828125,1440860
2025-08-11,1556.4000244140625,1556.4000244140625,1559.800048828125,1525.0,1552.0,571573
2025-08-12,1588.4000244140625,1588.4000244140625,1595.5999755859375,1535.0,1550.0,545170
2025-08-13,1588.0,1588.0,1600.0,1573.0999755859375,1573.0999755859375,290674
2025-08-14,1598.300048828125,1598.300048828125,1605.0,1583.699951171875,1588.0,244891
2025-08-18,1640.199951171875,1640.199951171875,1674.800048828125,1613.300048828125,1625.0,1178775
2025-08-19,1637.300048828125,1637.300048828125,1643.0999755859375,1605.0999755859375,1640.0999755859375,369737
2025-08-20,1643.5999755859375,1643.5999755859375,1650.0,1621.0,1630.0,128829
2025-08-21,1659.199951171875,1659.199951171875,1674.5,1650.699951171875,1664.0,833570
2025-08-22,1638.699951171875,1638.699951171875,1659.199951171875,1633.5,1651.0,401276
2025-08-25,1651.199951171875,1651.199951171875,1671.800048828125,1631.4000244140625,1645.0,562788
2025-08-26,1622.800048828125,1622.800048828125,1657.0999755859375,1618.199951171875,1645.0,438975
2025-08-28,1608.699951171875,1608.699951171875,1646.5,1599.800048828125,1630.199951171875,534015
2025-08-29,1602.199951171875,1602.199951171875,1622.800048828125,1594.4000244140625,1612.800048828125,344013
2025-09-01,1629.199951171875,1629.199951171875,1634.699951171875,1600.800048828125,1618.199951171875,850091
2025-09-02,1623.9000244140625,1623.9000244140625,1642.0,1617.0999755859375,1630.0,427322
2025-09-03,1617.4000244140625,1617.4000244140625,1623.0,1594.300048828125,1622.4000244140625,477682
2025-09-04,1566.0,1566.0,1662.9000244140625,1551.199951171875,1662.9000244140625,1321358
2025-09-05,1577.4000244140625,1577.4000244140625,1608.199951171875,1574.300048828125,1580.9000244140625,561180
2025-09-08,1583.800048828125,1583.800048828125,1604.800048828125,1561.9000244140625,1576.5999755859375,572162
2025-09-09,1597.5,1597.5,1600.800048828125,1564.5999755859375,1583.800048828125,797797
2025-09-10,1609.4000244140625,1609.4000244140625,1615.0,1595.0,1604.0,342179
2025-09-11,1605.4000244140625,1605.4000244140625,1619.0,1594.199951171875,1610.0999755859375,249196
2025-09-12,1586.699951171875,1586.699951171875,1607.699951171875,1581.0999755859375,1603.9000244140625,198071
2025-09-15,1581.199951171875,1581.199951171875,1587.4000244140625,1570.0999755859375,1581.0,350846
2025-09-16,1564.0999755859375,1564.0999755859375,1589.5,1561.0999755859375,1570.0,842075
2025-09-17,1538.0,1538.0,1572.199951171875,1535.0999755859375,1570.0,632461
2025-09-18,1555.4000244140625,1555.4000244140625,1558.699951171875,1534.9000244140625,1538.0,376290
2025-09-19,1561.699951171875,1561.699951171875,1571.699951171875,1552.0999755859375,1558.9000244140625,572828
2025-09-22,1556.699951171875,1556.699951171875,1578.800048828125,1552.0,1559.699951171875,444712
2025-09-23,1584.5,1584.5,1591.9000244140625,1551.5,1558.699951171875,384921
2025-09-24,1584.9000244140625,1584.9000244140625,1594.300048828125,1574.5999755859375,1586.0,344824
2025-09-25,1565.5999755859375,1565.5999755859375,1596.199951171875,1560.4000244140625,1586.0,453561
2025-09-26,1545.5999755859375,1545.5999755859375,1578.4000244140625,1541.0,1552.0,532878
2025-09-29,1559.800048828125,1559.800048828125,1565.0,1535.0999755859375,1545.5999755859375,711014
2025-09-30,1575.9000244140625,1575.9000244140625,1588.199951171875,1557.0,1558.9000244140625,341732
2025-10-01,1621.9000244140625,1621.9000244140625,1630.0,1560.0,1566.0,743952
2025-10-03,1604.0999755859375,1604.0999755859375,1647.9000244140625,1599.9000244140625,1622.0,716078
2025-10-06,1605.4000244140625,1605.4000244140625,1628.699951171875,1596.300048828125,1596.300048828125,377043
2025-10-07,1587.0999755859375,1587.0999755859375,1611.800048828125,1581.4000244140625,1611.0999755859375,464320
2025-10-08,1568.699951171875,1568.699951171875,1597.0999755859375,1564.9000244140625,1591.9000244140625,330385
2025-10-09,1596.199951171875,1596.199951171875,1601.199951171875,1550.0,1568.0,342605
2025-10-10,1581.699951171875,1581.699951171875,1602.9000244140625,1579.199951171875,1601.0,528833
2025-10-13,1607.5,1607.5,1612.5,1581.699951171875,1581.9000244140625,811956
2025-10-14,1611.0999755859375,1611.0999755859375,1622.0,1601.699951171875,1617.9000244140625,660665
2025-10-15,1609.0999755859375,1609.0999755859375,1635.800048828125,1602.5,1621.0,445150
2025-10-16,1552.4000244140625,1552.4000244140625,1600.0,1541.5,1600.0,971233
2025-10-17,1547.5999755859375,1547.5999755859375,1562.5,1530.300048828125,1562.5,497648
2025-10-20,1533.300048828125,1533.300048828125,1550.0,1525.0999755859375,1549.4000244140625,348976
2025-10-21,1540.800048828125,1540.800048828125,1548.0,1529.5999755859375,1547.9000244140625,70924
2025-10-23,1531.800048828125,1531.800048828125,1548.0,1526.300048828125,1547.800048828125,749624
2025-10-24,1518.0,1518.0,1539.5999755859375,1511.9000244140625,1537.699951171875,271304
2025-10-27,1513.5999755859375,1513.5999755859375,1539.4000244140625,1501.9000244140625,1512.0,882108
2025-10-28,1524.0999755859375,1524.0999755859375,1528.4000244140625,1508.0999755859375,1519.4000244140625,738454
2025-10-29,1518.800048828125,1518.800048828125,1545.4000244140625,1509.800048828125,1526.0,1137033
2025-10-30,1556.199951171875,1556.199951171875,1564.699951171875,1514.699951171875,1519.800048828125,1344090
2025-10-31,1546.5,1546.5,1567.4000244140625,1543.0999755859375,1556.199951171875,330398
2025-11-03,1559.9000244140625,1559.9000244140625,1568.800048828125,1531.0,1531.0,591451
2025-11-04,1592.4000244140625,1592.4000244140625,1600.0,1561.5,1566.0,1155844
2025-11-05,1592.4000244140625,1592.4000244140625,1592.4000244140625,1592.4000244140625,1592.4000244140625,0
2025-11-06,1584.199951171875,1584.199951171875,1612.0,1581.199951171875,1604.800048828125,471640
2025-11-07,1618.0999755859375,1618.0999755859375,1633.800048828125,1562.0999755859375,1576.199951171875,352093
2025-11-10,1619.0999755859375,1619.0999755859375,1638.0,1612.4000244140625,1625.0999755859375,466129
2025-11-11,1635.5,1635.5,1642.0,1600.300048828125,1634.0,693696
2025-11-12,1718.800048828125,1718.800048828125,1727.699951171875,1600.0,1600.0,4176641
2025-11-13,1707.4000244140625,1707.4000244140625,1729.9000244140625,1691.800048828125,1718.800048828125,658661
2025-11-14,1673.4000244140625,1673.4000244140625,1707.5999755859375,1662.0,1707.4000244140625,688238
2025-11-17,1698.300048828125,1698.300048828125,1707.9000244140625,1678.0999755859375,1688.0,698271
2025-11-18,1679.800048828125,1679.800048828125,1707.0999755859375,1677.5,1702.0,719728
2025-11-19,1668.0,1668.0,1688.5,1656.0,1676.0,609918
2025-11-20,1692.5999755859375,1692.5999755859375,1701.699951171875,1660.5,1677.0,514684
2025-11-21,1661.5,1661.5,1717.199951171875,1646.4000244140625,1700.0,817662
2025-11-24,1679.5999755859375,1679.5999755859375,1686.0,1639.800048828125,1669.800048828125,1130095
2025-11-25,1697.9000244140625,1697.9000244140625,1702.699951171875,1670.0999755859375,1682.0,814292
2025-11-26,1736.699951171875,1736.699951171875,1740.800048828125,1704.9000244140625,1710.0,827564
2025-11-27,1728.4000244140625,1728.4000244140625,1751.4000244140625,1724.0999755859375,1747.0,593016
2025-11-28,1702.0999755859375,1702.0999755859375,1750.0,1693.199951171875,1735.800048828125,275775
2025-12-01,1713.4000244140625,1713.4000244140625,1717.699951171875,1702.199951171875,1709.5999755859375,171625
2025-12-02,1691.800048828125,1691.800048828125,1717.4000244140625,1670.0,1715.0,506292
2025-12-03,1664.800048828125,1664.800048828125,1693.800048828125,1661.5,1688.0,276739
2025-12-04,1689.4000244140625,1689.4000244140625,1693.5,1648.199951171875,1661.0999755859375,529661
2025-12-05,1690.199951171875,1690.199951171875,1694.800048828125,1665.699951171875,1685.0,415985
2025-12-08,1695.300048828125,1695.300048828125,1712.800048828125,1678.699951171875,1700.0,801332
2025-12-09,1690.9000244140625,1690.9000244140625,1705.0,1665.0999755859375,1705.0,471550
2025-12-10,1698.800048828125,1698.800048828125,1717.300048828125,1675.5,1675.5,662831
2025-12-11,1703.5999755859375,1703.5999755859375,1719.5999755859375,1688.5999755859375,1702.9000244140625,370735
2025-12-12,1719.0,1719.0,1724.9000244140625,1707.5,1711.0,547322
2025-12-15,1698.300048828125,1698.300048828125,1724.9000244140625,1677.5999755859375,1724.9000244140625,528241
2025-12-16,1669.5999755859375,1669.5999755859375,1719.800048828125,1663.199951171875,1719.800048828125,578739
2025-12-17,1663.9000244140625,1663.9000244140625,1680.0,1642.199951171875,1680.0,350114
2025-12-18,1686.5999755859375,1686.5999755859375,1690.0,1655.0,1658.4000244140625,245270
2025-12-19,1689.9000244140625,1689.9000244140625,1693.5,1660.5,1686.5999755859375,605147
2025-12-22,1692.699951171875,1692.699951171875,1702.300048828125,1679.4000244140625,1682.0,265280
2025-12-23,1697.5999755859375,1697.5999755859375,1701.9000244140625,1677.300048828125,1692.800048828125,242565
2025-12-24,1678.5,1678.5,1710.4000244140625,1673.9000244140625,1704.800048828125,326259
2025-12-25,1678.5,1678.5,1678.5,1678.5,1678.5,0
2025-12-26,1672.0,1672.0,1680.0,1661.9000244140625,1678.5,184519
2025-12-29,1650.199951171875,1650.199951171875,1679.0,1633.300048828125,1664.800048828125,727473
2025-12-30,1634.4000244140625,1634.4000244140625,1661.300048828125,1625.4000244140625,1635.4000244140625,3100083
2025-12-31,1671.800048828125,1671.800048828125,1683.4000244140625,1636.0,1636.0,695541
2026-01-01,1674.0,1674.0,1691.0,1664.5999755859375,1677.5,315743
2026-01-02,1671.0,1671.0,1689.9000244140625,1660.0,1681.199951171875,311456
2026-01-05,1703.699951171875,1703.699951171875,1727.300048828125,1671.0,1678.199951171875,1164247
2026-01-06,1731.300048828125,1731.300048828125,1747.300048828125,1642.5,1714.0,1339017
2026-01-07,1727.0999755859375,1727.0999755859375,1752.199951171875,1722.5999755859375,1742.699951171875,888331
2026-01-08,1695.0999755859375,1695.0999755859375,1732.0,1683.0,1728.0,561297
2026-01-09,1679.9000244140625,1679.9000244140625,1698.4000244140625,1666.300048828125,1690.0,293078
2026-01-12,1662.300048828125,1662.300048828125,1710.9000244140625,1652.0,1690.0,345894
2026-01-13,1646.0999755859375,1646.0999755859375,1675.0,1635.5999755859375,1671.699951171875,888298
2026-01-14,1649.0999755859375,1649.0999755859375,1658.300048828125,1627.5999755859375,1631.0,422995
2026-01-16,1651.699951171875,1651.699951171875,1662.699951171875,1637.4000244140625,1655.0,322530
