date_,adj close_concor.ns,close_concor.ns,high_concor.ns,low_concor.ns,open_concor.ns,volume_concor.ns
2025-04-02,561.6402587890625,567.5599975585938,570.52001953125,552.0,559.8800048828125,1237775
2025-04-03,565.6380004882812,571.5999755859375,574.3599853515625,556.9600219726562,556.9600219726562,911781
2025-04-04,544.2633056640625,550.0,569.8400268554688,546.0800170898438,565.5999755859375,1155533
2025-04-07,513.9825439453125,519.4000244140625,533.280029296875,512.9199829101562,513.5999755859375,1783330
2025-04-08,532.6259765625,538.239990234375,540.239990234375,525.6400146484375,531.8400268554688,1018347
2025-04-09,542.4425048828125,548.1599731445312,549.760009765625,526.7999877929688,533.5999755859375,905947
2025-04-11,542.1259155273438,547.8400268554688,564.1599731445312,544.9600219726562,563.5999755859375,1410936
2025-04-15,551.0321044921875,556.8400268554688,558.719970703125,544.239990234375,551.2000122070312,1805352
2025-04-16,553.6049194335938,559.4400024414062,565.52001953125,555.5999755859375,559.2000122070312,1578721
2025-04-17,553.4861450195312,559.3200073242188,562.280029296875,552.0,558.9199829101562,1097135
2025-04-21,563.3026733398438,569.239990234375,573.2000122070312,559.3599853515625,560.7999877929688,1367121
2025-04-22,562.1548461914062,568.0800170898438,573.4400024414062,566.4000244140625,573.4400024414062,886242
2025-04-23,564.8068237304688,570.760009765625,573.2000122070312,559.3599853515625,569.5999755859375,1143392
2025-04-24,560.2152099609375,566.1199951171875,572.4000244140625,564.0,571.760009765625,1030227
2025-04-25,537.3363037109375,543.0,571.9600219726562,540.0,570.0,1394455
2025-04-28,542.6008911132812,548.3200073242188,554.0399780273438,542.0,544.0,1031650
2025-04-29,543.9071044921875,549.6400146484375,557.52001953125,548.3599853515625,552.47998046875,670001
2025-04-30,533.3385620117188,538.9600219726562,555.0,534.47998046875,550.4000244140625,2098238
2025-05-02,538.00927734375,543.6799926757812,546.8400268554688,539.0399780273438,539.5599975585938,1120468
2025-05-05,546.5592041015625,552.3200073242188,556.0,545.6400146484375,548.0,658440
2025-05-06,533.457275390625,539.0800170898438,555.8400268554688,537.5999755859375,555.52001953125,899170
2025-05-07,537.9301147460938,543.5999755859375,547.1199951171875,534.5599975585938,536.7999877929688,620272
2025-05-08,520.4344482421875,525.9199829101562,547.2000122070312,520.47998046875,546.719970703125,885470
2025-05-09,513.5075073242188,518.9199829101562,527.3200073242188,516.239990234375,516.239990234375,1156786
2025-05-12,544.8570556640625,550.5999755859375,552.760009765625,534.4000244140625,536.0800170898438,1462391
2025-05-13,545.7675170898438,551.52001953125,561.52001953125,550.4000244140625,550.9600219726562,1731708
2025-05-14,544.1445922851562,549.8800048828125,562.760009765625,549.0399780273438,552.8400268554688,3363720
2025-05-15,546.4404296875,552.2000122070312,558.9600219726562,550.2000122070312,554.0800170898438,3109618
2025-05-16,578.3045654296875,584.4000244140625,587.2000122070312,551.6400146484375,557.3599853515625,13631936
2025-05-19,591.3273315429688,597.5599975585938,605.0800170898438,581.2000122070312,590.3599853515625,6468107
2025-05-20,575.494140625,581.5599975585938,606.3200073242188,579.239990234375,605.2000122070312,3250117
2025-05-21,579.1357421875,585.239990234375,589.1599731445312,576.7999877929688,583.2000122070312,1493318
2025-05-22,584.202392578125,590.3599853515625,591.719970703125,579.8400268554688,585.5999755859375,3364851
2025-05-23,570.7046508789062,576.719970703125,579.47998046875,566.5599975585938,576.0,5305416
2025-05-26,587.7252197265625,593.9199829101562,596.47998046875,577.6400146484375,579.5599975585938,5064575
2025-05-27,608.5458374023438,614.9600219726562,617.1599731445312,589.47998046875,594.7999877929688,6300577
2025-05-28,615.9873657226562,622.47998046875,626.9600219726562,609.5999755859375,617.52001953125,6247990
2025-05-29,622.2018432617188,628.760009765625,632.7999877929688,616.0800170898438,622.280029296875,4336315
2025-05-30,620.974853515625,627.52001953125,632.3200073242188,619.280029296875,628.7999877929688,3498486
2025-06-02,615.9873657226562,622.47998046875,627.52001953125,620.0,627.47998046875,1240528
2025-06-03,622.1622314453125,628.719970703125,637.6400146484375,620.0399780273438,624.0,2798212
2025-06-04,637.2828979492188,644.0,646.0,622.6799926757812,631.2000122070312,3847683
2025-06-05,636.689208984375,643.4000244140625,652.0399780273438,641.280029296875,649.47998046875,2363236
2025-06-06,642.4429931640625,647.5999755859375,650.6400146484375,641.52001953125,644.0,1869502
2025-06-09,635.6970825195312,640.7999877929688,650.719970703125,638.52001953125,648.4000244140625,1239700
2025-06-10,634.8638305664062,639.9600219726562,646.7999877929688,638.4400024414062,644.0,854337
2025-06-11,626.5307006835938,631.5599975585938,645.52001953125,627.5999755859375,640.0399780273438,948675
2025-06-12,613.1580200195312,618.0800170898438,634.5599975585938,616.1199951171875,632.760009765625,1751187
2025-06-13,604.3090209960938,609.1599731445312,615.8400268554688,601.6400146484375,603.1599731445312,794976
2025-06-16,606.8090209960938,611.6799926757812,613.9600219726562,600.280029296875,607.2000122070312,783901
2025-06-17,595.8171997070312,600.5999755859375,613.47998046875,598.6400146484375,611.6799926757812,641053
2025-06-18,591.8490600585938,596.5999755859375,606.4000244140625,595.1599731445312,599.2000122070312,579193
2025-06-19,577.7224731445312,582.3599853515625,598.0,580.4000244140625,598.0,981611
2025-06-20,585.8968505859375,590.5999755859375,592.3200073242188,582.4000244140625,585.280029296875,1485637
2025-06-23,583.5953979492188,588.280029296875,591.9600219726562,583.4000244140625,590.3200073242188,1208823
2025-06-24,591.4522705078125,596.2000122070312,604.0,593.5999755859375,596.7999877929688,1270137
2025-06-25,600.102783203125,604.9199829101562,607.280029296875,597.9199829101562,601.5999755859375,1274791
2025-06-26,598.5552368164062,603.3599853515625,609.5599975585938,595.9600219726562,608.3200073242188,2299378
2025-06-27,600.2615356445312,605.0800170898438,611.1199951171875,603.3599853515625,605.9600219726562,1684007
2025-06-30,602.9996337890625,607.8400268554688,612.3599853515625,605.7999877929688,608.1199951171875,1872848
2025-07-01,591.8490600585938,596.5999755859375,611.9199829101562,595.2000122070312,611.2000122070312,1931575
2025-07-02,590.65869140625,595.4000244140625,601.5999755859375,590.0,598.4000244140625,1473655
2025-07-03,591.4522705078125,596.2000122070312,602.9199829101562,594.4400024414062,598.4000244140625,1777152
2025-07-04,594.8748168945312,599.6500244140625,606.5,595.0,597.0,2351859
2025-07-07,592.3947143554688,597.1500244140625,602.4500122070312,590.0499877929688,602.0,1577967
2025-07-08,593.5851440429688,598.3499755859375,601.5,588.0999755859375,593.0499877929688,1238893
2025-07-09,610.4497680664062,615.3499755859375,616.5,594.8499755859375,598.3499755859375,2743583
2025-07-10,622.8502197265625,627.8499755859375,629.2000122070312,615.4500122070312,618.0,2800958
2025-07-11,610.052978515625,614.9500122070312,627.9000244140625,613.5,627.8499755859375,765764
2025-07-14,610.648193359375,615.5499877929688,621.4500122070312,610.6500244140625,614.25,880400
2025-07-15,614.8643798828125,619.7999877929688,623.9500122070312,614.0,616.4500122070312,1157630
2025-07-16,614.963623046875,619.9000244140625,625.0,618.25,621.0,1180059
2025-07-17,616.1043701171875,621.0499877929688,623.0,617.9000244140625,623.0,523413
2025-07-18,608.3665161132812,613.25,625.0,610.0499877929688,622.5999755859375,1099595
2025-07-21,608.5648803710938,613.4500122070312,615.5999755859375,606.0999755859375,613.25,486223
2025-07-22,602.6622924804688,607.5,617.0,605.25,616.0,590163
2025-07-23,604.49755859375,609.3499755859375,611.4000244140625,603.75,609.0,516705
2025-07-24,601.2238159179688,606.0499877929688,612.0,604.5,610.9500122070312,500417
2025-07-25,593.932373046875,598.7000122070312,607.75,596.0499877929688,604.0,759608
2025-07-28,586.1944580078125,590.9000244140625,601.7999877929688,588.8499755859375,595.0,473659
2025-07-29,587.3353271484375,592.0499877929688,593.6500244140625,586.5,587.9000244140625,517700
2025-07-30,580.4902954101562,585.1500244140625,598.8499755859375,583.4500122070312,593.0,1292143
2025-07-31,573.5956420898438,578.2000122070312,584.0999755859375,576.2000122070312,578.9000244140625,1017629
2025-08-01,569.0322265625,573.5999755859375,581.9500122070312,570.5999755859375,578.1500244140625,1111636
2025-08-04,577.1173706054688,581.75,583.25,571.0,573.5999755859375,890380
2025-08-05,574.2900390625,578.9000244140625,583.25,575.25,579.0,685480
2025-08-06,550.3819580078125,554.7999877929688,583.0,553.0,583.0,2817013
2025-08-07,549.1915283203125,553.5999755859375,556.9500122070312,529.2000122070312,550.25,5497402
2025-08-08,552.2172241210938,556.6500244140625,564.7999877929688,551.5499877929688,554.1500244140625,1821561
2025-08-11,540.9576416015625,545.2999877929688,556.5499877929688,543.1500244140625,556.5499877929688,1798513
2025-08-12,537.2374267578125,541.5499877929688,548.7000122070312,540.0999755859375,545.0,1247870
2025-08-13,538.8294067382812,541.5499877929688,545.0,536.9000244140625,542.0,894246
2025-08-14,529.12841796875,531.7999877929688,542.0,531.0999755859375,541.5499877929688,1253153
2025-08-18,535.0982666015625,537.7999877929688,541.0,534.0999755859375,535.1500244140625,612703
2025-08-19,552.2118530273438,555.0,556.0,538.5999755859375,540.0,1151826
2025-08-20,554.6993408203125,557.5,560.8499755859375,552.5499877929688,556.3499755859375,679269
2025-08-21,550.4208984375,553.2000122070312,560.25,552.5499877929688,560.0,399982
2025-08-22,545.1475830078125,547.9000244140625,556.9500122070312,546.9000244140625,553.2000122070312,540301
2025-08-25,541.6651611328125,544.4000244140625,550.5499877929688,543.0,547.9500122070312,588259
2025-08-26,525.7952880859375,528.4500122070312,544.9500122070312,527.5,544.9500122070312,1774116
2025-08-28,526.1932373046875,528.8499755859375,531.4000244140625,521.7000122070312,528.0,2055711
2025-08-29,524.7007446289062,527.3499755859375,533.9000244140625,526.25,531.25,826127
2025-09-01,536.8394775390625,539.5499877929688,541.0499877929688,528.5999755859375,530.0,515078
2025-09-02,542.0631103515625,544.7999877929688,549.9500122070312,540.9500122070312,540.9500122070312,538311
2025-09-03,546.0430297851562,548.7999877929688,549.75,544.2000122070312,546.0,320970
2025-09-04,538.879150390625,541.5999755859375,554.0,539.0,554.0,581973
2025-09-05,539.5259399414062,542.25,548.4500122070312,537.0999755859375,544.2999877929688,600344
2025-09-08,543.704833984375,546.4500122070312,553.7999877929688,543.9000244140625,546.7999877929688,648461
2025-09-09,538.8294067382812,541.5499877929688,549.0,539.7000122070312,548.9500122070312,673622
2025-09-10,542.2123413085938,544.9500122070312,547.4000244140625,540.9000244140625,544.0499877929688,1146430
2025-09-11,547.2369995117188,550.0,554.4000244140625,544.25,545.0,1512609
2025-09-12,547.2867431640625,550.0499877929688,555.8499755859375,548.8499755859375,552.5499877929688,1994357
2025-09-15,553.2068481445312,556.0,562.9000244140625,549.9000244140625,551.9000244140625,5468449
2025-09-16,561.31591796875,564.1500244140625,569.7999877929688,556.5,558.0,1769006
2025-09-17,559.4254760742188,562.25,568.0,559.0,568.0,600086
2025-09-18,558.2811889648438,561.0999755859375,564.9500122070312,556.0,564.8499755859375,527563
2025-09-19,550.9681396484375,553.75,562.6500244140625,552.8499755859375,561.0499877929688,2306017
2025-09-22,547.38623046875,550.1500244140625,560.7000122070312,549.25,553.75,1119228
2025-09-23,541.0183715820312,543.75,552.7000122070312,542.5,552.7000122070312,1229127
2025-09-24,528.1334228515625,530.7999877929688,545.6500244140625,529.2000122070312,543.0,1471214
2025-09-25,527.0887451171875,529.75,537.8499755859375,528.2999877929688,531.0,3293461
2025-09-26,522.16357421875,524.7999877929688,533.8499755859375,523.4000244140625,530.4000244140625,2785713
2025-09-29,520.6710815429688,523.2999877929688,528.5999755859375,520.6500244140625,527.2000122070312,3106751
2025-09-30,523.1585693359375,525.7999877929688,527.7999877929688,521.0,527.0,1831698
2025-10-01,523.90478515625,526.5499877929688,528.9500122070312,523.7999877929688,527.0,681430
2025-10-03,530.8198852539062,533.5,534.25,525.5,526.5499877929688,809047
2025-10-06,529.4766845703125,532.1500244140625,540.0499877929688,529.25,538.2999877929688,624403
2025-10-07,529.775146484375,532.4500122070312,534.4500122070312,529.25,532.5,476724
2025-10-08,525.5962524414062,528.25,539.9500122070312,527.0,536.0,1021269
2025-10-09,535.0485229492188,537.75,540.7999877929688,531.25,536.0,1857808
2025-10-10,538.6802368164062,541.4000244140625,544.5999755859375,536.2999877929688,539.0,1159952
2025-10-13,528.28271484375,530.9500122070312,541.4000244140625,528.25,541.0,910653
2025-10-14,524.6012573242188,527.25,533.0499877929688,524.5,532.0,902886
2025-10-15,527.2877197265625,529.9500122070312,531.25,526.4000244140625,528.2000122070312,728004
2025-10-16,531.4168701171875,534.0999755859375,535.75,530.0499877929688,530.5,533630
2025-10-17,526.8399658203125,529.5,535.0,525.7000122070312,535.0,699709
2025-10-20,531.1183471679688,533.7999877929688,537.2000122070312,530.3499755859375,532.0,615756
2025-10-21,531.4168701171875,534.0999755859375,536.6500244140625,533.0999755859375,536.0499877929688,111400
2025-10-23,532.0635986328125,534.75,539.25,533.5499877929688,537.0,548423
2025-10-24,534.2028198242188,536.9000244140625,542.5,535.4500122070312,535.4500122070312,1135433
2025-10-27,538.033447265625,540.75,544.0,537.0,538.5,643617
2025-10-28,538.481201171875,541.2000122070312,543.2000122070312,536.6500244140625,542.0,2511759
2025-10-29,551.067626953125,553.8499755859375,555.9000244140625,537.0999755859375,542.0,1653604
2025-10-30,546.8389892578125,549.5999755859375,557.0,548.0999755859375,557.0,1211602
2025-10-31,542.5108642578125,545.25,550.7999877929688,544.0999755859375,550.0,777245
2025-11-03,547.0877075195312,549.8499755859375,553.0,544.25,545.5499877929688,639776
2025-11-04,539.774658203125,542.5,551.0,539.3499755859375,549.8499755859375,711007
2025-11-05,539.774658203125,542.5,542.5,542.5,542.5,0
2025-11-06,516.740966796875,519.3499755859375,541.7999877929688,518.0,541.7999877929688,4558191
2025-11-07,519.0791625976562,521.7000122070312,523.5,515.7999877929688,519.5499877929688,1513467
2025-11-10,518.7308959960938,521.3499755859375,526.5499877929688,520.3499755859375,525.9000244140625,1023573
2025-11-11,520.2731323242188,522.9000244140625,524.0999755859375,515.8499755859375,522.0999755859375,3241835
2025-11-12,527.7852172851562,530.4500122070312,538.5,524.7000122070312,530.0,4975992
2025-11-13,521.2681274414062,523.9000244140625,534.8499755859375,522.7999877929688,534.0499877929688,861847
2025-11-14,516.2434692382812,518.8499755859375,525.0,516.5499877929688,525.0,1470642
2025-11-17,515.5469970703125,518.1500244140625,521.9500122070312,517.0999755859375,518.8499755859375,1443272
2025-11-18,519.974609375,522.5999755859375,526.0,512.0,518.1500244140625,3630058
2025-11-19,514.9500122070312,517.5499877929688,528.4000244140625,516.0,525.4000244140625,1589480
2025-11-20,515.4000244140625,515.4000244140625,519.9000244140625,513.4000244140625,519.9000244140625,3145380
2025-11-21,511.20001220703125,511.20001220703125,519.3499755859375,510.0,515.3499755859375,3148760
2025-11-24,514.9500122070312,514.9500122070312,519.4500122070312,507.45001220703125,511.45001220703125,36866483
2025-11-25,512.5,512.5,518.4500122070312,510.5,513.5,1781603
2025-11-26,518.5999755859375,518.5999755859375,523.9000244140625,512.7000122070312,513.5,1680398
2025-11-27,514.0499877929688,514.0499877929688,520.4500122070312,513.0,518.6500244140625,846809
2025-11-28,511.25,511.25,515.9000244140625,510.29998779296875,515.0,599724
2025-12-01,505.79998779296875,505.79998779296875,513.7999877929688,504.29998779296875,513.0999755859375,1280746
2025-12-02,503.3999938964844,503.3999938964844,506.79998779296875,502.45001220703125,504.29998779296875,2726576
2025-12-03,506.5,506.5,508.95001220703125,500.3999938964844,504.0,1477035
2025-12-04,512.7000122070312,512.7000122070312,515.0999755859375,506.45001220703125,506.5,1718268
2025-12-05,511.04998779296875,511.04998779296875,514.3499755859375,507.1000061035156,510.5,2120474
2025-12-08,500.1499938964844,500.1499938964844,511.20001220703125,497.0,508.25,2824676
2025-12-09,505.6499938964844,505.6499938964844,509.5,493.3500061035156,498.0,2303371
2025-12-10,503.25,503.25,513.0,501.45001220703125,505.6000061035156,954403
2025-12-11,505.95001220703125,505.95001220703125,508.0,501.8500061035156,505.0,594838
2025-12-12,505.5,505.5,507.8999938964844,498.54998779296875,507.8999938964844,1402759
2025-12-15,502.75,502.75,506.0,501.54998779296875,506.0,381813
2025-12-16,499.6000061035156,499.6000061035156,503.3999938964844,497.6000061035156,502.75,1094602
2025-12-17,496.3500061035156,496.3500061035156,502.20001220703125,495.0,499.0,642928
2025-12-18,498.25,498.25,499.3999938964844,490.54998779296875,496.3500061035156,1027471
2025-12-19,501.3500061035156,501.3500061035156,502.3999938964844,496.1000061035156,500.3999938964844,656526
2025-12-22,508.3999938964844,508.3999938964844,509.70001220703125,501.8500061035156,503.0,544519
2025-12-23,512.5999755859375,512.5999755859375,517.0,506.8999938964844,510.70001220703125,943869
2025-12-24,508.6000061035156,508.6000061035156,515.2999877929688,506.75,515.0499877929688,476260
2025-12-25,508.6000061035156,508.6000061035156,508.6000061035156,508.6000061035156,508.6000061035156,0
2025-12-26,520.2999877929688,520.2999877929688,523.0,507.8500061035156,509.04998779296875,2498657
2025-12-29,519.9500122070312,519.9500122070312,524.9000244140625,514.9500122070312,524.9000244140625,3004989
2025-12-30,519.0,519.0,522.75,514.25,520.25,2922482
2025-12-31,524.9500122070312,524.9500122070312,527.5,517.3499755859375,518.0,1086995
2026-01-01,524.25,524.25,529.0,521.9000244140625,527.5499877929688,515680
2026-01-02,531.7999877929688,531.7999877929688,532.7000122070312,523.6500244140625,526.6500244140625,959087
2026-01-05,528.3499755859375,528.3499755859375,534.0,523.0499877929688,532.5,1215043
2026-01-06,529.9500122070312,529.9500122070312,531.0499877929688,525.25,529.0,1296041
2026-01-07,532.7999877929688,532.7999877929688,534.0,527.5,528.0,900391
2026-01-08,518.5,518.5,533.8499755859375,515.0999755859375,532.7000122070312,1249186
2026-01-09,513.0499877929688,513.0499877929688,521.75,510.3500061035156,516.0,1180695
2026-01-12,513.0499877929688,513.0499877929688,514.5999755859375,504.45001220703125,510.0,1101529
2026-01-13,517.5,517.5,520.0,511.04998779296875,514.4000244140625,945349
2026-01-14,519.5,519.5,521.0999755859375,512.5999755859375,517.6500244140625,1234098
2026-01-16,519.7000122070312,519.7000122070312,524.0,516.6500244140625,519.5,899884
