date_,adj close_sundrmfast.ns,close_sundrmfast.ns,high_sundrmfast.ns,low_sundrmfast.ns,open_sundrmfast.ns,volume_sundrmfast.ns
2025-03-28,905.4111328125,913.1500244140625,932.1500244140625,908.5,914.9500122070312,116492
2025-04-01,896.1898803710938,903.8499755859375,931.4500122070312,899.9500122070312,919.0999755859375,59316
2025-04-02,905.3118896484375,913.0499877929688,929.9500122070312,892.1500244140625,905.0,90784
2025-04-03,901.9903564453125,909.7000122070312,914.5999755859375,899.0999755859375,913.0499877929688,53671
2025-04-04,875.41748046875,882.9000244140625,913.2000122070312,878.7999877929688,908.9500122070312,62844
2025-04-07,842.8458251953125,850.0499877929688,872.4500122070312,831.1500244140625,863.0499877929688,221810
2025-04-08,841.4081420898438,848.5999755859375,870.0,845.0999755859375,862.5499877929688,88007
2025-04-09,885.0848388671875,892.6500244140625,927.1500244140625,837.7999877929688,848.9500122070312,1023827
2025-04-11,879.4331665039062,886.9500122070312,910.0,876.1500244140625,910.0,253930
2025-04-15,909.575439453125,917.3499755859375,927.2999877929688,879.0499877929688,896.0,1242422
2025-04-16,917.0615234375,924.9000244140625,928.8499755859375,911.0,917.5,80487
2025-04-17,908.5839233398438,916.3499755859375,925.2999877929688,910.1500244140625,922.0,32773
2025-04-21,907.0966186523438,914.8499755859375,918.5499877929688,900.8499755859375,914.0,69015
2025-04-22,907.5924072265625,915.3499755859375,924.2000122070312,907.9000244140625,920.0,1120886
2025-04-23,929.3563842773438,937.2999877929688,945.5,921.0,923.9000244140625,156526
2025-04-24,930.5462036132812,938.5,945.0,928.0999755859375,928.0999755859375,61859
2025-04-25,920.6805419921875,928.5499877929688,941.25,910.7000122070312,938.5,61294
2025-04-28,912.6988525390625,920.5,928.0,909.5,928.0,63468
2025-04-29,916.6649169921875,924.5,929.9500122070312,913.6500244140625,915.0,98403
2025-04-30,909.3275756835938,917.0999755859375,932.0999755859375,907.0499877929688,932.0999755859375,184266
2025-05-02,900.1064453125,907.7999877929688,939.5499877929688,903.0499877929688,903.0499877929688,90933
2025-05-05,917.3590087890625,925.2000122070312,931.25,911.0499877929688,922.0,50800
2025-05-06,911.608154296875,919.4000244140625,933.7000122070312,914.0999755859375,931.2999877929688,70669
2025-05-07,956.4315185546875,960.2000122070312,982.0,909.9500122070312,909.9500122070312,319223
2025-05-08,950.4052734375,954.1500244140625,974.8499755859375,945.8499755859375,962.5999755859375,68993
2025-05-09,944.5782470703125,948.2999877929688,956.0,915.0999755859375,915.0999755859375,52122
2025-05-12,946.5703735351562,950.2999877929688,971.4500122070312,940.0499877929688,960.0,98301
2025-05-13,951.7001953125,955.4500122070312,968.4500122070312,950.2999877929688,950.2999877929688,45096
2025-05-14,979.8392944335938,983.7000122070312,988.2999877929688,957.2999877929688,964.0999755859375,232459
2025-05-15,974.1616821289062,978.0,993.2000122070312,974.0499877929688,989.7999877929688,58733
2025-05-16,977.64794921875,981.5,991.25,973.7000122070312,983.0,52659
2025-05-19,977.24951171875,981.0999755859375,986.5499877929688,965.0,983.0,214865
2025-05-20,979.34130859375,983.2000122070312,990.5,972.5999755859375,981.0999755859375,57945
2025-05-21,988.5051879882812,992.4000244140625,997.0499877929688,977.5499877929688,985.0,45617
2025-05-22,994.1827392578125,998.0999755859375,1001.7000122070312,981.0,994.0,59301
2025-05-23,996.3243408203125,1000.25,1005.4500122070312,992.7000122070312,999.0,37494
2025-05-26,1006.5341186523438,1010.5,1020.5999755859375,993.25,1000.0,60838
2025-05-27,1000.5078735351562,1004.4500122070312,1020.0,999.0499877929688,1012.0,41124
2025-05-28,1020.4293212890625,1024.449951171875,1032.0999755859375,1003.2000122070312,1009.0,86785
2025-05-29,1011.0164794921875,1015.0,1031.0,1006.5499877929688,1019.2000122070312,48818
2025-05-30,1022.4713134765625,1026.5,1030.949951171875,1014.9500122070312,1015.0,111950
2025-06-02,1014.2039184570312,1018.2000122070312,1039.800048828125,1001.2999877929688,1026.5,219939
2025-06-03,1001.4541625976562,1005.4000244140625,1033.0,996.4000244140625,1023.0,59415
2025-06-04,991.094970703125,995.0,1010.9000244140625,990.0,1008.0,64890
2025-06-05,999.8604125976562,1003.7999877929688,1042.4000244140625,998.5999755859375,1015.0,652195
2025-06-06,998.0675048828125,1002.0,1018.0999755859375,996.0999755859375,1003.0,75499
2025-06-09,1000.2588500976562,1004.2000122070312,1022.0,995.0,1020.0,60341
2025-06-10,993.8839721679688,997.7999877929688,1009.5999755859375,992.0999755859375,1005.0,51372
2025-06-11,1005.2392578125,1009.2000122070312,1020.9000244140625,998.0,998.0,96221
2025-06-12,983.9232177734375,987.7999877929688,1012.4000244140625,980.5999755859375,1001.5,64776
2025-06-13,977.7474975585938,981.5999755859375,985.2999877929688,963.0,963.0,39247
2025-06-16,975.25732421875,979.0999755859375,990.9000244140625,968.0,981.5,36920
2025-06-17,987.2102661132812,991.0999755859375,1000.0,976.7000122070312,986.0,151633
2025-06-18,986.5130615234375,990.4000244140625,997.5,981.2999877929688,985.7000122070312,35392
2025-06-19,967.5875854492188,971.4000244140625,992.5,965.2000122070312,980.5,34102
2025-06-20,960.4158325195312,964.2000122070312,976.0,958.2000122070312,974.0,61631
2025-06-23,957.3280029296875,961.0999755859375,969.2999877929688,955.0,964.0,52172
2025-06-24,964.400146484375,968.2000122070312,977.2999877929688,962.4000244140625,965.0,28382
2025-06-25,982.7279052734375,986.5999755859375,990.0,963.2000122070312,968.2000122070312,206308
2025-06-26,997.1710205078125,1001.0999755859375,1006.9000244140625,982.5999755859375,994.0,55489
2025-06-27,994.8800048828125,998.7999877929688,1011.0999755859375,993.0999755859375,1000.5,1671871
2025-06-30,1034.1253662109375,1038.199951171875,1059.0,1008.5,1015.0,637716
2025-07-01,1039.8031005859375,1043.9000244140625,1048.0,1027.4000244140625,1044.9000244140625,71323
2025-07-02,1040.3011474609375,1044.4000244140625,1049.0,1033.0999755859375,1046.9000244140625,54875
2025-07-03,1050.9591064453125,1055.0999755859375,1068.699951171875,1037.0999755859375,1049.0,134687
2025-07-04,1066.0994873046875,1070.300048828125,1075.0,1050.0,1064.9000244140625,101846
2025-07-07,1042.691650390625,1046.800048828125,1080.0,1040.300048828125,1077.5,75897
2025-07-08,1028.94580078125,1033.0,1048.300048828125,1025.0,1045.199951171875,76716
2025-07-09,1020.6783447265625,1024.699951171875,1039.699951171875,1018.0,1031.0,54402
2025-07-10,1029.54345703125,1033.5999755859375,1049.0,1009.2999877929688,1009.2999877929688,237264
2025-07-11,1026.05712890625,1030.0999755859375,1038.0,1012.2000122070312,1015.0,244786
2025-07-14,1030.6390380859375,1034.699951171875,1049.9000244140625,1015.5,1030.0999755859375,297988
2025-07-15,1032.5316162109375,1036.5999755859375,1049.800048828125,1030.5,1045.5999755859375,57667
2025-07-16,1012.6101684570312,1016.5999755859375,1045.0,1013.0,1041.800048828125,81540
2025-07-17,1032.5316162109375,1036.5999755859375,1041.9000244140625,1016.7000122070312,1016.7000122070312,76372
2025-07-18,1013.0086059570312,1017.0,1042.0,1009.0,1042.0,83040
2025-07-21,1007.8289794921875,1011.7999877929688,1023.9000244140625,1005.0,1017.0,28463
2025-07-22,1004.0439453125,1008.0,1020.0,1004.5,1011.0,22492
2025-07-23,1013.2078247070312,1017.2000122070312,1037.4000244140625,1009.0999755859375,1014.0,99892
2025-07-24,1031.03759765625,1035.0999755859375,1046.5,1016.5999755859375,1021.5,86153
2025-07-25,999.6611938476562,1003.5999755859375,1028.0999755859375,997.4000244140625,1026.699951171875,51073
2025-07-28,987.3098754882812,991.2000122070312,1010.7999877929688,982.2999877929688,1004.7000122070312,38598
2025-07-29,1000.9561157226562,1004.9000244140625,1010.0,978.7999877929688,983.0,43177
2025-07-30,1000.8565063476562,1004.7999877929688,1019.4000244140625,1000.0,1006.7000122070312,36560
2025-07-31,981.1342163085938,985.0,1005.2999877929688,979.0,995.0,46636
2025-08-01,974.6597290039062,978.5,1036.449951171875,970.2000122070312,1000.0,179530
2025-08-04,966.6911010742188,970.5,990.0,965.9500122070312,990.0,49209
2025-08-05,950.1563110351562,953.9000244140625,976.7999877929688,951.8499755859375,970.5,36673
2025-08-06,959.9675903320312,963.75,967.2000122070312,944.2999877929688,950.0,47521
2025-08-07,943.2833251953125,947.0,969.4000244140625,940.5999755859375,966.0,50716
2025-08-08,935.5637817382812,939.25,953.2000122070312,936.9000244140625,942.0,20108
2025-08-11,923.16259765625,926.7999877929688,937.0,920.0499877929688,935.4500122070312,36145
2025-08-12,939.3488159179688,943.0499877929688,951.0,922.0,923.25,27717
2025-08-13,937.008056640625,940.7000122070312,950.5,935.0,943.0499877929688,48564
2025-08-14,946.4707641601562,950.2000122070312,960.0,942.5999755859375,942.5999755859375,26614
2025-08-18,975.75537109375,979.5999755859375,987.9500122070312,951.0999755859375,959.2999877929688,37432
2025-08-19,1006.3847045898438,1010.3499755859375,1018.8499755859375,978.7999877929688,985.9000244140625,75555
2025-08-20,990.9454956054688,994.8499755859375,1015.5499877929688,992.2000122070312,1013.7999877929688,37306
2025-08-21,986.4133911132812,990.2999877929688,999.3499755859375,984.9000244140625,995.0,32049
2025-08-22,993.7345581054688,997.6500244140625,1003.9500122070312,987.2000122070312,993.8499755859375,48908
2025-08-25,978.7435913085938,982.5999755859375,1000.0,976.9500122070312,992.2000122070312,228952
2025-08-26,966.6911010742188,970.5,991.7999877929688,956.25,986.9500122070312,109998
2025-08-28,1016.295654296875,1020.2999877929688,1035.0,965.0,970.0,783550
2025-08-29,1015.847412109375,1019.8499755859375,1029.9000244140625,1009.6500244140625,1013.0499877929688,130815
2025-09-01,1014.7019653320312,1018.7000122070312,1029.9000244140625,1014.0,1022.0,45915
2025-09-02,1020.280029296875,1024.300048828125,1034.0999755859375,1018.2000122070312,1018.7999877929688,130216
2025-09-03,1010.3192138671875,1014.2999877929688,1030.9000244140625,1011.7999877929688,1030.9000244140625,28577
2025-09-04,1012.7097778320312,1016.7000122070312,1029.0,1013.9000244140625,1018.0,438121
2025-09-05,1010.0203857421875,1014.0,1028.4000244140625,1008.2999877929688,1016.7000122070312,46452
2025-09-08,1019.4830932617188,1023.5,1029.9000244140625,1013.0,1014.0,26646
2025-09-09,1016.096435546875,1020.0999755859375,1038.0,1016.0,1030.5,68426
2025-09-10,1011.7137451171875,1015.7000122070312,1042.4000244140625,1011.2999877929688,1021.9000244140625,54995
2025-09-11,1007.9286499023438,1011.9000244140625,1024.699951171875,1003.4000244140625,1013.2999877929688,54515
2025-09-12,1019.7819213867188,1023.7999877929688,1032.0,1012.7000122070312,1017.2000122070312,54296
2025-09-15,1008.4266967773438,1012.4000244140625,1031.5999755859375,1009.9000244140625,1029.9000244140625,318609
2025-09-16,1049.7637939453125,1053.9000244140625,1061.0,1018.7999877929688,1018.9000244140625,402503
2025-09-17,1051.05859375,1055.199951171875,1072.0,1048.0,1055.800048828125,138951
2025-09-18,1039.603759765625,1043.699951171875,1071.0999755859375,1038.5,1062.0,62767
2025-09-19,1034.1253662109375,1038.199951171875,1050.5,1033.699951171875,1043.699951171875,169755
2025-09-22,1026.15673828125,1030.199951171875,1056.0,1027.199951171875,1038.199951171875,50758
2025-09-23,1026.05712890625,1030.0999755859375,1047.0,1022.2999877929688,1035.5999755859375,65521
2025-09-24,1016.793701171875,1020.7999877929688,1044.699951171875,1019.0999755859375,1030.0999755859375,98676
2025-09-25,1007.2313842773438,1011.2000122070312,1023.9000244140625,996.7999877929688,1012.0,95475
2025-09-26,987.3098754882812,991.2000122070312,1019.0,989.9000244140625,1008.2999877929688,82780
2025-09-29,975.75537109375,979.5999755859375,1013.2999877929688,972.2999877929688,1000.5,102158
2025-09-30,994.4816284179688,998.4000244140625,1004.0,976.5999755859375,976.5999755859375,37981
2025-10-01,1006.4345703125,1010.4000244140625,1013.5999755859375,996.2999877929688,1003.5,44280
2025-10-03,1021.5250854492188,1025.550048828125,1028.5,1007.2999877929688,1010.4000244140625,35771
2025-10-06,1009.0740966796875,1013.0499877929688,1032.9000244140625,1000.5999755859375,1026.050048828125,32803
2025-10-07,1001.3544921875,1005.2999877929688,1018.4000244140625,999.0,1008.0,161169
2025-10-08,1000.0098266601562,1003.9500122070312,1022.5999755859375,1001.1500244140625,1005.2999877929688,34090
2025-10-09,988.7542114257812,992.6500244140625,1009.9000244140625,989.9000244140625,1003.5999755859375,34766
2025-10-10,996.9718017578125,1000.9000244140625,1006.4500122070312,991.9500122070312,995.0,19465
2025-10-13,991.593017578125,995.5,1007.5,985.5499877929688,1000.9000244140625,32185
2025-10-14,978.54443359375,982.4000244140625,1001.1500244140625,971.0,995.5,42720
2025-10-15,961.810302734375,965.5999755859375,987.5999755859375,955.5,978.5999755859375,90564
2025-10-16,988.0569458007812,991.9500122070312,1000.0,957.6500244140625,964.0,80286
2025-10-17,981.5824584960938,985.4500122070312,994.0,977.6500244140625,977.6500244140625,56896
2025-10-20,971.0738525390625,974.9000244140625,985.9000244140625,965.3499755859375,985.4500122070312,102033
2025-10-21,977.59814453125,981.4500122070312,990.0,971.0,974.9000244140625,11098
2025-10-23,974.6099243164062,978.4500122070312,1009.0,975.0499877929688,1005.5999755859375,68267
2025-10-24,972.1197509765625,975.9500122070312,985.0,968.5499877929688,975.0,25248
2025-10-27,963.204833984375,967.0,984.7999877929688,964.25,984.0,48151
2025-10-28,973.2153930664062,977.0499877929688,1022.0,967.0499877929688,971.75,287108
2025-10-29,964.649169921875,968.4500122070312,984.8499755859375,965.1500244140625,984.0,89003
2025-10-30,956.5809326171875,960.3499755859375,974.9500122070312,958.5,972.9500122070312,40776
2025-10-31,945.6739501953125,949.4000244140625,986.7999877929688,945.0499877929688,965.4000244140625,79540
2025-11-03,951.75,955.5,965.25,945.0,954.4000244140625,449496
2025-11-04,964.7000122070312,964.7000122070312,974.5999755859375,955.5499877929688,964.2999877929688,63518
2025-11-06,936.75,936.75,972.7999877929688,930.25,964.7000122070312,420347
2025-11-07,940.1500244140625,940.1500244140625,949.0,929.1500244140625,942.7999877929688,247954
2025-11-10,949.0,949.0,954.5999755859375,935.0,940.1500244140625,33901
2025-11-11,953.2000122070312,953.2000122070312,958.0999755859375,943.4500122070312,949.0,542736
2025-11-12,960.5499877929688,960.5499877929688,966.5,949.8499755859375,957.0,60084
2025-11-13,955.7000122070312,955.7000122070312,967.9000244140625,952.1500244140625,960.5499877929688,27833
2025-11-14,952.9500122070312,952.9500122070312,960.7000122070312,949.4000244140625,957.0,23923
2025-11-17,960.7999877929688,960.7999877929688,965.0,945.0,950.0,42871
2025-11-18,984.75,984.75,1035.0,965.5999755859375,965.8499755859375,1706352
2025-11-19,960.0499877929688,960.0499877929688,981.7999877929688,957.0,978.4000244140625,97788
2025-11-20,964.5,964.5,969.8499755859375,943.3499755859375,962.7999877929688,76011
2025-11-21,951.7000122070312,951.7000122070312,964.9000244140625,944.9500122070312,959.9000244140625,57681
2025-11-24,987.4000244140625,987.4000244140625,994.2999877929688,946.0,948.5999755859375,186061
2025-11-25,964.8499755859375,964.8499755859375,989.75,960.0999755859375,987.0,64982
2025-11-26,961.8499755859375,961.8499755859375,972.5499877929688,951.7999877929688,972.5499877929688,59602
2025-11-27,954.6500244140625,954.6500244140625,966.9000244140625,950.0999755859375,962.9500122070312,127821
2025-11-28,934.75,934.75,958.8499755859375,932.0,958.7000122070312,88320
2025-12-01,958.1500244140625,958.1500244140625,971.5,934.7999877929688,934.7999877929688,121956
2025-12-02,950.5499877929688,950.5499877929688,989.5,946.5999755859375,962.9000244140625,52752
2025-12-03,934.5,934.5,954.4000244140625,928.5999755859375,954.4000244140625,51466
2025-12-04,937.7999877929688,937.7999877929688,942.5999755859375,928.0,930.0,38798
2025-12-05,942.4500122070312,942.4500122070312,948.7999877929688,928.0,935.2999877929688,143689
2025-12-08,922.7000122070312,922.7000122070312,943.9500122070312,916.9500122070312,942.4500122070312,43227
2025-12-09,939.6500244140625,939.6500244140625,945.9500122070312,906.5999755859375,916.5999755859375,91678
2025-12-10,937.8499755859375,937.8499755859375,949.7000122070312,925.2000122070312,932.5999755859375,54573
2025-12-11,941.5,941.5,946.0,924.75,937.3499755859375,28487
2025-12-12,936.0999755859375,936.0999755859375,945.7000122070312,926.0999755859375,934.0,235916
2025-12-15,948.9500122070312,948.9500122070312,950.3499755859375,935.0,940.0,35232
2025-12-16,939.9000244140625,939.9000244140625,951.5999755859375,935.0999755859375,948.9500122070312,41337
2025-12-17,939.1500244140625,939.1500244140625,944.7999877929688,935.0999755859375,935.0999755859375,13073
2025-12-18,927.0999755859375,927.0999755859375,939.0999755859375,920.0999755859375,934.5999755859375,28971
2025-12-19,939.75,939.75,947.1500244140625,926.9000244140625,935.75,43780
2025-12-22,940.7000122070312,940.7000122070312,946.5499877929688,935.0,939.75,19804
2025-12-23,942.9500122070312,942.9500122070312,945.5,938.0,940.0499877929688,29096
2025-12-24,938.75,938.75,946.0999755859375,933.7000122070312,942.9500122070312,23764
2025-12-26,932.2000122070312,932.2000122070312,943.8499755859375,930.5499877929688,933.0999755859375,27238
2025-12-29,932.8499755859375,932.8499755859375,938.0,917.7999877929688,935.9500122070312,51711
2025-12-30,922.2999877929688,922.2999877929688,934.9500122070312,917.5999755859375,932.8499755859375,38597
2025-12-31,934.6500244140625,934.6500244140625,936.9000244140625,920.0,923.0,31354
2026-01-01,946.1500244140625,946.1500244140625,950.0,931.5499877929688,942.25,18823
2026-01-02,941.7999877929688,941.7999877929688,955.0,936.25,942.0,59798
2026-01-05,939.0,939.0,954.2999877929688,937.0,943.0,110899
2026-01-06,939.0499877929688,939.0499877929688,947.4500122070312,934.0,940.0,45056
2026-01-07,952.5999755859375,952.5999755859375,954.0,935.0499877929688,943.0,49738
2026-01-08,937.4500122070312,937.4500122070312,954.2999877929688,931.0499877929688,952.5999755859375,31766
2026-01-09,930.3499755859375,930.3499755859375,937.6500244140625,922.0,932.0499877929688,37564
2026-01-12,922.4000244140625,922.4000244140625,935.4500122070312,911.0999755859375,923.0999755859375,43086
2026-01-13,928.25,928.25,943.5499877929688,916.0,922.4000244140625,47702
2026-01-14,936.9000244140625,936.9000244140625,943.4500122070312,921.0499877929688,926.0999755859375,32496
2026-01-16,933.1500244140625,933.1500244140625,941.7999877929688,925.25,925.25,27928
