date_,adj close_deepakntr.ns,close_deepakntr.ns,high_deepakntr.ns,low_deepakntr.ns,open_deepakntr.ns,volume_deepakntr.ns
2025-04-11,1924.8841552734375,1932.8499755859375,1941.0999755859375,1850.0,1860.0,787021
2025-04-15,1925.9298095703125,1933.9000244140625,1967.199951171875,1925.0,1941.0999755859375,361118
2025-04-16,1962.3790283203125,1970.5,1982.5,1933.0999755859375,1940.0,243680
2025-04-17,1951.72314453125,1959.800048828125,1982.5999755859375,1950.0,1980.0,111568
2025-04-21,2011.3760986328125,2019.699951171875,2030.0,1947.199951171875,1975.5,324679
2025-04-22,2021.0362548828125,2029.4000244140625,2067.39990234375,2008.9000244140625,2010.0,248331
2025-04-23,2005.40087890625,2013.699951171875,2043.199951171875,1991.9000244140625,2039.9000244140625,129165
2025-04-24,1994.7449951171875,2003.0,2038.800048828125,1995.699951171875,2018.4000244140625,324096
2025-04-25,1953.2169189453125,1961.300048828125,2018.5,1920.0,2003.0,162712
2025-04-28,1969.8480224609375,1978.0,1981.0,1943.5,1950.0,103629
2025-04-29,1979.2093505859375,1987.4000244140625,2009.699951171875,1975.0999755859375,1990.0,95789
2025-04-30,1927.622802734375,1935.5999755859375,2002.5999755859375,1925.199951171875,1987.4000244140625,226352
2025-05-02,1975.026611328125,1983.199951171875,2005.0,1935.800048828125,1935.9000244140625,172012
2025-05-05,2011.575439453125,2019.9000244140625,2025.0,1990.0,1990.0,148156
2025-05-06,1947.0423583984375,1955.0999755859375,2021.9000244140625,1950.0,2012.5,95066
2025-05-07,1978.2135009765625,1986.4000244140625,1995.0,1917.0,1917.0,207145
2025-05-08,1896.3521728515625,1904.199951171875,2009.0,1887.0,1991.9000244140625,161434
2025-05-09,1900.236083984375,1908.0999755859375,1917.699951171875,1845.0,1845.0,112713
2025-05-12,1972.935302734375,1981.0999755859375,1987.800048828125,1946.300048828125,1960.0,138995
2025-05-13,1940.1707763671875,1948.199951171875,1998.9000244140625,1940.0,1996.9000244140625,171416
2025-05-14,1971.9393310546875,1980.0999755859375,1986.0,1951.0999755859375,1956.300048828125,157095
2025-05-15,2040.9537353515625,2049.39990234375,2068.0,1979.699951171875,1990.0,353717
2025-05-16,2102.2001953125,2110.89990234375,2124.0,2055.5,2084.0,344457
2025-05-19,2109.76904296875,2118.5,2174.0,2113.39990234375,2127.0,372045
2025-05-20,2069.13720703125,2077.699951171875,2148.89990234375,2068.300048828125,2132.199951171875,193162
2025-05-21,2081.585693359375,2090.199951171875,2104.0,2051.199951171875,2095.800048828125,127268
2025-05-22,2062.265625,2070.800048828125,2135.0,2060.0,2090.199951171875,346367
2025-05-23,2060.672119140625,2069.199951171875,2102.0,2064.5,2088.0,176598
2025-05-26,2036.7711181640625,2045.199951171875,2096.800048828125,2035.0,2070.0,285438
2025-05-27,2029.401611328125,2037.800048828125,2112.199951171875,2032.0,2044.699951171875,642885
2025-05-28,1991.85693359375,2000.0999755859375,2082.300048828125,1993.0,2055.0,374741
2025-05-29,2091.743408203125,2100.39990234375,2128.89990234375,2021.5,2075.0,2460546
2025-05-30,2018.9449462890625,2027.300048828125,2100.0,2020.0,2100.0,354683
2025-06-02,1986.479248046875,1994.699951171875,2036.199951171875,1976.300048828125,2025.0,291382
2025-06-03,2011.0775146484375,2019.4000244140625,2033.0,1991.199951171875,2006.0,171910
2025-06-04,1979.9063720703125,1988.0999755859375,2033.300048828125,1983.0,2024.0999755859375,217845
2025-06-05,1972.4373779296875,1980.5999755859375,2019.699951171875,1975.0,1992.0,217814
2025-06-06,1932.6021728515625,1940.5999755859375,1993.0,1935.0999755859375,1985.9000244140625,506995
2025-06-09,1943.9552001953125,1952.0,1963.5,1945.699951171875,1953.800048828125,166093
2025-06-10,1947.5404052734375,1955.5999755859375,1966.699951171875,1944.4000244140625,1955.0,173857
2025-06-11,1954.0135498046875,1962.0999755859375,1982.4000244140625,1948.0,1964.800048828125,255541
2025-06-12,1922.3447265625,1930.300048828125,1968.300048828125,1926.0,1965.0,149948
2025-06-13,1902.0286865234375,1909.9000244140625,1923.5999755859375,1899.0999755859375,1920.0,173099
2025-06-16,1900.534912109375,1908.4000244140625,1928.9000244140625,1890.0,1919.0,200053
2025-06-17,1896.153076171875,1904.0,1931.4000244140625,1893.5,1914.9000244140625,146674
2025-06-18,1903.4229736328125,1911.300048828125,1924.5,1895.0,1913.800048828125,163538
2025-06-19,1871.6544189453125,1879.4000244140625,1922.4000244140625,1870.0,1921.5,188660
2025-06-20,1886.791748046875,1894.5999755859375,1900.0,1865.0,1879.5,135037
2025-06-23,1870.857666015625,1878.5999755859375,1890.5,1873.699951171875,1880.0,99010
2025-06-24,1890.4765625,1898.300048828125,1908.0,1883.5999755859375,1895.0,113116
2025-06-25,1936.685302734375,1944.699951171875,1949.0,1900.0999755859375,1902.0,211646
2025-06-26,1961.2835693359375,1969.4000244140625,1974.199951171875,1944.0,1961.9000244140625,168289
2025-06-27,1976.4207763671875,1984.5999755859375,1990.0,1956.0,1979.0,208188
2025-06-30,1978.9105224609375,1987.0999755859375,1995.0,1965.0,1990.0,150347
2025-07-01,1951.12548828125,1959.199951171875,2001.5,1948.300048828125,1990.0999755859375,173913
2025-07-02,1986.678466796875,1994.9000244140625,2012.0,1959.9000244140625,1959.9000244140625,298691
2025-07-03,1962.9764404296875,1971.0999755859375,2008.0,1968.0,1995.0,199256
2025-07-04,1955.1090087890625,1963.199951171875,1988.0,1951.699951171875,1975.0,94339
2025-07-07,1971.83984375,1980.0,1985.800048828125,1946.0,1968.9000244140625,214403
2025-07-08,1970.843994140625,1979.0,1997.9000244140625,1970.0,1988.0,119221
2025-07-09,1972.536865234375,1980.699951171875,1990.0999755859375,1976.0,1985.0,101489
2025-07-10,1975.624267578125,1983.800048828125,1990.4000244140625,1970.300048828125,1981.0,96248
2025-07-11,1979.9063720703125,1988.0999755859375,1999.5,1972.0,1972.0,130857
2025-07-14,1956.5032958984375,1964.5999755859375,1988.0999755859375,1959.5999755859375,1988.0999755859375,61975
2025-07-15,1967.4578857421875,1975.5999755859375,1996.0,1966.4000244140625,1966.4000244140625,87897
2025-07-16,1951.32470703125,1959.4000244140625,1989.0,1956.0,1987.0,93701
2025-07-17,1952.121337890625,1960.199951171875,1969.699951171875,1956.800048828125,1960.0,65912
2025-07-18,1940.8680419921875,1948.9000244140625,1963.699951171875,1938.5,1962.0,70876
2025-07-21,1928.61865234375,1936.5999755859375,1951.199951171875,1928.0,1939.0,73008
2025-07-22,1919.85498046875,1927.800048828125,1953.0,1921.5,1946.0,57672
2025-07-23,1919.0582275390625,1927.0,1938.0999755859375,1919.699951171875,1927.800048828125,69708
2025-07-24,1914.8756103515625,1922.800048828125,1945.9000244140625,1914.0,1935.0,75569
2025-07-25,1894.7587890625,1902.5999755859375,1923.5,1898.0,1922.800048828125,77431
2025-07-28,1849.5458984375,1857.199951171875,1905.4000244140625,1853.0,1901.9000244140625,112325
2025-07-29,1857.612548828125,1865.300048828125,1888.9000244140625,1851.0,1864.5,102842
2025-07-30,1880.8165283203125,1888.5999755859375,1916.699951171875,1871.0,1880.0,95813
2025-07-31,1832.815185546875,1840.4000244140625,1880.0,1835.0,1865.0,148957
2025-08-01,1812.300048828125,1819.800048828125,1855.800048828125,1812.5999755859375,1835.0,101500
2025-08-04,1817.5,1817.5,1834.5,1800.0999755859375,1820.0999755859375,95906
2025-08-05,1825.0,1825.0,1837.0,1809.0,1831.199951171875,60147
2025-08-06,1812.5,1812.5,1834.9000244140625,1804.0,1834.9000244140625,47405
2025-08-07,1824.0999755859375,1824.0999755859375,1830.5999755859375,1794.0,1800.0,62572
2025-08-08,1805.800048828125,1805.800048828125,1831.300048828125,1802.0,1825.0,40791
2025-08-11,1845.5999755859375,1845.5999755859375,1854.800048828125,1794.0,1805.800048828125,74630
2025-08-12,1864.0999755859375,1864.0999755859375,1870.699951171875,1827.0999755859375,1859.5,85670
2025-08-13,1873.300048828125,1873.300048828125,1877.0,1847.0,1865.9000244140625,64615
2025-08-14,1856.5999755859375,1856.5999755859375,1871.0999755859375,1775.0,1800.0,474235
2025-08-18,1810.5,1810.5,1854.9000244140625,1805.0,1850.0999755859375,717730
2025-08-19,1813.5999755859375,1813.5999755859375,1829.9000244140625,1811.0,1819.4000244140625,96708
2025-08-20,1814.699951171875,1814.699951171875,1820.800048828125,1809.0999755859375,1813.5999755859375,100649
2025-08-21,1810.800048828125,1810.800048828125,1816.4000244140625,1805.0,1815.0,143239
2025-08-22,1805.199951171875,1805.199951171875,1822.699951171875,1802.0,1811.0,74663
2025-08-25,1830.199951171875,1830.199951171875,1841.0,1804.0,1805.0,72758
2025-08-26,1843.5999755859375,1843.5999755859375,1866.0,1806.800048828125,1824.199951171875,130949
2025-08-28,1809.699951171875,1809.699951171875,1842.0,1804.0,1835.0,84644
2025-08-29,1787.9000244140625,1787.9000244140625,1823.4000244140625,1785.0,1812.0,113754
2025-09-01,1788.9000244140625,1788.9000244140625,1806.0,1766.0,1800.0,374880
2025-09-02,1758.800048828125,1758.800048828125,1808.0,1750.0999755859375,1806.0,345475
2025-09-03,1762.300048828125,1762.300048828125,1776.5,1745.699951171875,1772.9000244140625,286344
2025-09-04,1749.4000244140625,1749.4000244140625,1780.0,1746.0,1780.0,118185
2025-09-05,1749.5,1749.5,1770.0,1748.0,1763.5,115300
2025-09-08,1745.300048828125,1745.300048828125,1762.699951171875,1742.0,1757.5999755859375,118065
2025-09-09,1739.0999755859375,1739.0999755859375,1762.0,1733.9000244140625,1752.0,252881
2025-09-10,1737.800048828125,1737.800048828125,1780.9000244140625,1735.0,1749.5,448365
2025-09-11,1749.4000244140625,1749.4000244140625,1765.0,1740.5,1751.0,240984
2025-09-12,1749.5999755859375,1749.5999755859375,1776.699951171875,1748.0,1750.0999755859375,181602
2025-09-15,1746.5999755859375,1746.5999755859375,1759.199951171875,1743.0,1755.9000244140625,141177
2025-09-16,1787.300048828125,1787.300048828125,1795.800048828125,1752.5999755859375,1755.9000244140625,901143
2025-09-17,1844.9000244140625,1844.9000244140625,1865.800048828125,1801.0,1801.0,661105
2025-09-18,1814.9000244140625,1814.9000244140625,1849.0,1806.5,1846.699951171875,184887
2025-09-19,1805.699951171875,1805.699951171875,1837.800048828125,1785.0,1819.9000244140625,416791
2025-09-22,1811.300048828125,1811.300048828125,1831.9000244140625,1805.0999755859375,1806.0,144273
2025-09-23,1821.0999755859375,1821.0999755859375,1832.0,1805.699951171875,1822.699951171875,138134
2025-09-24,1869.4000244140625,1869.4000244140625,1904.4000244140625,1810.0,1830.0,650500
2025-09-25,1861.9000244140625,1861.9000244140625,1900.0,1844.0,1871.0,228339
2025-09-26,1848.4000244140625,1848.4000244140625,1855.5999755859375,1838.300048828125,1855.0,295582
2025-09-29,1833.5999755859375,1833.5999755859375,1853.199951171875,1828.800048828125,1849.9000244140625,124628
2025-09-30,1835.0999755859375,1835.0999755859375,1859.9000244140625,1827.0999755859375,1839.9000244140625,88652
2025-10-01,1841.5,1841.5,1844.4000244140625,1827.5999755859375,1835.0999755859375,58353
2025-10-03,1851.800048828125,1851.800048828125,1858.0,1841.5,1841.5,67837
2025-10-06,1843.800048828125,1843.800048828125,1859.5,1822.0,1851.9000244140625,148270
2025-10-07,1802.0,1802.0,1842.800048828125,1785.0,1840.0,157967
2025-10-08,1795.300048828125,1795.300048828125,1815.0,1782.0999755859375,1799.0,99615
2025-10-09,1780.800048828125,1780.800048828125,1795.0,1772.0999755859375,1795.0,112233
2025-10-10,1789.300048828125,1789.300048828125,1792.0,1758.0,1772.0,200353
2025-10-13,1772.4000244140625,1772.4000244140625,1788.699951171875,1767.0,1775.0999755859375,103060
2025-10-14,1759.800048828125,1759.800048828125,1779.699951171875,1751.0999755859375,1773.0999755859375,75030
2025-10-15,1768.5,1768.5,1779.5,1753.199951171875,1760.0,67528
2025-10-16,1775.4000244140625,1775.4000244140625,1792.0,1762.0,1773.9000244140625,115300
2025-10-17,1770.199951171875,1770.199951171875,1778.9000244140625,1763.0,1774.0,70386
2025-10-20,1758.699951171875,1758.699951171875,1780.0,1755.0,1765.0,80100
2025-10-21,1770.5999755859375,1770.5999755859375,1781.9000244140625,1765.0,1773.0,25462
2025-10-23,1765.800048828125,1765.800048828125,1780.0,1763.199951171875,1775.0,84849
2025-10-24,1757.0999755859375,1757.0999755859375,1775.0,1750.0999755859375,1766.9000244140625,91215
2025-10-27,1747.800048828125,1747.800048828125,1764.5999755859375,1740.0,1752.0,136031
2025-10-28,1751.5999755859375,1751.5999755859375,1788.9000244140625,1745.199951171875,1747.800048828125,113353
2025-10-29,1747.800048828125,1747.800048828125,1762.4000244140625,1741.5,1758.0,92873
2025-10-30,1740.0,1740.0,1762.5,1737.9000244140625,1750.0,92454
2025-10-31,1728.4000244140625,1728.4000244140625,1749.800048828125,1725.0,1741.9000244140625,176334
2025-11-03,1736.4000244140625,1736.4000244140625,1742.0,1725.9000244140625,1728.9000244140625,63822
2025-11-04,1751.9000244140625,1751.9000244140625,1770.0,1727.0,1736.4000244140625,138600
2025-11-05,1751.9000244140625,1751.9000244140625,1751.9000244140625,1751.9000244140625,1751.9000244140625,0
2025-11-06,1732.5,1732.5,1750.0,1715.0,1746.0,114411
2025-11-07,1720.5999755859375,1720.5999755859375,1739.4000244140625,1717.0,1739.4000244140625,69374
2025-11-10,1721.199951171875,1721.199951171875,1735.699951171875,1711.0,1720.5,85948
2025-11-11,1725.199951171875,1725.199951171875,1735.0,1718.0,1721.199951171875,83267
2025-11-12,1726.0,1726.0,1740.0,1722.5999755859375,1740.0,71092
2025-11-13,1722.0999755859375,1722.0999755859375,1729.9000244140625,1701.300048828125,1705.0,125497
2025-11-14,1741.0,1741.0,1745.5,1711.5,1722.0999755859375,121913
2025-11-17,1730.300048828125,1730.300048828125,1748.699951171875,1722.5,1740.9000244140625,103875
2025-11-18,1706.5,1706.5,1734.5999755859375,1701.0,1730.0,121850
2025-11-19,1711.4000244140625,1711.4000244140625,1718.0,1696.0999755859375,1706.5,124688
2025-11-20,1704.300048828125,1704.300048828125,1730.0,1701.0,1715.0,97605
2025-11-21,1691.800048828125,1691.800048828125,1713.4000244140625,1688.0,1705.0,60156
2025-11-24,1625.300048828125,1625.300048828125,1691.800048828125,1620.0999755859375,1683.0,264808
2025-11-25,1580.5,1580.5,1627.4000244140625,1575.0,1625.300048828125,288615
2025-11-26,1569.5,1569.5,1595.0,1565.0,1575.0,189341
2025-11-27,1559.5999755859375,1559.5999755859375,1590.0,1557.5999755859375,1570.0999755859375,153084
2025-11-28,1558.5999755859375,1558.5999755859375,1568.9000244140625,1555.0,1558.0,103019
2025-12-01,1545.800048828125,1545.800048828125,1576.9000244140625,1540.300048828125,1564.9000244140625,183204
2025-12-02,1524.5999755859375,1524.5999755859375,1545.800048828125,1515.0,1545.800048828125,174213
2025-12-03,1522.699951171875,1522.699951171875,1530.0,1514.0,1523.0,89894
2025-12-04,1533.800048828125,1533.800048828125,1548.0,1514.0,1519.699951171875,100438
2025-12-05,1569.0,1569.0,1580.699951171875,1543.0,1543.0,462994
2025-12-08,1544.5999755859375,1544.5999755859375,1574.0,1535.0,1574.0,125962
2025-12-09,1526.300048828125,1526.300048828125,1548.9000244140625,1520.0999755859375,1544.5999755859375,151335
2025-12-10,1528.5,1528.5,1545.5999755859375,1526.0999755859375,1530.9000244140625,47082
2025-12-11,1532.699951171875,1532.699951171875,1540.0,1517.0,1529.0,52253
2025-12-12,1528.5999755859375,1528.5999755859375,1546.199951171875,1525.0,1546.199951171875,69400
2025-12-15,1575.199951171875,1575.199951171875,1588.5,1525.0999755859375,1530.800048828125,174868
2025-12-16,1595.4000244140625,1595.4000244140625,1603.699951171875,1550.0999755859375,1565.0,139503
2025-12-17,1600.300048828125,1600.300048828125,1605.5,1576.0,1602.0,91857
2025-12-18,1582.5,1582.5,1632.5999755859375,1580.0,1600.300048828125,224842
2025-12-19,1667.0,1667.0,1685.0,1575.0,1582.5,683067
2025-12-22,1680.199951171875,1680.199951171875,1683.9000244140625,1647.0,1662.800048828125,140516
2025-12-23,1694.5999755859375,1694.5999755859375,1698.0,1661.0,1679.9000244140625,133560
2025-12-24,1740.5,1740.5,1742.9000244140625,1684.5999755859375,1685.300048828125,343799
2025-12-25,1740.5,1740.5,1740.5,1740.5,1740.5,0
2025-12-26,1765.199951171875,1765.199951171875,1769.9000244140625,1720.4000244140625,1730.0,244687
2025-12-29,1752.0,1752.0,1800.0,1742.300048828125,1765.199951171875,350797
2025-12-30,1734.300048828125,1734.300048828125,1752.0,1718.0,1750.0,122549
2025-12-31,1731.699951171875,1731.699951171875,1749.9000244140625,1726.0,1740.0999755859375,57666
2026-01-01,1701.300048828125,1701.300048828125,1737.5,1695.0999755859375,1731.699951171875,66231
2026-01-02,1711.0999755859375,1711.0999755859375,1717.800048828125,1695.0999755859375,1706.5,52890
2026-01-05,1670.0,1670.0,1717.699951171875,1662.300048828125,1711.0999755859375,128751
2026-01-06,1625.5,1625.5,1672.199951171875,1617.0,1669.9000244140625,123335
2026-01-07,1639.800048828125,1639.800048828125,1650.9000244140625,1615.0,1625.0,71622
2026-01-08,1616.0999755859375,1616.0999755859375,1669.0,1606.9000244140625,1640.5,103270
2026-01-09,1595.4000244140625,1595.4000244140625,1616.0999755859375,1587.0,1605.0,80778
2026-01-12,1574.300048828125,1574.300048828125,1595.0,1555.0,1595.0,87568
2026-01-13,1571.199951171875,1571.199951171875,1604.0,1565.0,1580.0,67328
2026-01-14,1564.0,1564.0,1584.0,1560.4000244140625,1568.0,58920
2026-01-16,1546.4000244140625,1546.4000244140625,1569.800048828125,1545.0,1560.0,65021
