date_,adj close_cochinship.ns,close_cochinship.ns,high_cochinship.ns,low_cochinship.ns,open_cochinship.ns,volume_cochinship.ns
2025-04-07,1333.3714599609375,1338.300048828125,1345.0,1224.550048828125,1234.949951171875,1232611
2025-04-08,1373.971435546875,1379.050048828125,1389.0,1343.0,1388.949951171875,982627
2025-04-09,1354.891845703125,1359.9000244140625,1398.0,1332.5,1380.0,1011126
2025-04-11,1395.840576171875,1401.0,1441.300048828125,1380.5,1396.050048828125,1114448
2025-04-15,1437.2872314453125,1442.5999755859375,1484.0,1416.300048828125,1420.0,1914695
2025-04-16,1441.3721923828125,1446.699951171875,1476.0,1431.0,1443.0,990326
2025-04-17,1444.4608154296875,1449.800048828125,1479.9000244140625,1435.0,1449.800048828125,888593
2025-04-21,1481.7230224609375,1487.199951171875,1566.800048828125,1455.0999755859375,1464.5999755859375,4599914
2025-04-22,1483.4168701171875,1488.9000244140625,1508.9000244140625,1472.5999755859375,1494.9000244140625,1174127
2025-04-23,1480.228515625,1485.699951171875,1519.5,1456.699951171875,1496.0,1076643
2025-04-24,1472.1583251953125,1477.5999755859375,1529.0,1472.0,1485.4000244140625,1393914
2025-04-25,1410.287109375,1415.5,1481.199951171875,1403.199951171875,1470.0,1279388
2025-04-28,1496.5682373046875,1502.0999755859375,1518.0,1403.9000244140625,1415.5,4568287
2025-04-29,1646.314697265625,1652.4000244140625,1669.699951171875,1510.0,1515.0,11869691
2025-04-30,1585.539306640625,1591.4000244140625,1717.0,1575.0,1673.9000244140625,5602923
2025-05-02,1526.1588134765625,1531.800048828125,1599.0,1526.0,1595.0,2752231
2025-05-05,1539.01123046875,1544.699951171875,1556.0,1508.300048828125,1540.5,2055329
2025-05-06,1477.2396240234375,1482.699951171875,1583.699951171875,1475.0,1545.0,1810284
2025-05-07,1452.2320556640625,1457.5999755859375,1535.0,1443.4000244140625,1470.0,3200758
2025-05-08,1438.0843505859375,1443.4000244140625,1499.5,1436.0,1464.699951171875,1375538
2025-05-09,1479.1326904296875,1484.5999755859375,1492.0,1417.9000244140625,1426.199951171875,3264692
2025-05-12,1515.1993408203125,1520.800048828125,1539.0,1505.0,1529.0,1522100
2025-05-13,1571.1922607421875,1577.0,1592.5,1535.0,1535.4000244140625,3242545
2025-05-14,1693.1416015625,1699.4000244140625,1798.0,1640.0,1640.0,21390019
2025-05-15,1805.426513671875,1812.0999755859375,1832.0,1720.4000244140625,1726.0,20187233
2025-05-16,2028.1033935546875,2035.5999755859375,2068.0,1835.5,1850.0,33598999
2025-05-19,1974.9000244140625,1982.199951171875,2195.0,1955.0,2090.0,19775890
2025-05-20,1810.90625,1817.5999755859375,2042.0,1810.0,1999.0,13599661
2025-05-21,1832.0283203125,1838.800048828125,1851.0,1757.9000244140625,1817.5999755859375,9293058
2025-05-22,1896.788818359375,1903.800048828125,1931.0,1820.699951171875,1840.9000244140625,10045412
2025-05-23,1907.947509765625,1915.0,1955.0,1900.0,1923.0,5503083
2025-05-26,1877.6595458984375,1884.5999755859375,1924.9000244140625,1874.5,1915.0,2623641
2025-05-27,1918.508544921875,1925.5999755859375,1953.0,1885.199951171875,1887.9000244140625,4139318
2025-05-28,1945.3095703125,1952.5,1974.699951171875,1937.0,1939.0,3437727
2025-05-29,1971.9110107421875,1979.199951171875,2010.0,1953.0,1963.699951171875,3442627
2025-05-30,1939.9293212890625,1947.0999755859375,1993.5,1908.9000244140625,1975.0,3804068
2025-06-02,1915.9180908203125,1923.0,1949.9000244140625,1901.0,1943.5999755859375,1608601
2025-06-03,2027.2066650390625,2034.699951171875,2050.0,1926.800048828125,1926.800048828125,10032378
2025-06-04,2079.015380859375,2086.699951171875,2175.0,2052.199951171875,2055.0,13208301
2025-06-05,2342.142822265625,2350.800048828125,2380.0,2041.300048828125,2108.0,23864711
2025-06-06,2383.689208984375,2392.5,2545.0,2363.60009765625,2421.0,18534152
2025-06-09,2292.8251953125,2301.300048828125,2418.60009765625,2290.800048828125,2406.60009765625,6984192
2025-06-10,2249.8837890625,2258.199951171875,2330.0,2241.0,2315.0,5306794
2025-06-11,2186.71728515625,2194.800048828125,2282.89990234375,2164.0,2268.0,4955277
2025-06-12,2120.262939453125,2128.10009765625,2250.0,2112.10009765625,2200.0,5643346
2025-06-13,2153.639404296875,2161.60009765625,2230.60009765625,2060.0,2087.0,9928649
2025-06-16,2179.942138671875,2188.0,2218.0,2106.0,2172.300048828125,5637883
2025-06-17,2184.126708984375,2192.199951171875,2243.699951171875,2165.800048828125,2193.89990234375,4868682
2025-06-18,2135.60595703125,2143.5,2209.0,2135.199951171875,2194.800048828125,3417182
2025-06-19,2078.018798828125,2085.699951171875,2192.0,2071.0,2144.0,4480331
2025-06-20,2171.17431640625,2179.199951171875,2210.0,2080.0,2090.0,5195062
2025-06-23,2222.883544921875,2231.10009765625,2249.0,2166.39990234375,2180.0,5685325
2025-06-24,2157.525146484375,2165.5,2278.0,2154.0,2254.0,4473394
2025-06-25,2126.14111328125,2134.0,2186.0,2111.0,2177.89990234375,3065799
2025-06-26,2083.498779296875,2091.199951171875,2182.0,2044.0999755859375,2143.300048828125,3050446
2025-06-27,2036.671630859375,2044.199951171875,2126.800048828125,2023.0999755859375,2104.89990234375,2745762
2025-06-30,2058.1923828125,2065.800048828125,2093.60009765625,2045.800048828125,2064.5,2414088
2025-07-01,2037.66796875,2045.199951171875,2092.10009765625,2036.5999755859375,2085.0,1893630
2025-07-02,2017.8414306640625,2025.300048828125,2059.89990234375,2005.0,2055.39990234375,1503047
2025-07-03,2007.977783203125,2015.4000244140625,2048.0,2005.0,2029.9000244140625,1424216
2025-07-04,2049.723388671875,2057.300048828125,2073.89990234375,2031.0,2031.0,1972155
2025-07-07,2044.1441650390625,2051.699951171875,2074.0,2030.0,2065.0,1408214
2025-07-08,2014.0552978515625,2021.5,2065.60009765625,2010.0,2053.5,1058542
2025-07-09,2028.8009033203125,2036.300048828125,2064.0,2018.9000244140625,2022.0,1324846
2025-07-10,2010.2694091796875,2017.699951171875,2041.199951171875,2007.0,2041.0,796413
2025-07-11,1975.4979248046875,1982.800048828125,2024.0,1971.0,2017.0,1223384
2025-07-14,1921.6968994140625,1928.800048828125,1976.199951171875,1920.0,1975.0,1261712
2025-07-15,1917.0140380859375,1924.0999755859375,1953.5999755859375,1920.0,1930.0,1000338
2025-07-16,1930.8629150390625,1938.0,1943.0,1912.300048828125,1924.0999755859375,696644
2025-07-17,1905.556396484375,1912.5999755859375,1940.0,1905.0,1939.0,883285
2025-07-18,1860.3236083984375,1867.199951171875,1934.0,1856.699951171875,1919.9000244140625,1285301
2025-07-21,1869.39013671875,1876.300048828125,1899.0,1830.0,1865.0,1051368
2025-07-22,1833.3233642578125,1840.0999755859375,1912.0,1835.0,1882.0,1125190
2025-07-23,1863.8106689453125,1870.699951171875,1876.4000244140625,1823.5999755859375,1849.300048828125,939802
2025-07-24,1847.9693603515625,1854.800048828125,1869.0,1840.300048828125,1867.5,715445
2025-07-25,1801.7401123046875,1808.4000244140625,1855.0,1800.0,1843.199951171875,862339
2025-07-28,1746.9427490234375,1753.4000244140625,1819.9000244140625,1743.199951171875,1800.0,975392
2025-07-29,1758.9981689453125,1765.5,1778.0,1717.0,1740.0,1124026
2025-07-30,1779.6219482421875,1786.199951171875,1793.0,1758.0999755859375,1778.0,614104
2025-07-31,1764.2786865234375,1770.800048828125,1804.800048828125,1741.5999755859375,1750.0,967856
2025-08-01,1712.370361328125,1718.699951171875,1772.9000244140625,1710.0,1767.0,622282
2025-08-04,1735.485107421875,1741.9000244140625,1755.800048828125,1709.5,1717.4000244140625,545030
2025-08-05,1727.315185546875,1733.699951171875,1760.9000244140625,1727.0,1744.0999755859375,468455
2025-08-06,1700.813232421875,1707.0999755859375,1746.9000244140625,1701.699951171875,1745.0,482772
2025-08-07,1686.4661865234375,1692.699951171875,1713.5999755859375,1660.0999755859375,1695.0,676296
2025-08-08,1634.9566650390625,1641.0,1704.9000244140625,1630.0,1692.800048828125,607511
2025-08-11,1653.88671875,1660.0,1735.0,1627.800048828125,1649.0999755859375,1500416
2025-08-12,1661.06005859375,1667.199951171875,1680.0999755859375,1647.300048828125,1679.0,524016
2025-08-13,1676.901611328125,1683.0999755859375,1724.0,1665.0999755859375,1680.0,1062304
2025-08-14,1684.7725830078125,1691.0,1698.0999755859375,1655.9000244140625,1685.0,524503
2025-08-18,1715.359375,1721.699951171875,1725.0,1694.5,1705.0,634683
2025-08-19,1701.112060546875,1707.4000244140625,1732.9000244140625,1700.4000244140625,1722.0,612383
2025-08-20,1707.4886474609375,1713.800048828125,1732.4000244140625,1693.0,1715.9000244140625,566398
2025-08-21,1701.112060546875,1707.4000244140625,1765.0,1701.0,1714.0,1151434
2025-08-22,1699.2191162109375,1705.5,1722.0,1695.0999755859375,1707.4000244140625,476216
2025-08-25,1677.300048828125,1683.5,1732.0,1675.699951171875,1718.0,543870
2025-08-26,1635.8533935546875,1641.9000244140625,1687.0,1635.0999755859375,1683.5,490027
2025-08-28,1598.491455078125,1604.4000244140625,1644.9000244140625,1600.0999755859375,1642.0,486553
2025-08-29,1602.27734375,1608.199951171875,1644.0,1594.0,1605.0,648405
2025-09-01,1667.7354736328125,1673.9000244140625,1696.0,1609.0999755859375,1609.0999755859375,1024508
2025-09-02,1732.3966064453125,1738.800048828125,1770.0,1664.0999755859375,1682.0,1489890
2025-09-03,1731.798583984375,1738.199951171875,1769.4000244140625,1720.0,1742.0,942487
2025-09-04,1670.0269775390625,1676.199951171875,1754.0,1669.0,1740.5,752683
2025-09-05,1646.1153564453125,1652.199951171875,1679.0,1647.9000244140625,1675.0,593564
2025-09-08,1646.8128662109375,1652.9000244140625,1678.4000244140625,1645.199951171875,1660.0,713266
2025-09-09,1623.4990234375,1629.5,1664.4000244140625,1625.0999755859375,1653.0,561567
2025-09-10,1637.1484375,1643.199951171875,1652.800048828125,1629.9000244140625,1630.0,579311
2025-09-11,1645.1190185546875,1651.199951171875,1710.0,1640.0,1645.0,1742965
2025-09-12,1741.6441650390625,1745.699951171875,1755.0,1641.699951171875,1655.199951171875,3420414
2025-09-15,1803.60009765625,1807.800048828125,1828.0,1750.0,1753.9000244140625,3956682
2025-09-16,1817.367919921875,1821.5999755859375,1853.0,1762.0,1807.800048828125,2590456
2025-09-17,1886.10791015625,1890.5,1923.800048828125,1820.0999755859375,1821.5999755859375,4562028
2025-09-18,1902.9686279296875,1907.4000244140625,1940.0,1894.4000244140625,1918.0,4942852
2025-09-19,1896.384033203125,1900.800048828125,1912.0,1873.9000244140625,1905.9000244140625,1683827
2025-09-22,1918.4326171875,1922.9000244140625,1979.9000244140625,1911.0,1950.0,2784165
2025-09-23,1881.019775390625,1885.4000244140625,1925.0,1876.0,1924.0,1479948
2025-09-24,1890.597412109375,1895.0,1910.0,1866.699951171875,1895.0,1939287
2025-09-25,1922.42333984375,1926.9000244140625,1977.0,1892.5999755859375,1904.800048828125,4982811
2025-09-26,1869.845703125,1874.199951171875,1936.5999755859375,1856.4000244140625,1935.0,1526837
2025-09-29,1767.8831787109375,1772.0,1888.9000244140625,1755.0,1880.0,2609772
2025-09-30,1785.4422607421875,1789.5999755859375,1804.800048828125,1762.5999755859375,1780.4000244140625,1196621
2025-10-01,1857.2750244140625,1861.5999755859375,1929.9000244140625,1774.199951171875,1790.0,4285387
2025-10-03,1857.17529296875,1861.5,1890.0,1832.0,1861.5999755859375,1506063
2025-10-06,1848.6949462890625,1853.0,1882.300048828125,1837.0,1865.0,1226229
2025-10-07,1835.5257568359375,1839.800048828125,1874.800048828125,1833.800048828125,1853.0,745956
2025-10-08,1792.6256103515625,1796.800048828125,1842.5,1790.0,1840.0,1043352
2025-10-09,1781.052490234375,1785.199951171875,1810.0,1780.5,1798.9000244140625,901095
2025-10-10,1772.1732177734375,1776.300048828125,1805.0,1771.300048828125,1785.5999755859375,851632
2025-10-13,1756.0107421875,1760.0999755859375,1774.9000244140625,1750.5,1774.9000244140625,456844
2025-10-14,1780.3541259765625,1784.5,1807.0,1763.4000244140625,1766.0,1373139
2025-10-15,1791.0291748046875,1795.199951171875,1814.800048828125,1777.5,1795.5,926136
2025-10-16,1786.8389892578125,1791.0,1814.800048828125,1782.800048828125,1799.0,586614
2025-10-17,1787.836669921875,1792.0,1824.0,1773.0,1785.0,1101864
2025-10-20,1792.8250732421875,1797.0,1806.800048828125,1779.0,1800.0,571723
2025-10-21,1804.5977783203125,1808.800048828125,1814.5,1800.800048828125,1800.800048828125,188901
2025-10-23,1788.23583984375,1792.4000244140625,1834.9000244140625,1783.199951171875,1821.0,906858
2025-10-24,1820.061767578125,1824.300048828125,1864.0,1800.0999755859375,1810.0,3072570
2025-10-27,1815.97119140625,1820.199951171875,1828.9000244140625,1808.0,1826.9000244140625,612659
2025-10-28,1806.69287109375,1810.9000244140625,1838.300048828125,1806.699951171875,1829.300048828125,578915
2025-10-29,1800.3076171875,1804.5,1826.0,1801.0,1812.0,465217
2025-10-30,1778.3587646484375,1782.5,1807.0,1780.0,1804.5,507176
2025-10-31,1785.342529296875,1789.5,1802.0,1776.0,1782.9000244140625,543761
2025-11-03,1782.8482666015625,1787.0,1797.800048828125,1783.5,1789.5,313736
2025-11-04,1764.5908203125,1768.699951171875,1791.699951171875,1762.4000244140625,1787.4000244140625,438411
2025-11-05,1764.5908203125,1768.699951171875,1768.699951171875,1768.699951171875,1768.699951171875,0
2025-11-06,1698.744140625,1702.699951171875,1775.0,1698.5,1771.9000244140625,838981
2025-11-07,1721.79052734375,1725.800048828125,1735.0,1666.4000244140625,1699.0,745707
2025-11-10,1751.0224609375,1755.0999755859375,1790.0,1725.800048828125,1729.800048828125,1057367
2025-11-11,1750.423828125,1754.5,1782.4000244140625,1742.699951171875,1754.9000244140625,831651
2025-11-12,1787.836669921875,1792.0,1805.0,1748.199951171875,1759.9000244140625,1284377
2025-11-13,1703.33349609375,1707.300048828125,1744.4000244140625,1645.300048828125,1648.0,3234178
2025-11-14,1721.291748046875,1725.300048828125,1751.0,1696.5,1707.300048828125,1494958
2025-11-17,1717.699951171875,1721.699951171875,1754.5999755859375,1717.5999755859375,1728.4000244140625,878395
2025-11-18,1710.0,1710.0,1729.300048828125,1702.0999755859375,1725.0,471434
2025-11-19,1699.300048828125,1699.300048828125,1714.0,1694.4000244140625,1705.0999755859375,332103
2025-11-20,1724.699951171875,1724.699951171875,1771.0,1700.0,1700.0,1911722
2025-11-21,1697.300048828125,1697.300048828125,1726.4000244140625,1695.0,1725.0,533296
2025-11-24,1667.4000244140625,1667.4000244140625,1702.699951171875,1656.699951171875,1697.300048828125,663284
2025-11-25,1682.5,1682.5,1700.5,1660.0,1667.4000244140625,730729
2025-11-26,1677.199951171875,1677.199951171875,1701.699951171875,1671.5,1682.5,588822
2025-11-27,1676.0,1676.0,1694.800048828125,1670.4000244140625,1680.0,717426
2025-11-28,1666.0999755859375,1666.0999755859375,1687.0,1658.5,1681.0,393249
2025-12-01,1666.800048828125,1666.800048828125,1682.9000244140625,1661.0999755859375,1670.0,311598
2025-12-02,1639.9000244140625,1639.9000244140625,1675.0,1634.0,1665.0,446369
2025-12-03,1622.4000244140625,1622.4000244140625,1647.9000244140625,1612.5,1640.0,479589
2025-12-04,1640.4000244140625,1640.4000244140625,1648.0,1614.0,1622.4000244140625,438905
2025-12-05,1644.0,1644.0,1652.0,1623.0,1645.199951171875,399327
2025-12-08,1616.0,1616.0,1660.0,1602.5,1658.0,1002488
2025-12-09,1617.9000244140625,1617.9000244140625,1625.0,1561.0,1615.0,883922
2025-12-10,1618.800048828125,1618.800048828125,1648.9000244140625,1605.0,1625.9000244140625,518851
2025-12-11,1597.0,1597.0,1619.0999755859375,1592.300048828125,1615.0,395649
2025-12-12,1599.0999755859375,1599.0999755859375,1613.9000244140625,1595.0,1602.0,309330
2025-12-15,1587.5999755859375,1587.5999755859375,1599.0999755859375,1582.4000244140625,1595.0,287603
2025-12-16,1560.4000244140625,1560.4000244140625,1587.5999755859375,1551.0,1585.0,343460
2025-12-17,1502.800048828125,1502.800048828125,1565.0,1495.0,1565.0,923611
2025-12-18,1506.0999755859375,1506.0999755859375,1517.5999755859375,1477.0999755859375,1502.800048828125,732285
2025-12-19,1548.300048828125,1548.300048828125,1554.699951171875,1510.0,1510.0,606429
2025-12-22,1666.300048828125,1666.300048828125,1684.4000244140625,1550.9000244140625,1557.4000244140625,3641800
2025-12-23,1646.800048828125,1646.800048828125,1686.800048828125,1642.4000244140625,1677.9000244140625,1300532
2025-12-24,1649.300048828125,1649.300048828125,1677.0,1635.0,1644.0,1155083
2025-12-25,1649.300048828125,1649.300048828125,1649.300048828125,1649.300048828125,1649.300048828125,0
2025-12-26,1652.0999755859375,1652.0999755859375,1697.0,1646.0,1651.0,1507690
2025-12-29,1637.4000244140625,1637.4000244140625,1688.5,1630.0999755859375,1661.0,1000304
2025-12-30,1614.4000244140625,1614.4000244140625,1640.5999755859375,1603.0999755859375,1639.0,595261
2025-12-31,1620.0999755859375,1620.0999755859375,1635.0,1614.5999755859375,1614.5999755859375,407077
2026-01-01,1622.5999755859375,1622.5999755859375,1634.0,1607.300048828125,1622.0,312028
2026-01-02,1629.0,1629.0,1642.9000244140625,1619.4000244140625,1622.5999755859375,442322
2026-01-05,1630.0,1630.0,1666.5999755859375,1621.0999755859375,1630.0,1034202
2026-01-06,1605.199951171875,1605.199951171875,1633.300048828125,1602.0,1630.5999755859375,598317
2026-01-07,1608.199951171875,1608.199951171875,1618.0,1590.0999755859375,1601.0,447929
2026-01-08,1580.4000244140625,1580.4000244140625,1633.0,1573.0,1608.199951171875,672046
2026-01-09,1569.0,1569.0,1636.800048828125,1561.0,1580.4000244140625,1117017
2026-01-12,1562.5999755859375,1562.5999755859375,1579.0,1520.199951171875,1569.800048828125,1000834
2026-01-13,1547.300048828125,1547.300048828125,1582.5,1538.5999755859375,1569.0,551763
2026-01-14,1534.4000244140625,1534.4000244140625,1559.9000244140625,1525.5999755859375,1547.0,468787
2026-01-16,1526.5999755859375,1526.5999755859375,1542.5,1520.5,1535.0,458849
