date_,adj close_vijaya.ns,close_vijaya.ns,high_vijaya.ns,low_vijaya.ns,open_vijaya.ns,volume_vijaya.ns
2025-04-16,989.90625,991.9000244140625,998.9000244140625,979.0,995.5999755859375,339004
2025-04-17,1038.608154296875,1040.699951171875,1053.5999755859375,975.0,992.0,1529936
2025-04-21,1097.988525390625,1100.199951171875,1112.0,1033.0,1043.0,1846298
2025-04-22,1141.9000244140625,1144.199951171875,1180.0,1095.0999755859375,1095.0999755859375,2202163
2025-04-23,1117.64892578125,1119.9000244140625,1160.699951171875,1111.5999755859375,1144.199951171875,467782
2025-04-24,1059.665771484375,1061.800048828125,1114.300048828125,1055.0,1114.199951171875,626078
2025-04-25,1036.312744140625,1038.4000244140625,1081.5999755859375,1022.0,1068.0,402988
2025-04-28,1036.2130126953125,1038.300048828125,1061.0,1019.7999877929688,1038.4000244140625,368626
2025-04-29,1014.5565795898438,1016.5999755859375,1053.800048828125,1011.0,1043.0,243460
2025-04-30,998.4889526367188,1000.5,1032.300048828125,991.5999755859375,1020.0,322204
2025-05-02,990.5050048828125,992.5,1013.0,978.5,1013.0,230477
2025-05-05,1016.1533813476562,1018.2000122070312,1025.9000244140625,983.0,1000.0999755859375,277762
2025-05-06,998.38916015625,1000.4000244140625,1029.800048828125,994.2999877929688,1021.9000244140625,188366
2025-05-07,1004.3771362304688,1006.4000244140625,1011.7000122070312,980.5,980.5,168517
2025-05-08,997.8901977539062,999.9000244140625,1025.0,997.2999877929688,1006.5,152640
2025-05-09,991.1038208007812,993.0999755859375,995.7000122070312,977.0,977.0,95903
2025-05-12,987.61083984375,989.5999755859375,1054.5999755859375,980.5,1050.0,341022
2025-05-13,968.1500244140625,970.0999755859375,994.7999877929688,963.2999877929688,989.9000244140625,594381
2025-05-14,929.2283935546875,931.0999755859375,982.4000244140625,922.5999755859375,975.4000244140625,573104
2025-05-15,889.4086303710938,891.2000122070312,939.4000244140625,885.0,935.7000122070312,764274
2025-05-16,907.9712524414062,909.7999877929688,913.5999755859375,889.4000244140625,898.2000122070312,660457
2025-05-19,920.2465209960938,922.0999755859375,942.2000122070312,898.5,920.0,715601
2025-05-20,921.2445068359375,923.0999755859375,933.9000244140625,914.4000244140625,930.0,191444
2025-05-21,932.1226196289062,934.0,954.0,919.0999755859375,931.2000122070312,481655
2025-05-22,928.2304077148438,930.0999755859375,937.0999755859375,927.0999755859375,935.0,90211
2025-05-23,909.1688232421875,911.0,936.0999755859375,906.0,930.0999755859375,170289
2025-05-26,933.9190063476562,935.7999877929688,945.0,911.5,915.0,316094
2025-05-27,953.280029296875,955.2000122070312,970.2999877929688,923.5,935.0,439200
2025-05-28,945.4957275390625,947.4000244140625,957.4000244140625,944.7000122070312,955.9000244140625,154272
2025-05-29,949.0884399414062,951.0,956.9000244140625,939.0,949.0,109703
2025-05-30,954.3778076171875,956.2999877929688,959.9000244140625,940.0,951.0,158087
2025-06-02,959.966552734375,961.9000244140625,965.6500244140625,936.0,957.0,349136
2025-06-03,960.9645385742188,962.9000244140625,968.3499755859375,950.0,965.0,145669
2025-06-04,962.2619018554688,964.2000122070312,973.9500122070312,952.0499877929688,963.0,123971
2025-06-05,970.0462036132812,972.0,993.9500122070312,964.2000122070312,968.0999755859375,245235
2025-06-06,973.0402221679688,975.0,980.0999755859375,958.4000244140625,979.7999877929688,277594
2025-06-09,958.9685668945312,960.9000244140625,986.9500122070312,955.0,975.0499877929688,542020
2025-06-10,948.9886474609375,950.9000244140625,971.75,947.7999877929688,970.0999755859375,121659
2025-06-11,951.3339233398438,953.25,959.2999877929688,949.2000122070312,955.8499755859375,78520
2025-06-12,957.920654296875,959.8499755859375,970.0,947.0499877929688,953.3499755859375,142536
2025-06-13,948.4896850585938,950.4000244140625,956.0999755859375,940.0,940.0,54245
2025-06-16,965.3057861328125,967.25,970.9000244140625,940.2999877929688,948.7000122070312,113807
2025-06-17,947.8409423828125,949.75,977.5,941.4000244140625,977.5,204697
2025-06-18,953.7291259765625,955.6500244140625,963.75,935.0,950.0,246262
2025-06-19,940.1564331054688,942.0499877929688,955.6500244140625,931.0499877929688,955.6500244140625,57998
2025-06-20,928.380126953125,930.25,946.0,924.5499877929688,942.0499877929688,56722
2025-06-23,931.1246337890625,933.0,941.3499755859375,926.5499877929688,930.0499877929688,103084
2025-06-24,938.2103271484375,940.0999755859375,944.0,929.0,942.0,277622
2025-06-25,964.108154296875,966.0499877929688,970.0,937.7999877929688,942.0,142358
2025-06-26,996.6427001953125,998.6500244140625,1004.0,960.2999877929688,970.0,333869
2025-06-27,987.61083984375,989.5999755859375,1014.9500122070312,971.0,1001.9000244140625,201564
2025-06-30,983.2695922851562,985.25,1000.0,983.0,991.9000244140625,55602
2025-07-01,978.5790405273438,980.5499877929688,989.0,973.1500244140625,989.0,59942
2025-07-02,977.8804321289062,979.8499755859375,990.2000122070312,971.5499877929688,990.0,89590
2025-07-03,1001.1336669921875,1003.1500244140625,1015.0,980.4000244140625,988.0,471028
2025-07-04,1018.44873046875,1020.5,1026.0,993.1500244140625,1003.1500244140625,228032
2025-07-07,1008.0197143554688,1010.0499877929688,1030.8499755859375,1004.5499877929688,1025.5999755859375,181947
2025-07-08,999.9859619140625,1002.0,1016.4000244140625,999.0,1010.0,317578
2025-07-09,1016.90185546875,1018.9500122070312,1050.5,1001.5,1005.0,357641
2025-07-10,1007.021728515625,1009.0499877929688,1028.9000244140625,1005.5499877929688,1025.0,94060
2025-07-11,1018.3988647460938,1020.4500122070312,1027.5999755859375,1000.0999755859375,1009.0,107127
2025-07-14,1018.3988647460938,1020.4500122070312,1024.0,986.7000122070312,1020.4500122070312,150611
2025-07-15,1015.2551879882812,1017.2999877929688,1034.0999755859375,1004.8499755859375,1020.0,189866
2025-07-16,1026.532470703125,1028.5999755859375,1037.0,1016.2000122070312,1024.9000244140625,100661
2025-07-17,1043.9473876953125,1046.050048828125,1049.0,1026.3499755859375,1037.0,108476
2025-07-18,1026.0833740234375,1028.1500244140625,1055.9000244140625,1025.300048828125,1054.75,100249
2025-07-21,1011.612548828125,1013.6500244140625,1029.9000244140625,1007.0,1025.0,105341
2025-07-22,1013.7083129882812,1015.75,1027.5999755859375,1008.75,1020.7000122070312,66161
2025-07-23,1015.7042846679688,1017.75,1025.0,1005.7999877929688,1020.0,107156
2025-07-24,1118.896484375,1121.1500244140625,1143.300048828125,1017.9000244140625,1017.9000244140625,4758590
2025-07-25,1068.3482666015625,1070.5,1109.949951171875,1060.300048828125,1109.949951171875,412694
2025-07-28,1139.0557861328125,1141.3499755859375,1164.699951171875,1045.25,1072.800048828125,2508291
2025-07-29,1117.4493408203125,1119.699951171875,1138.6500244140625,1108.300048828125,1131.0,788172
2025-07-30,1091.302001953125,1093.5,1122.949951171875,1080.0,1122.699951171875,389122
2025-07-31,1072.88916015625,1075.050048828125,1107.0,1064.949951171875,1086.0,314926
2025-08-01,1081.12255859375,1083.300048828125,1094.4000244140625,1061.800048828125,1074.800048828125,347466
2025-08-04,1084.3160400390625,1086.5,1099.0,1067.5,1079.5,283332
2025-08-05,1069.7454833984375,1071.9000244140625,1094.0,1066.0,1077.0,221277
2025-08-06,1049.8853759765625,1052.0,1075.699951171875,1047.300048828125,1067.0999755859375,232470
2025-08-07,1055.97314453125,1058.0999755859375,1065.4000244140625,1037.699951171875,1041.5,212013
2025-08-08,1052.2806396484375,1054.4000244140625,1068.4000244140625,1047.4000244140625,1068.4000244140625,151845
2025-08-11,1047.889404296875,1050.0,1058.0,1037.4000244140625,1054.0,50565
2025-08-12,1053.1788330078125,1055.300048828125,1063.9000244140625,1048.0,1048.0,44992
2025-08-13,1055.8734130859375,1058.0,1068.199951171875,1053.699951171875,1057.0,83516
2025-08-14,1051.0830078125,1053.199951171875,1076.5999755859375,1050.199951171875,1066.0,264548
2025-08-18,1056.5718994140625,1058.699951171875,1085.0,1044.5,1085.0,102146
2025-08-19,1052.38037109375,1054.5,1058.0,1045.0,1058.0,62433
2025-08-20,1036.7120361328125,1038.800048828125,1069.699951171875,1031.0999755859375,1054.5,165760
2025-08-21,1020.2451171875,1022.2999877929688,1044.800048828125,995.5999755859375,1044.800048828125,358107
2025-08-22,1019.0475463867188,1021.0999755859375,1031.199951171875,1008.0999755859375,1026.0,338876
2025-08-25,1019.3469848632812,1021.4000244140625,1044.0,1014.0999755859375,1021.0999755859375,394553
2025-08-26,1006.9718627929688,1009.0,1021.0,1004.0,1011.7999877929688,104030
2025-08-28,993.0,995.0,1015.2999877929688,981.0,1014.9000244140625,295129
2025-08-29,1007.7999877929688,1007.7999877929688,1014.9000244140625,985.0,994.0,101731
2025-09-01,1043.5999755859375,1043.5999755859375,1050.0,1008.2000122070312,1020.0,132991
2025-09-02,1030.699951171875,1030.699951171875,1042.0,1018.7000122070312,1042.0,97981
2025-09-03,1065.199951171875,1065.199951171875,1079.0,1028.0,1028.0,534118
2025-09-04,1089.4000244140625,1089.4000244140625,1103.5999755859375,1067.5,1078.199951171875,225416
2025-09-05,1107.199951171875,1107.199951171875,1114.9000244140625,1084.699951171875,1084.699951171875,133720
2025-09-08,1106.5,1106.5,1120.4000244140625,1099.300048828125,1115.0,69585
2025-09-09,1084.5999755859375,1084.5999755859375,1108.699951171875,1080.0,1105.9000244140625,116514
2025-09-10,1051.5,1051.5,1087.199951171875,1040.5999755859375,1084.5999755859375,220459
2025-09-11,1052.800048828125,1052.800048828125,1060.199951171875,1044.0,1055.0,95659
2025-09-12,1041.699951171875,1041.699951171875,1063.300048828125,1038.0999755859375,1063.300048828125,45405
2025-09-15,1047.300048828125,1047.300048828125,1052.699951171875,1037.5999755859375,1051.0,33758
2025-09-16,1052.300048828125,1052.300048828125,1062.5999755859375,1040.699951171875,1049.0,75735
2025-09-17,1049.9000244140625,1049.9000244140625,1061.4000244140625,1041.0,1054.0,54101
2025-09-18,1045.4000244140625,1045.4000244140625,1052.5,1036.9000244140625,1052.5,42179
2025-09-19,1057.9000244140625,1057.9000244140625,1069.800048828125,1039.199951171875,1055.0,67984
2025-09-22,1049.699951171875,1049.699951171875,1062.5999755859375,1038.5,1057.0,164543
2025-09-23,1049.800048828125,1049.800048828125,1055.0999755859375,1036.0,1048.0,134519
2025-09-24,1052.199951171875,1052.199951171875,1065.0,1045.4000244140625,1049.800048828125,78936
2025-09-25,1040.4000244140625,1040.4000244140625,1064.300048828125,1033.5,1055.0,61736
2025-09-26,1019.9000244140625,1019.9000244140625,1047.5999755859375,1010.0999755859375,1033.0,195919
2025-09-29,1018.5,1018.5,1028.0,1005.0,1020.0,91158
2025-09-30,1000.0,1000.0,1024.9000244140625,995.7999877929688,1018.5,171693
2025-10-01,1003.7000122070312,1003.7000122070312,1022.0,990.5499877929688,1004.0,114939
2025-10-03,1011.7000122070312,1011.7000122070312,1027.449951171875,1005.0999755859375,1022.0,87573
2025-10-06,999.7999877929688,999.7999877929688,1019.5999755859375,996.0999755859375,1014.0,43545
2025-10-07,1000.3499755859375,1000.3499755859375,1030.0,995.4500122070312,1001.8499755859375,83622
2025-10-08,990.5999755859375,990.5999755859375,1011.4000244140625,988.2000122070312,1001.0,57565
2025-10-09,981.4000244140625,981.4000244140625,1006.0,975.5,999.0999755859375,65256
2025-10-10,981.0499877929688,981.0499877929688,987.9000244140625,971.4000244140625,984.9500122070312,54750
2025-10-13,971.8499755859375,971.8499755859375,1000.0,959.9000244140625,984.9500122070312,78056
2025-10-14,971.0999755859375,971.0999755859375,977.75,960.0,971.8499755859375,57806
2025-10-15,987.4000244140625,987.4000244140625,1011.75,973.2000122070312,989.0,252276
2025-10-16,1002.2000122070312,1002.2000122070312,1005.9500122070312,981.5499877929688,987.4000244140625,45927
2025-10-17,992.0499877929688,992.0499877929688,1009.9500122070312,975.0,1009.9500122070312,85374
2025-10-20,1003.5,1003.5,1008.0,977.0,1008.0,55471
2025-10-21,999.6500244140625,999.6500244140625,1008.0,997.1500244140625,1003.5999755859375,3878
2025-10-23,990.7999877929688,990.7999877929688,1004.9500122070312,985.0,1004.0,81598
2025-10-24,989.4000244140625,989.4000244140625,1000.0,982.25,991.0,31652
2025-10-27,999.5999755859375,999.5999755859375,1008.0,989.8499755859375,999.0,40470
2025-10-28,999.9000244140625,999.9000244140625,1005.5999755859375,995.0,999.5999755859375,33030
2025-10-29,1007.1500244140625,1007.1500244140625,1016.5999755859375,997.4500122070312,999.9000244140625,40390
2025-10-30,994.7999877929688,994.7999877929688,1016.9500122070312,993.0,1009.0,48785
2025-10-31,988.6500244140625,988.6500244140625,996.0,974.2999877929688,996.0,105025
2025-11-03,1019.7000122070312,1019.7000122070312,1029.0,990.9000244140625,990.9000244140625,173957
2025-11-04,1025.25,1025.25,1044.6500244140625,1007.4500122070312,1025.0,304218
2025-11-05,1025.25,1025.25,1025.25,1025.25,1025.25,0
2025-11-06,1018.0499877929688,1018.0499877929688,1023.5,976.2999877929688,1018.4500122070312,240910
2025-11-07,1023.5999755859375,1023.5999755859375,1034.1500244140625,1010.6500244140625,1018.0499877929688,65682
2025-11-10,1018.5999755859375,1018.5999755859375,1023.0,992.0,1017.0,80480
2025-11-11,1018.0999755859375,1018.0999755859375,1030.0,1001.5,1030.0,44650
2025-11-12,1023.8499755859375,1023.8499755859375,1030.0,1009.0999755859375,1018.0499877929688,26618
2025-11-13,1041.199951171875,1041.199951171875,1054.0,1012.4000244140625,1023.0499877929688,191424
2025-11-14,1060.4000244140625,1060.4000244140625,1064.8499755859375,1038.0,1041.199951171875,147547
2025-11-17,1039.4000244140625,1039.4000244140625,1064.0,1035.050048828125,1062.5,165066
2025-11-18,1025.0,1025.0,1059.699951171875,1015.0,1039.4000244140625,116249
2025-11-19,1004.5999755859375,1004.5999755859375,1030.0,1000.0499877929688,1026.0,470651
2025-11-20,1011.4000244140625,1011.4000244140625,1028.0,1001.1500244140625,1028.0,66057
2025-11-21,1007.4000244140625,1007.4000244140625,1019.8499755859375,1001.1500244140625,1011.4000244140625,191673
2025-11-24,1029.0,1029.0,1039.300048828125,982.0499877929688,1002.0499877929688,165839
2025-11-25,1008.5999755859375,1008.5999755859375,1025.449951171875,1002.2999877929688,1025.449951171875,54972
2025-11-26,1006.5999755859375,1006.5999755859375,1017.0,990.6500244140625,1017.0,242527
2025-11-27,1008.9500122070312,1008.9500122070312,1015.0,997.0,1006.0,39462
2025-11-28,998.0499877929688,998.0499877929688,1007.0,988.0,1000.2999877929688,97639
2025-12-01,1002.0999755859375,1002.0999755859375,1014.9500122070312,992.3499755859375,995.0999755859375,41184
2025-12-02,1010.8499755859375,1010.8499755859375,1015.0,1002.2000122070312,1002.2000122070312,48613
2025-12-03,1001.8499755859375,1001.8499755859375,1011.4000244140625,992.25,1005.0,616392
2025-12-04,1080.0,1080.0,1112.4000244140625,1003.0499877929688,1010.0,6217531
2025-12-05,1017.3499755859375,1017.3499755859375,1062.050048828125,1012.1500244140625,1062.050048828125,639533
2025-12-08,1015.6500244140625,1015.6500244140625,1024.0,997.5999755859375,1015.0,148750
2025-12-09,1030.5999755859375,1030.5999755859375,1042.4000244140625,1001.0499877929688,1015.0,202801
2025-12-10,1016.0499877929688,1016.0499877929688,1034.5,1010.7999877929688,1028.5999755859375,54836
2025-12-11,999.75,999.75,1021.0999755859375,998.0,1015.0,58821
2025-12-12,990.4500122070312,990.4500122070312,1004.0499877929688,975.75,1004.0,593039
2025-12-15,989.0499877929688,989.0499877929688,993.9500122070312,972.1500244140625,993.4500122070312,406951
2025-12-16,978.9500122070312,978.9500122070312,985.2000122070312,958.1500244140625,983.0,508309
2025-12-17,978.1500244140625,978.1500244140625,986.0,968.0,986.0,64490
2025-12-18,992.75,992.75,1002.9500122070312,954.0,975.0,300581
2025-12-19,997.25,997.25,999.9500122070312,980.5,990.0499877929688,60470
2025-12-22,1002.5499877929688,1002.5499877929688,1005.75,984.0,997.0499877929688,145697
2025-12-23,1015.25,1015.25,1021.9500122070312,999.0999755859375,1010.0,57259
2025-12-24,1030.300048828125,1030.300048828125,1040.0999755859375,1011.0499877929688,1015.0,114588
2025-12-26,1035.0,1035.0,1047.0,1021.5499877929688,1047.0,93529
2025-12-29,1036.75,1036.75,1047.25,1025.0,1035.0,55089
2025-12-30,1048.050048828125,1048.050048828125,1054.5999755859375,1020.4500122070312,1033.699951171875,225220
2025-12-31,1061.0,1061.0,1066.3499755859375,1041.5999755859375,1055.0,55703
2026-01-01,1042.4000244140625,1042.4000244140625,1069.5,1037.0,1061.9000244140625,33006
2026-01-02,1059.199951171875,1059.199951171875,1068.5,1033.800048828125,1042.4000244140625,138824
2026-01-05,1055.9000244140625,1055.9000244140625,1065.5,1042.0,1059.800048828125,62141
2026-01-06,1048.699951171875,1048.699951171875,1054.5,1045.199951171875,1050.0,69413
2026-01-07,1031.199951171875,1031.199951171875,1046.9000244140625,1017.0,1045.0,94142
2026-01-08,1011.9000244140625,1011.9000244140625,1031.199951171875,1002.4000244140625,1031.199951171875,59570
2026-01-09,993.2000122070312,993.2000122070312,1017.0,987.2000122070312,1014.2000122070312,128912
2026-01-12,984.0999755859375,984.0999755859375,995.0,970.4000244140625,995.0,109555
2026-01-13,999.0999755859375,999.0999755859375,1007.4000244140625,979.7000122070312,984.0,90023
2026-01-14,994.7000122070312,994.7000122070312,1005.0,990.0,999.0,49030
2026-01-16,987.7999877929688,987.7999877929688,993.7000122070312,967.5999755859375,990.0,268863
