date_,adj close_bdl.ns,close_bdl.ns,high_bdl.ns,low_bdl.ns,open_bdl.ns,volume_bdl.ns
2025-04-08,1286.980224609375,1287.5,1309.0,1260.0999755859375,1289.0,982571
2025-04-09,1285.281005859375,1285.800048828125,1307.300048828125,1252.0,1280.0,1025338
2025-04-11,1324.5650634765625,1325.0999755859375,1333.3499755859375,1298.800048828125,1320.0,1275036
2025-04-15,1404.3328857421875,1404.9000244140625,1415.0,1335.0,1335.0,2842889
2025-04-16,1398.735107421875,1399.300048828125,1443.0,1393.300048828125,1411.0,2042046
2025-04-17,1392.6375732421875,1393.199951171875,1414.4000244140625,1376.800048828125,1397.699951171875,1378623
2025-04-21,1426.82373046875,1427.4000244140625,1460.0,1395.5999755859375,1398.5999755859375,2958655
2025-04-22,1409.330810546875,1409.9000244140625,1439.199951171875,1405.0,1429.5,909037
2025-04-23,1426.723876953125,1427.300048828125,1439.0,1387.800048828125,1421.0,1370764
2025-04-24,1429.0228271484375,1429.5999755859375,1459.4000244140625,1411.0999755859375,1427.0,1438763
2025-04-25,1413.029296875,1413.5999755859375,1439.9000244140625,1373.0,1435.0,1844748
2025-04-28,1485.89990234375,1486.5,1508.5999755859375,1398.0,1398.0,5450223
2025-04-29,1535.579833984375,1536.199951171875,1557.0,1499.0,1500.0,5032386
2025-04-30,1528.982421875,1529.5999755859375,1564.0,1462.5,1540.9000244140625,3843309
2025-05-02,1483.40087890625,1484.0,1529.5999755859375,1481.5,1518.800048828125,1322788
2025-05-05,1563.2686767578125,1563.9000244140625,1572.0,1491.0999755859375,1500.0,3295090
2025-05-06,1527.083251953125,1527.699951171875,1576.0,1511.300048828125,1565.0,2047067
2025-05-07,1447.3155517578125,1447.9000244140625,1562.0,1427.800048828125,1524.0,3852128
2025-05-08,1453.213134765625,1453.800048828125,1497.800048828125,1447.300048828125,1460.0,1772407
2025-05-09,1531.181640625,1531.800048828125,1595.0,1455.0,1455.0,12898745
2025-05-12,1569.2662353515625,1569.9000244140625,1610.0,1527.5999755859375,1596.800048828125,4420124
2025-05-13,1745.9947509765625,1746.699951171875,1770.0,1547.0999755859375,1569.9000244140625,20367702
2025-05-14,1765.386962890625,1766.0999755859375,1820.9000244140625,1743.699951171875,1762.9000244140625,9129637
2025-05-15,1805.770751953125,1806.5,1814.0,1725.0,1769.9000244140625,4642308
2025-05-16,1841.25634765625,1842.0,1938.5999755859375,1807.300048828125,1818.0,10174301
2025-05-19,1823.1636962890625,1823.9000244140625,1918.9000244140625,1803.0,1879.0,4852192
2025-05-20,1797.07421875,1797.800048828125,1838.4000244140625,1748.4000244140625,1824.0,4221612
2025-05-21,1878.4412841796875,1879.199951171875,1889.199951171875,1771.0,1789.0,5087964
2025-05-22,1923.822998046875,1924.5999755859375,1933.5999755859375,1862.5,1880.0,5717088
2025-05-23,1908.3292236328125,1909.0999755859375,1958.0,1877.0,1930.0,4602607
2025-05-26,1908.629150390625,1909.4000244140625,1923.4000244140625,1878.0,1910.0,2281347
2025-05-27,1959.3087158203125,1960.0999755859375,1991.5,1905.0,1909.4000244140625,5742826
2025-05-28,1916.3260498046875,1917.0999755859375,1974.5,1842.0,1862.0999755859375,8395164
2025-05-29,1972.80322265625,1973.5999755859375,1989.0,1923.4000244140625,1938.699951171875,3617250
2025-05-30,2014.686279296875,2015.5,2096.60009765625,1956.0999755859375,1977.9000244140625,8889976
2025-06-02,1973.8028564453125,1974.5999755859375,2032.0,1965.0,2014.0,2748243
2025-06-03,1976.1019287109375,1976.9000244140625,2030.0,1960.0,1974.0,3313702
2025-06-04,1946.6138916015625,1947.4000244140625,2057.0,1940.0,1990.0,4700149
2025-06-05,1968.0052490234375,1968.800048828125,1982.9000244140625,1926.4000244140625,1963.0,3067139
2025-06-06,1932.8193359375,1933.5999755859375,1998.800048828125,1930.0999755859375,1979.800048828125,2104906
2025-06-09,1947.8133544921875,1948.5999755859375,1963.800048828125,1925.5,1942.5,2086281
2025-06-10,1966.40576171875,1967.199951171875,1991.9000244140625,1942.0,1970.0,3106535
2025-06-11,1893.63525390625,1894.4000244140625,1974.9000244140625,1886.0999755859375,1974.9000244140625,2360649
2025-06-12,1870.24462890625,1871.0,1927.800048828125,1860.300048828125,1893.9000244140625,2120764
2025-06-13,1899.23291015625,1900.0,1933.800048828125,1833.699951171875,1840.0,4602202
2025-06-16,1887.23779296875,1888.0,1916.5,1816.5999755859375,1906.9000244140625,3641398
2025-06-17,1902.631591796875,1903.4000244140625,1941.0,1878.4000244140625,1890.9000244140625,2912898
2025-06-18,1905.3304443359375,1906.0999755859375,1935.9000244140625,1891.5999755859375,1907.0,2218679
2025-06-19,1883.539306640625,1884.300048828125,1952.9000244140625,1868.0,1909.0,3959965
2025-06-20,1901.232177734375,1902.0,1909.199951171875,1857.0,1888.300048828125,2228334
2025-06-23,1930.4202880859375,1931.199951171875,1952.0,1895.199951171875,1902.0999755859375,3895796
2025-06-24,1850.952392578125,1851.699951171875,1941.9000244140625,1846.699951171875,1940.0,3669138
2025-06-25,1814.1673583984375,1814.9000244140625,1864.5,1800.0,1858.9000244140625,2667837
2025-06-26,1826.5623779296875,1827.300048828125,1856.9000244140625,1811.5,1831.800048828125,1971102
2025-06-27,1889.3369140625,1890.0999755859375,1907.0,1827.300048828125,1834.9000244140625,3184051
2025-06-30,1942.41552734375,1943.199951171875,1954.9000244140625,1883.5999755859375,1899.0,3054172
2025-07-01,1979.5006103515625,1980.300048828125,2009.5,1957.0,1962.0999755859375,4257314
2025-07-02,1974.402587890625,1975.199951171875,1996.199951171875,1947.0,1985.0,2111770
2025-07-03,1964.506591796875,1965.300048828125,1982.699951171875,1906.5999755859375,1965.0,3248007
2025-07-04,1976.8016357421875,1977.5999755859375,2013.5,1970.800048828125,1989.0,3762094
2025-07-07,1942.5155029296875,1943.300048828125,1972.699951171875,1927.0,1972.0,1444044
2025-07-08,1968.8048095703125,1969.5999755859375,1975.0,1935.4000244140625,1940.0,1147588
2025-07-09,1984.3985595703125,1985.199951171875,1998.0,1964.0,1966.0,1963071
2025-07-10,1892.035888671875,1892.800048828125,1976.5999755859375,1883.4000244140625,1976.5999755859375,3463091
2025-07-11,1855.8504638671875,1856.5999755859375,1897.5999755859375,1837.699951171875,1891.0,2136407
2025-07-14,1823.363525390625,1824.0999755859375,1851.300048828125,1815.0999755859375,1849.0,1412001
2025-07-15,1818.8653564453125,1819.5999755859375,1845.0,1813.9000244140625,1829.4000244140625,1314552
2025-07-16,1801.2725830078125,1802.0,1832.0999755859375,1793.0,1824.0,919493
2025-07-17,1742.1964111328125,1742.9000244140625,1814.9000244140625,1737.5,1810.0,2030025
2025-07-18,1670.9251708984375,1671.5999755859375,1762.800048828125,1668.0,1740.0,2491406
2025-07-21,1717.706298828125,1718.4000244140625,1726.5,1647.199951171875,1671.5999755859375,2581371
2025-07-22,1716.7066650390625,1717.4000244140625,1735.0,1705.0,1726.9000244140625,1627386
2025-07-23,1703.212158203125,1703.9000244140625,1725.0999755859375,1687.0999755859375,1720.0,779005
2025-07-24,1696.414794921875,1697.0999755859375,1718.9000244140625,1685.0,1705.0,888842
2025-07-25,1656.9307861328125,1657.5999755859375,1692.9000244140625,1640.0999755859375,1690.0,1596471
2025-07-28,1621.145263671875,1621.800048828125,1667.699951171875,1611.699951171875,1650.0,1247771
2025-07-29,1622.4447021484375,1623.0999755859375,1633.0,1591.5999755859375,1613.0,1253255
2025-07-30,1619.6458740234375,1620.300048828125,1639.0,1612.300048828125,1623.0999755859375,683194
2025-07-31,1618.346435546875,1619.0,1634.0,1593.4000244140625,1600.0,818584
2025-08-01,1564.568115234375,1565.199951171875,1616.0,1556.0999755859375,1615.0,852808
2025-08-04,1587.0589599609375,1587.699951171875,1591.699951171875,1556.5999755859375,1560.0,912668
2025-08-05,1585.95947265625,1586.5999755859375,1607.699951171875,1550.0,1590.0,1611048
2025-08-06,1576.4632568359375,1577.0999755859375,1616.800048828125,1558.0,1610.0,1716267
2025-08-07,1567.366943359375,1568.0,1584.0,1541.0,1565.0,993222
2025-08-08,1498.294921875,1498.9000244140625,1567.199951171875,1491.0999755859375,1562.0,1482093
2025-08-11,1513.288818359375,1513.9000244140625,1559.699951171875,1485.0,1493.0,2028208
2025-08-12,1485.400146484375,1486.0,1520.4000244140625,1457.0999755859375,1515.0,2031259
2025-08-13,1590.357666015625,1591.0,1609.9000244140625,1502.0,1520.300048828125,5047289
2025-08-14,1577.1630859375,1577.800048828125,1613.9000244140625,1572.0999755859375,1591.0,2039786
2025-08-18,1604.9517822265625,1605.5999755859375,1629.0,1585.5999755859375,1602.0,1833641
2025-08-19,1548.474609375,1549.0999755859375,1605.9000244140625,1546.0,1605.5999755859375,2525515
2025-08-20,1528.882568359375,1529.5,1570.0,1526.0999755859375,1560.0999755859375,1482051
2025-08-21,1519.286376953125,1519.9000244140625,1548.0,1513.0,1539.0,1464344
2025-08-22,1516.9873046875,1517.5999755859375,1537.0999755859375,1505.800048828125,1520.0,911672
2025-08-25,1520.0860595703125,1520.699951171875,1542.699951171875,1516.0,1540.0,943361
2025-08-26,1477.00341796875,1477.5999755859375,1521.800048828125,1461.300048828125,1515.0,4587873
2025-08-28,1428.3231201171875,1428.9000244140625,1481.699951171875,1425.699951171875,1469.9000244140625,1409877
2025-08-29,1435.120361328125,1435.699951171875,1449.699951171875,1413.5999755859375,1425.0999755859375,1741846
2025-09-01,1458.111083984375,1458.699951171875,1463.5,1432.0,1440.0,1072686
2025-09-02,1470.506103515625,1471.0999755859375,1489.5999755859375,1448.800048828125,1470.0,994174
2025-09-03,1464.108642578125,1464.699951171875,1482.199951171875,1456.699951171875,1470.0,755629
2025-09-04,1431.2220458984375,1431.800048828125,1478.5,1428.699951171875,1475.0,749436
2025-09-05,1442.8172607421875,1443.4000244140625,1453.0,1425.800048828125,1430.0,1072097
2025-09-08,1440.818115234375,1441.4000244140625,1457.4000244140625,1438.0999755859375,1451.0,504473
2025-09-09,1423.3251953125,1423.9000244140625,1452.5999755859375,1420.9000244140625,1437.0,832229
2025-09-10,1496.095703125,1496.699951171875,1502.0,1425.0999755859375,1426.0,2139137
2025-09-11,1481.0018310546875,1481.5999755859375,1513.0999755859375,1470.300048828125,1502.300048828125,1555826
2025-09-12,1565.8675537109375,1566.5,1577.300048828125,1481.5999755859375,1481.5999755859375,4503551
2025-09-15,1604.0521240234375,1604.699951171875,1609.9000244140625,1554.5999755859375,1578.699951171875,2969216
2025-09-16,1604.35205078125,1605.0,1622.199951171875,1587.4000244140625,1602.9000244140625,2036289
2025-09-17,1623.944091796875,1624.5999755859375,1636.5999755859375,1607.0999755859375,1607.0999755859375,2588895
2025-09-18,1609.5499267578125,1610.199951171875,1636.4000244140625,1600.5,1627.0,1293234
2025-09-19,1631.5999755859375,1631.5999755859375,1644.0999755859375,1606.0999755859375,1609.0,2081434
2025-09-22,1627.699951171875,1627.699951171875,1654.0,1613.0999755859375,1630.0,1575867
2025-09-23,1595.4000244140625,1595.4000244140625,1633.5,1570.9000244140625,1625.0,1691145
2025-09-24,1566.4000244140625,1566.4000244140625,1605.0999755859375,1556.0,1590.0,1534898
2025-09-25,1555.9000244140625,1555.9000244140625,1604.0,1550.0999755859375,1556.0,1279035
2025-09-26,1497.800048828125,1497.800048828125,1554.9000244140625,1495.0,1554.9000244140625,943640
2025-09-29,1498.9000244140625,1498.9000244140625,1529.0,1492.5,1505.199951171875,1706791
2025-09-30,1493.199951171875,1493.199951171875,1515.9000244140625,1461.800048828125,1500.0,1012477
2025-10-01,1541.800048828125,1541.800048828125,1545.199951171875,1486.0999755859375,1493.199951171875,1424004
2025-10-03,1560.9000244140625,1560.9000244140625,1578.0999755859375,1526.699951171875,1541.800048828125,1547231
2025-10-06,1559.0999755859375,1559.0999755859375,1578.699951171875,1550.0999755859375,1568.4000244140625,877287
2025-10-07,1529.5999755859375,1529.5999755859375,1565.0,1522.300048828125,1558.0,778100
2025-10-08,1495.300048828125,1495.300048828125,1534.800048828125,1492.0,1532.0,858968
2025-10-09,1520.300048828125,1520.300048828125,1525.9000244140625,1483.0,1500.0,838414
2025-10-10,1537.0999755859375,1537.0999755859375,1545.300048828125,1511.0,1524.199951171875,1133748
2025-10-13,1509.4000244140625,1509.4000244140625,1528.300048828125,1500.0,1524.9000244140625,611610
2025-10-14,1488.800048828125,1488.800048828125,1531.0,1480.699951171875,1515.0,884619
2025-10-15,1500.9000244140625,1500.9000244140625,1521.9000244140625,1485.0999755859375,1490.0,696475
2025-10-16,1504.9000244140625,1504.9000244140625,1511.4000244140625,1487.5999755859375,1500.9000244140625,659335
2025-10-17,1540.0,1540.0,1570.0,1492.0999755859375,1501.0,3168047
2025-10-20,1534.5999755859375,1534.5999755859375,1553.5999755859375,1532.0999755859375,1553.5999755859375,490662
2025-10-21,1541.699951171875,1541.699951171875,1549.800048828125,1538.5,1541.5,160980
2025-10-23,1514.800048828125,1514.800048828125,1552.9000244140625,1510.300048828125,1551.0,738282
2025-10-24,1544.0,1544.0,1569.0,1527.9000244140625,1560.0,2611624
2025-10-27,1537.800048828125,1537.800048828125,1559.5,1529.0999755859375,1548.0,743796
2025-10-28,1517.5999755859375,1517.5999755859375,1541.9000244140625,1503.0,1537.800048828125,641168
2025-10-29,1525.800048828125,1525.800048828125,1531.199951171875,1509.0,1519.699951171875,608089
2025-10-30,1515.0999755859375,1515.0999755859375,1534.4000244140625,1509.9000244140625,1521.0,403241
2025-10-31,1529.9000244140625,1529.9000244140625,1547.0,1511.0999755859375,1512.0,1561910
2025-11-03,1536.5999755859375,1536.5999755859375,1541.0,1515.0,1530.0,664625
2025-11-04,1481.0999755859375,1481.0999755859375,1539.800048828125,1478.0999755859375,1534.0,1203483
2025-11-05,1481.0999755859375,1481.0999755859375,1481.0999755859375,1481.0999755859375,1481.0999755859375,0
2025-11-06,1438.0999755859375,1438.0999755859375,1486.0999755859375,1424.0999755859375,1483.0,1430679
2025-11-07,1447.699951171875,1447.699951171875,1455.0,1413.0,1425.0999755859375,984121
2025-11-10,1514.4000244140625,1514.4000244140625,1521.5,1449.699951171875,1450.0,1989123
2025-11-11,1533.4000244140625,1533.4000244140625,1552.0,1512.0999755859375,1513.0,1622623
2025-11-12,1532.4000244140625,1532.4000244140625,1555.0,1521.199951171875,1541.0999755859375,1038141
2025-11-13,1517.9000244140625,1517.9000244140625,1544.9000244140625,1510.0,1530.0,953101
2025-11-14,1613.800048828125,1613.800048828125,1633.4000244140625,1583.199951171875,1601.0,8771309
2025-11-17,1589.5,1589.5,1629.9000244140625,1582.300048828125,1620.0999755859375,1613157
2025-11-18,1558.199951171875,1558.199951171875,1587.0,1555.5999755859375,1580.0,850306
2025-11-19,1536.800048828125,1536.800048828125,1559.5,1533.9000244140625,1556.5,864822
2025-11-20,1557.0,1557.0,1583.0,1540.0999755859375,1542.0,1803892
2025-11-21,1512.699951171875,1512.699951171875,1555.0,1504.4000244140625,1555.0,968660
2025-11-24,1477.0,1477.0,1511.800048828125,1472.0999755859375,1498.0,1306842
2025-11-25,1462.4000244140625,1462.4000244140625,1492.300048828125,1460.0999755859375,1480.0,695115
2025-11-26,1487.5999755859375,1487.5999755859375,1493.0999755859375,1469.699951171875,1472.199951171875,617077
2025-11-27,1504.5,1504.5,1508.0,1486.699951171875,1496.0,721854
2025-11-28,1513.5999755859375,1513.5999755859375,1519.199951171875,1493.199951171875,1514.300048828125,541716
2025-12-01,1530.300048828125,1530.300048828125,1539.199951171875,1514.0,1521.300048828125,883914
2025-12-02,1525.300048828125,1525.300048828125,1560.0,1515.9000244140625,1560.0,2303031
2025-12-03,1483.0,1483.0,1526.800048828125,1470.0,1520.699951171875,1531544
2025-12-04,1528.0,1528.0,1539.0,1482.9000244140625,1490.0,1496051
2025-12-05,1512.5,1512.5,1537.5999755859375,1497.0999755859375,1537.0,1483241
2025-12-08,1423.0999755859375,1423.0999755859375,1505.699951171875,1420.0,1495.0,1866269
2025-12-09,1427.4000244140625,1427.4000244140625,1434.9000244140625,1385.4000244140625,1422.0,1923537
2025-12-10,1400.300048828125,1400.300048828125,1438.5,1381.5,1427.4000244140625,1052587
2025-12-11,1413.4000244140625,1413.4000244140625,1426.0999755859375,1396.0,1401.0,869146
2025-12-12,1409.9000244140625,1409.9000244140625,1434.4000244140625,1401.4000244140625,1425.0,820908
2025-12-15,1402.5999755859375,1402.5999755859375,1409.4000244140625,1390.0,1409.0,698043
2025-12-16,1355.5999755859375,1355.5999755859375,1402.0,1350.0,1400.0,1592422
2025-12-17,1324.300048828125,1324.300048828125,1359.0,1320.0999755859375,1359.0,1065262
2025-12-18,1342.5,1342.5,1347.4000244140625,1305.699951171875,1325.0,1086825
2025-12-19,1373.0999755859375,1373.0999755859375,1376.699951171875,1342.300048828125,1349.0,859088
2025-12-22,1423.5999755859375,1423.5999755859375,1427.0,1372.0999755859375,1380.0,1601899
2025-12-23,1431.4000244140625,1431.4000244140625,1444.0,1414.0,1427.199951171875,1020331
2025-12-24,1481.199951171875,1481.199951171875,1498.0,1426.699951171875,1434.0,2713018
2025-12-25,1481.199951171875,1481.199951171875,1481.199951171875,1481.199951171875,1481.199951171875,0
2025-12-26,1477.9000244140625,1477.9000244140625,1517.699951171875,1474.0,1490.0,2322415
2025-12-29,1473.699951171875,1473.699951171875,1509.800048828125,1462.4000244140625,1498.0,1893765
2025-12-30,1454.5999755859375,1454.5999755859375,1490.199951171875,1427.5999755859375,1480.0,3164931
2025-12-31,1466.5,1466.5,1479.800048828125,1454.699951171875,1457.5,732619
2026-01-01,1481.5,1481.5,1487.0,1446.199951171875,1475.0,819562
2026-01-02,1495.0,1495.0,1506.0,1477.0,1487.300048828125,1636024
2026-01-05,1541.800048828125,1541.800048828125,1553.0,1494.0,1495.0,3329765
2026-01-06,1542.5,1542.5,1564.699951171875,1524.0,1540.0,4768472
2026-01-07,1539.5,1539.5,1556.5,1526.5,1531.0,2046391
2026-01-08,1533.5999755859375,1533.5999755859375,1568.9000244140625,1528.0,1540.0,2082519
2026-01-09,1520.5,1520.5,1579.5,1511.0,1532.199951171875,2909513
2026-01-12,1533.0,1533.0,1542.5,1491.0999755859375,1524.5,1635738
2026-01-13,1522.5,1522.5,1544.9000244140625,1502.300048828125,1540.0,1110259
2026-01-14,1513.5999755859375,1513.5999755859375,1535.0,1509.0,1519.9000244140625,1090780
2026-01-15,1513.5999755859375,1513.5999755859375,1513.5999755859375,1513.5999755859375,1513.5999755859375,0
2026-01-16,1516.4000244140625,1516.4000244140625,1533.5,1499.0,1516.0,1130721
