date_,adj close_kajariacer.ns,close_kajariacer.ns,high_kajariacer.ns,low_kajariacer.ns,open_kajariacer.ns,volume_kajariacer.ns
2025-03-28,850.53515625,858.9000244140625,890.4500122070312,854.0,877.2000122070312,250114
2025-04-01,840.1869506835938,848.4500122070312,865.8499755859375,845.0,856.5999755859375,168053
2025-04-02,822.4117431640625,830.5,857.0,826.5,848.5,505662
2025-04-03,819.738037109375,827.7999877929688,832.5,808.0,810.0,454781
2025-04-04,795.8233032226562,803.6500244140625,832.0,797.6500244140625,830.0,310603
2025-04-07,777.453857421875,785.0999755859375,790.0,758.7000122070312,785.0,293884
2025-04-08,780.7217407226562,788.4000244140625,799.5,784.5999755859375,785.0999755859375,523752
2025-04-09,771.85888671875,779.4500122070312,789.9500122070312,771.0,787.7000122070312,535982
2025-04-11,793.3970947265625,801.2000122070312,806.0,780.2000122070312,798.5999755859375,1523035
2025-04-15,800.130859375,808.0,829.5499877929688,800.0,814.0,429488
2025-04-16,783.3458862304688,791.0499877929688,814.0,786.6500244140625,805.0,1462719
2025-04-17,804.4384765625,812.3499755859375,820.4500122070312,791.0499877929688,791.0499877929688,409368
2025-04-21,811.370361328125,819.3499755859375,830.0,799.5999755859375,808.0,752237
2025-04-22,806.1714477539062,814.0999755859375,836.4000244140625,808.5,817.25,2033281
2025-04-23,804.1414184570312,812.0499877929688,834.5,809.9500122070312,815.9000244140625,976362
2025-04-24,809.2412719726562,817.2000122070312,829.9000244140625,812.2000122070312,813.0,350143
2025-04-25,792.1098022460938,799.9000244140625,824.0,792.0999755859375,814.0999755859375,381320
2025-04-28,792.8029174804688,800.5999755859375,815.5999755859375,798.0,798.0,342658
2025-04-29,807.557861328125,815.5,820.4000244140625,796.1500244140625,796.1500244140625,727098
2025-04-30,796.6649780273438,804.5,820.8499755859375,798.75,820.8499755859375,671111
2025-05-02,791.6641235351562,799.4500122070312,808.5499877929688,792.7000122070312,800.1500244140625,339588
2025-05-05,814.0440063476562,822.0499877929688,832.2000122070312,809.0,829.0,267363
2025-05-06,791.8622436523438,799.6500244140625,826.5,781.0,818.0,1441677
2025-05-07,821.1243896484375,829.2000122070312,851.0,764.7999877929688,764.7999877929688,2376838
2025-05-08,821.1243896484375,829.2000122070312,850.5999755859375,824.0,829.0,1181753
2025-05-09,847.4158935546875,855.75,859.0,810.0,815.0,1045299
2025-05-12,836.52294921875,844.75,884.6500244140625,842.0,875.7000122070312,465852
2025-05-13,841.9694213867188,850.25,859.0,840.0,847.1500244140625,267846
2025-05-14,857.6650390625,866.0999755859375,892.4000244140625,845.0499877929688,858.2999877929688,1528311
2025-05-15,922.2300415039062,931.2999877929688,938.7999877929688,872.4500122070312,878.0,2159236
2025-05-16,938.5693359375,947.7999877929688,951.5,922.0,935.0,659053
2025-05-19,971.5946044921875,981.1500244140625,992.1500244140625,950.0,950.0,1058311
2025-05-20,957.3843383789062,966.7999877929688,990.0,957.0499877929688,985.0,563856
2025-05-21,994.123046875,1003.9000244140625,1011.0,959.9000244140625,960.0999755859375,624836
2025-05-22,984.715576171875,994.4000244140625,1016.3499755859375,978.5499877929688,1008.0,566811
2025-05-23,984.368896484375,994.0499877929688,1005.0,981.6500244140625,999.0,338991
2025-05-26,1039.2789306640625,1049.5,1059.9000244140625,994.0499877929688,1008.0,871511
2025-05-27,1011.8486938476562,1021.7999877929688,1049.699951171875,1014.0,1049.5,396339
2025-05-28,1032.693603515625,1042.8499755859375,1049.800048828125,1019.5,1025.0,226908
2025-05-29,1039.6253662109375,1049.8499755859375,1054.0,1033.9000244140625,1047.0,307626
2025-05-30,1029.6239013671875,1039.75,1049.800048828125,1033.0,1049.800048828125,226263
2025-06-02,1044.92333984375,1055.199951171875,1059.699951171875,1030.0,1039.0999755859375,325399
2025-06-03,1022.6424560546875,1032.699951171875,1069.9000244140625,1030.199951171875,1060.199951171875,137628
2025-06-04,1014.3244018554688,1024.300048828125,1040.0,1020.0,1031.0,104116
2025-06-05,1002.936279296875,1012.7999877929688,1029.0,1005.2000122070312,1029.0,224930
2025-06-06,1002.5402221679688,1012.4000244140625,1024.0,1010.0,1012.7999877929688,119386
2025-06-09,1021.9493408203125,1032.0,1049.0,1010.5,1012.5,302906
2025-06-10,1054.429931640625,1064.800048828125,1077.5,1027.199951171875,1037.0999755859375,608726
2025-06-11,1046.7059326171875,1057.0,1074.0999755859375,1047.699951171875,1074.0999755859375,327479
2025-06-12,1041.2593994140625,1051.5,1061.5,1040.4000244140625,1057.0,273364
2025-06-13,1031.3568115234375,1041.5,1050.0,1011.5999755859375,1029.0,288226
2025-06-16,1023.830810546875,1033.9000244140625,1047.0999755859375,1018.2000122070312,1045.0,197994
2025-06-17,1013.135986328125,1023.0999755859375,1033.9000244140625,1017.2000122070312,1033.9000244140625,125119
2025-06-18,1010.9574584960938,1020.9000244140625,1028.800048828125,1012.5999755859375,1028.800048828125,173122
2025-06-19,1010.6603393554688,1020.5999755859375,1028.9000244140625,1012.5999755859375,1025.0,281761
2025-06-20,1012.44287109375,1022.4000244140625,1029.0,1006.2000122070312,1012.5999755859375,197252
2025-06-23,1043.833984375,1054.0999755859375,1063.0,1007.0,1016.0999755859375,466314
2025-06-24,1094.5355224609375,1105.300048828125,1115.800048828125,1051.0999755859375,1059.300048828125,786877
2025-06-25,1094.9315185546875,1105.699951171875,1124.699951171875,1090.0,1105.0,523577
2025-06-26,1107.904052734375,1118.800048828125,1123.5,1090.4000244140625,1098.0,230148
2025-06-27,1078.1961669921875,1088.800048828125,1125.0,1080.0,1125.0,285760
2025-06-30,1070.47216796875,1081.0,1089.0,1070.4000244140625,1080.0,229414
2025-07-01,1064.134521484375,1074.5999755859375,1081.800048828125,1063.199951171875,1077.9000244140625,1254798
2025-07-02,1109.6864013671875,1120.5999755859375,1132.4000244140625,1067.0999755859375,1075.0,2101502
2025-07-03,1129.49169921875,1140.5999755859375,1151.0,1108.0,1118.0,840317
2025-07-04,1139.0972900390625,1150.300048828125,1152.0999755859375,1138.300048828125,1140.5999755859375,230786
2025-07-07,1156.0306396484375,1167.4000244140625,1173.0,1142.0999755859375,1142.0999755859375,284549
2025-07-08,1157.3179931640625,1168.699951171875,1176.9000244140625,1148.5,1167.0,335305
2025-07-09,1172.3699951171875,1183.9000244140625,1192.0,1150.199951171875,1161.300048828125,267762
2025-07-10,1183.758056640625,1195.4000244140625,1201.699951171875,1167.300048828125,1183.9000244140625,427119
2025-07-11,1167.8148193359375,1179.300048828125,1200.5999755859375,1169.199951171875,1188.0,899451
2025-07-14,1172.171875,1183.699951171875,1218.0,1164.300048828125,1170.199951171875,806010
2025-07-15,1173.75634765625,1185.300048828125,1206.9000244140625,1172.0,1184.9000244140625,609854
2025-07-16,1172.0728759765625,1183.5999755859375,1201.9000244140625,1180.0999755859375,1193.300048828125,495433
2025-07-17,1216.9317626953125,1228.9000244140625,1234.699951171875,1188.0999755859375,1196.5,1305956
2025-07-18,1214.2579345703125,1226.199951171875,1234.800048828125,1198.5999755859375,1234.0,235941
2025-07-21,1240.89599609375,1253.0999755859375,1264.0,1228.5999755859375,1235.5,494933
2025-07-22,1229.508056640625,1241.5999755859375,1268.5,1225.199951171875,1262.5,1380482
2025-07-23,1202.6719970703125,1214.5,1254.9000244140625,1202.199951171875,1254.9000244140625,848289
2025-07-24,1167.6168212890625,1179.0999755859375,1252.4000244140625,1171.0,1232.0,932521
2025-07-25,1159.1004638671875,1170.5,1187.0,1150.0999755859375,1176.4000244140625,208428
2025-07-28,1160.883056640625,1172.300048828125,1199.0,1152.0,1171.0,507058
2025-07-29,1151.3763427734375,1162.699951171875,1183.300048828125,1154.199951171875,1163.0,1150968
2025-07-30,1157.6151123046875,1169.0,1194.699951171875,1162.9000244140625,1162.9000244140625,287122
2025-07-31,1165.5372314453125,1177.0,1194.0999755859375,1151.0,1165.0,5426576
2025-08-01,1171.973876953125,1183.5,1217.9000244140625,1178.0,1180.0,549053
2025-08-04,1178.2125244140625,1189.800048828125,1193.800048828125,1152.0,1189.5,314204
2025-08-05,1175.4398193359375,1187.0,1191.699951171875,1174.199951171875,1189.800048828125,305602
2025-08-06,1178.509521484375,1190.0999755859375,1200.0,1179.0,1187.9000244140625,210269
2025-08-07,1251.887939453125,1264.199951171875,1274.0,1180.300048828125,1180.300048828125,2142058
2025-08-08,1295.756591796875,1308.5,1321.9000244140625,1252.0,1264.199951171875,1995326
2025-08-11,1296.3507080078125,1309.0999755859375,1314.800048828125,1262.5,1307.199951171875,560887
2025-08-12,1244.758056640625,1257.0,1311.4000244140625,1240.0,1305.0999755859375,441485
2025-08-13,1262.3846435546875,1274.800048828125,1285.0,1240.4000244140625,1250.0,204654
2025-08-14,1255.452880859375,1267.800048828125,1278.9000244140625,1261.300048828125,1274.800048828125,111471
2025-08-18,1270.207763671875,1282.699951171875,1300.9000244140625,1271.4000244140625,1279.800048828125,250069
2025-08-19,1279.615234375,1292.199951171875,1297.0999755859375,1272.0999755859375,1283.5999755859375,333739
2025-08-20,1264.563232421875,1277.0,1296.800048828125,1271.0,1296.800048828125,257567
2025-08-21,1264.0682373046875,1276.5,1309.699951171875,1268.4000244140625,1279.9000244140625,237456
2025-08-22,1261.79052734375,1274.199951171875,1279.9000244140625,1266.0,1275.0999755859375,52943
2025-08-25,1251.2938232421875,1263.5999755859375,1288.0,1255.0,1274.5999755859375,110434
2025-08-26,1228.5177001953125,1240.5999755859375,1259.699951171875,1230.5,1254.0,238279
2025-08-28,1209.5047607421875,1221.4000244140625,1239.800048828125,1213.199951171875,1225.0,113910
2025-08-29,1197.8197021484375,1209.5999755859375,1231.199951171875,1204.0999755859375,1226.300048828125,199924
2025-09-01,1213.8619384765625,1225.800048828125,1239.0,1209.300048828125,1209.5999755859375,167594
2025-09-02,1198.017822265625,1209.800048828125,1241.0,1201.5,1238.0,367976
2025-09-03,1221.1898193359375,1233.199951171875,1241.0,1204.0,1209.800048828125,306649
2025-09-04,1230.30029296875,1242.4000244140625,1254.9000244140625,1221.0999755859375,1249.0,212695
2025-09-05,1211.188232421875,1223.0999755859375,1248.699951171875,1216.0,1248.699951171875,148146
2025-09-08,1221.5859375,1233.5999755859375,1245.0,1212.199951171875,1220.300048828125,105947
2025-09-09,1227.923583984375,1240.0,1249.9000244140625,1231.800048828125,1239.800048828125,100817
2025-09-10,1231.488525390625,1243.5999755859375,1269.0,1235.5,1246.5,291859
2025-09-11,1222.2791748046875,1234.300048828125,1264.0,1224.800048828125,1246.0,179417
2025-09-12,1217.7091064453125,1225.699951171875,1240.300048828125,1216.800048828125,1237.699951171875,80083
2025-09-15,1212.2449951171875,1220.199951171875,1232.9000244140625,1213.5999755859375,1230.0,59746
2025-09-16,1227.24658203125,1235.300048828125,1238.699951171875,1216.699951171875,1224.800048828125,81958
2025-09-17,1224.762939453125,1232.800048828125,1241.0,1223.699951171875,1241.0,82113
2025-09-18,1211.3509521484375,1219.300048828125,1236.0,1215.199951171875,1236.0,62390
2025-09-19,1197.14404296875,1205.0,1225.0,1186.5,1216.0999755859375,234328
2025-09-22,1192.1766357421875,1200.0,1224.0,1194.5,1219.0,119844
2025-09-23,1175.2874755859375,1183.0,1204.699951171875,1179.0,1199.0,142609
2025-09-24,1205.1912841796875,1213.0999755859375,1225.0,1183.800048828125,1185.0999755859375,286556
2025-09-25,1186.01708984375,1193.800048828125,1220.199951171875,1189.800048828125,1212.0,53401
2025-09-26,1175.0888671875,1182.800048828125,1199.4000244140625,1177.4000244140625,1186.0,68520
2025-09-29,1155.4178466796875,1163.0,1205.300048828125,1151.199951171875,1186.9000244140625,132393
2025-09-30,1159.193115234375,1166.800048828125,1180.0,1153.0,1155.0,120181
2025-10-01,1184.0301513671875,1191.800048828125,1199.0,1155.0,1162.0,150806
2025-10-03,1198.336181640625,1206.199951171875,1209.800048828125,1172.199951171875,1190.0999755859375,122790
2025-10-06,1197.14404296875,1205.0,1225.0,1185.300048828125,1218.0,159384
2025-10-07,1194.8590087890625,1202.699951171875,1217.5,1192.9000244140625,1204.9000244140625,98490
2025-10-08,1199.03173828125,1206.9000244140625,1211.5,1185.0,1200.0,110523
2025-10-09,1201.912841796875,1209.800048828125,1214.0,1196.4000244140625,1211.9000244140625,77303
2025-10-10,1233.90283203125,1242.0,1245.699951171875,1203.5999755859375,1212.800048828125,166629
2025-10-13,1253.375,1261.5999755859375,1274.9000244140625,1226.0999755859375,1242.9000244140625,702976
2025-10-14,1226.3524169921875,1234.4000244140625,1262.0,1230.4000244140625,1261.5999755859375,208891
2025-10-15,1229.3328857421875,1237.4000244140625,1245.0,1201.5999755859375,1230.0,227550
2025-10-16,1243.142333984375,1251.300048828125,1264.0,1225.0,1237.0,643017
2025-10-17,1235.492431640625,1243.5999755859375,1293.800048828125,1237.300048828125,1261.300048828125,693181
2025-10-20,1213.2384033203125,1221.199951171875,1253.4000244140625,1210.9000244140625,1252.5,159243
2025-10-21,1209.4632568359375,1217.4000244140625,1227.0,1214.0,1227.0,15788
2025-10-23,1219.0999755859375,1227.0999755859375,1242.9000244140625,1215.5999755859375,1221.800048828125,146644
2025-10-24,1208.699951171875,1208.699951171875,1225.0,1197.800048828125,1225.0,122021
2025-10-27,1214.5,1214.5,1219.4000244140625,1199.0,1208.800048828125,49604
2025-10-28,1216.800048828125,1216.800048828125,1236.5999755859375,1210.5,1215.0,114220
2025-10-29,1216.699951171875,1216.699951171875,1234.9000244140625,1211.4000244140625,1219.0,115214
2025-10-30,1217.0999755859375,1217.0999755859375,1220.9000244140625,1206.0,1213.300048828125,78022
2025-10-31,1207.5999755859375,1207.5999755859375,1232.0,1198.5,1220.800048828125,110754
2025-11-03,1184.5999755859375,1184.5999755859375,1200.5999755859375,1153.5,1200.5999755859375,343339
2025-11-04,1167.699951171875,1167.699951171875,1198.800048828125,1164.9000244140625,1180.0999755859375,263392
2025-11-06,1141.699951171875,1141.699951171875,1170.300048828125,1133.0,1167.699951171875,254522
2025-11-07,1125.0,1125.0,1155.699951171875,1121.0,1146.300048828125,221000
2025-11-10,1120.699951171875,1120.699951171875,1133.199951171875,1117.0,1125.699951171875,124282
2025-11-11,1109.699951171875,1109.699951171875,1121.0999755859375,1102.0,1120.699951171875,109356
2025-11-12,1105.0,1105.0,1117.199951171875,1100.0,1111.5999755859375,72422
2025-11-13,1128.300048828125,1128.300048828125,1139.9000244140625,1105.0,1105.5999755859375,276688
2025-11-14,1123.800048828125,1123.800048828125,1135.5,1117.0,1128.300048828125,97952
2025-11-17,1119.0,1119.0,1141.0,1113.5999755859375,1135.0,148418
2025-11-18,1104.4000244140625,1104.4000244140625,1124.300048828125,1102.0,1119.0,104417
2025-11-19,1086.9000244140625,1086.9000244140625,1114.9000244140625,1084.0,1104.9000244140625,205319
2025-11-20,1082.5999755859375,1082.5999755859375,1094.199951171875,1080.0,1086.0,89481
2025-11-21,1078.0999755859375,1078.0999755859375,1085.0,1073.0999755859375,1082.0,42787
2025-11-24,1090.699951171875,1090.699951171875,1106.0,1053.800048828125,1083.199951171875,515851
2025-11-25,1087.5999755859375,1087.5999755859375,1103.9000244140625,1085.0,1090.9000244140625,105145
2025-11-26,1096.0,1096.0,1099.0,1083.800048828125,1091.5999755859375,85692
2025-11-27,1082.199951171875,1082.199951171875,1108.0999755859375,1077.5,1100.0,83934
2025-11-28,1067.199951171875,1067.199951171875,1080.199951171875,1063.0,1080.0,313869
2025-12-01,1073.9000244140625,1073.9000244140625,1091.9000244140625,1061.9000244140625,1072.699951171875,104778
2025-12-02,1079.4000244140625,1079.4000244140625,1088.0,1058.5999755859375,1073.9000244140625,159215
2025-12-03,1068.5999755859375,1068.5999755859375,1080.0999755859375,1058.699951171875,1078.199951171875,58439
2025-12-04,1060.5,1060.5,1074.5,1058.0999755859375,1070.699951171875,142006
2025-12-05,1054.699951171875,1054.699951171875,1063.5,1045.0,1061.199951171875,89168
2025-12-08,1041.800048828125,1041.800048828125,1059.4000244140625,1035.0,1055.4000244140625,90342
2025-12-09,1043.5,1043.5,1048.800048828125,1024.0999755859375,1031.0,363253
2025-12-10,1044.199951171875,1044.199951171875,1050.9000244140625,1036.800048828125,1043.5,224818
2025-12-11,1034.4000244140625,1034.4000244140625,1046.0999755859375,1020.2000122070312,1044.199951171875,86268
2025-12-12,1053.0,1053.0,1058.5,1033.300048828125,1034.4000244140625,631288
2025-12-15,1098.300048828125,1098.300048828125,1102.9000244140625,1049.300048828125,1053.0,594502
2025-12-16,1088.199951171875,1088.199951171875,1095.5999755859375,1074.800048828125,1095.0,151604
2025-12-17,1085.4000244140625,1085.4000244140625,1098.300048828125,1080.699951171875,1090.0,83336
2025-12-18,1068.0,1068.0,1087.699951171875,1065.0,1085.5999755859375,57245
2025-12-19,1053.699951171875,1053.699951171875,1071.300048828125,1047.0,1065.0,239450
2025-12-22,1048.800048828125,1048.800048828125,1070.0999755859375,1033.699951171875,1035.0,675525
2025-12-23,1015.5999755859375,1015.5999755859375,1050.0,1011.0,1050.0,577320
2025-12-24,974.2999877929688,974.2999877929688,1024.0999755859375,966.0,1020.0,962192
2025-12-25,974.2999877929688,974.2999877929688,974.2999877929688,974.2999877929688,974.2999877929688,0
2025-12-26,974.5,974.5,984.2999877929688,966.7999877929688,979.0,509060
2025-12-29,972.5999755859375,972.5999755859375,992.2999877929688,948.2000122070312,979.5999755859375,401173
2025-12-30,968.4000244140625,968.4000244140625,979.7000122070312,958.0,968.4000244140625,292845
2025-12-31,968.5,968.5,977.9000244140625,964.4000244140625,973.0,224489
2026-01-01,962.8499755859375,962.8499755859375,975.0,954.0,970.7000122070312,259009
2026-01-02,980.8499755859375,980.8499755859375,988.4500122070312,960.2000122070312,962.7999877929688,274568
2026-01-05,982.5499877929688,982.5499877929688,989.9000244140625,966.8499755859375,980.8499755859375,155926
2026-01-06,1003.2000122070312,1003.2000122070312,1009.2999877929688,980.4500122070312,982.0,369146
2026-01-07,1006.9500122070312,1006.9500122070312,1015.3499755859375,993.0999755859375,993.0999755859375,125471
2026-01-08,1009.4000244140625,1009.4000244140625,1016.4500122070312,1003.75,1011.8499755859375,277671
2026-01-09,995.0999755859375,995.0999755859375,1010.9500122070312,992.0,1002.5,184432
2026-01-12,995.1500244140625,995.1500244140625,998.2999877929688,969.1500244140625,991.7999877929688,129489
2026-01-13,994.5499877929688,994.5499877929688,1000.5499877929688,979.25,995.0,176618
2026-01-14,995.5499877929688,995.5499877929688,998.7999877929688,980.0,985.0,163151
2026-01-16,998.9500122070312,998.9500122070312,1005.7000122070312,984.3499755859375,993.0,248357
