date_,adj close_abrel.ns,close_abrel.ns,high_abrel.ns,low_abrel.ns,open_abrel.ns,volume_abrel.ns
2025-04-09,1712.364013671875,1713.9000244140625,1790.0,1689.199951171875,1787.949951171875,239378
2025-04-11,1784.799072265625,1786.4000244140625,1801.449951171875,1725.0,1773.0,149271
2025-04-15,1855.5355224609375,1857.199951171875,1880.0,1791.0999755859375,1805.0,210694
2025-04-16,1893.1019287109375,1894.800048828125,1979.4000244140625,1868.800048828125,1869.0,635244
2025-04-17,1888.1063232421875,1889.800048828125,1905.800048828125,1870.0999755859375,1902.0999755859375,109930
2025-04-21,1914.6824951171875,1916.4000244140625,1925.0,1881.699951171875,1899.0,134327
2025-04-22,1923.3746337890625,1925.0999755859375,1957.5999755859375,1908.9000244140625,1925.0,121720
2025-04-23,2012.994384765625,2014.800048828125,2023.300048828125,1939.0999755859375,1940.0999755859375,372968
2025-04-24,1978.824951171875,1980.5999755859375,2026.800048828125,1954.0,2019.4000244140625,130364
2025-04-25,1916.8804931640625,1918.5999755859375,1989.9000244140625,1871.0,1980.0,159750
2025-04-28,1895.7994384765625,1897.5,1933.300048828125,1887.0999755859375,1901.0,80704
2025-04-29,1939.0606689453125,1940.800048828125,1953.0,1894.0,1912.199951171875,108442
2025-04-30,1915.9813232421875,1917.699951171875,1958.9000244140625,1893.300048828125,1940.0,143136
2025-05-02,1893.50146484375,1895.199951171875,1921.300048828125,1885.0,1909.9000244140625,70141
2025-05-05,1888.9056396484375,1890.5999755859375,1918.5999755859375,1882.0,1900.0,73086
2025-05-06,1873.2197265625,1874.9000244140625,1919.300048828125,1861.0999755859375,1900.0,70160
2025-05-07,1892.4024658203125,1894.0999755859375,1902.800048828125,1842.199951171875,1842.199951171875,60806
2025-05-08,1884.010009765625,1885.699951171875,1912.800048828125,1876.0,1892.199951171875,48851
2025-05-09,1831.5570068359375,1833.199951171875,1865.5,1809.9000244140625,1835.0,75987
2025-05-12,1913.9830322265625,1915.699951171875,1939.0,1891.0,1891.300048828125,88129
2025-05-13,1931.667236328125,1933.4000244140625,1945.0,1909.5999755859375,1921.300048828125,46488
2025-05-14,2025.3831787109375,2027.199951171875,2048.300048828125,1934.5,1949.9000244140625,512252
2025-05-15,2049.5615234375,2051.39990234375,2060.0,1981.800048828125,2012.0,147496
2025-05-16,2143.37744140625,2145.300048828125,2160.0,2032.0,2051.300048828125,285218
2025-05-19,2171.352294921875,2173.300048828125,2182.5,2114.0,2150.5,169468
2025-05-20,2144.67626953125,2146.60009765625,2188.89990234375,2122.89990234375,2176.39990234375,95776
2025-05-21,2087.727294921875,2089.60009765625,2147.89990234375,2077.0,2136.60009765625,112343
2025-05-22,2112.205322265625,2114.10009765625,2121.0,2061.10009765625,2097.699951171875,64580
2025-05-23,2167.85546875,2169.800048828125,2201.0,2087.60009765625,2106.699951171875,80518
2025-05-26,2192.932861328125,2194.89990234375,2208.300048828125,2158.0,2169.800048828125,98002
2025-05-27,2223.50537109375,2225.5,2240.0,2174.0,2174.0,80239
2025-05-28,2220.108642578125,2222.10009765625,2263.0,2210.39990234375,2232.5,171538
2025-05-29,2259.373291015625,2261.39990234375,2289.0,2244.699951171875,2245.699951171875,113370
2025-05-30,2176.247802734375,2178.199951171875,2308.5,2131.5,2281.60009765625,173528
2025-06-02,2177.047119140625,2179.0,2213.0,2130.89990234375,2140.0,77872
2025-06-03,2134.885009765625,2136.800048828125,2189.0,2122.60009765625,2148.199951171875,68534
2025-06-04,2135.584228515625,2137.5,2154.800048828125,2109.10009765625,2145.800048828125,68475
2025-06-05,2158.364013671875,2160.300048828125,2192.800048828125,2138.0,2138.0,90142
2025-06-06,2353.688720703125,2355.800048828125,2457.89990234375,2160.0,2169.5,2425159
2025-06-09,2458.19482421875,2460.39990234375,2494.0,2280.10009765625,2323.0,972179
2025-06-10,2443.308349609375,2445.5,2484.0,2425.0,2484.0,214046
2025-06-11,2463.390380859375,2465.60009765625,2490.0,2411.60009765625,2415.199951171875,307668
2025-06-12,2451.70068359375,2453.89990234375,2525.0,2433.699951171875,2456.0,408565
2025-06-13,2452.30029296875,2454.5,2475.199951171875,2389.10009765625,2400.0,211671
2025-06-16,2499.857666015625,2502.10009765625,2519.89990234375,2403.800048828125,2445.60009765625,199567
2025-06-17,2468.185791015625,2470.39990234375,2537.89990234375,2450.0,2499.0,171867
2025-06-18,2443.108642578125,2445.300048828125,2490.0,2422.5,2474.0,118593
2025-06-19,2452.60009765625,2454.800048828125,2468.0,2390.0,2445.300048828125,108186
2025-06-20,2422.7265625,2424.89990234375,2467.199951171875,2377.5,2454.800048828125,244371
2025-06-23,2395.850830078125,2398.0,2434.800048828125,2361.10009765625,2392.39990234375,161088
2025-06-24,2414.134521484375,2416.300048828125,2440.60009765625,2405.0,2411.0,81000
2025-06-25,2356.38623046875,2358.5,2446.300048828125,2351.0,2416.300048828125,99738
2025-06-26,2332.40771484375,2334.5,2378.10009765625,2321.5,2358.5,74240
2025-06-27,2395.451416015625,2397.60009765625,2415.800048828125,2344.0,2344.0,347815
2025-06-30,2433.616943359375,2435.800048828125,2442.0,2390.0,2397.60009765625,72279
2025-07-01,2408.7392578125,2410.89990234375,2460.5,2400.0,2435.800048828125,62710
2025-07-02,2400.047119140625,2402.199951171875,2435.300048828125,2400.0,2411.0,53243
2025-07-03,2363.579833984375,2365.699951171875,2417.699951171875,2359.5,2400.0,87641
2025-07-04,2299.63720703125,2301.699951171875,2372.699951171875,2295.0,2365.699951171875,87529
2025-07-07,2273.760498046875,2275.800048828125,2369.39990234375,2263.60009765625,2301.699951171875,118147
2025-07-08,2238.69189453125,2240.699951171875,2294.0,2215.699951171875,2275.800048828125,101755
2025-07-09,2213.814208984375,2215.800048828125,2280.0,2207.300048828125,2240.699951171875,91183
2025-07-10,2191.93359375,2193.89990234375,2244.199951171875,2180.0,2215.800048828125,279876
2025-07-11,2198.927490234375,2200.89990234375,2226.39990234375,2180.800048828125,2190.10009765625,102924
2025-07-14,2229.60009765625,2231.60009765625,2243.0,2190.199951171875,2201.0,85595
2025-07-15,2234.800048828125,2234.800048828125,2253.5,2218.5,2252.0,61025
2025-07-16,2179.5,2179.5,2237.0,2165.0,2235.0,203170
2025-07-17,2167.60009765625,2167.60009765625,2202.800048828125,2151.0,2179.5,165998
2025-07-18,2122.800048828125,2122.800048828125,2180.699951171875,2101.10009765625,2165.0,202562
2025-07-21,2149.800048828125,2149.800048828125,2165.5,2122.800048828125,2122.800048828125,123469
2025-07-22,2136.800048828125,2136.800048828125,2182.0,2126.5,2155.0,112012
2025-07-23,2018.300048828125,2018.300048828125,2153.800048828125,1992.199951171875,2137.5,660397
2025-07-24,2032.0999755859375,2032.0999755859375,2085.0,2014.699951171875,2017.0,234408
2025-07-25,2011.4000244140625,2011.4000244140625,2050.5,1980.5,2042.5999755859375,371389
2025-07-28,1964.9000244140625,1964.9000244140625,2017.5999755859375,1925.9000244140625,2011.4000244140625,104943
2025-07-29,1943.4000244140625,1943.4000244140625,1978.9000244140625,1935.0,1958.9000244140625,77901
2025-07-30,1906.699951171875,1906.699951171875,1961.300048828125,1895.0,1952.0,92880
2025-07-31,1884.699951171875,1884.699951171875,1922.699951171875,1875.0,1890.0,91635
2025-08-01,1896.9000244140625,1896.9000244140625,1915.5999755859375,1868.4000244140625,1884.699951171875,61998
2025-08-04,1935.199951171875,1935.199951171875,1944.5,1882.5,1910.5,97250
2025-08-05,1910.0,1910.0,1947.5999755859375,1902.699951171875,1937.5999755859375,39771
2025-08-06,1896.199951171875,1896.199951171875,1912.800048828125,1873.0,1904.800048828125,34284
2025-08-07,1873.9000244140625,1873.9000244140625,1899.5,1847.699951171875,1872.0,45345
2025-08-08,1865.9000244140625,1865.9000244140625,1892.9000244140625,1848.300048828125,1873.9000244140625,52421
2025-08-11,1854.199951171875,1854.199951171875,1877.300048828125,1823.0999755859375,1865.0999755859375,99416
2025-08-12,1818.9000244140625,1818.9000244140625,1874.9000244140625,1813.0,1854.199951171875,81365
2025-08-13,1766.0999755859375,1766.0999755859375,1835.5,1760.0,1826.0,157559
2025-08-14,1775.0999755859375,1775.0999755859375,1808.300048828125,1755.0,1766.0,88144
2025-08-18,1838.5999755859375,1838.5999755859375,1875.0,1775.0999755859375,1775.0999755859375,210695
2025-08-19,1854.5999755859375,1854.5999755859375,1894.9000244140625,1833.0,1851.199951171875,93891
2025-08-20,1804.5,1804.5,1868.5,1792.699951171875,1868.5,262220
2025-08-21,1808.199951171875,1808.199951171875,1889.0999755859375,1802.0,1805.0,209704
2025-08-22,1796.300048828125,1796.300048828125,1816.800048828125,1787.0,1808.199951171875,161822
2025-08-25,1845.4000244140625,1845.4000244140625,1850.0,1803.0999755859375,1804.9000244140625,102845
2025-08-26,1788.300048828125,1788.300048828125,1845.199951171875,1779.699951171875,1845.199951171875,104013
2025-08-28,1747.199951171875,1747.199951171875,1819.0,1738.5999755859375,1788.0,61407
2025-08-29,1750.199951171875,1750.199951171875,1781.5,1735.0,1754.4000244140625,58801
2025-09-01,1777.199951171875,1777.199951171875,1789.0,1745.199951171875,1767.5999755859375,45334
2025-09-02,1821.300048828125,1821.300048828125,1859.0,1775.0,1788.699951171875,142965
2025-09-03,1818.9000244140625,1818.9000244140625,1839.0,1807.300048828125,1825.0,43614
2025-09-04,1817.300048828125,1817.300048828125,1841.0,1801.199951171875,1838.0,71213
2025-09-05,1802.4000244140625,1802.4000244140625,1841.800048828125,1785.800048828125,1817.300048828125,41084
2025-09-08,1775.699951171875,1775.699951171875,1822.4000244140625,1771.0,1806.0,63794
2025-09-09,1780.5,1780.5,1810.0,1774.9000244140625,1776.300048828125,92457
2025-09-10,1793.5999755859375,1793.5999755859375,1813.0999755859375,1785.0,1785.0,50447
2025-09-11,1787.699951171875,1787.699951171875,1820.0,1780.800048828125,1795.800048828125,55675
2025-09-12,1797.0999755859375,1797.0999755859375,1829.9000244140625,1781.699951171875,1802.0,36664
2025-09-15,1866.199951171875,1866.199951171875,1875.5999755859375,1789.4000244140625,1797.0999755859375,213203
2025-09-16,1922.199951171875,1922.199951171875,1934.9000244140625,1870.300048828125,1875.5,202446
2025-09-17,1931.0999755859375,1931.0999755859375,1948.800048828125,1910.0,1947.5,115873
2025-09-18,1903.5,1903.5,1965.300048828125,1886.0,1939.0999755859375,106914
2025-09-19,1886.699951171875,1886.699951171875,1932.9000244140625,1870.0999755859375,1903.5,120142
2025-09-22,1893.699951171875,1893.699951171875,1918.0,1875.0,1883.0999755859375,67386
2025-09-23,1846.9000244140625,1846.9000244140625,1907.4000244140625,1820.0999755859375,1895.0,76095
2025-09-24,1845.0999755859375,1845.0999755859375,1863.300048828125,1823.0,1847.0999755859375,65932
2025-09-25,1781.300048828125,1781.300048828125,1845.0999755859375,1768.0,1845.0999755859375,97309
2025-09-26,1743.300048828125,1743.300048828125,1798.0,1730.0999755859375,1785.4000244140625,71299
2025-09-29,1669.199951171875,1669.199951171875,1760.0,1655.300048828125,1756.800048828125,119680
2025-09-30,1689.4000244140625,1689.4000244140625,1725.9000244140625,1673.199951171875,1684.5999755859375,152008
2025-10-01,1648.199951171875,1648.199951171875,1696.0,1637.0,1696.0,353448
2025-10-03,1619.199951171875,1619.199951171875,1664.0,1611.300048828125,1659.5,393466
2025-10-06,1568.699951171875,1568.699951171875,1635.0999755859375,1562.5999755859375,1635.0999755859375,366064
2025-10-07,1614.5999755859375,1614.5999755859375,1640.0,1574.5999755859375,1574.5999755859375,805455
2025-10-08,1609.800048828125,1609.800048828125,1629.0,1595.0,1622.9000244140625,150746
2025-10-09,1610.0999755859375,1610.0999755859375,1638.9000244140625,1581.5999755859375,1609.800048828125,252000
2025-10-10,1627.699951171875,1627.699951171875,1645.5999755859375,1602.300048828125,1610.0999755859375,188908
2025-10-13,1616.300048828125,1616.300048828125,1631.699951171875,1600.0,1627.699951171875,100249
2025-10-14,1615.199951171875,1615.199951171875,1622.300048828125,1588.0,1615.0,154288
2025-10-15,1644.199951171875,1644.199951171875,1724.9000244140625,1610.0999755859375,1615.0,990286
2025-10-16,1632.0999755859375,1632.0999755859375,1655.300048828125,1621.800048828125,1644.199951171875,133394
2025-10-17,1632.5999755859375,1632.5999755859375,1641.0,1623.699951171875,1632.0999755859375,73899
2025-10-20,1632.0,1632.0,1648.300048828125,1622.0,1627.0,183075
2025-10-21,1643.199951171875,1643.199951171875,1655.0,1632.0,1643.0,17302
2025-10-23,1685.199951171875,1685.199951171875,1699.0,1632.0,1646.300048828125,217291
2025-10-24,1682.4000244140625,1682.4000244140625,1695.300048828125,1654.5999755859375,1685.199951171875,246471
2025-10-27,1755.199951171875,1755.199951171875,1763.9000244140625,1686.4000244140625,1694.800048828125,290897
2025-10-28,1694.5999755859375,1694.5999755859375,1764.800048828125,1640.5999755859375,1755.199951171875,471520
2025-10-29,1817.800048828125,1817.800048828125,1840.0,1678.0,1695.0,911743
2025-10-30,1890.4000244140625,1890.4000244140625,1898.699951171875,1793.199951171875,1808.9000244140625,632290
2025-10-31,1876.699951171875,1876.699951171875,1898.9000244140625,1840.199951171875,1880.0,244144
2025-11-03,1875.0,1875.0,1914.0,1862.0999755859375,1876.699951171875,111786
2025-11-04,1858.0999755859375,1858.0999755859375,1887.300048828125,1838.0,1875.0,83794
2025-11-05,1858.0999755859375,1858.0999755859375,1858.0999755859375,1858.0999755859375,1858.0999755859375,0
2025-11-06,1810.0,1810.0,1858.0999755859375,1795.0,1858.0999755859375,91012
2025-11-07,1769.300048828125,1769.300048828125,1810.4000244140625,1761.5999755859375,1810.0,50385
2025-11-10,1735.699951171875,1735.699951171875,1790.0,1722.300048828125,1769.300048828125,132044
2025-11-11,1753.199951171875,1753.199951171875,1759.0,1722.199951171875,1735.699951171875,62717
2025-11-12,1776.4000244140625,1776.4000244140625,1798.199951171875,1753.0999755859375,1753.199951171875,94675
2025-11-13,1745.800048828125,1745.800048828125,1817.5999755859375,1737.0,1776.4000244140625,93294
2025-11-14,1744.5999755859375,1744.5999755859375,1763.0,1735.0,1745.800048828125,56057
2025-11-17,1752.9000244140625,1752.9000244140625,1763.9000244140625,1724.0,1744.5999755859375,98124
2025-11-18,1748.699951171875,1748.699951171875,1758.9000244140625,1721.0999755859375,1752.9000244140625,148264
2025-11-19,1805.300048828125,1805.300048828125,1833.0999755859375,1731.300048828125,1750.0,470265
2025-11-20,1776.0999755859375,1776.0999755859375,1817.800048828125,1769.5,1805.9000244140625,103303
2025-11-21,1741.5,1741.5,1779.9000244140625,1731.699951171875,1773.5999755859375,70848
2025-11-24,1716.199951171875,1716.199951171875,1747.9000244140625,1703.5,1736.0,206792
2025-11-25,1733.699951171875,1733.699951171875,1766.699951171875,1707.0,1715.800048828125,135667
2025-11-26,1773.300048828125,1773.300048828125,1779.5,1731.5999755859375,1735.0,90746
2025-11-27,1745.800048828125,1745.800048828125,1787.0,1740.0,1766.0,121462
2025-11-28,1773.5999755859375,1773.5999755859375,1793.699951171875,1736.0,1745.800048828125,275976
2025-12-01,1769.800048828125,1769.800048828125,1778.5,1745.5,1774.9000244140625,102393
2025-12-02,1747.699951171875,1747.699951171875,1789.300048828125,1740.199951171875,1769.800048828125,74276
2025-12-03,1767.9000244140625,1767.9000244140625,1785.0,1723.0,1747.699951171875,64329
2025-12-04,1777.0,1777.0,1808.300048828125,1750.0999755859375,1767.9000244140625,261079
2025-12-05,1750.300048828125,1750.300048828125,1839.0,1693.0,1778.199951171875,955662
2025-12-08,1657.5,1657.5,1755.0,1644.0,1755.0,448565
2025-12-09,1632.0999755859375,1632.0999755859375,1662.5999755859375,1610.0,1659.9000244140625,713344
2025-12-10,1653.699951171875,1653.699951171875,1669.9000244140625,1625.0,1635.800048828125,154444
2025-12-11,1656.300048828125,1656.300048828125,1669.0,1638.0,1653.300048828125,70181
2025-12-12,1674.0,1674.0,1679.0,1650.0,1656.300048828125,102077
2025-12-15,1721.5,1721.5,1734.0,1664.4000244140625,1674.0,142641
2025-12-16,1700.4000244140625,1700.4000244140625,1723.0,1680.0,1701.0999755859375,153360
2025-12-17,1746.300048828125,1746.300048828125,1762.300048828125,1705.199951171875,1711.199951171875,376292
2025-12-18,1718.0999755859375,1718.0999755859375,1746.5999755859375,1701.300048828125,1746.300048828125,96178
2025-12-19,1738.699951171875,1738.699951171875,1769.0,1718.9000244140625,1750.0,133661
2025-12-22,1744.0,1744.0,1756.0,1742.0,1749.0,43567
2025-12-23,1722.199951171875,1722.199951171875,1750.5,1717.0,1744.0,68321
2025-12-24,1697.800048828125,1697.800048828125,1743.0,1691.199951171875,1716.800048828125,79125
2025-12-25,1697.800048828125,1697.800048828125,1697.800048828125,1697.800048828125,1697.800048828125,0
2025-12-26,1681.5999755859375,1681.5999755859375,1715.0,1675.0,1704.5,39912
2025-12-29,1650.5999755859375,1650.5999755859375,1686.9000244140625,1645.0999755859375,1675.0,60294
2025-12-30,1634.800048828125,1634.800048828125,1650.0,1612.4000244140625,1645.0999755859375,144074
2025-12-31,1674.800048828125,1674.800048828125,1683.9000244140625,1630.5,1634.800048828125,94768
2026-01-01,1680.5999755859375,1680.5999755859375,1687.0999755859375,1655.0,1673.5,52535
2026-01-02,1664.199951171875,1664.199951171875,1689.9000244140625,1660.0999755859375,1677.5,52111
2026-01-05,1702.800048828125,1702.800048828125,1708.5999755859375,1665.4000244140625,1665.4000244140625,90289
2026-01-06,1668.0,1668.0,1702.0,1661.699951171875,1702.0,55925
2026-01-07,1668.5999755859375,1668.5999755859375,1681.0999755859375,1650.0,1668.0,57391
2026-01-08,1633.800048828125,1633.800048828125,1689.699951171875,1622.0,1662.5,64095
2026-01-09,1621.0,1621.0,1633.800048828125,1601.9000244140625,1633.800048828125,114315
2026-01-12,1569.300048828125,1569.300048828125,1617.0999755859375,1526.9000244140625,1617.0999755859375,583224
2026-01-13,1551.9000244140625,1551.9000244140625,1584.800048828125,1542.0,1569.300048828125,79001
2026-01-14,1532.699951171875,1532.699951171875,1565.9000244140625,1530.0999755859375,1551.9000244140625,87255
2026-01-16,1529.699951171875,1529.699951171875,1562.9000244140625,1522.0,1535.199951171875,105112
