date_,adj close_bbtc.ns,close_bbtc.ns,high_bbtc.ns,low_bbtc.ns,open_bbtc.ns,volume_bbtc.ns
2025-04-07,1715.6500244140625,1715.6500244140625,1734.6500244140625,1642.0,1670.5,63868
2025-04-08,1740.949951171875,1740.949951171875,1765.949951171875,1724.949951171875,1733.0,32030
2025-04-09,1788.0999755859375,1788.0999755859375,1822.0,1720.0,1740.5,90055
2025-04-11,1826.25,1826.25,1857.300048828125,1788.1500244140625,1788.1500244140625,69438
2025-04-15,1855.800048828125,1855.800048828125,1906.199951171875,1838.199951171875,1851.0,65108
2025-04-16,1909.699951171875,1909.699951171875,1938.800048828125,1856.5999755859375,1871.5,117609
2025-04-17,1901.199951171875,1901.199951171875,1923.9000244140625,1891.800048828125,1923.9000244140625,44929
2025-04-21,1920.5999755859375,1920.5999755859375,1960.0,1897.5999755859375,1917.5,83878
2025-04-22,1970.300048828125,1970.300048828125,1980.9000244140625,1909.9000244140625,1937.0,94286
2025-04-23,1965.0,1965.0,1998.0,1937.9000244140625,1998.0,56217
2025-04-24,1988.4000244140625,1988.4000244140625,2017.0,1954.9000244140625,1979.5,96266
2025-04-25,1903.5,1903.5,1995.0999755859375,1882.0,1989.0,77740
2025-04-28,1921.5,1921.5,1954.300048828125,1849.800048828125,1901.5,36470
2025-04-29,1954.4000244140625,1954.4000244140625,1964.800048828125,1916.0,1935.5,55600
2025-04-30,1865.199951171875,1865.199951171875,1954.0999755859375,1858.0,1954.0999755859375,55387
2025-05-02,1842.4000244140625,1842.4000244140625,1879.9000244140625,1824.199951171875,1879.9000244140625,48200
2025-05-05,1886.5999755859375,1886.5999755859375,1900.800048828125,1859.300048828125,1860.0,27235
2025-05-06,1835.699951171875,1835.699951171875,1924.9000244140625,1825.800048828125,1890.0,43222
2025-05-07,1770.5999755859375,1770.5999755859375,1807.9000244140625,1750.0,1796.0,114082
2025-05-08,1746.800048828125,1746.800048828125,1794.9000244140625,1734.0,1774.0999755859375,45618
2025-05-09,1720.4000244140625,1720.4000244140625,1740.0,1698.5,1730.0,51059
2025-05-12,1794.800048828125,1794.800048828125,1803.199951171875,1766.0999755859375,1769.9000244140625,56387
2025-05-13,1791.300048828125,1791.300048828125,1812.9000244140625,1770.0999755859375,1771.0,48783
2025-05-14,1831.5999755859375,1831.5999755859375,1864.5999755859375,1791.9000244140625,1799.9000244140625,66861
2025-05-15,1843.5,1843.5,1857.0999755859375,1813.699951171875,1830.0,47335
2025-05-16,1909.199951171875,1909.199951171875,1935.9000244140625,1852.800048828125,1867.0,92004
2025-05-19,1956.800048828125,1956.800048828125,2094.0,1910.5999755859375,1925.0,457658
2025-05-20,1971.5999755859375,1971.5999755859375,2039.9000244140625,1925.5,1972.5,147466
2025-05-21,1978.0,1978.0,1987.0,1938.0999755859375,1982.9000244140625,60862
2025-05-22,1981.300048828125,1981.300048828125,2019.0,1958.5,1988.9000244140625,56158
2025-05-23,1981.0999755859375,1981.0999755859375,1997.199951171875,1954.5,1989.0,32546
2025-05-26,1998.300048828125,1998.300048828125,2020.0,1982.0,1999.9000244140625,48846
2025-05-27,1992.5999755859375,1992.5999755859375,2016.0,1981.699951171875,2000.0,39846
2025-05-28,2030.5,2030.5,2047.699951171875,1993.699951171875,2000.9000244140625,75862
2025-05-29,2030.0,2030.0,2047.699951171875,2009.5999755859375,2047.699951171875,36131
2025-05-30,2021.0,2021.0,2041.9000244140625,1990.300048828125,2039.0,40102
2025-06-02,2029.800048828125,2029.800048828125,2070.0,2010.5,2011.199951171875,63995
2025-06-03,2013.800048828125,2013.800048828125,2059.300048828125,2007.5999755859375,2054.0,30340
2025-06-04,2004.4000244140625,2004.4000244140625,2029.199951171875,2000.0,2028.0,28222
2025-06-05,1981.4000244140625,1981.4000244140625,2020.0,1971.0,2020.0,28971
2025-06-06,1980.5,1980.5,1998.0,1972.0,1998.0,40525
2025-06-09,2006.0999755859375,2006.0999755859375,2032.5999755859375,1984.199951171875,1994.0,51344
2025-06-10,1982.800048828125,1982.800048828125,2052.60009765625,1973.5999755859375,2023.0,61948
2025-06-11,2008.0999755859375,2008.0999755859375,2044.9000244140625,1982.9000244140625,1982.9000244140625,107196
2025-06-12,1982.5,1982.5,2155.0,1960.0999755859375,2025.0,901409
2025-06-13,1970.5999755859375,1970.5999755859375,2007.9000244140625,1934.5999755859375,1945.0,101636
2025-06-16,1966.300048828125,1966.300048828125,1980.699951171875,1916.800048828125,1979.9000244140625,47656
2025-06-17,1956.4000244140625,1956.4000244140625,1987.0999755859375,1935.300048828125,1972.9000244140625,48402
2025-06-18,1935.5999755859375,1935.5999755859375,1994.0,1925.5,1958.0,51166
2025-06-19,1885.0999755859375,1885.0999755859375,1947.199951171875,1871.0999755859375,1939.0,40012
2025-06-20,1849.5999755859375,1849.5999755859375,1910.0,1817.699951171875,1901.0,233623
2025-06-23,1882.5,1882.5,1899.9000244140625,1819.0,1820.0,51432
2025-06-24,1889.4000244140625,1889.4000244140625,1920.0,1855.9000244140625,1910.699951171875,81515
2025-06-25,1926.0,1926.0,1939.5,1888.199951171875,1890.0,59908
2025-06-26,1929.0,1929.0,1941.5,1915.0,1939.0,34481
2025-06-27,1975.800048828125,1975.800048828125,1993.0,1926.699951171875,1939.0,90234
2025-06-30,2007.5,2007.5,2043.300048828125,1975.800048828125,1981.0,93752
2025-07-01,1998.800048828125,1998.800048828125,2043.0,1977.5999755859375,2018.9000244140625,76360
2025-07-02,1992.800048828125,1992.800048828125,2019.5,1974.800048828125,1998.800048828125,55546
2025-07-03,1979.0999755859375,1979.0999755859375,2008.0999755859375,1975.0,1980.0,27862
2025-07-04,1984.0,1984.0,2009.0,1972.5,1994.0,24127
2025-07-07,1989.800048828125,1989.800048828125,2013.5999755859375,1972.5,1990.0,32059
2025-07-08,1958.9000244140625,1958.9000244140625,2000.0999755859375,1942.300048828125,2000.0,29193
2025-07-09,1946.9000244140625,1946.9000244140625,1979.0,1940.0999755859375,1959.9000244140625,41245
2025-07-10,1974.300048828125,1974.300048828125,1985.9000244140625,1943.0,1965.0,48885
2025-07-11,1950.5999755859375,1950.5999755859375,1983.0,1940.0,1983.0,33251
2025-07-14,1940.0999755859375,1940.0999755859375,1955.199951171875,1930.5,1951.0,16094
2025-07-15,1994.5,1994.5,2018.0,1940.0,1940.0,70445
2025-07-16,1995.5,1995.5,2048.0,1984.5,1985.0,85891
2025-07-17,2033.199951171875,2033.199951171875,2074.0,2000.0,2005.0,120014
2025-07-18,2004.5999755859375,2004.5999755859375,2041.800048828125,2000.199951171875,2039.0,24993
2025-07-21,1957.0999755859375,1957.0999755859375,2004.5999755859375,1952.5999755859375,2003.199951171875,41782
2025-07-22,1945.5999755859375,1945.5999755859375,1978.0,1936.0999755859375,1969.9000244140625,51830
2025-07-23,1981.0999755859375,1981.0999755859375,2035.0,1939.5,1959.0,326560
2025-07-24,1970.199951171875,1970.199951171875,2025.0,1953.0999755859375,1996.9000244140625,87638
2025-07-25,1955.5,1955.5,1970.199951171875,1936.0999755859375,1970.199951171875,44894
2025-07-28,1921.5,1921.5,1964.0,1903.4000244140625,1964.0,38416
2025-07-29,1939.4000244140625,1939.4000244140625,1983.800048828125,1925.0,1925.0,75135
2025-07-30,1935.9000244140625,1935.9000244140625,1968.5,1929.9000244140625,1942.0,25343
2025-07-31,1896.800048828125,1896.800048828125,1922.9000244140625,1883.300048828125,1922.9000244140625,28428
2025-08-01,1901.5999755859375,1901.5999755859375,1945.0999755859375,1890.0,1890.0,37820
2025-08-04,1894.699951171875,1894.699951171875,1934.800048828125,1880.0999755859375,1921.0,23741
2025-08-05,1861.5999755859375,1861.5999755859375,1897.9000244140625,1856.0,1885.0,31788
2025-08-06,1842.5999755859375,1842.5999755859375,1879.0,1833.800048828125,1861.5999755859375,26562
2025-08-07,1874.0,1874.0,1880.0,1824.800048828125,1825.0,29688
2025-08-08,1849.4000244140625,1849.4000244140625,1883.5,1825.0,1872.0,21901
2025-08-11,1835.5,1835.5,1850.0,1828.0999755859375,1850.0,18079
2025-08-12,1866.9000244140625,1866.9000244140625,1899.0,1825.0,1840.0,92885
2025-08-13,1855.300048828125,1855.300048828125,1886.300048828125,1850.0,1853.0,26767
2025-08-14,1832.300048828125,1832.300048828125,1864.0999755859375,1822.5,1852.0,15552
2025-08-18,1856.0,1856.0,1869.5999755859375,1827.0,1864.0,26670
2025-08-19,1862.199951171875,1862.199951171875,1868.9000244140625,1841.300048828125,1841.300048828125,18576
2025-08-20,1866.199951171875,1866.199951171875,1876.9000244140625,1850.0999755859375,1876.9000244140625,29892
2025-08-21,1842.4000244140625,1842.4000244140625,1879.4000244140625,1838.0,1860.0,22244
2025-08-22,1825.800048828125,1825.800048828125,1851.300048828125,1822.0999755859375,1842.5999755859375,20360
2025-08-25,1802.4000244140625,1802.4000244140625,1835.300048828125,1800.0,1830.0,29378
2025-08-26,1768.199951171875,1768.199951171875,1807.0,1761.0,1802.0,58491
2025-08-28,1799.699951171875,1799.699951171875,1856.0,1747.199951171875,1768.0,208206
2025-08-29,1753.699951171875,1753.699951171875,1825.800048828125,1740.0,1795.0999755859375,53130
2025-09-01,1788.199951171875,1788.199951171875,1795.0,1751.0999755859375,1767.699951171875,55789
2025-09-02,1824.0,1824.0,1837.199951171875,1781.9000244140625,1790.0999755859375,41250
2025-09-03,1835.5999755859375,1835.5999755859375,1839.0,1815.199951171875,1826.9000244140625,13318
2025-09-04,1877.0999755859375,1877.0999755859375,1918.0,1860.0999755859375,1892.0,131798
2025-09-05,1853.9000244140625,1853.9000244140625,1885.0999755859375,1840.0,1885.0,22556
2025-09-08,1864.300048828125,1864.300048828125,1870.0,1836.0999755859375,1850.0,25896
2025-09-09,1861.5999755859375,1861.5999755859375,1885.0,1845.0,1871.0,30598
2025-09-10,1884.4000244140625,1884.4000244140625,1904.0,1851.0,1851.0,26238
2025-09-11,1891.5999755859375,1891.5999755859375,1914.0,1867.0999755859375,1885.0,66915
2025-09-12,1879.800048828125,1879.800048828125,1920.0,1873.0999755859375,1880.0,43590
2025-09-15,1961.300048828125,1961.300048828125,1975.199951171875,1871.0,1871.0,121122
2025-09-16,1939.0999755859375,1939.0999755859375,1989.9000244140625,1925.5,1960.0999755859375,59780
2025-09-17,1957.9000244140625,1957.9000244140625,1984.0,1931.0999755859375,1950.0,66848
2025-09-18,1954.699951171875,1954.699951171875,1980.0,1946.0999755859375,1964.9000244140625,29961
2025-09-19,1936.4000244140625,1936.4000244140625,1968.9000244140625,1928.0,1968.9000244140625,40332
2025-09-22,1911.699951171875,1911.699951171875,1948.0,1904.0999755859375,1943.0,39509
2025-09-23,1878.699951171875,1878.699951171875,1921.9000244140625,1875.0999755859375,1921.300048828125,39618
2025-09-24,1880.9000244140625,1880.9000244140625,1901.800048828125,1869.800048828125,1878.800048828125,30193
2025-09-25,1856.800048828125,1856.800048828125,1884.5999755859375,1851.5,1880.9000244140625,16770
2025-09-26,1784.0,1784.0,1856.800048828125,1775.0,1856.800048828125,48019
2025-09-29,1762.0,1762.0,1799.800048828125,1755.0,1787.0999755859375,30687
2025-09-30,1768.0,1768.0,1783.4000244140625,1742.0,1777.0,41386
2025-10-01,1802.800048828125,1802.800048828125,1816.4000244140625,1752.0,1752.0,35021
2025-10-03,1838.5999755859375,1838.5999755859375,1843.0,1792.0,1822.0,42031
2025-10-06,1915.0999755859375,1915.0999755859375,1985.0,1838.5999755859375,1842.0,799997
2025-10-07,1879.800048828125,1879.800048828125,1918.699951171875,1871.0999755859375,1915.0,37695
2025-10-08,1846.9000244140625,1846.9000244140625,1890.0,1840.199951171875,1874.0,45740
2025-10-09,1848.0,1848.0,1869.800048828125,1830.0999755859375,1862.5,20576
2025-10-10,1879.0,1879.0,1894.800048828125,1838.199951171875,1844.0,32019
2025-10-13,1889.800048828125,1889.800048828125,1896.699951171875,1847.199951171875,1889.0,36705
2025-10-14,1911.199951171875,1911.199951171875,1930.0,1876.199951171875,1889.800048828125,66457
2025-10-15,1908.0,1908.0,1929.0,1859.199951171875,1911.199951171875,63897
2025-10-16,1887.699951171875,1887.699951171875,1930.0,1880.9000244140625,1930.0,26984
2025-10-17,1999.699951171875,1999.699951171875,2088.0,1896.0,1896.0,3265482
2025-10-20,2048.300048828125,2048.300048828125,2056.60009765625,1985.300048828125,1990.0,290618
2025-10-21,2056.699951171875,2056.699951171875,2082.5,2042.0,2050.0,45786
2025-10-23,2103.10009765625,2103.10009765625,2135.0,2035.0,2048.0,308321
2025-10-24,2078.89990234375,2078.89990234375,2104.39990234375,2058.0,2104.0,84874
2025-10-27,2035.0999755859375,2035.0999755859375,2075.39990234375,2027.199951171875,2074.0,59381
2025-10-28,2007.0,2007.0,2044.9000244140625,2000.0,2032.0,41207
2025-10-29,2014.5999755859375,2014.5999755859375,2027.9000244140625,1994.300048828125,2011.0,49573
2025-10-30,1993.300048828125,1993.300048828125,2042.9000244140625,1980.0999755859375,2030.0,50629
2025-10-31,1980.800048828125,1980.800048828125,2010.0,1969.5,2010.0,31644
2025-11-03,1979.800048828125,1979.800048828125,2014.800048828125,1964.800048828125,1980.9000244140625,40241
2025-11-04,1952.800048828125,1952.800048828125,1990.9000244140625,1941.5,1988.0,32290
2025-11-05,1952.800048828125,1952.800048828125,1952.800048828125,1952.800048828125,1952.800048828125,0
2025-11-06,1901.0,1901.0,2007.9000244140625,1892.800048828125,1998.0,70508
2025-11-07,1901.5,1901.5,1913.9000244140625,1870.0999755859375,1897.0,48708
2025-11-10,1935.9000244140625,1935.9000244140625,1939.0,1906.300048828125,1910.0999755859375,26335
2025-11-11,1907.5999755859375,1907.5999755859375,1935.4000244140625,1853.4000244140625,1935.0,77039
2025-11-12,1890.199951171875,1890.199951171875,1919.699951171875,1879.0,1907.0,43275
2025-11-13,1873.300048828125,1873.300048828125,1902.5,1867.199951171875,1895.800048828125,40582
2025-11-14,1830.699951171875,1830.699951171875,1908.0999755859375,1820.0,1878.0,187795
2025-11-17,1842.800048828125,1842.800048828125,1860.0,1830.0,1832.0999755859375,53291
2025-11-18,2022.699951171875,2022.699951171875,2048.0,1843.0,1845.800048828125,5898302
2025-11-19,1974.0999755859375,1974.0999755859375,2018.0999755859375,1961.0999755859375,1990.0,673896
2025-11-20,1919.4000244140625,1919.4000244140625,1977.699951171875,1915.0,1970.0,131927
2025-11-21,1862.300048828125,1862.300048828125,1938.4000244140625,1856.0999755859375,1903.199951171875,135920
2025-11-24,1861.199951171875,1861.199951171875,1870.5999755859375,1840.0,1860.0,70637
2025-11-25,1828.699951171875,1828.699951171875,1870.0,1825.0,1861.300048828125,94782
2025-11-26,1842.0,1842.0,1859.0999755859375,1821.4000244140625,1844.0,65576
2025-11-27,1838.5,1838.5,1857.199951171875,1834.9000244140625,1842.0,28077
2025-11-28,1834.9000244140625,1834.9000244140625,1844.0,1828.0,1841.0999755859375,31613
2025-12-01,1837.0,1837.0,1859.0,1831.5999755859375,1850.5,27362
2025-12-02,1811.699951171875,1811.699951171875,1839.5,1807.0,1835.0,27935
2025-12-03,1882.5,1882.5,1940.0,1801.199951171875,1811.699951171875,1585660
2025-12-04,1857.0,1857.0,1882.699951171875,1849.9000244140625,1870.5999755859375,58799
2025-12-05,1850.5,1850.5,1859.300048828125,1825.0,1851.0,36633
2025-12-08,1812.800048828125,1812.800048828125,1853.5999755859375,1805.5,1849.9000244140625,34271
2025-12-09,1893.4000244140625,1893.4000244140625,1900.0,1798.0999755859375,1801.0,130456
2025-12-10,1856.5,1856.5,1907.0999755859375,1845.0999755859375,1862.0,88628
2025-12-11,1883.5999755859375,1883.5999755859375,1896.0999755859375,1855.199951171875,1865.0,38897
2025-12-12,1869.5,1869.5,1887.699951171875,1862.0999755859375,1879.0,21786
2025-12-15,1868.5,1868.5,1878.9000244140625,1845.9000244140625,1877.0,21105
2025-12-16,1865.0999755859375,1865.0999755859375,1938.0,1854.0,1877.0,122220
2025-12-17,1890.0,1890.0,1899.699951171875,1865.0999755859375,1865.0999755859375,56379
2025-12-18,1895.800048828125,1895.800048828125,1907.300048828125,1868.0,1900.0,38324
2025-12-19,1902.9000244140625,1902.9000244140625,1911.699951171875,1892.4000244140625,1905.0,24172
2025-12-22,1902.9000244140625,1902.9000244140625,1932.0,1896.0,1918.0,67059
2025-12-23,1894.199951171875,1894.199951171875,1923.300048828125,1885.0999755859375,1912.4000244140625,32459
2025-12-24,1862.699951171875,1862.699951171875,1925.0,1856.0,1910.0,39083
2025-12-26,1836.9000244140625,1836.9000244140625,1884.0,1824.0999755859375,1884.0,53996
2025-12-29,1828.5999755859375,1828.5999755859375,1850.5999755859375,1823.0,1836.9000244140625,19811
2025-12-30,1877.0,1877.0,1926.199951171875,1824.0999755859375,1842.0,361497
2025-12-31,1889.0999755859375,1889.0999755859375,1908.5,1868.0999755859375,1875.0,35287
2026-01-01,1867.5999755859375,1867.5999755859375,1895.0,1858.0,1890.0,23537
2026-01-02,1880.9000244140625,1880.9000244140625,1889.5999755859375,1863.4000244140625,1867.800048828125,28789
2026-01-05,1868.699951171875,1868.699951171875,1897.0,1860.5999755859375,1880.800048828125,29464
2026-01-06,1876.699951171875,1876.699951171875,1891.5,1853.199951171875,1885.0,26960
2026-01-07,1904.0999755859375,1904.0999755859375,1927.0,1868.4000244140625,1884.0,82435
2026-01-08,1835.800048828125,1835.800048828125,1909.9000244140625,1815.699951171875,1885.0999755859375,56114
2026-01-09,1815.699951171875,1815.699951171875,1858.0,1808.0,1835.800048828125,44985
2026-01-12,1802.4000244140625,1802.4000244140625,1817.9000244140625,1776.0,1811.0999755859375,40574
2026-01-13,1816.699951171875,1816.699951171875,1845.0,1810.0,1820.0,20774
2026-01-14,1846.300048828125,1846.300048828125,1854.0,1805.9000244140625,1805.9000244140625,28690
2026-01-16,1816.5999755859375,1816.5999755859375,1846.300048828125,1811.5,1825.0,27634
