date_,adj close_360one.ns,close_360one.ns,high_360one.ns,low_360one.ns,open_360one.ns,volume_360one.ns
2025-04-15,928.2545166015625,938.7000122070312,950.0,895.0,900.0,2860927
2025-04-16,933.248291015625,943.75,958.0,917.2999877929688,933.9500122070312,866333
2025-04-17,946.153076171875,956.7999877929688,990.5999755859375,950.0499877929688,954.9500122070312,2754876
2025-04-21,943.6314697265625,954.25,985.5,948.0,968.0,2264748
2025-04-22,1002.6177368164062,1013.9000244140625,1024.0,953.0,975.0,3326459
2025-04-23,1047.95751953125,1059.75,1068.9000244140625,1019.9500122070312,1020.0,3333648
2025-04-24,1006.9193115234375,1018.25,1068.0,1008.0,1058.0,1961884
2025-04-25,960.8873291015625,971.7000122070312,1024.699951171875,965.7999877929688,1024.699951171875,1165532
2025-04-28,972.9515991210938,983.9000244140625,997.0,947.0,972.0,937547
2025-04-29,978.075439453125,983.0499877929688,996.7000122070312,976.5999755859375,984.0,731964
2025-04-30,981.0602416992188,986.0499877929688,1019.9500122070312,975.0499877929688,975.0499877929688,2937845
2025-05-02,943.9490356445312,948.75,988.25,943.0999755859375,985.5499877929688,428256
2025-05-05,932.5569458007812,937.2999877929688,948.3499755859375,922.0,942.2000122070312,530064
2025-05-06,901.7138061523438,906.2999877929688,947.2999877929688,902.1500244140625,940.4000244140625,524503
2025-05-07,927.4330444335938,932.1500244140625,941.8499755859375,890.25,902.0,1357495
2025-05-08,908.4296875,913.0499877929688,942.2999877929688,908.0,927.25,717894
2025-05-09,911.165771484375,915.7999877929688,922.0,882.5999755859375,882.5999755859375,853218
2025-05-12,957.1319580078125,962.0,990.0,940.0,940.0,1014955
2025-05-13,960.7137451171875,965.5999755859375,990.0,961.8499755859375,966.0,552909
2025-05-14,983.1994018554688,988.2000122070312,990.0,949.75,976.0,697367
2025-05-15,1011.4556884765625,1016.5999755859375,1024.0,975.0,995.0,1071460
2025-05-16,995.4868774414062,1000.5499877929688,1032.449951171875,993.5,1022.4500122070312,560528
2025-05-19,1016.0821533203125,1021.25,1036.6500244140625,993.5499877929688,1010.0,729845
2025-05-20,989.3680419921875,994.4000244140625,1030.0,981.0,1024.25,602579
2025-05-21,1007.0779418945312,1012.2000122070312,1018.4500122070312,994.7000122070312,1014.9000244140625,406917
2025-05-22,987.0796508789062,992.0999755859375,1018.5,982.8499755859375,1009.9500122070312,342383
2025-05-23,1012.3013916015625,1017.4500122070312,1019.8499755859375,983.2999877929688,995.0,473437
2025-05-26,1011.6049194335938,1016.75,1037.699951171875,1009.4500122070312,1029.1500244140625,410602
2025-05-27,1004.192626953125,1009.2999877929688,1023.0,1001.5,1023.0,279324
2025-05-28,1019.7633666992188,1024.949951171875,1029.0,1009.2999877929688,1009.7999877929688,671847
2025-05-29,1019.8629760742188,1025.050048828125,1031.800048828125,1007.0,1030.0,319865
2025-05-30,992.402587890625,997.4500122070312,1029.0,993.0,1015.0499877929688,1273280
2025-06-02,1014.3410034179688,1019.5,1040.0,1002.6500244140625,1005.0,737518
2025-06-03,1009.0181274414062,1014.1500244140625,1046.800048828125,1012.0,1029.8499755859375,473711
2025-06-04,1019.0669555664062,1024.25,1033.0,1005.5499877929688,1016.2000122070312,419409
2025-06-05,1068.565185546875,1074.0,1089.449951171875,1009.0499877929688,1027.0,1555439
2025-06-06,1059.411865234375,1064.800048828125,1125.0,1054.0999755859375,1107.4000244140625,2406203
2025-06-09,1060.207763671875,1065.5999755859375,1087.3499755859375,1047.199951171875,1077.199951171875,1548191
2025-06-10,1056.9244384765625,1062.300048828125,1077.75,998.0,1074.5,479653
2025-06-11,1081.598876953125,1087.0999755859375,1113.800048828125,1060.449951171875,1073.050048828125,1488940
2025-06-12,1075.9278564453125,1081.4000244140625,1110.0,1070.050048828125,1090.0,1560231
2025-06-13,1134.728759765625,1140.5,1150.0,1056.4000244140625,1060.0999755859375,2538226
2025-06-16,1163.681396484375,1169.5999755859375,1191.5999755859375,1120.9000244140625,1140.0,2302686
2025-06-17,1140.3997802734375,1146.199951171875,1178.5999755859375,1140.1500244140625,1172.0,894802
2025-06-18,1112.9892578125,1118.6500244140625,1178.800048828125,1113.050048828125,1147.5999755859375,791793
2025-06-19,1108.7608642578125,1114.4000244140625,1160.0,1100.0999755859375,1122.3499755859375,839416
2025-06-20,1131.4951171875,1137.25,1149.8499755859375,1104.4000244140625,1107.75,659293
2025-06-23,1151.5928955078125,1157.449951171875,1163.6500244140625,1118.5,1120.5999755859375,454188
2025-06-24,1141.842529296875,1147.6500244140625,1188.800048828125,1141.0,1165.449951171875,444866
2025-06-25,1183.978271484375,1190.0,1200.0,1140.1500244140625,1151.25,879204
2025-06-26,1158.9554443359375,1164.8499755859375,1202.949951171875,1147.0999755859375,1202.0,1806780
2025-06-27,1189.6492919921875,1195.699951171875,1208.699951171875,1170.0,1180.0,3387240
2025-06-30,1188.4554443359375,1194.5,1206.5,1178.0,1206.5,2857456
2025-07-01,1169.5516357421875,1175.5,1208.4000244140625,1170.0,1198.0,1117721
2025-07-02,1171.242919921875,1177.199951171875,1189.0999755859375,1155.0999755859375,1179.9000244140625,561379
2025-07-03,1220.3929443359375,1226.5999755859375,1235.5,1174.9000244140625,1177.9000244140625,931488
2025-07-04,1239.097900390625,1245.4000244140625,1253.9000244140625,1192.300048828125,1226.5999755859375,1368232
2025-07-07,1246.659423828125,1253.0,1273.800048828125,1235.0999755859375,1244.0,1067244
2025-07-08,1214.224365234375,1220.4000244140625,1249.5,1173.800048828125,1241.0,1215703
2025-07-09,1188.554931640625,1194.5999755859375,1219.0,1188.0,1211.0,605122
2025-07-10,1188.35595703125,1194.4000244140625,1206.4000244140625,1185.4000244140625,1194.5999755859375,735700
2025-07-11,1187.9580078125,1194.0,1214.5999755859375,1183.5,1193.0,455960
2025-07-14,1182.187255859375,1188.199951171875,1206.0,1176.4000244140625,1191.0999755859375,584814
2025-07-15,1191.2413330078125,1197.300048828125,1207.5999755859375,1180.0,1197.5,379530
2025-07-16,1191.539794921875,1197.5999755859375,1203.0999755859375,1181.9000244140625,1200.300048828125,601079
2025-07-17,1199.499267578125,1205.5999755859375,1209.699951171875,1189.300048828125,1205.0,484846
2025-07-18,1196.116455078125,1202.199951171875,1227.0,1184.0,1214.0,1678716
2025-07-21,1215.020263671875,1221.199951171875,1228.800048828125,1186.5,1201.9000244140625,441201
2025-07-22,1138.3104248046875,1144.0999755859375,1175.9000244140625,1130.0,1175.9000244140625,28185822
2025-07-23,1119.30712890625,1125.0,1146.4000244140625,1122.0999755859375,1140.0,1356863
2025-07-24,1112.939453125,1118.5999755859375,1140.699951171875,1115.5,1122.0,2553892
2025-07-25,1072.445556640625,1077.9000244140625,1119.699951171875,1069.0,1119.699951171875,1051171
2025-07-28,1069.162109375,1074.5999755859375,1081.0,1065.0,1072.0,1105938
2025-07-29,1076.9227294921875,1082.4000244140625,1087.0,1059.0,1070.0,690591
2025-07-30,1054.8349609375,1060.199951171875,1085.0,1057.9000244140625,1066.0999755859375,995837
2025-07-31,1047.3729248046875,1052.699951171875,1061.9000244140625,1032.0,1050.0999755859375,1243584
2025-08-01,1047.174072265625,1052.5,1068.0,1046.199951171875,1053.0,457383
2025-08-04,1046.676513671875,1052.0,1062.199951171875,1039.9000244140625,1050.0,572079
2025-08-05,1060.40673828125,1065.800048828125,1072.9000244140625,1052.800048828125,1060.0,497259
2025-08-06,1051.4522705078125,1056.800048828125,1075.5,1050.699951171875,1069.9000244140625,406828
2025-08-07,1060.0087890625,1065.4000244140625,1067.800048828125,1046.0,1056.0,695308
2025-08-08,1037.523193359375,1042.800048828125,1070.0,1040.0,1066.0,563345
2025-08-11,1037.523193359375,1042.800048828125,1049.199951171875,1027.0,1046.199951171875,355749
2025-08-12,1013.445556640625,1018.5999755859375,1043.800048828125,1014.2000122070312,1042.800048828125,1242101
2025-08-13,1022.7979736328125,1028.0,1038.0,1015.5999755859375,1018.7999877929688,326152
2025-08-14,1033.244873046875,1038.5,1046.199951171875,1022.5999755859375,1028.0999755859375,583115
2025-08-18,1056.9244384765625,1062.300048828125,1073.5,1038.4000244140625,1046.5999755859375,418393
2025-08-19,1073.4404296875,1078.9000244140625,1082.4000244140625,1058.4000244140625,1064.199951171875,487563
2025-08-20,1097.3189697265625,1102.9000244140625,1108.300048828125,1070.0,1074.9000244140625,1046821
2025-08-21,1076.126708984375,1081.5999755859375,1104.9000244140625,1073.4000244140625,1104.9000244140625,532904
2025-08-22,1072.14697265625,1077.5999755859375,1088.4000244140625,1070.199951171875,1074.9000244140625,742717
2025-08-25,1087.1705322265625,1092.699951171875,1099.5,1070.0,1081.5999755859375,853932
2025-08-26,1081.8974609375,1087.4000244140625,1110.9000244140625,1081.0999755859375,1092.699951171875,2422947
2025-08-28,1038.6175537109375,1043.9000244140625,1083.5,1028.0999755859375,1080.199951171875,873607
2025-08-29,1012.9480590820312,1018.0999755859375,1045.0,1013.2999877929688,1037.0,644147
2025-09-01,1025.5838623046875,1030.800048828125,1040.0,1013.2999877929688,1018.0999755859375,263961
2025-09-02,1019.6142578125,1024.800048828125,1047.0,1020.4000244140625,1034.0,714095
2025-09-03,1034.9361572265625,1040.199951171875,1044.9000244140625,1013.2999877929688,1020.7000122070312,883948
2025-09-04,1027.57373046875,1032.800048828125,1050.0,1024.300048828125,1043.0,586066
2025-09-05,1032.349365234375,1037.5999755859375,1052.0,1028.9000244140625,1035.0,311880
2025-09-08,1034.7373046875,1040.0,1054.4000244140625,1033.5999755859375,1041.9000244140625,643249
2025-09-09,1038.6175537109375,1043.9000244140625,1050.0,1038.0,1040.0999755859375,819360
2025-09-10,1072.544921875,1078.0,1082.4000244140625,1043.5999755859375,1043.9000244140625,1184367
2025-09-11,1051.750732421875,1057.0999755859375,1075.0,1054.5,1073.0,430699
2025-09-12,1063.3916015625,1068.800048828125,1071.0,1048.199951171875,1066.0,343905
2025-09-15,1073.5399169921875,1079.0,1082.9000244140625,1059.0,1059.0999755859375,353507
2025-09-16,1085.57861328125,1091.0999755859375,1097.0999755859375,1078.300048828125,1079.0,461518
2025-09-17,1097.41845703125,1103.0,1107.5999755859375,1089.5,1090.699951171875,414858
2025-09-18,1096.52294921875,1102.0999755859375,1105.0,1094.199951171875,1103.0,196378
2025-09-19,1075.330810546875,1080.800048828125,1104.0,1075.0,1102.300048828125,857322
2025-09-22,1045.084716796875,1050.4000244140625,1087.0,1042.199951171875,1071.0,798208
2025-09-23,1014.4404907226562,1019.5999755859375,1053.300048828125,1015.4000244140625,1048.0,1808589
2025-09-24,1021.3056030273438,1026.5,1033.0,1005.0999755859375,1022.0,1158063
2025-09-25,1016.9278564453125,1022.0999755859375,1029.199951171875,1012.0,1025.0,892451
2025-09-26,996.7305908203125,1001.7999877929688,1024.199951171875,996.7999877929688,1016.0,943039
2025-09-29,1023.494384765625,1028.699951171875,1040.699951171875,1002.0,1002.0,1111488
2025-09-30,1018.8182373046875,1024.0,1038.0,1011.9000244140625,1038.0,507273
2025-10-01,1031.2550048828125,1036.5,1040.199951171875,1013.0,1028.9000244140625,593561
2025-10-03,1043.890625,1049.199951171875,1051.699951171875,1033.199951171875,1044.9000244140625,458130
2025-10-06,1057.02392578125,1062.4000244140625,1065.199951171875,1046.800048828125,1054.0,266966
2025-10-07,1063.988525390625,1069.4000244140625,1078.0,1054.5999755859375,1060.0,650935
2025-10-08,1079.80810546875,1085.300048828125,1105.800048828125,1064.699951171875,1066.9000244140625,1594145
2025-10-09,1078.91259765625,1084.4000244140625,1093.800048828125,1076.5,1093.800048828125,283733
2025-10-10,1089.5584716796875,1095.0999755859375,1099.9000244140625,1077.800048828125,1086.5999755859375,257260
2025-10-13,1095.8265380859375,1101.4000244140625,1104.0,1083.0,1085.0,651135
2025-10-14,1120.99853515625,1126.699951171875,1131.5999755859375,1101.5,1106.0999755859375,1375997
2025-10-15,1154.528076171875,1160.4000244140625,1172.0,1117.300048828125,1131.0,2005553
2025-10-16,1165.870361328125,1171.800048828125,1179.800048828125,1158.0,1174.0,915145
2025-10-17,1159.0052490234375,1164.9000244140625,1182.199951171875,1143.0999755859375,1172.5,778522
2025-10-20,1177.3121337890625,1183.300048828125,1194.800048828125,1143.5999755859375,1165.0,2812550
2025-10-21,1169.4521484375,1175.4000244140625,1200.0999755859375,1170.0,1200.0999755859375,136457
2025-10-23,1172.9344482421875,1178.9000244140625,1188.4000244140625,1160.0,1160.0,652187
2025-10-24,1179.699951171875,1185.699951171875,1192.199951171875,1170.199951171875,1185.0999755859375,494044
2025-10-27,1173.0,1173.0,1189.800048828125,1167.800048828125,1179.800048828125,607697
2025-10-28,1171.800048828125,1171.800048828125,1183.4000244140625,1166.0999755859375,1173.4000244140625,500694
2025-10-29,1126.699951171875,1126.699951171875,1146.5999755859375,1104.199951171875,1146.5999755859375,1726758
2025-10-30,1119.5999755859375,1119.5999755859375,1137.800048828125,1117.199951171875,1134.9000244140625,310232
2025-10-31,1080.699951171875,1080.699951171875,1123.9000244140625,1074.0,1121.5,587485
2025-11-03,1093.5999755859375,1093.5999755859375,1104.9000244140625,1084.300048828125,1088.699951171875,343479
2025-11-04,1079.0999755859375,1079.0999755859375,1099.4000244140625,1071.9000244140625,1099.0,458901
2025-11-06,1068.199951171875,1068.199951171875,1084.0999755859375,1062.699951171875,1081.5999755859375,396590
2025-11-07,1066.0,1066.0,1076.300048828125,1052.4000244140625,1060.0,922625
2025-11-10,1074.5999755859375,1074.5999755859375,1079.0,1056.5999755859375,1069.5,308692
2025-11-11,1070.0,1070.0,1089.0999755859375,1051.0999755859375,1073.0999755859375,466556
2025-11-12,1089.0,1089.0,1096.9000244140625,1072.800048828125,1080.800048828125,341552
2025-11-13,1085.5999755859375,1085.5999755859375,1095.0,1075.800048828125,1089.0,457966
2025-11-14,1065.4000244140625,1065.4000244140625,1089.800048828125,1059.0,1087.0,601566
2025-11-17,1071.800048828125,1071.800048828125,1080.0,1060.199951171875,1062.199951171875,441511
2025-11-18,1078.0,1078.0,1081.4000244140625,1056.0,1079.800048828125,488323
2025-11-19,1119.199951171875,1119.199951171875,1125.800048828125,1066.9000244140625,1080.0,1078355
2025-11-20,1142.0999755859375,1142.0999755859375,1144.9000244140625,1117.5999755859375,1128.9000244140625,1134821
2025-11-21,1139.699951171875,1139.699951171875,1157.300048828125,1121.0,1142.0999755859375,2783024
2025-11-24,1129.800048828125,1129.800048828125,1154.300048828125,1122.4000244140625,1147.5999755859375,2106550
2025-11-25,1120.0,1120.0,1144.0,1110.300048828125,1121.0999755859375,902708
2025-11-26,1150.0,1150.0,1158.4000244140625,1121.9000244140625,1121.9000244140625,1023674
2025-11-27,1166.5999755859375,1166.5999755859375,1173.9000244140625,1141.0,1150.0,490617
2025-11-28,1183.199951171875,1183.199951171875,1186.0,1144.0,1165.9000244140625,1176162
2025-12-01,1189.300048828125,1189.300048828125,1198.5999755859375,1181.199951171875,1184.9000244140625,560894
2025-12-02,1162.9000244140625,1162.9000244140625,1189.0,1157.5,1189.0,492146
2025-12-03,1148.0999755859375,1148.0999755859375,1168.0,1140.0,1162.0,323061
2025-12-04,1127.9000244140625,1127.9000244140625,1187.800048828125,1123.9000244140625,1151.9000244140625,312892
2025-12-05,1146.699951171875,1146.699951171875,1156.5999755859375,1114.0999755859375,1125.0999755859375,476537
2025-12-08,1128.199951171875,1128.199951171875,1179.0,1118.199951171875,1141.0,908990
2025-12-09,1117.9000244140625,1117.9000244140625,1142.5,1111.0,1130.199951171875,1731802
2025-12-10,1102.800048828125,1102.800048828125,1119.4000244140625,1092.5999755859375,1115.0,413626
2025-12-11,1135.800048828125,1135.800048828125,1143.0,1101.9000244140625,1102.0,471538
2025-12-12,1142.199951171875,1142.199951171875,1147.0,1127.699951171875,1135.199951171875,258119
2025-12-15,1144.699951171875,1144.699951171875,1158.0,1130.300048828125,1142.199951171875,1417718
2025-12-16,1133.4000244140625,1133.4000244140625,1149.800048828125,1126.699951171875,1146.0,276111
2025-12-17,1126.0999755859375,1126.0999755859375,1153.0999755859375,1120.0999755859375,1139.199951171875,1050366
2025-12-18,1143.199951171875,1143.199951171875,1152.699951171875,1122.800048828125,1137.199951171875,356957
2025-12-19,1138.9000244140625,1138.9000244140625,1150.0999755859375,1124.300048828125,1142.0,1662158
2025-12-22,1165.5,1165.5,1170.0999755859375,1120.0,1134.4000244140625,332048
2025-12-23,1181.699951171875,1181.699951171875,1186.5999755859375,1158.0,1169.9000244140625,473322
2025-12-24,1196.0,1196.0,1217.0,1180.300048828125,1190.0,1291909
2025-12-26,1179.4000244140625,1179.4000244140625,1207.0999755859375,1172.5999755859375,1191.5,223587
2025-12-29,1170.5999755859375,1170.5999755859375,1188.0,1165.199951171875,1179.800048828125,223221
2025-12-30,1191.5999755859375,1191.5999755859375,1217.9000244140625,1164.300048828125,1164.4000244140625,939031
2025-12-31,1190.0,1190.0,1198.0,1170.199951171875,1198.0,357058
2026-01-01,1179.699951171875,1179.699951171875,1198.0,1171.300048828125,1198.0,132449
2026-01-02,1200.0999755859375,1200.0999755859375,1213.699951171875,1171.199951171875,1179.699951171875,343492
2026-01-05,1199.0,1199.0,1221.0,1191.699951171875,1208.0,458955
2026-01-06,1187.0,1187.0,1209.9000244140625,1175.5,1205.0,388064
2026-01-07,1191.800048828125,1191.800048828125,1200.4000244140625,1168.5,1180.0999755859375,1265898
2026-01-08,1182.9000244140625,1182.9000244140625,1197.0999755859375,1170.300048828125,1190.0,1029259
2026-01-09,1140.9000244140625,1140.9000244140625,1184.4000244140625,1130.0,1180.0,1067665
2026-01-12,1130.5,1130.5,1154.9000244140625,1117.5,1140.9000244140625,2217034
2026-01-13,1136.800048828125,1136.800048828125,1153.5999755859375,1120.5,1132.0,732421
2026-01-14,1149.199951171875,1149.199951171875,1164.300048828125,1130.0999755859375,1135.4000244140625,665428
2026-01-16,1197.699951171875,1197.699951171875,1236.199951171875,1187.0,1190.0,4335885
