date_,adj close_thermax.ns,close_thermax.ns,high_thermax.ns,low_thermax.ns,open_thermax.ns,volume_thermax.ns
2025-04-21,3407.850341796875,3421.60009765625,3450.800048828125,3385.0,3438.89990234375,31853
2025-04-22,3435.04052734375,3448.89990234375,3481.0,3421.0,3421.60009765625,83785
2025-04-23,3435.738037109375,3449.60009765625,3481.0,3402.0,3470.0,43003
2025-04-24,3621.587890625,3636.199951171875,3728.5,3497.0,3497.0,480131
2025-04-25,3430.160400390625,3444.0,3628.800048828125,3410.10009765625,3628.800048828125,130673
2025-04-28,3396.994140625,3410.699951171875,3524.0,3394.300048828125,3444.0,79848
2025-04-29,3332.952392578125,3346.39990234375,3438.0,3328.0,3438.0,84863
2025-04-30,3278.073974609375,3291.300048828125,3394.800048828125,3221.0,3346.5,104455
2025-05-02,3219.80908203125,3232.800048828125,3305.0,3230.10009765625,3284.89990234375,44539
2025-05-05,3236.64111328125,3249.699951171875,3271.300048828125,3228.10009765625,3261.300048828125,37678
2025-05-06,3206.462890625,3219.39990234375,3298.39990234375,3186.0,3255.10009765625,30768
2025-05-07,3230.067626953125,3243.10009765625,3250.0,3144.60009765625,3181.0,48077
2025-05-08,3143.417236328125,3156.10009765625,3274.0,3140.0,3274.0,51239
2025-05-09,3226.083740234375,3239.10009765625,3252.0,3085.699951171875,3103.699951171875,61105
2025-05-12,3286.041748046875,3299.300048828125,3405.10009765625,3232.10009765625,3402.5,243568
2025-05-13,3307.45556640625,3320.800048828125,3400.0,3289.800048828125,3309.800048828125,159752
2025-05-14,3391.416748046875,3405.10009765625,3428.0,3332.89990234375,3350.0,375902
2025-05-15,3416.017333984375,3429.800048828125,3489.699951171875,3405.10009765625,3415.0,144573
2025-05-16,3412.830322265625,3426.60009765625,3465.0,3414.89990234375,3429.800048828125,65744
2025-05-19,3498.783447265625,3512.89990234375,3605.39990234375,3443.89990234375,3450.0,221593
2025-05-20,3487.72802734375,3501.800048828125,3578.800048828125,3488.0,3554.60009765625,130644
2025-05-21,3528.5634765625,3542.800048828125,3574.0,3502.300048828125,3518.800048828125,95590
2025-05-22,3582.54541015625,3597.0,3631.300048828125,3529.0,3560.0,141419
2025-05-23,3533.742431640625,3548.0,3618.0,3531.10009765625,3618.0,48672
2025-05-26,3469.202880859375,3483.199951171875,3564.800048828125,3471.0,3564.800048828125,52667
2025-05-27,3437.829345703125,3451.699951171875,3499.5,3435.0,3497.89990234375,77974
2025-05-28,3471.692626953125,3485.699951171875,3505.5,3458.5,3474.0,64228
2025-05-29,3404.6630859375,3418.39990234375,3535.0,3395.0,3535.0,89261
2025-05-30,3374.58447265625,3388.199951171875,3468.5,3355.0,3429.39990234375,187261
2025-06-02,3434.84130859375,3448.699951171875,3475.0,3405.10009765625,3415.199951171875,68384
2025-06-03,3376.67626953125,3390.300048828125,3470.0,3364.10009765625,3460.0,58219
2025-06-04,3500.875,3515.0,3528.199951171875,3384.89990234375,3394.699951171875,339111
2025-06-05,3517.208984375,3531.39990234375,3566.60009765625,3506.39990234375,3550.0,106468
2025-06-06,3518.205078125,3532.39990234375,3564.5,3507.300048828125,3531.39990234375,37550
2025-06-09,3548.283935546875,3562.60009765625,3604.699951171875,3520.800048828125,3563.89990234375,373059
2025-06-10,3542.706298828125,3557.0,3598.0,3544.699951171875,3598.0,92848
2025-06-11,3536.33203125,3550.60009765625,3659.89990234375,3534.89990234375,3571.699951171875,263092
2025-06-12,3556.251708984375,3570.60009765625,3606.0,3535.0,3552.0,74282
2025-06-13,3536.53125,3550.800048828125,3591.89990234375,3462.300048828125,3488.10009765625,49011
2025-06-16,3517.308837890625,3531.5,3570.0,3473.60009765625,3532.699951171875,41574
2025-06-17,3460.637451171875,3474.60009765625,3554.699951171875,3461.0,3532.0,32140
2025-06-18,3494.699951171875,3508.800048828125,3527.199951171875,3441.0,3474.60009765625,38796
2025-06-19,3521.591552734375,3535.800048828125,3620.0,3509.5,3527.39990234375,140975
2025-06-20,3409.344482421875,3423.10009765625,3547.699951171875,3354.0,3535.800048828125,500255
2025-06-23,3463.724853515625,3477.699951171875,3505.0,3390.199951171875,3400.0,59409
2025-06-24,3445.39892578125,3459.300048828125,3489.89990234375,3407.0,3480.0,151751
2025-06-25,3430.658447265625,3444.5,3485.89990234375,3407.0,3464.89990234375,62258
2025-06-26,3449.083984375,3463.0,3510.0,3445.0,3452.0,86352
2025-06-27,3334.346923828125,3347.800048828125,3464.0,3331.0,3464.0,275946
2025-06-30,3405.5595703125,3419.300048828125,3452.0,3360.0,3360.0,150672
2025-07-01,3343.211181640625,3356.699951171875,3461.199951171875,3340.0,3428.60009765625,81117
2025-07-02,3398.488037109375,3412.199951171875,3494.0,3349.60009765625,3387.60009765625,183962
2025-07-03,3469.89990234375,3483.89990234375,3583.699951171875,3420.89990234375,3429.699951171875,290173
2025-07-04,3458.5,3458.5,3498.0,3430.0,3485.0,32372
2025-07-07,3446.199951171875,3446.199951171875,3506.300048828125,3421.0,3455.0,60768
2025-07-08,3453.5,3453.5,3475.0,3384.10009765625,3426.0,58442
2025-07-09,3426.39990234375,3426.39990234375,3459.5,3412.199951171875,3432.699951171875,31809
2025-07-10,3434.39990234375,3434.39990234375,3455.39990234375,3412.0,3432.0,29318
2025-07-11,3465.0,3465.0,3486.0,3407.5,3407.5,89615
2025-07-14,3444.199951171875,3444.199951171875,3474.800048828125,3420.0,3430.39990234375,63493
2025-07-15,3479.39990234375,3479.39990234375,3481.0,3435.5,3459.800048828125,47978
2025-07-16,3645.800048828125,3645.800048828125,3747.0,3485.10009765625,3495.0,786930
2025-07-17,3885.89990234375,3885.89990234375,4091.800048828125,3701.0,3701.0,3973518
2025-07-18,3888.39990234375,3888.39990234375,3960.0,3860.0,3906.89990234375,416865
2025-07-21,3903.10009765625,3903.10009765625,3938.10009765625,3838.300048828125,3890.10009765625,138588
2025-07-22,3944.5,3944.5,4003.10009765625,3874.199951171875,3904.0,185055
2025-07-23,3869.199951171875,3869.199951171875,3957.699951171875,3840.0,3940.0,89370
2025-07-24,3850.39990234375,3850.39990234375,3930.0,3831.199951171875,3889.0,68375
2025-07-25,3739.0,3739.0,3850.0,3720.800048828125,3850.0,83759
2025-07-28,3722.699951171875,3722.699951171875,3779.199951171875,3691.199951171875,3751.5,47705
2025-07-29,3778.60009765625,3778.60009765625,3794.0,3691.300048828125,3713.0,66075
2025-07-30,3837.10009765625,3837.10009765625,3850.0,3786.699951171875,3795.0,53325
2025-07-31,3940.39990234375,3940.39990234375,3975.0,3737.0,3790.0,170040
2025-08-01,3778.699951171875,3778.699951171875,3950.0,3760.0,3940.39990234375,179535
2025-08-04,3539.0,3539.0,3825.5,3520.0,3790.0,234575
2025-08-05,3557.0,3557.0,3576.5,3455.0,3547.0,201968
2025-08-06,3454.199951171875,3454.199951171875,3588.0,3441.5,3558.0,97584
2025-08-07,3328.199951171875,3328.199951171875,3447.0,3281.800048828125,3441.5,165510
2025-08-08,3272.699951171875,3272.699951171875,3326.0,3232.10009765625,3325.0,192611
2025-08-11,3273.60009765625,3273.60009765625,3306.5,3225.699951171875,3250.0,58335
2025-08-12,3297.89990234375,3297.89990234375,3320.0,3273.60009765625,3290.0,65177
2025-08-13,3300.89990234375,3300.89990234375,3335.0,3201.10009765625,3330.0,296605
2025-08-14,3274.300048828125,3274.300048828125,3312.0,3264.300048828125,3287.10009765625,50859
2025-08-18,3276.60009765625,3276.60009765625,3325.0,3263.800048828125,3307.89990234375,85196
2025-08-19,3305.199951171875,3305.199951171875,3318.300048828125,3262.0,3276.60009765625,62703
2025-08-20,3233.300048828125,3233.300048828125,3321.0,3225.0,3321.0,130958
2025-08-21,3237.199951171875,3237.199951171875,3250.0,3137.0,3230.5,415635
2025-08-22,3259.0,3259.0,3275.10009765625,3220.800048828125,3248.0,188786
2025-08-25,3271.5,3271.5,3287.800048828125,3231.0,3264.5,170408
2025-08-26,3258.699951171875,3258.699951171875,3350.0,3219.60009765625,3240.0,5169539
2025-08-28,3186.699951171875,3186.699951171875,3380.0,3169.60009765625,3280.300048828125,426685
2025-08-29,3207.60009765625,3207.60009765625,3223.10009765625,3158.89990234375,3192.0,168858
2025-09-01,3210.60009765625,3210.60009765625,3232.10009765625,3171.0,3223.10009765625,85314
2025-09-02,3282.199951171875,3282.199951171875,3288.800048828125,3204.800048828125,3243.60009765625,99030
2025-09-03,3260.0,3260.0,3293.5,3236.89990234375,3282.199951171875,80444
2025-09-04,3341.89990234375,3341.89990234375,3366.0,3264.0,3280.10009765625,145608
2025-09-05,3292.699951171875,3292.699951171875,3345.0,3257.5,3340.0,95651
2025-09-08,3320.89990234375,3320.89990234375,3364.89990234375,3288.39990234375,3328.0,104715
2025-09-09,3312.300048828125,3312.300048828125,3398.5,3301.5,3330.10009765625,159262
2025-09-10,3366.0,3366.0,3490.0,3361.10009765625,3390.10009765625,337654
2025-09-11,3342.800048828125,3342.800048828125,3381.89990234375,3313.89990234375,3370.0,60897
2025-09-12,3311.5,3311.5,3339.89990234375,3305.0,3320.0,50170
2025-09-15,3314.89990234375,3314.89990234375,3340.5,3288.800048828125,3317.10009765625,55100
2025-09-16,3318.800048828125,3318.800048828125,3342.0,3305.0,3322.89990234375,47221
2025-09-17,3311.39990234375,3311.39990234375,3366.39990234375,3301.0,3334.89990234375,86054
2025-09-18,3330.0,3330.0,3376.199951171875,3306.0,3321.0,63368
2025-09-19,3307.60009765625,3307.60009765625,3365.0,3289.39990234375,3344.89990234375,129910
2025-09-22,3269.800048828125,3269.800048828125,3339.0,3260.0,3339.0,33789
2025-09-23,3358.800048828125,3358.800048828125,3398.39990234375,3298.0,3322.0,212678
2025-09-24,3317.199951171875,3317.199951171875,3375.0,3307.300048828125,3375.0,64268
2025-09-25,3233.10009765625,3233.10009765625,3326.5,3222.0,3317.199951171875,86716
2025-09-26,3197.699951171875,3197.699951171875,3229.800048828125,3162.300048828125,3229.800048828125,90386
2025-09-29,3131.5,3131.5,3227.699951171875,3121.0,3227.699951171875,77585
2025-09-30,3170.300048828125,3170.300048828125,3195.0,3139.10009765625,3154.89990234375,78126
2025-10-01,3165.199951171875,3165.199951171875,3190.5,3149.300048828125,3170.300048828125,43648
2025-10-03,3188.5,3188.5,3192.0,3141.0,3160.0,58797
2025-10-06,3179.300048828125,3179.300048828125,3187.89990234375,3138.0,3161.300048828125,64863
2025-10-07,3190.10009765625,3190.10009765625,3200.0,3145.39990234375,3168.0,68235
2025-10-08,3158.199951171875,3158.199951171875,3191.5,3125.89990234375,3180.0,72619
2025-10-09,3182.5,3182.5,3197.0,3142.0,3165.0,57904
2025-10-10,3223.800048828125,3223.800048828125,3228.5,3162.800048828125,3182.0,72385
2025-10-13,3189.5,3189.5,3215.699951171875,3166.300048828125,3203.0,53084
2025-10-14,3107.39990234375,3107.39990234375,3191.60009765625,3102.0,3172.0,116715
2025-10-15,3110.0,3110.0,3140.699951171875,3100.0,3110.0,62490
2025-10-16,3167.199951171875,3167.199951171875,3180.0,3113.0,3114.0,88053
2025-10-17,3145.199951171875,3145.199951171875,3250.10009765625,3113.199951171875,3250.0,156801
2025-10-20,3180.39990234375,3180.39990234375,3230.0,3151.5,3186.89990234375,119474
2025-10-21,3219.10009765625,3219.10009765625,3227.699951171875,3185.0,3198.0,15968
2025-10-23,3187.800048828125,3187.800048828125,3260.0,3175.0,3241.89990234375,107976
2025-10-24,3276.5,3276.5,3285.0,3188.0,3188.0,111752
2025-10-27,3314.199951171875,3314.199951171875,3325.0,3255.0,3292.0,96157
2025-10-28,3254.800048828125,3254.800048828125,3353.0,3244.0,3329.0,71447
2025-10-29,3267.89990234375,3267.89990234375,3280.800048828125,3234.800048828125,3254.800048828125,48198
2025-10-30,3257.0,3257.0,3284.39990234375,3242.0,3250.0,60700
2025-10-31,3218.800048828125,3218.800048828125,3287.199951171875,3213.199951171875,3257.0,34492
2025-11-03,3206.800048828125,3206.800048828125,3235.39990234375,3180.0,3226.89990234375,64801
2025-11-04,3271.699951171875,3271.699951171875,3316.0,3212.5,3218.89990234375,169708
2025-11-05,3271.699951171875,3271.699951171875,3271.699951171875,3271.699951171875,3271.699951171875,0
2025-11-06,3256.0,3256.0,3289.10009765625,3229.89990234375,3272.0,51821
2025-11-07,3190.89990234375,3190.89990234375,3233.199951171875,3160.39990234375,3225.0,55757
2025-11-10,3138.60009765625,3138.60009765625,3195.5,3121.60009765625,3170.10009765625,51236
2025-11-11,3167.699951171875,3167.699951171875,3200.0,3136.0,3138.60009765625,74247
2025-11-12,3061.199951171875,3061.199951171875,3128.300048828125,2986.0,3071.0,562188
2025-11-13,3024.10009765625,3024.10009765625,3064.699951171875,3006.0,3057.10009765625,216969
2025-11-14,3006.0,3006.0,3039.300048828125,2998.5,3020.199951171875,79898
2025-11-17,3012.89990234375,3012.89990234375,3054.89990234375,3000.0,3018.0,99620
2025-11-18,2943.39990234375,2943.39990234375,3013.699951171875,2937.199951171875,3010.5,140161
2025-11-19,2921.89990234375,2921.89990234375,2968.199951171875,2895.0,2940.0,157434
2025-11-20,2968.199951171875,2968.199951171875,2985.89990234375,2905.699951171875,2944.39990234375,133489
2025-11-21,2886.699951171875,2886.699951171875,2967.800048828125,2880.0,2967.800048828125,88756
2025-11-24,2867.199951171875,2867.199951171875,2897.800048828125,2840.0,2885.10009765625,156591
2025-11-25,2882.800048828125,2882.800048828125,2893.0,2842.0,2864.0,73517
2025-11-26,2933.0,2933.0,2952.699951171875,2876.0,2934.0,88400
2025-11-27,2940.800048828125,2940.800048828125,2952.699951171875,2911.199951171875,2933.5,58602
2025-11-28,2920.10009765625,2920.10009765625,2948.89990234375,2902.0,2940.89990234375,35408
2025-12-01,2916.5,2916.5,2949.300048828125,2898.0,2949.300048828125,40063
2025-12-02,2924.10009765625,2924.10009765625,2929.5,2894.0,2917.10009765625,20636
2025-12-03,2889.60009765625,2889.60009765625,2929.39990234375,2872.89990234375,2923.89990234375,42029
2025-12-04,2869.10009765625,2869.10009765625,2890.0,2845.89990234375,2889.60009765625,60335
2025-12-05,2845.699951171875,2845.699951171875,2868.89990234375,2802.199951171875,2868.89990234375,76988
2025-12-08,2805.60009765625,2805.60009765625,2859.0,2742.699951171875,2845.699951171875,108936
2025-12-09,2833.699951171875,2833.699951171875,2892.39990234375,2745.10009765625,2805.60009765625,59508
2025-12-10,2773.800048828125,2773.800048828125,2849.89990234375,2762.0,2825.0,53422
2025-12-11,2798.699951171875,2798.699951171875,2804.60009765625,2744.0,2760.0,34558
2025-12-12,2870.39990234375,2870.39990234375,2958.39990234375,2821.0,2851.89990234375,428416
2025-12-15,2891.199951171875,2891.199951171875,2904.89990234375,2841.0,2865.10009765625,105340
2025-12-16,2884.60009765625,2884.60009765625,2905.0,2860.39990234375,2897.0,35543
2025-12-17,2882.699951171875,2882.699951171875,2889.39990234375,2863.10009765625,2883.10009765625,59916
2025-12-18,2850.800048828125,2850.800048828125,2874.0,2824.0,2865.0,73451
2025-12-19,2869.89990234375,2869.89990234375,2879.89990234375,2845.800048828125,2845.800048828125,78202
2025-12-22,2877.0,2877.0,2891.800048828125,2859.60009765625,2889.89990234375,59113
2025-12-23,2931.699951171875,2931.699951171875,2945.0,2866.800048828125,2881.699951171875,83460
2025-12-24,3000.60009765625,3000.60009765625,3008.0,2912.89990234375,2944.0,146277
2025-12-26,3012.39990234375,3012.39990234375,3017.10009765625,2963.699951171875,3008.89990234375,114630
2025-12-29,3008.60009765625,3008.60009765625,3025.300048828125,2991.89990234375,3020.5,57204
2025-12-30,3013.5,3013.5,3030.0,2942.10009765625,2995.199951171875,115311
2025-12-31,3022.60009765625,3022.60009765625,3041.0,2989.10009765625,3030.0,107790
2026-01-01,3063.39990234375,3063.39990234375,3080.0,3003.60009765625,3023.10009765625,73271
2026-01-02,3025.89990234375,3025.89990234375,3070.199951171875,3007.0,3065.89990234375,65999
2026-01-05,3070.60009765625,3070.60009765625,3080.0,3019.39990234375,3039.89990234375,85552
2026-01-06,3087.60009765625,3087.60009765625,3111.0,3011.0,3070.60009765625,120329
2026-01-07,3069.300048828125,3069.300048828125,3100.5,3020.0,3100.0,158371
2026-01-08,3061.39990234375,3061.39990234375,3120.0,3042.60009765625,3080.0,163471
2026-01-09,3023.39990234375,3023.39990234375,3050.0,2986.10009765625,3050.0,131347
2026-01-12,2949.39990234375,2949.39990234375,3049.0,2919.89990234375,3020.0,88767
2026-01-13,2964.199951171875,2964.199951171875,2975.800048828125,2925.60009765625,2942.0,64500
2026-01-14,2971.800048828125,2971.800048828125,2986.199951171875,2940.5,2951.0,28572
2026-01-16,2970.300048828125,2970.300048828125,2975.0,2920.0,2947.0,65557
