date_,adj close_aiaeng.ns,close_aiaeng.ns,high_aiaeng.ns,low_aiaeng.ns,open_aiaeng.ns,volume_aiaeng.ns
2025-04-21,3114.710205078125,3131.0,3161.39990234375,3106.300048828125,3159.89990234375,153321
2025-04-22,3131.223876953125,3147.60009765625,3215.0,3115.0,3133.0,30354
2025-04-23,3116.401123046875,3132.699951171875,3179.199951171875,3093.199951171875,3155.0,167511
2025-04-24,3154.800537109375,3171.300048828125,3201.0,3092.0,3132.60009765625,306516
2025-04-25,3160.669677734375,3177.199951171875,3191.60009765625,3131.0,3180.0,71346
2025-04-28,3160.27197265625,3176.800048828125,3258.0,3150.0,3183.0,58389
2025-04-29,3191.2099609375,3207.89990234375,3217.39990234375,3160.0,3199.0,17517
2025-04-30,3177.28271484375,3193.89990234375,3240.5,3152.5,3239.60009765625,58704
2025-05-02,3096.107421875,3112.300048828125,3224.800048828125,3095.0,3190.0,21816
2025-05-05,3155.098876953125,3171.60009765625,3185.60009765625,3080.0,3094.300048828125,45392
2025-05-06,3107.249267578125,3123.5,3219.0,3110.0,3185.0,27607
2025-05-07,3108.741455078125,3125.0,3136.39990234375,3081.10009765625,3118.89990234375,27101
2025-05-08,3103.568359375,3119.800048828125,3158.5,3083.199951171875,3119.0,33960
2025-05-09,3093.222412109375,3109.39990234375,3139.5,3082.0,3104.10009765625,19484
2025-05-12,3228.912841796875,3245.800048828125,3255.0,3131.5,3131.5,60564
2025-05-13,3212.498779296875,3229.300048828125,3277.800048828125,3217.699951171875,3260.0,18864
2025-05-14,3246.918701171875,3263.89990234375,3306.39990234375,3233.0,3260.0,31238
2025-05-15,3286.11376953125,3303.300048828125,3321.89990234375,3229.800048828125,3250.0,47409
2025-05-16,3292.480224609375,3309.699951171875,3353.89990234375,3290.10009765625,3333.0,54260
2025-05-19,3300.23974609375,3317.5,3344.89990234375,3281.10009765625,3328.39990234375,44953
2025-05-20,3261.34326171875,3278.39990234375,3340.5,3267.0,3318.0,43425
2025-05-21,3279.34912109375,3296.5,3323.0,3267.39990234375,3284.89990234375,16197
2025-05-22,3249.107421875,3266.10009765625,3309.800048828125,3240.199951171875,3272.5,25278
2025-05-23,3298.84716796875,3316.10009765625,3384.0,3198.0,3272.0,377667
2025-05-26,3356.644775390625,3374.199951171875,3420.39990234375,3290.0,3348.89990234375,80376
2025-05-27,3373.158447265625,3390.800048828125,3404.199951171875,3352.39990234375,3374.199951171875,43896
2025-05-28,3370.373046875,3388.0,3430.5,3369.699951171875,3413.60009765625,163186
2025-05-29,3469.454833984375,3487.60009765625,3499.0,3381.10009765625,3388.0,47659
2025-05-30,3479.701171875,3497.89990234375,3620.0,3466.10009765625,3500.0,126788
2025-06-02,3455.7265625,3473.800048828125,3525.89990234375,3463.199951171875,3496.0,28720
2025-06-03,3419.615478515625,3437.5,3486.60009765625,3406.60009765625,3474.0,40720
2025-06-04,3515.31494140625,3533.699951171875,3546.0,3458.800048828125,3471.89990234375,41315
2025-06-05,3500.492431640625,3518.800048828125,3550.0,3486.199951171875,3533.0,25256
2025-06-06,3483.77978515625,3502.0,3522.39990234375,3486.89990234375,3518.800048828125,15311
2025-06-09,3491.0419921875,3509.300048828125,3550.0,3496.89990234375,3550.0,31123
2025-06-10,3483.282470703125,3501.5,3531.5,3491.10009765625,3525.0,69262
2025-06-11,3498.90087890625,3517.199951171875,3527.199951171875,3491.0,3500.0,14849
2025-06-12,3432.6474609375,3450.60009765625,3549.0,3427.0,3524.0,241133
2025-06-13,3425.8828125,3443.800048828125,3469.0,3369.89990234375,3370.0,24329
2025-06-16,3382.111572265625,3399.800048828125,3450.5,3375.0,3430.0,56379
2025-06-17,3387.881591796875,3405.60009765625,3425.0,3380.60009765625,3399.800048828125,52691
2025-06-18,3366.6923828125,3384.300048828125,3462.89990234375,3370.199951171875,3409.89990234375,26155
2025-06-19,3342.518798828125,3360.0,3440.0,3350.0,3391.0,26386
2025-06-20,3252.589111328125,3269.60009765625,3374.89990234375,3200.0,3360.10009765625,623776
2025-06-23,3282.33349609375,3299.5,3331.5,3252.0,3252.0,25667
2025-06-24,3260.447998046875,3277.5,3329.89990234375,3272.5,3315.0,62845
2025-06-25,3281.438232421875,3298.60009765625,3318.800048828125,3256.39990234375,3280.0,113745
2025-06-26,3306.90478515625,3324.199951171875,3361.39990234375,3271.0,3298.60009765625,37484
2025-06-27,3314.763916015625,3332.10009765625,3356.89990234375,3320.0,3325.0,18726
2025-06-30,3292.579833984375,3309.800048828125,3355.199951171875,3302.0,3340.0,23650
2025-07-01,3279.6474609375,3296.800048828125,3340.10009765625,3290.0,3317.0,23725
2025-07-02,3237.169677734375,3254.10009765625,3312.800048828125,3249.0,3296.800048828125,96966
2025-07-03,3292.579833984375,3309.800048828125,3331.39990234375,3270.0,3304.10009765625,92924
2025-07-04,3298.84716796875,3316.10009765625,3323.60009765625,3276.10009765625,3300.0,22773
2025-07-07,3335.55517578125,3353.0,3376.39990234375,3284.300048828125,3316.10009765625,93845
2025-07-08,3426.87744140625,3444.800048828125,3499.89990234375,3355.60009765625,3379.0,175621
2025-07-09,3441.103271484375,3459.10009765625,3529.39990234375,3425.10009765625,3461.0,69342
2025-07-10,3412.55224609375,3430.39990234375,3469.800048828125,3405.199951171875,3450.0,18749
2025-07-11,3342.22021484375,3359.699951171875,3454.39990234375,3352.0,3405.0,24024
2025-07-14,3332.1728515625,3349.60009765625,3425.0,3330.89990234375,3359.699951171875,14149
2025-07-15,3380.52001953125,3398.199951171875,3472.0,3372.800048828125,3399.800048828125,69410
2025-07-16,3368.38330078125,3386.0,3433.39990234375,3364.5,3380.0,19455
2025-07-17,3429.5634765625,3447.5,3465.0,3377.5,3386.800048828125,57640
2025-07-18,3350.47705078125,3368.0,3459.800048828125,3365.0,3459.800048828125,21895
2025-07-21,3328.29296875,3345.699951171875,3375.89990234375,3338.0,3368.0,17578
2025-07-22,3320.434326171875,3337.800048828125,3379.199951171875,3319.89990234375,3379.199951171875,10611
2025-07-23,3337.04736328125,3354.5,3368.0,3311.89990234375,3338.0,17034
2025-07-24,3306.30810546875,3323.60009765625,3383.300048828125,3316.0,3354.5,17844
2025-07-25,3241.944580078125,3258.89990234375,3343.5,3224.0,3336.5,119186
2025-07-28,3204.540283203125,3221.300048828125,3289.0,3212.0,3250.0,18290
2025-07-29,3166.638427734375,3183.199951171875,3234.699951171875,3162.0,3210.0,23710
2025-07-30,3178.675537109375,3195.300048828125,3222.0,3171.699951171875,3183.199951171875,21757
2025-07-31,3116.302001953125,3132.60009765625,3194.0,3125.0,3181.10009765625,45435
2025-08-01,3078.698486328125,3094.800048828125,3145.5,3090.0,3133.0,28970
2025-08-04,3053.331298828125,3069.300048828125,3107.89990234375,3025.0,3091.0,97545
2025-08-05,3125.65283203125,3142.0,3153.89990234375,3066.0,3090.0,48085
2025-08-06,3173.900634765625,3190.5,3213.699951171875,3134.10009765625,3146.0,39080
2025-08-07,3133.611328125,3150.0,3198.0,3130.39990234375,3198.0,36198
2025-08-08,3072.53076171875,3088.60009765625,3163.0,3070.0,3150.0,48427
2025-08-11,3096.50537109375,3112.699951171875,3149.89990234375,3060.0,3088.0,155874
2025-08-12,3084.7666015625,3100.89990234375,3145.60009765625,3080.0,3120.199951171875,39362
2025-08-13,3116.202392578125,3132.5,3274.89990234375,3090.89990234375,3100.10009765625,136280
2025-08-14,3102.374755859375,3118.60009765625,3147.89990234375,3048.0,3147.89990234375,88838
2025-08-18,3102.971435546875,3119.199951171875,3149.5,3085.0,3145.0,57752
2025-08-19,3111.128662109375,3127.39990234375,3139.300048828125,3078.0,3119.199951171875,61326
2025-08-20,3080.3896484375,3096.5,3147.89990234375,3085.5,3135.5,37829
2025-08-21,3099.390380859375,3115.60009765625,3127.699951171875,3102.0,3113.0,28687
2025-08-22,3091.53125,3107.699951171875,3130.89990234375,3069.0,3106.10009765625,26993
2025-08-25,3074.02294921875,3090.10009765625,3121.89990234375,3085.0,3100.0,54878
2025-08-26,3023.885009765625,3039.699951171875,3110.699951171875,3035.0,3103.0,50492
2025-08-28,3001.701171875,3017.39990234375,3054.10009765625,3001.10009765625,3041.39990234375,85088
2025-08-29,3040.39892578125,3056.300048828125,3069.800048828125,3010.89990234375,3017.39990234375,162363
2025-09-01,3074.5205078125,3090.60009765625,3100.0,3046.5,3100.0,71181
2025-09-02,3097.698974609375,3113.89990234375,3140.0,3061.0,3120.0,45344
2025-09-03,3059.300048828125,3075.300048828125,3139.60009765625,3060.0,3139.60009765625,89544
2025-09-04,3071.39990234375,3071.39990234375,3098.89990234375,3062.10009765625,3075.0,29316
2025-09-05,3052.39990234375,3052.39990234375,3081.699951171875,3042.199951171875,3075.0,22175
2025-09-08,3022.300048828125,3022.300048828125,3057.89990234375,3018.0,3041.0,22180
2025-09-09,3033.300048828125,3033.300048828125,3052.39990234375,3019.0,3032.89990234375,102447
2025-09-10,3062.199951171875,3062.199951171875,3091.89990234375,3033.300048828125,3033.300048828125,65941
2025-09-11,3035.10009765625,3035.10009765625,3079.5,3026.10009765625,3075.0,28906
2025-09-12,3087.89990234375,3087.89990234375,3111.60009765625,3002.0,3038.0,90818
2025-09-15,3109.0,3109.0,3120.0,3071.89990234375,3087.89990234375,49874
2025-09-16,3100.300048828125,3100.300048828125,3135.0,3091.199951171875,3118.0,33050
2025-09-17,3123.89990234375,3123.89990234375,3140.5,3099.0,3114.0,46634
2025-09-18,3136.60009765625,3136.60009765625,3160.0,3104.300048828125,3117.199951171875,41360
2025-09-19,3074.89990234375,3074.89990234375,3139.89990234375,3055.10009765625,3136.60009765625,101114
2025-09-22,3049.800048828125,3049.800048828125,3100.10009765625,3044.800048828125,3086.0,67086
2025-09-23,3055.699951171875,3055.699951171875,3066.199951171875,3034.0,3051.0,130583
2025-09-24,3070.199951171875,3070.199951171875,3097.0,3041.89990234375,3049.89990234375,20959
2025-09-25,3099.0,3099.0,3115.0,3060.39990234375,3082.0,124502
2025-09-26,3069.89990234375,3069.89990234375,3111.300048828125,3056.89990234375,3099.0,252735
2025-09-29,3062.800048828125,3062.800048828125,3122.0,3055.0,3069.89990234375,288042
2025-09-30,3053.300048828125,3053.300048828125,3095.800048828125,3045.0,3052.300048828125,573799
2025-10-01,3247.800048828125,3247.800048828125,3265.0,3053.300048828125,3053.300048828125,216421
2025-10-03,3224.300048828125,3224.300048828125,3270.5,3189.800048828125,3247.800048828125,46298
2025-10-06,3178.199951171875,3178.199951171875,3220.0,3153.0,3210.0,38170
2025-10-07,3173.199951171875,3173.199951171875,3220.0,3150.60009765625,3181.0,191462
2025-10-08,3224.199951171875,3224.199951171875,3235.199951171875,3153.300048828125,3189.0,93815
2025-10-09,3271.89990234375,3271.89990234375,3277.0,3205.0,3205.0,48281
2025-10-10,3271.89990234375,3271.89990234375,3295.0,3249.0,3271.89990234375,65468
2025-10-13,3232.89990234375,3232.89990234375,3269.699951171875,3206.10009765625,3232.0,36013
2025-10-14,3228.60009765625,3228.60009765625,3245.0,3186.0,3245.0,51870
2025-10-15,3238.699951171875,3238.699951171875,3270.0,3196.60009765625,3245.0,164467
2025-10-16,3313.5,3313.5,3394.39990234375,3241.699951171875,3267.699951171875,153556
2025-10-17,3302.800048828125,3302.800048828125,3328.300048828125,3287.10009765625,3319.800048828125,53952
2025-10-20,3310.5,3310.5,3340.39990234375,3287.0,3340.39990234375,32587
2025-10-21,3356.10009765625,3356.10009765625,3364.199951171875,3314.300048828125,3340.0,13297
2025-10-23,3356.0,3356.0,3366.39990234375,3305.0,3356.199951171875,65565
2025-10-24,3360.199951171875,3360.199951171875,3366.39990234375,3326.5,3356.199951171875,36308
2025-10-27,3387.300048828125,3387.300048828125,3399.0,3323.39990234375,3377.0,41205
2025-10-28,3331.10009765625,3331.10009765625,3403.0,3322.0,3397.199951171875,44448
2025-10-29,3330.199951171875,3330.199951171875,3357.89990234375,3311.0,3338.5,128342
2025-10-30,3295.699951171875,3295.699951171875,3330.39990234375,3281.0,3330.199951171875,16692
2025-10-31,3249.89990234375,3249.89990234375,3336.10009765625,3241.199951171875,3280.10009765625,70902
2025-11-03,3265.10009765625,3265.10009765625,3295.0,3225.699951171875,3258.0,91384
2025-11-04,3333.5,3333.5,3346.39990234375,3276.10009765625,3284.0,28187
2025-11-05,3333.5,3333.5,3333.5,3333.5,3333.5,0
2025-11-06,3318.60009765625,3318.60009765625,3345.800048828125,3281.10009765625,3339.89990234375,22254
2025-11-07,3256.199951171875,3256.199951171875,3302.5,3220.0,3300.199951171875,90049
2025-11-10,3445.699951171875,3445.699951171875,3476.89990234375,3290.0,3330.0,490579
2025-11-11,3566.699951171875,3566.699951171875,3585.0,3470.5,3484.5,282715
2025-11-12,3603.199951171875,3603.199951171875,3633.0,3576.699951171875,3583.89990234375,89887
2025-11-13,3709.0,3709.0,3719.39990234375,3580.0,3580.0,156417
2025-11-14,3693.0,3693.0,3740.300048828125,3665.5,3709.199951171875,65806
2025-11-17,3760.39990234375,3760.39990234375,3773.0,3693.0,3693.0,65492
2025-11-18,3711.60009765625,3711.60009765625,3769.5,3676.10009765625,3761.0,78128
2025-11-19,3733.39990234375,3733.39990234375,3775.0,3682.89990234375,3699.39990234375,98242
2025-11-20,3839.60009765625,3839.60009765625,3851.0,3697.39990234375,3750.0,92106
2025-11-21,3698.699951171875,3698.699951171875,3844.89990234375,3660.5,3839.60009765625,82996
2025-11-24,3734.60009765625,3734.60009765625,3799.0,3652.5,3691.0,114999
2025-11-25,3825.5,3825.5,3842.5,3693.60009765625,3722.699951171875,57896
2025-11-26,3763.10009765625,3763.10009765625,3869.0,3732.5,3844.0,59717
2025-11-27,3835.39990234375,3835.39990234375,3845.800048828125,3758.89990234375,3765.0,88747
2025-11-28,3862.60009765625,3862.60009765625,3885.699951171875,3806.0,3846.0,63956
2025-12-01,3854.10009765625,3854.10009765625,3920.0,3820.0,3898.699951171875,63908
2025-12-02,3858.300048828125,3858.300048828125,3875.60009765625,3810.0,3873.0,26938
2025-12-03,3895.300048828125,3895.300048828125,3903.39990234375,3845.0,3845.0,25535
2025-12-04,3843.800048828125,3843.800048828125,3913.0,3810.5,3913.0,93800
2025-12-05,3765.800048828125,3765.800048828125,3849.89990234375,3720.10009765625,3849.89990234375,25066
2025-12-08,3659.5,3659.5,3800.0,3618.89990234375,3784.39990234375,25151
2025-12-09,3798.800048828125,3798.800048828125,3819.0,3630.0,3630.0,35805
2025-12-10,3691.39990234375,3691.39990234375,3831.89990234375,3666.5,3815.0,21532
2025-12-11,3638.199951171875,3638.199951171875,3705.60009765625,3625.0,3691.39990234375,18285
2025-12-12,3749.800048828125,3749.800048828125,3778.0,3639.39990234375,3654.699951171875,62306
2025-12-15,3893.800048828125,3893.800048828125,3904.0,3719.39990234375,3749.800048828125,86949
2025-12-16,3763.89990234375,3763.89990234375,3886.0,3750.0,3882.0,45887
2025-12-17,3816.0,3816.0,3827.60009765625,3720.0,3755.0,32454
2025-12-18,3800.300048828125,3800.300048828125,3840.0,3732.199951171875,3832.0,24790
2025-12-19,3803.89990234375,3803.89990234375,3854.800048828125,3762.10009765625,3773.800048828125,29688
2025-12-22,3919.89990234375,3919.89990234375,3960.0,3792.0,3805.89990234375,76902
2025-12-23,3900.60009765625,3900.60009765625,3942.0,3825.0,3933.10009765625,126464
2025-12-24,3941.89990234375,3941.89990234375,3999.0,3870.199951171875,3900.60009765625,105669
2025-12-26,3884.300048828125,3884.300048828125,3954.300048828125,3870.699951171875,3941.89990234375,32466
2025-12-29,3834.800048828125,3834.800048828125,3897.0,3766.800048828125,3897.0,35427
2025-12-30,3949.699951171875,3949.699951171875,4080.0,3756.800048828125,3794.0,333415
2025-12-31,4017.5,4017.5,4060.0,3892.300048828125,3930.0,104039
2026-01-01,4030.10009765625,4030.10009765625,4099.89990234375,3963.10009765625,4029.5,74906
2026-01-02,4089.699951171875,4089.699951171875,4097.7001953125,3996.5,4030.10009765625,51661
2026-01-05,4078.0,4078.0,4165.5,4051.10009765625,4090.10009765625,84430
2026-01-06,4071.5,4071.5,4116.39990234375,4024.89990234375,4065.89990234375,30349
2026-01-07,3989.199951171875,3989.199951171875,4093.800048828125,3969.10009765625,4093.800048828125,53934
2026-01-08,4059.10009765625,4059.10009765625,4168.7001953125,3988.60009765625,3989.199951171875,237206
2026-01-09,3953.699951171875,3953.699951171875,4080.0,3920.0,4029.199951171875,86963
2026-01-12,3986.800048828125,3986.800048828125,4043.699951171875,3872.89990234375,3950.0,45546
2026-01-13,3905.10009765625,3905.10009765625,4001.89990234375,3819.0,3990.0,69291
2026-01-14,3935.39990234375,3935.39990234375,3965.0,3850.300048828125,3883.0,46240
2026-01-16,3948.0,3948.0,3960.0,3881.800048828125,3901.0,52960
