date_,adj close_anandrathi.ns,close_anandrathi.ns,high_anandrathi.ns,low_anandrathi.ns,open_anandrathi.ns,volume_anandrathi.ns
2025-04-03,1823.33544921875,1834.5,1888.25,1830.0,1855.050048828125,57174
2025-04-04,1781.938720703125,1792.8499755859375,1834.5,1772.4000244140625,1834.5,91047
2025-04-07,1755.053466796875,1765.800048828125,1820.0,1600.0,1660.0,126284
2025-04-08,1784.224853515625,1795.1500244140625,1830.0,1776.300048828125,1830.0,54650
2025-04-09,1757.9854736328125,1768.75,1816.3499755859375,1756.550048828125,1784.0,59565
2025-04-11,1789.44287109375,1800.4000244140625,1837.6500244140625,1735.8499755859375,1820.0,359645
2025-04-15,1763.104248046875,1773.9000244140625,1827.4000244140625,1765.5,1827.300048828125,83398
2025-04-16,1722.15478515625,1732.699951171875,1782.699951171875,1716.5,1773.9000244140625,185484
2025-04-17,1723.34765625,1733.9000244140625,1758.9000244140625,1710.0999755859375,1758.9000244140625,62667
2025-04-21,1736.367919921875,1747.0,1763.0,1714.4000244140625,1743.9000244140625,74618
2025-04-22,1753.5626220703125,1764.300048828125,1781.0,1733.0,1750.0,78092
2025-04-23,1772.2481689453125,1783.0999755859375,1798.9000244140625,1760.199951171875,1769.0,118488
2025-04-24,1751.6741943359375,1762.4000244140625,1798.0,1754.300048828125,1783.0999755859375,50038
2025-04-25,1748.6923828125,1759.4000244140625,1783.0999755859375,1710.0,1775.0,84305
2025-04-28,1725.0372314453125,1735.5999755859375,1760.0,1710.0,1736.300048828125,91913
2025-04-29,1690.9461669921875,1701.300048828125,1746.199951171875,1690.0,1725.0,65615
2025-04-30,1691.443115234375,1701.800048828125,1732.0,1655.800048828125,1701.0,193191
2025-05-02,1709.5321044921875,1720.0,1730.0,1671.0,1692.199951171875,38615
2025-05-05,1734.9764404296875,1745.5999755859375,1756.300048828125,1712.0,1720.0,95215
2025-05-06,1696.909423828125,1707.300048828125,1753.199951171875,1701.5999755859375,1749.0,44162
2025-05-07,1687.8648681640625,1698.199951171875,1725.0,1669.9000244140625,1673.0,50248
2025-05-08,1672.2603759765625,1682.5,1744.0,1680.0,1698.199951171875,39720
2025-05-09,1700.5057373046875,1703.800048828125,1712.800048828125,1641.0,1660.0,161225
2025-05-12,1717.772216796875,1721.0999755859375,1742.0999755859375,1699.0,1707.0,58199
2025-05-13,1756.69677734375,1760.0999755859375,1765.0,1715.0,1730.199951171875,56154
2025-05-14,1784.243408203125,1787.699951171875,1792.0,1759.0,1765.0,50378
2025-05-15,1790.631103515625,1794.0999755859375,1815.0,1763.4000244140625,1787.699951171875,82522
2025-05-16,1812.7882080078125,1816.300048828125,1822.0,1777.800048828125,1798.0,52751
2025-05-19,1827.958740234375,1831.5,1854.0,1815.0,1818.0,86648
2025-05-20,1812.388916015625,1815.9000244140625,1847.699951171875,1810.0,1840.0999755859375,174876
2025-05-21,1827.2601318359375,1830.800048828125,1861.800048828125,1810.0,1831.5,45927
2025-05-22,1840.534423828125,1844.0999755859375,1851.0,1819.9000244140625,1830.800048828125,46657
2025-05-23,1879.65869140625,1883.300048828125,1892.0,1832.4000244140625,1842.0,99209
2025-05-26,1913.79248046875,1917.5,1923.0,1867.699951171875,1897.0,90411
2025-05-27,1933.05517578125,1936.800048828125,1971.800048828125,1913.199951171875,1924.800048828125,86236
2025-05-28,1895.7275390625,1899.4000244140625,1973.9000244140625,1888.0,1950.0,71406
2025-05-29,1875.366943359375,1879.0,1912.300048828125,1860.0,1908.300048828125,135217
2025-05-30,1872.8717041015625,1876.5,1911.0,1859.800048828125,1875.0,150520
2025-06-02,1964.5941162109375,1968.4000244140625,1990.5999755859375,1895.300048828125,1895.300048828125,533317
2025-06-03,1956.80908203125,1960.5999755859375,1993.0,1950.0,1988.4000244140625,80857
2025-06-04,1968.38671875,1972.199951171875,1985.0,1927.9000244140625,1970.0,40600
2025-06-05,1966.8895263671875,1970.699951171875,1990.0,1948.9000244140625,1989.0,44213
2025-06-06,1974.3751220703125,1978.199951171875,2004.0,1966.199951171875,1980.0,67927
2025-06-09,1980.46337890625,1984.300048828125,1995.0,1966.699951171875,1987.800048828125,52492
2025-06-10,1982.1600341796875,1986.0,1995.0,1970.0,1985.0999755859375,56241
2025-06-11,2022.6815185546875,2026.5999755859375,2045.0,1974.0,1989.800048828125,139045
2025-06-12,2038.9500732421875,2042.9000244140625,2075.89990234375,2005.0,2046.9000244140625,163095
2025-06-13,2009.2076416015625,2013.0999755859375,2032.699951171875,1978.0,2032.699951171875,89482
2025-06-16,2099.931884765625,2104.0,2153.0,2012.0999755859375,2023.5999755859375,710403
2025-06-17,2082.86474609375,2086.89990234375,2111.5,2072.60009765625,2100.0,73478
2025-06-18,2074.78076171875,2078.800048828125,2097.0,2051.0,2086.89990234375,52259
2025-06-19,2044.1400146484375,2048.10009765625,2120.0,2017.5,2078.800048828125,485137
2025-06-20,2062.604248046875,2066.60009765625,2098.0,2034.5,2047.0,83308
2025-06-23,2088.753662109375,2092.800048828125,2112.89990234375,2035.199951171875,2050.0,86328
2025-06-24,2077.5751953125,2081.60009765625,2134.0,2068.10009765625,2134.0,52424
2025-06-25,2065.598388671875,2069.60009765625,2092.5,2051.0,2092.0,49102
2025-06-26,2068.6923828125,2072.699951171875,2097.0,2054.0,2094.89990234375,46773
2025-06-27,2072.185546875,2076.199951171875,2139.60009765625,2020.0,2083.60009765625,655422
2025-06-30,2155.524169921875,2159.699951171875,2185.0,2070.300048828125,2076.199951171875,348609
2025-07-01,2104.523193359375,2108.60009765625,2175.0,2087.5,2170.0,191721
2025-07-02,2097.13720703125,2101.199951171875,2112.5,2034.0999755859375,2090.0,101335
2025-07-03,2097.436767578125,2101.5,2112.89990234375,2080.10009765625,2101.199951171875,62227
2025-07-04,2104.2236328125,2108.300048828125,2129.39990234375,2092.0,2110.0,73897
2025-07-07,2098.13525390625,2102.199951171875,2125.89990234375,2083.699951171875,2102.0,45358
2025-07-08,2077.77490234375,2081.800048828125,2118.199951171875,2062.89990234375,2110.0,50883
2025-07-09,2096.63818359375,2100.699951171875,2110.39990234375,2072.89990234375,2072.89990234375,76988
2025-07-10,2115.801025390625,2119.89990234375,2140.0,2108.800048828125,2118.0,86029
2025-07-11,2207.423583984375,2211.699951171875,2250.0,2185.0,2188.0,1709770
2025-07-14,2535.288330078125,2540.199951171875,2596.800048828125,2216.300048828125,2229.0,4087689
2025-07-15,2451.650390625,2456.39990234375,2539.89990234375,2430.0,2500.0,735560
2025-07-16,2499.657470703125,2504.5,2535.0,2451.0,2470.0,571263
2025-07-17,2581.4990234375,2586.5,2618.0,2506.60009765625,2507.800048828125,830515
2025-07-18,2616.1318359375,2621.199951171875,2690.0,2570.0,2590.0,804180
2025-07-21,2618.926513671875,2624.0,2643.0,2562.300048828125,2626.0,205075
2025-07-22,2640.284912109375,2645.39990234375,2684.5,2622.199951171875,2630.0,282103
2025-07-23,2681.3056640625,2686.5,2698.199951171875,2616.60009765625,2650.0,234266
2025-07-24,2626.112548828125,2631.199951171875,2689.800048828125,2592.89990234375,2688.89990234375,166197
2025-07-25,2591.18017578125,2596.199951171875,2643.89990234375,2582.10009765625,2630.0,122309
2025-07-28,2638.48876953125,2643.60009765625,2684.0,2584.10009765625,2600.0,236175
2025-07-29,2683.102294921875,2688.300048828125,2695.0,2635.10009765625,2650.0,150556
2025-07-30,2666.234619140625,2671.39990234375,2730.0,2659.800048828125,2696.0,141168
2025-07-31,2640.48486328125,2645.60009765625,2700.0,2608.10009765625,2640.0,112764
2025-08-01,2596.07080078125,2601.10009765625,2648.5,2569.699951171875,2645.0,96658
2025-08-04,2644.177490234375,2649.300048828125,2678.89990234375,2596.10009765625,2600.0,141592
2025-08-05,2632.599853515625,2637.699951171875,2690.0,2627.0,2650.0,65961
2025-08-06,2625.613525390625,2630.699951171875,2640.0,2581.300048828125,2635.800048828125,77132
2025-08-07,2594.07470703125,2599.10009765625,2625.800048828125,2570.10009765625,2612.5,64998
2025-08-08,2582.79638671875,2587.800048828125,2612.0,2540.0,2612.0,76076
2025-08-11,2688.39208984375,2693.60009765625,2714.800048828125,2590.300048828125,2590.300048828125,381750
2025-08-12,2750.272216796875,2755.60009765625,2783.800048828125,2678.699951171875,2698.89990234375,377517
2025-08-13,2762.548095703125,2767.89990234375,2798.0,2751.699951171875,2773.699951171875,128976
2025-08-14,2705.159423828125,2710.39990234375,2767.10009765625,2668.10009765625,2767.10009765625,126292
2025-08-18,2783.707275390625,2789.10009765625,2849.10009765625,2718.0,2763.0,239516
2025-08-19,2817.342041015625,2822.800048828125,2835.0,2760.0,2789.300048828125,118977
2025-08-20,2790.992919921875,2796.39990234375,2844.0,2785.199951171875,2820.60009765625,95152
2025-08-21,2805.964111328125,2811.39990234375,2844.0,2782.60009765625,2799.0,76558
2025-08-22,2800.774169921875,2806.199951171875,2822.60009765625,2781.0,2822.60009765625,49427
2025-08-25,2798.37890625,2803.800048828125,2848.89990234375,2790.10009765625,2806.199951171875,75061
2025-08-26,2796.28271484375,2801.699951171875,2822.0,2747.5,2795.0,119666
2025-08-28,2762.84765625,2768.199951171875,2796.0,2735.60009765625,2796.0,72550
2025-08-29,2788.497802734375,2793.89990234375,2839.0,2762.699951171875,2780.300048828125,91171
2025-09-01,2914.653564453125,2920.300048828125,2948.0,2804.39990234375,2807.0,490346
2025-09-02,2931.021728515625,2936.699951171875,2965.0,2900.0,2920.0,149635
2025-09-03,2921.24072265625,2926.89990234375,2932.0,2875.0,2928.0,81690
2025-09-04,2950.484130859375,2956.199951171875,2979.0,2881.0,2939.89990234375,133174
2025-09-05,2936.211669921875,2941.89990234375,2980.5,2932.0,2980.5,60837
2025-09-08,2948.288330078125,2954.0,2974.5,2904.10009765625,2906.0,54947
2025-09-09,2921.14111328125,2926.800048828125,2987.699951171875,2904.800048828125,2954.0,85456
2025-09-10,2925.033447265625,2930.699951171875,2973.10009765625,2900.0,2951.0,103551
2025-09-11,2942.2001953125,2947.89990234375,2955.0,2910.0,2937.699951171875,61329
2025-09-12,2971.34375,2977.10009765625,3004.0,2955.0,2960.0,135502
2025-09-15,3033.82275390625,3039.699951171875,3067.800048828125,2953.300048828125,2977.10009765625,180616
2025-09-16,3057.876220703125,3063.800048828125,3074.0,3015.0,3050.0,79545
2025-09-17,3052.286865234375,3058.199951171875,3068.800048828125,3030.0,3063.800048828125,55432
2025-09-18,3059.672607421875,3065.60009765625,3090.39990234375,3035.5,3059.89990234375,56701
2025-09-19,3036.1181640625,3042.0,3081.0,3015.60009765625,3065.0,102587
2025-09-22,3027.1357421875,3033.0,3090.0,3020.10009765625,3042.0,69150
2025-09-23,2967.251708984375,2973.0,3046.0,2951.5,3046.0,78208
2025-09-24,2876.82666015625,2882.39990234375,2977.5,2850.10009765625,2977.5,103874
2025-09-25,2868.84228515625,2874.39990234375,2893.89990234375,2838.10009765625,2882.800048828125,68346
2025-09-26,2861.1572265625,2866.699951171875,2924.0,2834.10009765625,2874.60009765625,95074
2025-09-29,2806.36328125,2811.800048828125,2855.5,2760.0,2855.5,325266
2025-09-30,2821.33447265625,2826.800048828125,2919.89990234375,2792.0,2792.0,258690
2025-10-01,2881.517822265625,2887.10009765625,2897.5,2775.10009765625,2829.0,211183
2025-10-03,2866.84619140625,2872.39990234375,2915.89990234375,2846.0,2900.10009765625,74429
2025-10-06,2916.350341796875,2922.0,2934.0,2816.89990234375,2870.0,129448
2025-10-07,2908.565185546875,2914.199951171875,3030.0,2899.300048828125,2934.39990234375,200052
2025-10-08,2984.817626953125,2990.60009765625,3020.0,2914.199951171875,2914.300048828125,137431
2025-10-09,2945.99267578125,2951.699951171875,2997.5,2930.0,2990.60009765625,59499
2025-10-10,2950.384521484375,2956.10009765625,2990.0,2922.699951171875,2965.699951171875,75564
2025-10-13,2929.225341796875,2934.89990234375,3024.89990234375,2905.0,2950.0,222162
2025-10-14,3157.083740234375,3163.199951171875,3321.39990234375,3020.0,3046.0,6829454
2025-10-15,3124.84619140625,3130.89990234375,3217.89990234375,3101.39990234375,3169.0,655066
2025-10-16,3097.199951171875,3103.199951171875,3140.39990234375,3053.0,3129.89990234375,234392
2025-10-17,3125.10009765625,3125.10009765625,3216.0,3096.10009765625,3103.300048828125,478299
2025-10-20,3202.300048828125,3202.300048828125,3230.39990234375,3127.0,3149.0,541292
2025-10-21,3191.10009765625,3191.10009765625,3248.0,3165.10009765625,3224.0,52729
2025-10-23,3108.300048828125,3108.300048828125,3202.10009765625,3081.10009765625,3199.300048828125,240666
2025-10-24,3113.39990234375,3113.39990234375,3124.39990234375,3037.800048828125,3070.300048828125,178404
2025-10-27,3226.0,3226.0,3240.0,3132.0,3133.89990234375,414428
2025-10-28,3184.39990234375,3184.39990234375,3224.10009765625,3170.0,3224.10009765625,112048
2025-10-29,3086.39990234375,3086.39990234375,3150.0,3045.0,3150.0,286556
2025-10-30,3139.39990234375,3139.39990234375,3165.0,3086.5,3094.800048828125,188551
2025-10-31,3088.39990234375,3088.39990234375,3156.5,3081.199951171875,3139.39990234375,119388
2025-11-03,3099.10009765625,3099.10009765625,3159.89990234375,3088.5,3111.300048828125,112898
2025-11-04,3119.60009765625,3119.60009765625,3149.0,3065.0,3099.10009765625,178488
2025-11-05,3119.60009765625,3119.60009765625,3119.60009765625,3119.60009765625,3119.60009765625,0
2025-11-06,3104.39990234375,3104.39990234375,3168.0,3080.60009765625,3141.89990234375,129581
2025-11-07,3121.5,3121.5,3137.0,3060.60009765625,3099.0,117075
2025-11-10,3121.300048828125,3121.300048828125,3150.0,3085.0,3121.5,101638
2025-11-11,3084.89990234375,3084.89990234375,3139.89990234375,3040.0,3125.0,151685
2025-11-12,3097.699951171875,3097.699951171875,3110.5,3025.0,3098.89990234375,135318
2025-11-13,3073.800048828125,3073.800048828125,3095.89990234375,3025.0,3088.10009765625,149866
2025-11-14,3022.300048828125,3022.300048828125,3084.0,3010.0,3050.0,96541
2025-11-17,3034.89990234375,3034.89990234375,3062.199951171875,3020.0,3035.0,88492
2025-11-18,2945.60009765625,2945.60009765625,3049.800048828125,2932.0,3049.800048828125,95073
2025-11-19,2941.5,2941.5,2965.5,2916.0,2953.0,55567
2025-11-20,2870.39990234375,2870.39990234375,2949.5,2851.10009765625,2948.0,136417
2025-11-21,2855.89990234375,2855.89990234375,2897.0,2802.0,2802.0,126021
2025-11-24,2864.800048828125,2864.800048828125,2880.0,2771.5,2830.89990234375,332035
2025-11-25,2888.800048828125,2888.800048828125,2899.89990234375,2850.699951171875,2860.0,63159
2025-11-26,2895.60009765625,2895.60009765625,2933.39990234375,2880.0,2900.89990234375,74283
2025-11-27,2889.60009765625,2889.60009765625,2910.0,2864.0,2900.0,42841
2025-11-28,2888.89990234375,2888.89990234375,2899.0,2854.10009765625,2880.0,56697
2025-12-01,2924.89990234375,2924.89990234375,2943.0,2901.5,2923.199951171875,119486
2025-12-02,2924.800048828125,2924.800048828125,2933.199951171875,2885.10009765625,2924.89990234375,58419
2025-12-03,2909.0,2909.0,2932.699951171875,2889.300048828125,2930.0,40893
2025-12-04,2934.199951171875,2934.199951171875,2943.300048828125,2890.0,2920.10009765625,62744
2025-12-05,2897.89990234375,2897.89990234375,2929.0,2878.0,2918.0,51411
2025-12-08,2839.5,2839.5,2910.0,2800.0,2897.89990234375,283111
2025-12-09,2868.0,2868.0,2883.800048828125,2793.0,2820.0,2822994
2025-12-10,2869.60009765625,2869.60009765625,2915.0,2854.0,2882.0,419109
2025-12-11,2884.5,2884.5,2929.89990234375,2868.0,2870.0,429405
2025-12-12,2939.0,2939.0,2950.0,2882.0,2909.800048828125,375152
2025-12-15,2981.300048828125,2981.300048828125,2997.800048828125,2924.89990234375,2942.10009765625,240708
2025-12-16,2992.39990234375,2992.39990234375,3013.0,2960.10009765625,2980.0,245470
2025-12-17,2989.60009765625,2989.60009765625,3009.89990234375,2975.0,2997.89990234375,199131
2025-12-18,2990.39990234375,2990.39990234375,3002.800048828125,2972.699951171875,2993.10009765625,235468
2025-12-19,3003.199951171875,3003.199951171875,3034.199951171875,2971.699951171875,3002.0,419182
2025-12-22,2998.699951171875,2998.699951171875,3022.89990234375,2972.60009765625,2981.0,219418
2025-12-23,3030.5,3030.5,3050.0,2980.0,2980.0,288928
2025-12-24,3062.5,3062.5,3085.0,3024.89990234375,3030.0,126386
2025-12-25,3062.5,3062.5,3062.5,3062.5,3062.5,0
2025-12-26,3033.5,3033.5,3108.89990234375,3012.5,3070.0,314680
2025-12-29,3081.699951171875,3081.699951171875,3116.800048828125,3033.5,3051.89990234375,369827
2025-12-30,3091.89990234375,3091.89990234375,3137.0,3041.60009765625,3085.60009765625,711830
2025-12-31,3112.39990234375,3112.39990234375,3135.0,3078.89990234375,3093.0,233120
2026-01-01,3094.89990234375,3094.89990234375,3103.60009765625,3062.0,3103.0,265253
2026-01-02,3079.39990234375,3079.39990234375,3107.5,3055.0,3074.0,149134
2026-01-05,3123.60009765625,3123.60009765625,3145.0,3082.60009765625,3099.0,154296
2026-01-06,3149.199951171875,3149.199951171875,3170.0,3101.0,3105.60009765625,183406
2026-01-07,3166.10009765625,3166.10009765625,3180.5,3150.0,3150.0,182284
2026-01-08,3142.300048828125,3142.300048828125,3188.0,3130.0,3188.0,183231
2026-01-09,3145.39990234375,3145.39990234375,3155.0,3102.10009765625,3139.60009765625,214935
2026-01-12,3131.699951171875,3131.699951171875,3163.5,3078.0,3149.89990234375,391470
2026-01-13,3152.199951171875,3152.199951171875,3205.5,3024.39990234375,3129.800048828125,633595
2026-01-14,3084.199951171875,3084.199951171875,3149.0,3061.199951171875,3135.0,236135
2026-01-16,3092.199951171875,3092.199951171875,3140.0,3055.0,3084.199951171875,175899
