date_,adj close_dcmshriram.ns,close_dcmshriram.ns,high_dcmshriram.ns,low_dcmshriram.ns,open_dcmshriram.ns,volume_dcmshriram.ns
2025-04-04,1042.6241455078125,1048.1500244140625,1081.800048828125,1032.050048828125,1081.800048828125,60693
2025-04-07,1018.6511840820312,1024.050048828125,1031.0,954.25,966.0,49712
2025-04-08,1029.1953125,1034.6500244140625,1042.0999755859375,1013.5499877929688,1030.949951171875,63617
2025-04-09,1010.2456665039062,1015.5999755859375,1037.6500244140625,1005.0,1032.0,69821
2025-04-11,1031.333984375,1036.800048828125,1054.0,1010.0,1022.7999877929688,53403
2025-04-15,1052.820068359375,1058.4000244140625,1064.4000244140625,1036.800048828125,1036.800048828125,29075
2025-04-16,1063.3641357421875,1069.0,1080.0,1042.5999755859375,1042.5999755859375,31574
2025-04-17,1059.9820556640625,1065.5999755859375,1077.0,1051.0999755859375,1055.0999755859375,31579
2025-04-21,1078.8819580078125,1084.5999755859375,1093.800048828125,1052.0999755859375,1065.5999755859375,51466
2025-04-22,1074.6046142578125,1080.300048828125,1094.199951171875,1072.300048828125,1072.300048828125,28842
2025-04-23,1063.165283203125,1068.800048828125,1089.800048828125,1060.0999755859375,1086.0,30634
2025-04-24,1061.17578125,1066.800048828125,1081.0,1060.0,1074.5,26678
2025-04-25,1014.9208984375,1020.2999877929688,1068.5999755859375,1015.0,1067.0,59481
2025-04-28,1007.659423828125,1013.0,1039.5999755859375,1006.0,1011.0999755859375,49185
2025-04-29,1012.235107421875,1017.5999755859375,1033.300048828125,1006.0,1018.4000244140625,25316
2025-04-30,994.6284790039062,999.9000244140625,1023.0,990.0,1023.0,77368
2025-05-02,974.3359985351562,979.5,1004.0999755859375,973.0,990.0499877929688,50939
2025-05-05,1011.6880493164062,1017.0499877929688,1028.9000244140625,978.6500244140625,985.0,54808
2025-05-06,1005.7694091796875,1011.0999755859375,1129.0999755859375,976.9000244140625,1088.8499755859375,2909927
2025-05-07,993.2855834960938,998.5499877929688,1010.9000244140625,972.0499877929688,976.8499755859375,233167
2025-05-08,989.107666015625,994.3499755859375,1018.0,985.7999877929688,1005.9000244140625,249683
2025-05-09,988.063232421875,993.2999877929688,997.8499755859375,970.0,975.0,53925
2025-05-12,1019.3474731445312,1024.75,1038.050048828125,1012.5499877929688,1021.0,75319
2025-05-13,1029.54345703125,1035.0,1046.449951171875,1018.1500244140625,1024.75,54456
2025-05-14,1039.2918701171875,1044.800048828125,1052.0,1032.0999755859375,1040.5,42425
2025-05-15,1036.8546142578125,1042.3499755859375,1052.0,1032.300048828125,1052.0,42353
2025-05-16,1035.412353515625,1040.9000244140625,1050.949951171875,1035.949951171875,1042.0,32486
2025-05-19,1059.6339111328125,1065.25,1068.800048828125,1042.0999755859375,1046.5,57231
2025-05-20,1042.425048828125,1047.949951171875,1074.949951171875,1040.4000244140625,1069.0,53403
2025-05-21,1053.3671875,1058.949951171875,1069.0,1044.75,1046.0999755859375,28777
2025-05-22,1053.66552734375,1059.25,1070.949951171875,1044.0,1052.5,25055
2025-05-23,1043.1214599609375,1048.6500244140625,1067.0,1041.25,1057.0,26740
2025-05-26,1039.7393798828125,1045.25,1065.0,1020.5,1055.0,82305
2025-05-27,1049.587158203125,1055.1500244140625,1064.0,1031.5,1053.0,97950
2025-05-28,1035.412353515625,1040.9000244140625,1063.0,1036.0,1050.0,79313
2025-05-29,1056.3016357421875,1061.9000244140625,1069.0,1042.0,1042.0,93064
2025-05-30,1069.5811767578125,1075.25,1087.9000244140625,1054.050048828125,1059.0,75767
2025-06-02,1070.227783203125,1075.9000244140625,1088.0,1054.4000244140625,1083.0,38231
2025-06-03,1066.348388671875,1072.0,1083.0,1061.800048828125,1079.800048828125,33596
2025-06-04,1043.0716552734375,1048.5999755859375,1079.9000244140625,1045.5,1079.9000244140625,54588
2025-06-05,1051.029541015625,1056.5999755859375,1066.4000244140625,1048.5999755859375,1048.5999755859375,25850
2025-06-06,1059.5841064453125,1065.199951171875,1087.9000244140625,1047.199951171875,1053.0,68486
2025-06-09,1067.4425048828125,1073.0999755859375,1078.0,1065.0,1073.0,23601
2025-06-10,1088.8291015625,1094.5999755859375,1099.0,1074.5999755859375,1078.9000244140625,48318
2025-06-11,1101.4622802734375,1107.300048828125,1115.699951171875,1090.800048828125,1102.5,68286
2025-06-12,1119.16845703125,1125.0999755859375,1127.9000244140625,1091.0,1108.0,152299
2025-06-13,1125.335693359375,1131.300048828125,1140.0,1086.4000244140625,1140.0,176734
2025-06-16,1135.9793701171875,1142.0,1146.699951171875,1089.0,1140.0,73780
2025-06-17,1149.209228515625,1155.300048828125,1159.0,1134.300048828125,1146.0,104033
2025-06-18,1160.748046875,1166.9000244140625,1177.0,1151.9000244140625,1155.800048828125,87396
2025-06-19,1162.4390869140625,1168.5999755859375,1172.0,1152.4000244140625,1167.0,89401
2025-06-20,1169.3026123046875,1175.5,1196.300048828125,1157.0999755859375,1168.199951171875,310577
2025-06-23,1179.3494873046875,1185.5999755859375,1188.699951171875,1157.199951171875,1158.0,69240
2025-06-24,1175.3704833984375,1181.5999755859375,1194.0,1151.0999755859375,1186.300048828125,103024
2025-06-25,1194.270263671875,1200.5999755859375,1209.0,1177.0,1181.0,68436
2025-06-26,1195.96142578125,1202.300048828125,1216.0999755859375,1194.199951171875,1207.5,43623
2025-06-27,1174.4752197265625,1180.699951171875,1218.699951171875,1157.9000244140625,1210.0,197006
2025-06-30,1226.3006591796875,1232.800048828125,1253.0,1185.0,1185.0,302233
2025-07-01,1212.6727294921875,1219.0999755859375,1241.5999755859375,1206.0,1232.800048828125,45378
2025-07-02,1231.373779296875,1237.9000244140625,1246.0999755859375,1202.0999755859375,1218.300048828125,76950
2025-07-03,1417.984619140625,1425.5,1474.9000244140625,1224.300048828125,1235.0,8327710
2025-07-04,1348.05517578125,1355.199951171875,1450.0,1341.0,1429.0,2228734
2025-07-07,1388.7396240234375,1396.0999755859375,1439.9000244140625,1333.0,1355.199951171875,787722
2025-07-08,1398.68701171875,1406.0999755859375,1430.0,1361.800048828125,1370.0999755859375,362198
2025-07-09,1393.812744140625,1401.199951171875,1429.699951171875,1384.300048828125,1406.0,251645
2025-07-10,1349.64697265625,1356.800048828125,1417.0,1350.5,1406.0,150768
2025-07-11,1343.08154296875,1350.199951171875,1370.0,1324.5999755859375,1363.300048828125,254879
2025-07-14,1357.903076171875,1365.0999755859375,1375.0,1343.9000244140625,1355.300048828125,109447
2025-07-15,1395.0064697265625,1402.4000244140625,1437.0,1361.0,1361.0,613057
2025-07-16,1402.56640625,1410.0,1431.300048828125,1397.5999755859375,1410.5,174596
2025-07-17,1398.885986328125,1406.300048828125,1446.5,1399.0,1415.0,151407
2025-07-18,1400.7757568359375,1408.199951171875,1414.5999755859375,1385.0999755859375,1413.0,101928
2025-07-21,1381.2791748046875,1388.5999755859375,1424.5,1382.0,1410.199951171875,105738
2025-07-22,1391.0274658203125,1398.4000244140625,1427.4000244140625,1357.0,1379.0,281850
2025-07-23,1434.4971923828125,1442.0999755859375,1455.9000244140625,1383.5999755859375,1398.0,277548
2025-07-24,1422.7593994140625,1430.300048828125,1502.300048828125,1420.5,1443.9000244140625,447149
2025-07-25,1390.13232421875,1397.5,1430.0999755859375,1375.0,1430.0999755859375,141935
2025-07-28,1378.5933837890625,1385.9000244140625,1414.9000244140625,1366.0999755859375,1391.4000244140625,97838
2025-07-29,1414.7020263671875,1422.199951171875,1433.5,1348.0999755859375,1385.9000244140625,117831
2025-07-30,1416.989990234375,1424.5,1442.0,1399.0,1426.199951171875,105065
2025-07-31,1422.06298828125,1429.5999755859375,1460.0,1400.0,1400.0,155145
2025-08-01,1367.0546875,1374.300048828125,1439.5,1366.9000244140625,1437.5,83347
2025-08-04,1369.7403564453125,1377.0,1391.800048828125,1362.300048828125,1386.0,60536
2025-08-05,1378.715087890625,1382.5999755859375,1399.0,1361.0,1387.0,40399
2025-08-06,1373.7291259765625,1377.5999755859375,1396.199951171875,1362.0,1376.0,73526
2025-08-07,1340.522705078125,1344.300048828125,1377.5,1311.199951171875,1377.5,73286
2025-08-08,1348.500244140625,1352.300048828125,1368.0,1325.0,1350.0,58697
2025-08-11,1363.4581298828125,1367.300048828125,1377.9000244140625,1321.4000244140625,1352.300048828125,48783
2025-08-12,1339.8245849609375,1343.5999755859375,1374.0,1312.300048828125,1363.800048828125,101644
2025-08-13,1329.25439453125,1333.0,1340.0999755859375,1324.0,1340.0,61092
2025-08-14,1279.295166015625,1282.9000244140625,1342.4000244140625,1273.199951171875,1332.699951171875,71725
2025-08-18,1266.2320556640625,1269.800048828125,1305.800048828125,1261.9000244140625,1285.0,53302
2025-08-19,1261.24609375,1264.800048828125,1286.0,1259.0,1279.0,46700
2025-08-20,1262.5423583984375,1266.0999755859375,1277.0999755859375,1247.699951171875,1265.0,48107
2025-08-21,1260.0494384765625,1263.5999755859375,1304.9000244140625,1260.9000244140625,1266.0999755859375,61670
2025-08-22,1261.6448974609375,1265.199951171875,1289.9000244140625,1260.699951171875,1270.5,58896
2025-08-25,1238.011474609375,1241.5,1272.0,1240.0,1265.0,43610
2025-08-26,1239.2081298828125,1242.699951171875,1259.0,1225.0,1241.5,59188
2025-08-28,1234.322021484375,1237.800048828125,1255.199951171875,1219.0999755859375,1251.5,40821
2025-08-29,1237.6126708984375,1241.0999755859375,1251.199951171875,1226.0,1238.0,37102
2025-09-01,1219.5634765625,1223.0,1250.0,1212.699951171875,1241.0999755859375,78524
2025-09-02,1237.7122802734375,1241.199951171875,1260.0,1220.0,1220.0,61162
2025-09-03,1236.715087890625,1240.199951171875,1263.199951171875,1230.0,1260.0,62433
2025-09-04,1246.4876708984375,1250.0,1252.0,1231.0,1250.0,94099
2025-09-05,1239.90625,1243.4000244140625,1250.0,1234.9000244140625,1250.0,50035
2025-09-08,1241.501708984375,1245.0,1250.0,1234.0999755859375,1243.9000244140625,27582
2025-09-09,1233.125244140625,1236.5999755859375,1254.0,1232.0,1252.0,41194
2025-09-10,1231.6295166015625,1235.0999755859375,1248.0,1225.5,1243.0,65592
2025-09-11,1231.52978515625,1235.0,1259.0,1228.4000244140625,1235.0999755859375,53873
2025-09-12,1222.0565185546875,1225.5,1243.0,1222.0,1236.0,36148
2025-09-15,1214.378173828125,1217.800048828125,1234.5,1214.800048828125,1222.0,82733
2025-09-16,1221.956787109375,1225.4000244140625,1231.800048828125,1212.5,1215.0,33166
2025-09-17,1375.8231201171875,1379.699951171875,1414.4000244140625,1219.300048828125,1225.0,4327179
2025-09-18,1310.2081298828125,1313.9000244140625,1359.0,1310.0,1328.0999755859375,650927
2025-09-19,1251.7728271484375,1255.300048828125,1313.0,1251.0,1309.0,313959
2025-09-22,1231.7291259765625,1235.199951171875,1261.800048828125,1230.0999755859375,1255.300048828125,149918
2025-09-23,1207.49755859375,1210.9000244140625,1252.0,1205.0999755859375,1237.800048828125,144399
2025-09-24,1187.6534423828125,1191.0,1223.4000244140625,1185.300048828125,1207.0,115248
2025-09-25,1165.2166748046875,1168.5,1201.9000244140625,1162.9000244140625,1191.0,84739
2025-09-26,1150.3585205078125,1153.5999755859375,1165.699951171875,1133.300048828125,1165.0,126996
2025-09-29,1155.04541015625,1158.300048828125,1166.5999755859375,1143.0,1158.300048828125,48738
2025-09-30,1144.674560546875,1147.9000244140625,1164.5,1141.300048828125,1162.0,38197
2025-10-01,1166.2138671875,1169.5,1171.9000244140625,1147.5,1152.0,42400
2025-10-03,1192.5396728515625,1195.9000244140625,1199.5,1169.699951171875,1177.699951171875,56224
2025-10-06,1186.5565185546875,1189.9000244140625,1204.5,1185.0999755859375,1190.0,51197
2025-10-07,1186.7559814453125,1190.0999755859375,1201.800048828125,1185.699951171875,1197.699951171875,31688
2025-10-08,1172.3963623046875,1175.699951171875,1194.5,1170.0,1190.0999755859375,28390
2025-10-09,1187.852783203125,1191.199951171875,1197.9000244140625,1173.800048828125,1175.699951171875,25338
2025-10-10,1194.23486328125,1197.5999755859375,1205.0,1190.0,1191.199951171875,29917
2025-10-13,1163.820556640625,1167.0999755859375,1190.5,1160.5,1180.0,57316
2025-10-14,1163.2222900390625,1166.5,1179.0,1156.0,1179.0,38011
2025-10-15,1198.423095703125,1201.800048828125,1216.0999755859375,1164.5999755859375,1175.0,82085
2025-10-16,1215.076171875,1218.5,1229.199951171875,1190.0999755859375,1219.199951171875,60987
2025-10-17,1230.9315185546875,1234.4000244140625,1243.5,1210.0999755859375,1219.9000244140625,56659
2025-10-20,1241.900634765625,1245.4000244140625,1250.699951171875,1221.5,1248.0,27398
2025-10-21,1239.1083984375,1242.5999755859375,1254.5,1230.0999755859375,1251.5999755859375,19293
2025-10-23,1222.5550537109375,1226.0,1249.5,1217.0999755859375,1244.800048828125,41149
2025-10-24,1221.2586669921875,1224.699951171875,1249.0999755859375,1218.0999755859375,1226.199951171875,35975
2025-10-27,1274.9075927734375,1278.5,1287.0999755859375,1213.5999755859375,1231.0999755859375,215370
2025-10-28,1298.6407470703125,1302.300048828125,1304.9000244140625,1270.0,1280.4000244140625,103957
2025-10-29,1326.4622802734375,1330.199951171875,1409.0,1311.0999755859375,1347.0,3288030
2025-10-30,1322.1744384765625,1325.9000244140625,1340.5999755859375,1317.0999755859375,1335.0,95262
2025-10-31,1277.5999755859375,1281.199951171875,1324.0,1275.0,1322.9000244140625,74045
2025-11-03,1277.199951171875,1277.199951171875,1291.4000244140625,1265.0,1286.0,46270
2025-11-04,1249.0999755859375,1249.0999755859375,1283.800048828125,1240.199951171875,1280.9000244140625,66878
2025-11-06,1230.0,1230.0,1245.300048828125,1209.5999755859375,1235.0,78092
2025-11-07,1243.9000244140625,1243.9000244140625,1260.300048828125,1215.0999755859375,1225.0,55239
2025-11-10,1246.300048828125,1246.300048828125,1262.0,1230.0,1242.0,38549
2025-11-11,1234.699951171875,1234.699951171875,1249.9000244140625,1228.0,1242.0,19202
2025-11-12,1236.199951171875,1236.199951171875,1245.0,1228.0,1237.0,33662
2025-11-13,1235.199951171875,1235.199951171875,1244.4000244140625,1227.0999755859375,1242.699951171875,23126
2025-11-14,1236.4000244140625,1236.4000244140625,1246.800048828125,1225.0999755859375,1235.5999755859375,27146
2025-11-17,1211.0,1211.0,1242.800048828125,1198.9000244140625,1230.0999755859375,61617
2025-11-18,1190.5999755859375,1190.5999755859375,1250.0,1185.0999755859375,1212.0,41270
2025-11-19,1177.9000244140625,1177.9000244140625,1201.0,1166.0,1201.0,36669
2025-11-20,1174.199951171875,1174.199951171875,1188.800048828125,1169.5,1186.5,23788
2025-11-21,1268.5,1268.5,1279.0,1169.300048828125,1174.300048828125,3153475
2025-11-24,1201.300048828125,1201.300048828125,1259.0999755859375,1194.5999755859375,1254.0999755859375,305298
2025-11-25,1189.699951171875,1189.699951171875,1208.800048828125,1178.199951171875,1194.9000244140625,85091
2025-11-26,1259.0,1259.0,1279.0,1180.300048828125,1189.0,174473
2025-11-27,1228.5999755859375,1228.5999755859375,1251.5999755859375,1212.800048828125,1246.300048828125,101764
2025-11-28,1216.0,1216.0,1239.0,1210.0,1231.0999755859375,49645
2025-12-01,1206.9000244140625,1206.9000244140625,1228.9000244140625,1200.699951171875,1214.5,34142
2025-12-02,1220.5999755859375,1220.5999755859375,1237.4000244140625,1196.199951171875,1207.300048828125,61688
2025-12-03,1221.300048828125,1221.300048828125,1229.5,1210.0,1220.5999755859375,32311
2025-12-04,1227.0,1227.0,1232.800048828125,1210.199951171875,1221.4000244140625,38728
2025-12-05,1220.9000244140625,1220.9000244140625,1232.5,1215.800048828125,1227.0,27361
2025-12-08,1202.5999755859375,1202.5999755859375,1245.9000244140625,1200.199951171875,1220.9000244140625,61871
2025-12-09,1224.699951171875,1224.699951171875,1229.0,1186.9000244140625,1196.5,36118
2025-12-10,1206.699951171875,1206.699951171875,1235.699951171875,1201.5999755859375,1224.699951171875,31280
2025-12-11,1273.800048828125,1273.800048828125,1324.9000244140625,1221.9000244140625,1221.9000244140625,7223729
2025-12-12,1244.800048828125,1244.800048828125,1267.0,1240.0,1246.0999755859375,254827
2025-12-15,1253.5,1253.5,1261.699951171875,1236.0,1240.0,98312
2025-12-16,1237.699951171875,1237.699951171875,1254.9000244140625,1232.800048828125,1253.5,51330
2025-12-17,1224.0,1224.0,1245.699951171875,1220.4000244140625,1235.0,53415
2025-12-18,1217.199951171875,1217.199951171875,1233.0,1205.199951171875,1225.0,45272
2025-12-19,1212.5,1212.5,1222.800048828125,1201.699951171875,1215.0,36224
2025-12-22,1241.5999755859375,1241.5999755859375,1250.0,1220.0,1220.0999755859375,55385
2025-12-23,1249.4000244140625,1249.4000244140625,1253.0,1233.0,1239.0,29822
2025-12-24,1258.5999755859375,1258.5999755859375,1266.0,1243.5,1249.4000244140625,30347
2025-12-25,1258.5999755859375,1258.5999755859375,1258.5999755859375,1258.5999755859375,1258.5999755859375,0
2025-12-26,1243.699951171875,1243.699951171875,1277.9000244140625,1239.0,1264.800048828125,49031
2025-12-29,1245.4000244140625,1245.4000244140625,1251.800048828125,1222.300048828125,1243.699951171875,42028
2025-12-30,1243.5999755859375,1243.5999755859375,1256.5,1234.0999755859375,1234.0999755859375,24050
2025-12-31,1252.0999755859375,1252.0999755859375,1257.699951171875,1235.0999755859375,1245.0,17612
2026-01-01,1269.199951171875,1269.199951171875,1273.699951171875,1248.0999755859375,1261.0,29816
2026-01-02,1257.199951171875,1257.199951171875,1304.699951171875,1253.0999755859375,1274.5,75651
2026-01-05,1251.5999755859375,1251.5999755859375,1263.800048828125,1240.0,1262.5,35766
2026-01-06,1229.800048828125,1229.800048828125,1258.5,1226.199951171875,1254.0,27634
2026-01-07,1222.300048828125,1222.300048828125,1240.0,1217.0,1226.0,24029
2026-01-08,1183.5,1183.5,1228.5,1175.0,1214.0,43678
2026-01-09,1180.699951171875,1180.699951171875,1189.0999755859375,1153.4000244140625,1185.0,58247
2026-01-12,1180.5,1180.5,1200.0,1142.199951171875,1170.800048828125,51277
2026-01-13,1179.199951171875,1179.199951171875,1196.0,1172.0999755859375,1186.699951171875,25575
2026-01-14,1181.0999755859375,1181.0999755859375,1189.0,1170.699951171875,1170.699951171875,18105
2026-01-16,1162.800048828125,1162.800048828125,1188.0,1160.0,1188.0,22348
