date_,adj close_homefirst.ns,close_homefirst.ns,high_homefirst.ns,low_homefirst.ns,open_homefirst.ns,volume_homefirst.ns
2025-04-09,1045.3148193359375,1048.550048828125,1066.199951171875,998.0,1010.0,2014727
2025-04-11,1055.7325439453125,1059.0,1068.0,1027.550048828125,1043.949951171875,400219
2025-04-15,1134.5885009765625,1138.0999755859375,1151.199951171875,1061.0999755859375,1084.9000244140625,1260889
2025-04-16,1171.474365234375,1175.0999755859375,1185.699951171875,1105.0,1110.0,767617
2025-04-17,1198.5904541015625,1202.300048828125,1224.0,1145.800048828125,1175.800048828125,548373
2025-04-21,1205.170166015625,1208.9000244140625,1226.800048828125,1172.0,1190.0,883509
2025-04-22,1226.504150390625,1230.300048828125,1250.0,1200.0999755859375,1208.9000244140625,879886
2025-04-23,1297.0855712890625,1301.0999755859375,1319.800048828125,1205.0999755859375,1237.199951171875,962871
2025-04-24,1258.3055419921875,1262.199951171875,1309.0,1252.699951171875,1290.0,678735
2025-04-25,1230.691162109375,1234.5,1278.699951171875,1211.0999755859375,1271.0,715810
2025-04-28,1238.5667724609375,1242.4000244140625,1254.0,1217.5999755859375,1220.9000244140625,182810
2025-04-29,1270.368408203125,1274.300048828125,1292.0,1242.5999755859375,1252.0,464374
2025-04-30,1225.5072021484375,1229.300048828125,1271.199951171875,1215.0,1265.0,602123
2025-05-02,1178.35302734375,1182.0,1248.699951171875,1168.199951171875,1241.0999755859375,559910
2025-05-05,1178.15380859375,1181.800048828125,1203.699951171875,1163.199951171875,1194.800048828125,236457
2025-05-06,1148.5452880859375,1152.0999755859375,1185.0,1144.0,1181.800048828125,172896
2025-05-07,1148.944091796875,1152.5,1160.199951171875,1120.300048828125,1125.0,117967
2025-05-08,1158.11572265625,1161.699951171875,1187.0999755859375,1148.0,1165.0,332326
2025-05-09,1143.85986328125,1147.4000244140625,1160.4000244140625,1125.0,1130.0,245403
2025-05-12,1166.689208984375,1170.300048828125,1185.0,1155.5999755859375,1175.0,142249
2025-05-13,1166.2904052734375,1169.9000244140625,1178.0,1139.300048828125,1165.0,166006
2025-05-14,1184.6336669921875,1188.300048828125,1199.0,1144.199951171875,1179.0,344137
2025-05-15,1177.455810546875,1181.0999755859375,1235.0,1167.4000244140625,1231.0,214261
2025-05-16,1163.2000732421875,1166.800048828125,1180.199951171875,1155.0,1178.0999755859375,169421
2025-05-19,1203.6746826171875,1207.4000244140625,1241.0,1168.0999755859375,1175.0,392010
2025-05-20,1174.8638916015625,1178.5,1213.5999755859375,1170.0999755859375,1212.5999755859375,108349
2025-05-21,1174.365478515625,1178.0,1194.9000244140625,1168.9000244140625,1180.0,135958
2025-05-22,1147.747802734375,1151.300048828125,1180.699951171875,1142.300048828125,1180.300048828125,181492
2025-05-23,1150.33984375,1153.9000244140625,1171.5999755859375,1142.0,1143.0,175848
2025-05-26,1171.3746337890625,1175.0,1180.0,1150.0,1155.0,348145
2025-05-27,1191.5123291015625,1195.199951171875,1201.4000244140625,1167.0999755859375,1175.0,137964
2025-05-28,1173.169189453125,1176.800048828125,1204.199951171875,1150.199951171875,1201.5,427337
2025-05-29,1195.5,1199.199951171875,1204.4000244140625,1170.699951171875,1182.0,235286
2025-05-30,1274.800048828125,1274.800048828125,1287.0,1205.0,1205.0,1208268
2025-06-02,1262.800048828125,1262.800048828125,1283.0999755859375,1230.0999755859375,1230.0999755859375,351117
2025-06-03,1282.4000244140625,1282.4000244140625,1297.0,1264.699951171875,1264.699951171875,271663
2025-06-04,1254.4000244140625,1254.4000244140625,1297.4000244140625,1245.800048828125,1286.699951171875,135409
2025-06-05,1286.0999755859375,1286.0999755859375,1295.0,1261.199951171875,1261.199951171875,242844
2025-06-06,1300.5,1300.5,1328.0,1266.0,1286.199951171875,418844
2025-06-09,1278.300048828125,1278.300048828125,1340.0,1271.5,1330.0,290940
2025-06-10,1266.4000244140625,1266.4000244140625,1292.699951171875,1255.300048828125,1285.9000244140625,110255
2025-06-11,1265.9000244140625,1265.9000244140625,1285.9000244140625,1256.0999755859375,1266.4000244140625,257468
2025-06-12,1233.5999755859375,1233.5999755859375,1279.9000244140625,1229.699951171875,1276.800048828125,180979
2025-06-13,1267.9000244140625,1267.9000244140625,1276.0,1210.0999755859375,1227.4000244140625,307055
2025-06-16,1277.800048828125,1277.800048828125,1303.800048828125,1245.0,1261.4000244140625,298840
2025-06-17,1279.0999755859375,1279.0999755859375,1287.9000244140625,1250.5,1277.800048828125,196368
2025-06-18,1283.199951171875,1283.199951171875,1299.0999755859375,1264.800048828125,1280.9000244140625,264329
2025-06-19,1289.5,1289.5,1302.300048828125,1275.0999755859375,1280.0,365780
2025-06-20,1292.800048828125,1292.800048828125,1304.0,1255.0999755859375,1290.5,507445
2025-06-23,1303.5,1303.5,1315.0,1274.0,1300.0,332256
2025-06-24,1340.699951171875,1340.699951171875,1363.4000244140625,1305.0,1309.0,827599
2025-06-25,1378.9000244140625,1378.9000244140625,1390.0,1342.0,1342.0,313908
2025-06-26,1387.300048828125,1387.300048828125,1399.9000244140625,1360.0,1385.0,266150
2025-06-27,1473.9000244140625,1473.9000244140625,1510.0,1326.699951171875,1397.0,913840
2025-06-30,1378.5,1378.5,1473.0,1371.300048828125,1469.0,485643
2025-07-01,1320.0999755859375,1320.0999755859375,1379.0,1302.0999755859375,1376.0,499930
2025-07-02,1352.0999755859375,1352.0999755859375,1368.0,1312.5,1330.0,413453
2025-07-03,1361.0999755859375,1361.0999755859375,1368.9000244140625,1340.5,1349.0,186252
2025-07-04,1355.5999755859375,1355.5999755859375,1364.199951171875,1340.0,1352.0,98261
2025-07-07,1394.5999755859375,1394.5999755859375,1401.0,1320.199951171875,1355.5999755859375,356124
2025-07-08,1369.699951171875,1369.699951171875,1398.0,1355.4000244140625,1388.0,140720
2025-07-09,1363.4000244140625,1363.4000244140625,1376.5999755859375,1342.199951171875,1370.0,123704
2025-07-10,1373.9000244140625,1373.9000244140625,1448.699951171875,1363.5999755859375,1395.0,2126058
2025-07-11,1385.9000244140625,1385.9000244140625,1404.300048828125,1343.9000244140625,1374.0,341834
2025-07-14,1384.0,1384.0,1456.0,1363.699951171875,1385.0,687356
2025-07-15,1426.199951171875,1426.199951171875,1442.0999755859375,1385.0,1389.0,279990
2025-07-16,1411.699951171875,1411.699951171875,1460.0,1407.300048828125,1423.0,310281
2025-07-17,1393.0,1393.0,1423.0,1386.5999755859375,1418.0,125420
2025-07-18,1365.5,1365.5,1392.199951171875,1352.0,1391.0,328923
2025-07-21,1374.4000244140625,1374.4000244140625,1392.0999755859375,1361.5,1365.5,133049
2025-07-22,1393.4000244140625,1393.4000244140625,1409.699951171875,1375.199951171875,1377.800048828125,360154
2025-07-23,1407.5999755859375,1407.5999755859375,1413.4000244140625,1374.0,1399.4000244140625,259868
2025-07-24,1415.9000244140625,1415.9000244140625,1423.5,1401.0999755859375,1407.5999755859375,148529
2025-07-25,1479.0,1479.0,1519.0,1412.5999755859375,1419.0,1471566
2025-07-28,1371.699951171875,1371.699951171875,1441.0,1350.5,1441.0,792506
2025-07-29,1304.300048828125,1304.300048828125,1358.5999755859375,1290.9000244140625,1356.0,667560
2025-07-30,1266.0999755859375,1266.0999755859375,1307.0,1257.699951171875,1304.699951171875,604959
2025-07-31,1212.0,1212.0,1272.4000244140625,1202.5,1255.0,724378
2025-08-01,1197.300048828125,1197.300048828125,1224.699951171875,1170.0999755859375,1212.0,641951
2025-08-04,1256.800048828125,1256.800048828125,1264.5,1186.699951171875,1196.0,502203
2025-08-05,1280.0,1280.0,1285.0,1247.5,1256.800048828125,351432
2025-08-06,1239.9000244140625,1239.9000244140625,1274.9000244140625,1220.0,1274.9000244140625,334193
2025-08-07,1219.199951171875,1219.199951171875,1237.5,1202.699951171875,1230.0,296373
2025-08-08,1202.300048828125,1202.300048828125,1234.9000244140625,1194.0,1224.0,211570
2025-08-11,1282.199951171875,1282.199951171875,1292.9000244140625,1215.0,1215.0,1602457
2025-08-12,1237.0,1237.0,1269.9000244140625,1231.0,1269.5999755859375,270459
2025-08-13,1233.199951171875,1233.199951171875,1246.300048828125,1220.0,1237.0,199337
2025-08-14,1251.9000244140625,1251.9000244140625,1263.0,1225.0999755859375,1233.199951171875,266149
2025-08-18,1256.9000244140625,1256.9000244140625,1292.0,1248.5999755859375,1270.0,197673
2025-08-19,1269.5,1269.5,1284.0,1250.0,1257.800048828125,127241
2025-08-20,1259.199951171875,1259.199951171875,1289.9000244140625,1252.199951171875,1278.4000244140625,166823
2025-08-21,1279.4000244140625,1279.4000244140625,1288.0,1254.5999755859375,1269.300048828125,254766
2025-08-22,1307.4000244140625,1307.4000244140625,1322.699951171875,1276.5999755859375,1279.0,313788
2025-08-25,1330.4000244140625,1330.4000244140625,1375.0,1310.0999755859375,1313.0,667252
2025-08-26,1294.5,1294.5,1341.5,1288.199951171875,1329.0999755859375,364307
2025-08-28,1243.0999755859375,1243.0999755859375,1297.0,1236.0999755859375,1296.9000244140625,210080
2025-08-29,1218.5999755859375,1218.5999755859375,1249.0,1208.5,1245.199951171875,400448
2025-09-01,1225.5999755859375,1225.5999755859375,1232.9000244140625,1212.0,1218.9000244140625,215024
2025-09-02,1246.699951171875,1246.699951171875,1257.0,1225.699951171875,1233.4000244140625,207590
2025-09-03,1261.0,1261.0,1265.0,1230.699951171875,1238.0999755859375,210081
2025-09-04,1250.9000244140625,1250.9000244140625,1276.5,1245.0999755859375,1261.9000244140625,105310
2025-09-05,1261.199951171875,1261.199951171875,1273.5,1250.0,1250.0,74509
2025-09-08,1267.300048828125,1267.300048828125,1284.9000244140625,1256.9000244140625,1265.0,133656
2025-09-09,1254.300048828125,1254.300048828125,1275.5,1250.4000244140625,1273.199951171875,67138
2025-09-10,1278.199951171875,1278.199951171875,1286.300048828125,1260.4000244140625,1266.0,97777
2025-09-11,1290.199951171875,1290.199951171875,1303.9000244140625,1279.5999755859375,1285.0,130376
2025-09-12,1302.800048828125,1302.800048828125,1312.0,1296.5999755859375,1299.9000244140625,177957
2025-09-15,1295.0999755859375,1295.0999755859375,1307.5999755859375,1284.9000244140625,1307.5999755859375,164419
2025-09-16,1295.5999755859375,1295.5999755859375,1311.0,1286.4000244140625,1300.0,72673
2025-09-17,1276.9000244140625,1276.9000244140625,1292.0999755859375,1257.5999755859375,1285.0,302925
2025-09-18,1278.699951171875,1278.699951171875,1308.0,1268.199951171875,1282.9000244140625,174032
2025-09-19,1268.9000244140625,1268.9000244140625,1290.0,1256.4000244140625,1290.0,449269
2025-09-22,1265.5999755859375,1265.5999755859375,1272.800048828125,1251.0,1265.0,160803
2025-09-23,1266.0,1266.0,1273.9000244140625,1249.800048828125,1265.0,259488
2025-09-24,1278.800048828125,1278.800048828125,1300.0,1254.5,1260.0999755859375,457820
2025-09-25,1228.4000244140625,1228.4000244140625,1282.0,1220.0,1275.0,297652
2025-09-26,1178.699951171875,1178.699951171875,1230.4000244140625,1170.0,1226.5,353561
2025-09-29,1187.0,1187.0,1229.0,1176.5,1180.199951171875,523589
2025-09-30,1216.0,1216.0,1219.0999755859375,1184.199951171875,1187.0,167143
2025-10-01,1234.4000244140625,1234.4000244140625,1240.0999755859375,1201.199951171875,1214.0999755859375,122450
2025-10-03,1257.0,1257.0,1264.0,1220.0999755859375,1236.9000244140625,147152
2025-10-06,1228.5999755859375,1228.5999755859375,1260.0,1220.0999755859375,1260.0,139550
2025-10-07,1209.9000244140625,1209.9000244140625,1236.0,1206.0,1229.5,332539
2025-10-08,1219.0999755859375,1219.0999755859375,1232.4000244140625,1207.0,1213.0,228063
2025-10-09,1206.199951171875,1206.199951171875,1226.5999755859375,1199.199951171875,1215.800048828125,112786
2025-10-10,1222.5999755859375,1222.5999755859375,1227.5999755859375,1206.5999755859375,1206.5999755859375,118765
2025-10-13,1219.699951171875,1219.699951171875,1233.300048828125,1216.0,1223.4000244140625,54747
2025-10-14,1220.699951171875,1220.699951171875,1234.300048828125,1212.199951171875,1219.699951171875,141940
2025-10-15,1263.0999755859375,1263.0999755859375,1278.0,1220.699951171875,1230.0,411247
2025-10-16,1243.0999755859375,1243.0999755859375,1276.800048828125,1235.0999755859375,1261.9000244140625,165517
2025-10-17,1213.9000244140625,1213.9000244140625,1249.199951171875,1208.0999755859375,1246.0,68610
2025-10-20,1225.300048828125,1225.300048828125,1235.5999755859375,1202.0,1213.0,476846
2025-10-21,1253.0,1253.0,1260.0,1229.199951171875,1229.199951171875,36649
2025-10-23,1217.699951171875,1217.699951171875,1256.300048828125,1205.0,1252.0999755859375,167772
2025-10-24,1215.199951171875,1215.199951171875,1232.4000244140625,1211.0,1219.5999755859375,64555
2025-10-27,1212.0999755859375,1212.0999755859375,1226.0999755859375,1210.0999755859375,1222.0,106002
2025-10-28,1203.300048828125,1203.300048828125,1215.4000244140625,1198.0,1201.800048828125,124308
2025-10-29,1212.0,1212.0,1218.0,1176.0999755859375,1205.0999755859375,284299
2025-10-30,1209.4000244140625,1209.4000244140625,1218.9000244140625,1197.5999755859375,1212.9000244140625,104051
2025-10-31,1195.0999755859375,1195.0999755859375,1218.0,1188.699951171875,1209.4000244140625,92020
2025-11-03,1254.699951171875,1254.699951171875,1259.0,1195.5999755859375,1214.0,341063
2025-11-04,1195.9000244140625,1195.9000244140625,1274.800048828125,1188.5,1274.800048828125,411086
2025-11-05,1195.9000244140625,1195.9000244140625,1195.9000244140625,1195.9000244140625,1195.9000244140625,0
2025-11-06,1136.0,1136.0,1220.0,1085.199951171875,1220.0,1773004
2025-11-07,1132.0,1132.0,1145.9000244140625,1111.0999755859375,1141.0,281753
2025-11-10,1175.800048828125,1175.800048828125,1178.4000244140625,1125.0,1131.0,245509
2025-11-11,1174.5,1174.5,1179.800048828125,1148.0999755859375,1176.699951171875,132818
2025-11-12,1150.699951171875,1150.699951171875,1169.0,1135.9000244140625,1161.0,151308
2025-11-13,1168.0999755859375,1168.0999755859375,1177.300048828125,1136.199951171875,1152.5,271139
2025-11-14,1200.300048828125,1200.300048828125,1203.9000244140625,1159.699951171875,1165.699951171875,210355
2025-11-17,1230.300048828125,1230.300048828125,1237.9000244140625,1180.0999755859375,1200.0,324560
2025-11-18,1197.699951171875,1197.699951171875,1236.0,1193.0,1235.0,239148
2025-11-19,1191.800048828125,1191.800048828125,1206.199951171875,1189.0,1195.0,336162
2025-11-20,1187.0,1187.0,1249.800048828125,1178.199951171875,1196.0,309690
2025-11-21,1170.5,1170.5,1186.0999755859375,1165.5999755859375,1186.0999755859375,232302
2025-11-24,1134.0999755859375,1134.0999755859375,1181.199951171875,1118.699951171875,1161.0999755859375,121359
2025-11-25,1120.199951171875,1120.199951171875,1164.0,1109.0999755859375,1135.0,375926
2025-11-26,1129.9000244140625,1129.9000244140625,1150.5999755859375,1112.0999755859375,1125.0,117154
2025-11-27,1106.199951171875,1106.199951171875,1139.9000244140625,1103.0,1129.9000244140625,131318
2025-11-28,1111.0,1111.0,1121.5999755859375,1101.9000244140625,1111.800048828125,293421
2025-12-01,1109.0999755859375,1109.0999755859375,1122.0999755859375,1103.5999755859375,1122.0999755859375,160022
2025-12-02,1092.0,1092.0,1114.5999755859375,1088.0,1114.5999755859375,167725
2025-12-03,1090.699951171875,1090.699951171875,1106.9000244140625,1088.0,1097.300048828125,157893
2025-12-04,1084.9000244140625,1084.9000244140625,1097.4000244140625,1075.5999755859375,1096.5,97154
2025-12-05,1094.0999755859375,1094.0999755859375,1113.699951171875,1078.0,1084.9000244140625,384766
2025-12-08,1118.199951171875,1118.199951171875,1140.0,1093.0,1125.0999755859375,618780
2025-12-09,1161.5,1161.5,1168.0,1104.199951171875,1124.199951171875,247141
2025-12-10,1187.199951171875,1187.199951171875,1197.9000244140625,1162.4000244140625,1179.800048828125,269524
2025-12-11,1188.300048828125,1188.300048828125,1194.9000244140625,1168.5,1186.5,152586
2025-12-12,1174.5999755859375,1174.5999755859375,1189.5,1162.5,1179.5,170392
2025-12-15,1188.0,1188.0,1193.300048828125,1172.9000244140625,1178.800048828125,118740
2025-12-16,1181.5999755859375,1181.5999755859375,1195.4000244140625,1162.0,1186.0,134057
2025-12-17,1160.0,1160.0,1185.4000244140625,1155.5999755859375,1169.0999755859375,70106
2025-12-18,1155.699951171875,1155.699951171875,1162.5999755859375,1131.5999755859375,1162.5999755859375,69363
2025-12-19,1149.800048828125,1149.800048828125,1178.0,1113.199951171875,1156.0999755859375,589222
2025-12-22,1113.5999755859375,1113.5999755859375,1155.199951171875,1110.0,1155.199951171875,258539
2025-12-23,1126.199951171875,1126.199951171875,1134.4000244140625,1110.0,1110.0,224181
2025-12-24,1125.0,1125.0,1141.4000244140625,1121.5,1126.199951171875,155684
2025-12-26,1115.5,1115.5,1135.800048828125,1111.5,1128.5999755859375,100082
2025-12-29,1110.5,1110.5,1117.800048828125,1104.4000244140625,1115.5,84739
2025-12-30,1103.9000244140625,1103.9000244140625,1125.0,1089.0,1108.0,495517
2025-12-31,1102.199951171875,1102.199951171875,1116.0999755859375,1091.0,1114.9000244140625,171225
2026-01-01,1100.800048828125,1100.800048828125,1124.699951171875,1098.5999755859375,1105.0,82075
2026-01-02,1105.0999755859375,1105.0999755859375,1122.0,1098.800048828125,1102.5,140545
2026-01-05,1092.800048828125,1092.800048828125,1110.300048828125,1086.5999755859375,1109.0999755859375,286154
2026-01-06,1070.300048828125,1070.300048828125,1095.9000244140625,1066.0,1093.5999755859375,739556
2026-01-07,1058.800048828125,1058.800048828125,1074.300048828125,1048.199951171875,1074.300048828125,396276
2026-01-08,1037.0999755859375,1037.0999755859375,1072.0,1027.199951171875,1060.0,234135
2026-01-09,1026.0999755859375,1026.0999755859375,1040.0,1013.0,1038.5999755859375,357689
2026-01-12,1062.199951171875,1062.199951171875,1064.5999755859375,1025.699951171875,1028.5,263260
2026-01-13,1091.699951171875,1091.699951171875,1098.9000244140625,1065.9000244140625,1068.4000244140625,330864
2026-01-14,1082.5999755859375,1082.5999755859375,1090.5999755859375,1077.0,1086.300048828125,82437
2026-01-16,1083.4000244140625,1083.4000244140625,1094.4000244140625,1073.0999755859375,1084.699951171875,97209
