date_,adj close_trent.ns,close_trent.ns,high_trent.ns,low_trent.ns,open_trent.ns,volume_trent.ns
2025-04-24,5318.89208984375,5323.5,5399.0,5256.0,5311.0,1039905
2025-04-25,5140.54638671875,5145.0,5356.0,5105.0,5334.0,1030377
2025-04-28,5204.99072265625,5209.5,5252.0,5115.0,5124.5,982085
2025-04-29,5386.8330078125,5391.5,5510.0,5175.0,5221.0,1420743
2025-04-30,5168.02294921875,5172.5,5435.0,5120.0,5435.0,2709549
2025-05-02,5149.53857421875,5154.0,5268.5,5129.5,5172.5,756554
2025-05-05,5365.8515625,5370.5,5382.0,5155.0,5175.0,1310015
2025-05-06,5219.47802734375,5224.0,5423.5,5210.0,5381.0,709414
2025-05-07,5228.47021484375,5233.0,5271.0,5142.5,5145.0,711009
2025-05-08,5221.97607421875,5226.5,5319.0,5179.5,5233.0,926044
2025-05-09,5108.57421875,5113.0,5207.5,5063.5,5063.5,778167
2025-05-12,5436.29052734375,5441.0,5478.0,5225.0,5330.0,1203631
2025-05-13,5321.8896484375,5326.5,5456.5,5320.0,5444.0,728870
2025-05-14,5357.35888671875,5362.0,5412.0,5291.5,5340.0,557468
2025-05-15,5572.67236328125,5577.5,5630.0,5311.5,5362.0,1521892
2025-05-16,5578.16748046875,5583.0,5610.5,5545.0,5594.0,808195
2025-05-19,5546.1953125,5551.0,5639.0,5530.0,5610.0,604580
2025-05-20,5444.783203125,5449.5,5604.0,5433.0,5604.0,748551
2025-05-21,5438.7880859375,5443.5,5537.5,5370.0,5450.5,607763
2025-05-22,5337.3759765625,5342.0,5449.0,5285.0,5441.0,962354
2025-05-23,5430.794921875,5435.5,5499.5,5403.5,5405.0,1127412
2025-05-26,5521.216796875,5526.0,5536.5,5416.5,5455.0,640440
2025-05-27,5568.17626953125,5573.0,5633.0,5485.0,5525.0,1019222
2025-05-28,5554.1884765625,5559.0,5600.5,5535.0,5587.0,452258
2025-05-29,5652.103515625,5657.0,5689.5,5568.0,5570.0,1192069
2025-05-30,5638.615234375,5643.5,5728.0,5625.0,5656.0,1440608
2025-06-02,5616.63427734375,5621.5,5681.0,5570.0,5681.0,504095
2025-06-03,5585.16162109375,5590.0,5660.0,5568.0,5646.5,510323
2025-06-04,5501.73388671875,5506.5,5607.0,5481.5,5590.0,748937
2025-06-05,5668.08935546875,5673.0,5709.0,5516.0,5539.0,1212876
2025-06-06,5771.99951171875,5777.0,5806.5,5614.5,5700.0,1034577
2025-06-09,5908.38134765625,5913.5,5924.5,5764.5,5818.0,1377600
2025-06-10,5808.96728515625,5814.0,5955.0,5805.0,5929.0,683305
2025-06-11,5771.5,5776.5,5838.0,5759.5,5817.0,545428
2025-06-12,5627.5,5627.5,5838.0,5611.0,5776.5,974013
2025-06-13,5590.0,5590.0,5617.5,5481.0,5505.5,711911
2025-06-16,5679.5,5679.5,5695.0,5561.5,5589.0,605268
2025-06-17,5626.5,5626.5,5702.0,5602.0,5687.0,529572
2025-06-18,5735.0,5735.0,5759.0,5627.0,5654.0,864129
2025-06-19,5723.5,5723.5,5800.0,5665.0,5800.0,886990
2025-06-20,5897.5,5897.5,6030.0,5720.0,5756.0,10424185
2025-06-23,6120.0,6120.0,6210.0,5830.0,5850.0,2271641
2025-06-24,6057.5,6057.5,6205.0,6033.0,6174.0,1459591
2025-06-25,6124.5,6124.5,6156.0,6080.0,6090.0,815696
2025-06-26,6107.0,6107.0,6135.0,6013.0,6123.0,851467
2025-06-27,6019.5,6019.5,6159.0,5982.0,6119.0,1935325
2025-06-30,6217.5,6217.5,6261.0,5968.0,6050.0,2136461
2025-07-01,6144.0,6144.0,6226.5,6130.0,6226.5,558024
2025-07-02,6222.5,6222.5,6252.0,6063.0,6130.5,1159148
2025-07-03,6191.0,6191.0,6258.0,6142.5,6234.0,750787
2025-07-04,5456.0,5456.0,5785.0,5350.0,5675.0,7516962
2025-07-07,5499.0,5499.0,5522.5,5440.5,5500.0,1445372
2025-07-08,5440.0,5440.0,5517.5,5370.0,5512.5,1699343
2025-07-09,5408.0,5408.0,5504.5,5400.0,5440.0,969206
2025-07-10,5431.0,5431.0,5445.0,5387.0,5430.0,947485
2025-07-11,5364.0,5364.0,5419.0,5339.5,5419.0,942210
2025-07-14,5314.5,5314.5,5393.0,5287.5,5368.0,829406
2025-07-15,5390.0,5390.0,5405.0,5309.0,5329.5,577430
2025-07-16,5382.0,5382.0,5470.0,5375.0,5415.0,716193
2025-07-17,5417.5,5417.5,5455.0,5375.0,5400.0,490075
2025-07-18,5375.0,5375.0,5443.5,5356.5,5425.0,418316
2025-07-21,5376.0,5376.0,5398.5,5349.0,5375.5,404842
2025-07-22,5360.5,5360.5,5454.0,5351.0,5409.5,451766
2025-07-23,5359.0,5359.0,5390.5,5320.0,5383.0,521291
2025-07-24,5154.0,5154.0,5328.5,5141.0,5315.0,1326255
2025-07-25,5043.0,5043.0,5171.5,5033.0,5154.0,1136699
2025-07-28,4994.0,4994.0,5109.5,4980.5,5043.0,1450708
2025-07-29,5001.5,5001.5,5052.0,4957.5,4994.0,1285403
2025-07-30,5043.5,5043.5,5073.5,4987.5,5011.5,640920
2025-07-31,5018.0,5018.0,5077.0,4964.5,4975.0,752111
2025-08-01,5180.0,5180.0,5275.5,5005.0,5034.0,2034517
2025-08-04,5249.0,5249.0,5289.0,5162.5,5275.0,790968
2025-08-05,5317.5,5317.5,5356.0,5200.0,5245.0,976873
2025-08-06,5356.5,5356.5,5430.0,5318.0,5350.0,2486662
2025-08-07,5303.5,5303.5,5440.0,5210.5,5285.0,2293342
2025-08-08,5317.0,5317.0,5374.0,5238.5,5330.0,1192637
2025-08-11,5443.5,5443.5,5487.0,5306.5,5330.0,1110381
2025-08-12,5365.5,5365.5,5460.0,5357.5,5443.5,441837
2025-08-13,5398.5,5398.5,5445.0,5360.0,5365.5,615620
2025-08-14,5370.5,5370.5,5440.0,5360.0,5424.0,697401
2025-08-18,5519.0,5519.0,5623.0,5501.0,5530.0,1714061
2025-08-19,5496.0,5496.0,5561.5,5465.0,5550.0,548359
2025-08-20,5453.0,5453.0,5498.0,5432.0,5496.0,636301
2025-08-21,5452.5,5452.5,5547.0,5439.0,5457.0,607314
2025-08-22,5418.0,5418.0,5484.5,5404.0,5452.5,443698
2025-08-25,5423.0,5423.0,5485.5,5404.0,5460.0,656081
2025-08-26,5295.0,5295.0,5447.0,5272.0,5420.0,949915
2025-08-28,5235.5,5235.5,5298.0,5215.0,5295.0,784214
2025-08-29,5298.0,5298.0,5411.0,5230.0,5239.0,1333724
2025-09-01,5450.0,5450.0,5462.0,5304.0,5321.0,688959
2025-09-02,5412.0,5412.0,5472.0,5386.0,5450.0,541160
2025-09-03,5479.0,5479.0,5500.0,5350.0,5416.0,832845
2025-09-04,5529.0,5529.0,5674.0,5503.0,5525.0,1412461
2025-09-05,5528.5,5528.5,5617.0,5494.0,5557.0,622758
2025-09-08,5315.5,5315.5,5555.5,5300.0,5540.0,876255
2025-09-09,5218.5,5218.5,5347.0,5206.0,5330.0,1014203
2025-09-10,5193.0,5193.0,5260.5,5171.0,5250.0,898752
2025-09-11,5171.0,5171.0,5214.5,5150.0,5214.5,585140
2025-09-12,5130.0,5130.0,5202.0,5125.0,5179.0,625409
2025-09-15,5133.0,5133.0,5175.0,5109.0,5131.0,955394
2025-09-16,5147.5,5147.5,5156.5,5115.0,5154.0,703169
2025-09-17,5197.5,5197.5,5248.0,5163.5,5180.0,828577
2025-09-18,5144.0,5144.0,5225.0,5134.0,5215.0,810331
2025-09-19,5080.0,5080.0,5158.0,5074.0,5149.0,1105187
2025-09-22,5010.5,5010.5,5138.0,4990.0,5089.5,799543
2025-09-23,4891.0,4891.0,5019.5,4846.0,5010.5,2734495
2025-09-24,4897.0,4897.0,4963.5,4879.5,4938.0,941080
2025-09-25,4742.5,4742.5,4928.5,4710.0,4914.5,1518468
2025-09-26,4679.0,4679.0,4775.0,4660.0,4739.0,1038283
2025-09-29,4730.5,4730.5,4747.0,4686.0,4700.0,815624
2025-09-30,4677.5,4677.5,4746.0,4666.0,4744.5,751802
2025-10-01,4832.0,4832.0,4849.89990234375,4701.10009765625,4711.0,1270493
2025-10-03,4815.7001953125,4815.7001953125,4836.5,4738.0,4804.0,1070640
2025-10-06,4777.2998046875,4777.2998046875,4908.0,4689.60009765625,4817.0,1075080
2025-10-07,4686.0,4686.0,4721.89990234375,4590.0,4695.0,2789651
2025-10-08,4616.60009765625,4616.60009765625,4746.0,4606.39990234375,4709.0,1114855
2025-10-09,4660.89990234375,4660.89990234375,4676.89990234375,4601.2001953125,4630.0,749429
2025-10-10,4691.10009765625,4691.10009765625,4729.89990234375,4652.10009765625,4670.0,735165
2025-10-13,4681.60009765625,4681.60009765625,4695.0,4626.0,4677.10009765625,602116
2025-10-14,4617.2001953125,4617.2001953125,4700.0,4598.60009765625,4690.0,913650
2025-10-15,4724.2001953125,4724.2001953125,4752.10009765625,4610.10009765625,4617.2001953125,1298534
2025-10-16,4793.39990234375,4793.39990234375,4808.5,4727.60009765625,4743.0,1140794
2025-10-17,4814.39990234375,4814.39990234375,4850.0,4747.0,4793.39990234375,1243932
2025-10-20,4802.2998046875,4802.2998046875,4835.2998046875,4772.0,4821.89990234375,610816
2025-10-21,4791.10009765625,4791.10009765625,4839.0,4772.0,4827.0,82502
2025-10-23,4783.2998046875,4783.2998046875,4866.5,4766.89990234375,4800.0,769642
2025-10-24,4789.60009765625,4789.60009765625,4806.89990234375,4760.0,4796.0,519615
2025-10-27,4798.7001953125,4798.7001953125,4831.7001953125,4786.39990234375,4810.0,414172
2025-10-28,4725.39990234375,4725.39990234375,4828.39990234375,4692.5,4800.60009765625,616890
2025-10-29,4780.60009765625,4780.60009765625,4788.0,4735.0,4735.0,305268
2025-10-30,4744.5,4744.5,4784.7998046875,4724.0,4781.10009765625,346569
2025-10-31,4694.2998046875,4694.2998046875,4748.89990234375,4685.2001953125,4745.0,498496
2025-11-03,4713.39990234375,4713.39990234375,4720.0,4655.2001953125,4694.2998046875,292566
2025-11-04,4660.60009765625,4660.60009765625,4724.89990234375,4646.0,4720.0,475909
2025-11-05,4660.60009765625,4660.60009765625,4660.60009765625,4660.60009765625,4660.60009765625,0
2025-11-06,4679.2001953125,4679.2001953125,4704.10009765625,4635.0,4660.60009765625,476465
2025-11-07,4627.2998046875,4627.2998046875,4708.10009765625,4611.2001953125,4679.5,543059
2025-11-10,4283.7001953125,4283.7001953125,4579.89990234375,4262.60009765625,4568.0,6807962
2025-11-11,4315.7998046875,4315.7998046875,4365.0,4263.10009765625,4295.0,1802510
2025-11-12,4375.7998046875,4375.7998046875,4396.7001953125,4295.0,4330.0,937925
2025-11-13,4326.39990234375,4326.39990234375,4402.89990234375,4312.89990234375,4378.0,926858
2025-11-14,4391.2001953125,4391.2001953125,4399.89990234375,4327.0,4335.0,808967
2025-11-17,4404.60009765625,4404.60009765625,4414.10009765625,4375.0,4391.89990234375,551524
2025-11-18,4374.0,4374.0,4409.89990234375,4359.89990234375,4404.60009765625,316742
2025-11-19,4358.89990234375,4358.89990234375,4388.89990234375,4330.89990234375,4380.0,593957
2025-11-20,4388.89990234375,4388.89990234375,4417.7998046875,4352.10009765625,4352.2001953125,513726
2025-11-21,4359.10009765625,4359.10009765625,4397.0,4355.0,4397.0,411274
2025-11-24,4310.89990234375,4310.89990234375,4370.0,4299.0,4370.0,1144110
2025-11-25,4243.89990234375,4243.89990234375,4319.5,4235.7998046875,4310.89990234375,1019740
2025-11-26,4292.39990234375,4292.39990234375,4352.60009765625,4246.5,4246.5,804098
2025-11-27,4266.10009765625,4266.10009765625,4320.10009765625,4244.0,4305.5,669342
2025-11-28,4250.39990234375,4250.39990234375,4283.2001953125,4236.7998046875,4276.10009765625,549814
2025-12-01,4215.89990234375,4215.89990234375,4285.0,4199.89990234375,4270.0,542859
2025-12-02,4226.5,4226.5,4239.60009765625,4203.0,4218.10009765625,491997
2025-12-03,4188.2001953125,4188.2001953125,4226.2998046875,4158.0,4226.0,709367
2025-12-04,4215.7998046875,4215.7998046875,4234.7998046875,4161.10009765625,4188.10009765625,427254
2025-12-05,4183.10009765625,4183.10009765625,4225.0,4165.0,4215.0,679735
2025-12-08,4090.5,4090.5,4202.0,4075.10009765625,4183.10009765625,1028704
2025-12-09,4085.39990234375,4085.39990234375,4118.10009765625,3988.0,4049.60009765625,1671211
2025-12-10,4018.300048828125,4018.300048828125,4138.0,4010.10009765625,4080.0,737740
2025-12-11,4047.5,4047.5,4060.60009765625,3930.10009765625,4022.0,1815905
2025-12-12,4075.39990234375,4075.39990234375,4092.800048828125,4049.89990234375,4077.89990234375,534723
2025-12-15,4109.0,4109.0,4129.2001953125,4012.5,4067.0,459769
2025-12-16,4108.7001953125,4108.7001953125,4143.7001953125,4085.5,4115.0,562479
2025-12-17,4045.199951171875,4045.199951171875,4119.89990234375,4036.0,4100.10009765625,460320
2025-12-18,4030.0,4030.0,4056.800048828125,3993.699951171875,4050.0,614346
2025-12-19,4062.199951171875,4062.199951171875,4072.0,4025.0,4034.0,501005
2025-12-22,4206.7998046875,4206.7998046875,4225.0,4063.89990234375,4080.0,1316448
2025-12-23,4189.39990234375,4189.39990234375,4236.10009765625,4176.60009765625,4234.0,662345
2025-12-24,4289.60009765625,4289.60009765625,4313.2998046875,4183.10009765625,4209.0,960632
2025-12-25,4289.60009765625,4289.60009765625,4289.60009765625,4289.60009765625,4289.60009765625,0
2025-12-26,4285.2998046875,4285.2998046875,4338.39990234375,4263.0,4290.0,1029780
2025-12-29,4226.0,4226.0,4319.89990234375,4211.10009765625,4303.2001953125,423139
2025-12-30,4207.7001953125,4207.7001953125,4257.7001953125,4187.7998046875,4226.0,670540
2025-12-31,4279.0,4279.0,4288.10009765625,4212.0,4225.0,426359
2026-01-01,4297.39990234375,4297.39990234375,4308.0,4255.7998046875,4279.0,374599
2026-01-02,4409.60009765625,4409.60009765625,4437.89990234375,4289.60009765625,4300.0,895709
2026-01-05,4429.7998046875,4429.7998046875,4457.0,4357.0,4409.60009765625,509791
2026-01-06,4047.60009765625,4047.60009765625,4208.2998046875,3994.0,4208.2998046875,6144187
2026-01-07,4060.5,4060.5,4071.5,3988.199951171875,4050.0,1477670
2026-01-08,3990.39990234375,3990.39990234375,4094.5,3980.0,4078.800048828125,863189
2026-01-09,3972.89990234375,3972.89990234375,4009.0,3951.0,3980.0,768954
2026-01-12,4056.39990234375,4056.39990234375,4066.0,3958.89990234375,3990.0,908033
2026-01-13,3921.89990234375,3921.89990234375,4060.0,3827.800048828125,4058.0,1652142
2026-01-14,3932.199951171875,3932.199951171875,3950.0,3886.199951171875,3906.0,721954
2026-01-15,3932.199951171875,3932.199951171875,3932.199951171875,3932.199951171875,3932.199951171875,0
2026-01-16,3899.699951171875,3899.699951171875,3977.800048828125,3890.0,3910.0,867266
